miRNA,SRR18686072,SRR18686073,SRR18686074,SRR18686075,SRR18686076,SRR18686077,SRR18686078,SRR18686079,SRR18686080,SRR18686081,SRR18686082,SRR18686083,SRR18686084,SRR18686085,SRR18686086,SRR18686087,SRR18686088,SRR18686089,SRR18686090,SRR18686091,SRR18686092,SRR18686093,SRR18686094,SRR18686095,SRR18686096,SRR18686097,SRR18686098,SRR18686099,SRR18686100,SRR18686101,SRR18686102,SRR18686103
hsa-miR-30a-3p,84.29,17.29,31.98,20.71,9.81,9.04,15.95,23.25,15.36,15.22,9.11,9.79,5.41,0.0,0.0,5.32,0.0,6.51,5.36,5.56,5.01,5.29,28.11,9.75,4.43,58.47,16.25,34.24,64.4,0.0,0.0,37.18
hsa-miR-30a-5p,155.09,76.08,110.15,79.37,32.69,51.25,22.33,53.14,118.48,33.49,22.78,14.68,43.26,0.0,0.0,10.63,0.0,13.01,26.79,5.56,15.02,5.29,49.2,43.87,84.24,167.63,173.38,122.3,82.8,27.97,36.2,180.57
hsa-miR-30b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0
hsa-miR-30b-5p,10.11,0.0,0.0,0.0,6.54,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.68,0.0,0.0,0.0,10.62
hsa-miR-30c-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30c-2-3p,6.74,0.0,10.66,0.0,0.0,0.0,0.0,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,5.42,0.0,0.0,0.0,0.0,0.0
hsa-miR-30c-5p,13.49,65.7,56.85,41.41,6.54,24.12,70.19,53.14,59.24,30.45,18.22,14.68,21.63,6.78,16.41,21.26,4.7,19.52,21.43,5.56,10.01,37.05,84.34,19.5,243.86,77.97,43.35,63.59,87.4,22.38,20.69,79.66
hsa-miR-30d-3p,0.0,0.0,3.55,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30d-5p,438.3,345.81,209.65,458.98,219.03,174.86,258.41,285.62,362.01,197.91,186.77,176.13,146.0,91.54,49.22,175.4,37.61,169.14,85.73,72.22,140.17,158.78,569.31,346.12,1808.98,487.29,390.11,606.59,703.79,268.52,206.86,977.18
hsa-miR-30e-3p,80.92,31.12,17.77,51.76,26.15,48.24,38.28,66.42,32.91,18.27,18.22,24.46,21.63,6.78,0.0,15.95,0.0,13.01,5.36,0.0,5.01,5.29,49.2,24.37,336.97,42.88,59.6,102.73,27.6,50.35,5.17,26.55
hsa-miR-30e-5p,47.2,10.37,39.09,24.16,16.35,15.07,38.28,9.96,28.52,21.31,9.11,19.57,0.0,6.78,10.94,10.63,4.7,13.01,0.0,0.0,0.0,5.29,84.34,29.25,523.19,66.27,37.93,9.78,46.0,22.38,20.69,116.84
hsa-miR-31-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-3p,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,0.0
hsa-miR-3153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3158-3p,0.0,6.92,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,6.78,0.0,21.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.62,124.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3163,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11,0.0,0.0,13.56,0.0,0.0,0.0,32.53,16.07,0.0,30.04,10.59,63.26,73.12,44.34,19.49,54.18,44.03,82.8,95.1,46.54,63.73
hsa-miR-3173-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,3.9,0.0,4.89,0.0,0.0,0.0,0.0
hsa-miR-3177-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,2.19,0.0,0.0,9.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0
hsa-miR-3187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,0.0
hsa-miR-3195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-5p,0.0,6.92,3.55,6.9,0.0,9.04,0.0,0.0,0.0,9.13,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,5.36,22.22,0.0,0.0,14.06,0.0,62.07,0.0,0.0,39.13,0.0,0.0,10.34,21.24
hsa-miR-320a-3p,104.52,41.5,67.51,110.43,52.31,72.36,143.56,49.82,127.25,60.9,18.22,39.14,21.63,33.9,38.28,58.47,4.7,26.02,16.07,27.78,20.02,26.46,77.31,117.0,443.38,42.88,86.69,48.92,179.4,67.13,41.37,281.47
hsa-miR-320b,23.6,10.37,21.32,0.0,9.81,12.06,19.14,6.64,4.39,9.13,0.0,9.79,0.0,0.0,10.94,5.32,0.0,13.01,0.0,11.11,15.02,5.29,14.06,29.25,4.43,19.49,5.42,0.0,55.2,0.0,25.86,10.62
hsa-miR-320c,0.0,0.0,3.55,3.45,3.27,0.0,6.38,0.0,0.0,12.18,0.0,0.0,0.0,3.39,5.47,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.55
hsa-miR-320d,0.0,0.0,3.55,0.0,3.27,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42,0.0,0.0,0.0,20.69,10.62
hsa-miR-323a-3p,0.0,3.46,0.0,0.0,0.0,0.0,15.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0
hsa-miR-323a-5p,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-323b-3p,0.0,10.37,3.55,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.59,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-328-3p,6.74,10.37,10.66,3.45,0.0,0.0,9.57,0.0,6.58,0.0,0.0,0.0,0.0,6.78,0.0,0.0,0.0,6.51,0.0,5.56,0.0,0.0,0.0,4.87,22.17,7.8,0.0,19.57,18.4,0.0,15.51,0.0
hsa-miR-329-3p,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.49,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-3p,3.37,0.0,0.0,6.9,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,10.63,0.0,6.51,0.0,0.0,0.0,0.0,0.0,0.0,8.87,3.9,10.84,0.0,0.0,0.0,0.0,5.31
hsa-miR-330-5p,0.0,0.0,7.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,4.89,0.0,0.0,0.0,0.0
hsa-miR-335-3p,3.37,0.0,0.0,3.45,0.0,3.01,0.0,3.32,2.19,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,7.8,5.42,9.78,0.0,0.0,0.0,0.0
hsa-miR-335-5p,0.0,0.0,0.0,0.0,0.0,0.0,6.38,0.0,0.0,0.0,0.0,4.89,0.0,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-337-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-3p,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0
hsa-miR-338-5p,0.0,0.0,0.0,0.0,0.0,6.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-339-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,17.74,0.0,0.0,0.0,13.8,0.0,0.0,0.0
hsa-miR-339-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-33b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-3p,0.0,10.37,3.55,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,4.89,16.22,0.0,0.0,10.63,0.0,6.51,0.0,0.0,5.01,5.29,7.03,19.5,84.24,19.49,0.0,0.0,9.2,0.0,0.0,26.55
hsa-miR-340-5p,3.37,6.92,0.0,10.35,0.0,0.0,3.19,3.32,13.16,3.04,0.0,0.0,5.41,3.39,0.0,15.95,0.0,6.51,0.0,0.0,0.0,10.59,7.03,0.0,137.45,3.9,27.09,4.89,59.8,0.0,0.0,63.73
hsa-miR-342-3p,3.37,6.92,3.55,3.45,0.0,3.01,9.57,6.64,6.58,0.0,4.56,4.89,0.0,0.0,0.0,0.0,0.0,6.51,0.0,0.0,0.0,0.0,7.03,0.0,17.74,0.0,0.0,19.57,0.0,11.19,0.0,0.0
hsa-miR-342-5p,3.37,13.83,0.0,0.0,6.54,12.06,12.76,0.0,6.58,0.0,4.56,24.46,5.41,6.78,0.0,5.32,0.0,0.0,10.72,0.0,5.01,0.0,42.17,29.25,226.12,19.49,27.09,24.46,69.0,27.97,10.34,37.18
hsa-miR-345-5p,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-5p,0.0,0.0,0.0,0.0,0.0,6.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3605-3p,13.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17,0.0,5.42,0.0,0.0,0.0,5.17,0.0
hsa-miR-3605-5p,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-3p,10.11,13.83,3.55,10.35,3.27,3.01,0.0,0.0,8.78,15.22,4.56,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.06,4.87,35.47,0.0,0.0,0.0,13.8,0.0,0.0,5.31
hsa-miR-3613-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,5.31
hsa-miR-3614-5p,0.0,0.0,0.0,6.9,0.0,0.0,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3615,26.97,0.0,14.21,10.35,0.0,3.01,6.38,0.0,10.97,6.09,18.22,0.0,32.44,10.17,21.87,10.63,0.0,0.0,5.36,5.56,0.0,0.0,49.2,4.87,266.03,27.29,0.0,4.89,23.0,16.78,20.69,0.0
hsa-miR-362-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,94.4,31.12,21.32,55.22,9.81,30.15,60.61,39.85,85.57,24.36,27.33,44.03,21.63,33.9,49.22,58.47,0.0,32.53,42.86,44.44,15.02,52.93,337.37,156.0,771.48,54.58,70.44,34.24,211.6,123.07,31.03,377.06
hsa-miR-3648,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3659,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,0.0,0.0,0.0,6.51,0.0,0.0,5.01,0.0,0.0,0.0,8.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-369-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.78,0.0,0.0
hsa-miR-3690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.19,0.0,0.0
hsa-miR-3691-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78,0.0,0.0,0.0,0.0
hsa-miR-370-3p,16.86,0.0,7.11,89.73,3.27,6.03,19.14,13.28,0.0,18.27,4.56,9.79,0.0,3.39,0.0,21.26,4.7,0.0,0.0,0.0,5.01,15.88,21.09,0.0,8.87,15.59,16.25,9.78,27.6,0.0,20.69,42.49
hsa-miR-372-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-3p,6.74,3.46,0.0,0.0,0.0,6.03,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01,0.0,0.0,0.0,35.47,3.9,0.0,4.89,4.6,11.19,0.0,10.62
hsa-miR-374a-5p,0.0,0.0,3.55,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,0.0,5.56,5.01,10.59,7.03,9.75,31.04,0.0,0.0,9.78,23.0,0.0,0.0,0.0
hsa-miR-374b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374b-5p,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,4.6,0.0,0.0,0.0
hsa-miR-375-3p,0.0,0.0,0.0,0.0,29.42,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378a-3p,13.49,3.46,3.55,24.16,3.27,12.06,9.57,3.32,6.58,9.13,0.0,9.79,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,5.01,0.0,14.06,4.87,84.24,27.29,21.67,0.0,18.4,0.0,0.0,21.24
hsa-miR-378a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378c,13.49,0.0,0.0,3.45,0.0,0.0,0.0,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,5.29,0.0,0.0,8.87,0.0,0.0,0.0,4.6,0.0,0.0,0.0
hsa-miR-378e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,4.89,0.0,0.0,0.0,0.0
hsa-miR-379-3p,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31
hsa-miR-379-5p,6.74,3.46,0.0,13.8,13.08,0.0,0.0,0.0,0.0,0.0,0.0,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87,23.39,0.0,9.78,4.6,0.0,0.0,15.93
hsa-miR-381-3p,0.0,6.92,7.11,17.25,0.0,9.04,0.0,9.96,4.39,15.22,0.0,0.0,0.0,0.0,0.0,0.0,4.7,6.51,0.0,0.0,0.0,0.0,0.0,4.87,0.0,58.47,0.0,39.13,41.4,0.0,0.0,15.93
hsa-miR-382-3p,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,0.0,0.0,0.0,0.0,4.89,0.0,0.0,0.0,0.0
hsa-miR-382-5p,10.11,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59,0.0,14.62,0.0,0.0,0.0,4.89,0.0,0.0,10.34,0.0
hsa-miR-3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3913-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31
hsa-miR-3922-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78,0.0,0.0,0.0,0.0
hsa-miR-3940-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3960,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-409-3p,13.49,24.21,60.41,155.29,3.27,15.07,19.14,36.53,2.19,21.31,22.78,4.89,5.41,20.34,0.0,5.32,0.0,6.51,0.0,5.56,10.01,10.59,0.0,29.25,26.6,54.58,59.6,117.4,50.6,33.56,10.34,122.15
hsa-miR-411-3p,0.0,3.46,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-411-5p,0.0,0.0,0.0,10.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,14.06,0.0,8.87,0.0,16.25,14.68,0.0,0.0,0.0,0.0
hsa-miR-421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-423-3p,43.83,62.25,56.85,138.04,29.42,39.19,44.66,9.96,17.55,70.03,36.44,14.68,37.85,16.95,32.81,53.15,9.4,6.51,16.07,61.11,40.05,26.46,105.43,24.37,1520.79,3.9,75.85,48.92,4.6,55.94,46.54,286.78
hsa-miR-423-5p,650.71,110.66,99.49,676.39,297.49,30.15,465.77,192.63,208.43,517.62,109.33,29.36,16.22,64.42,103.9,58.47,14.1,13.01,5.36,27.78,25.03,63.51,337.37,506.99,975.43,187.12,211.31,117.4,574.99,78.32,25.86,785.99
hsa-miR-424-3p,0.0,10.37,14.21,0.0,0.0,0.0,9.57,0.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,10.63,0.0,0.0,0.0,0.0,5.01,0.0,0.0,19.5,97.54,0.0,0.0,4.89,9.2,22.38,0.0,10.62
hsa-miR-424-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,0.0
hsa-miR-425-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0
