miRNA,SRR18284361,SRR18284362,SRR18284363,SRR18284364,SRR18284365,SRR18284366,SRR18284367,SRR18284368,SRR18284369,SRR18284370,SRR18284371,SRR18284372,SRR18284373,SRR18284374,SRR18284375,SRR18284376,SRR18284377,SRR18284378,SRR18284379,SRR18284380,SRR18284381,SRR18284382,SRR18284383,SRR18284384,SRR18284385,SRR18284386,SRR18284387,SRR18284388,SRR18284389,SRR18284390
hsa-miR-215-5p,1.33,0.52,1.02,1.9,0.66,0.68,0.12,2.66,1.69,25.49,32.72,1.5,0.46,5.97,1.73,0.27,66.82,14.75,0.9,6.88,1.24,1.54,1.65,23.46,7.04,5.99,0.99,1.38,0.99,1107.61
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216b-5p,0.0,0.0,0.0,0.09,0.66,0.0,0.23,0.0,0.0,0.78,1.06,0.0,0.0,0.1,0.0,0.09,2.11,0.18,0.0,0.0,0.34,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.71
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.18,1.9,0.0,0.0,0.21,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.16
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,3.22,1.26,0.76,0.09,0.47,3.39,0.58,2.33,1.41,3.1,1.92,0.56,0.11,1.06,2.65,0.27,4.64,0.37,0.63,3.86,3.04,3.09,0.45,4.54,53.29,38.64,2.17,0.0,0.33,12.15
hsa-miR-219a-1-3p,0.0,0.0,0.64,0.0,0.0,0.14,0.47,0.0,0.0,0.29,0.77,0.28,0.0,0.0,0.0,0.09,2.64,0.0,0.27,0.0,0.0,0.0,0.0,0.65,0.0,0.13,0.0,0.0,0.0,0.47
hsa-miR-219a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.51,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
hsa-miR-22-3p,33.34,55.4,228.39,204.73,71.51,100.21,160.84,158.34,57.92,908.17,1413.48,174.87,28.65,42.73,109.32,96.98,2144.53,370.48,171.96,261.85,81.92,81.18,32.58,1190.54,167.5,121.91,180.74,126.05,32.59,2330.53
hsa-miR-22-5p,3.98,1.99,29.19,31.36,5.94,10.17,13.4,8.82,3.48,75.11,146.63,25.38,3.42,1.35,12.21,9.92,164.66,28.32,20.13,22.0,6.19,9.08,2.1,61.47,10.02,9.95,21.88,15.32,4.43,246.52
hsa-miR-221-3p,5.11,20.42,246.74,202.38,14.42,93.7,111.77,122.88,30.56,356.54,795.12,214.17,17.35,8.66,44.47,143.63,395.61,214.43,168.19,148.7,49.51,62.66,13.81,127.12,60.23,65.42,47.11,39.21,9.77,761.05
hsa-miR-221-5p,1.23,1.78,15.55,9.33,2.92,5.7,11.65,12.49,4.23,15.51,34.83,9.4,2.63,0.77,2.65,9.83,20.16,21.35,11.41,11.99,3.04,7.81,5.25,4.54,10.5,4.08,1.97,3.22,2.38,23.69
hsa-miR-222-3p,105.13,75.82,1202.88,869.6,71.89,126.39,586.82,802.71,127.41,1355.33,1975.52,792.83,143.69,82.48,268.75,764.03,1242.05,1161.47,557.58,653.73,140.78,495.98,130.02,292.07,513.28,389.97,321.46,306.63,156.96,925.45
hsa-miR-222-5p,0.38,0.21,0.0,1.09,0.47,0.0,0.0,0.0,0.0,0.1,0.38,0.0,0.11,0.0,0.69,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.3,0.0,1.73,0.64,0.0,0.0,0.0,0.0
hsa-miR-223-3p,3.32,15.4,64.75,50.66,17.15,85.03,37.41,29.47,21.44,93.42,290.95,49.92,4.11,6.54,25.46,43.8,111.99,59.1,71.7,50.68,53.0,14.26,6.91,38.48,11.47,20.53,26.61,15.93,4.93,519.52
hsa-miR-223-5p,35.23,30.79,203.03,201.29,31.37,71.74,151.74,127.37,70.52,547.85,1199.01,222.91,21.8,28.77,102.06,164.1,854.88,391.1,209.52,170.29,57.05,108.42,19.52,331.2,49.82,45.91,77.46,59.89,23.15,593.07
hsa-miR-224-3p,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,17.43,9.95,66.78,119.99,22.61,17.49,63.4,86.58,14.29,316.03,340.18,116.67,8.67,0.96,54.03,127.46,251.64,194.63,183.64,35.46,26.67,66.38,20.12,33.19,91.84,81.74,25.23,10.57,11.66,100.35
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,0.0,0.1,0.38,0.0,0.0,0.0,0.0,0.67,0.0,0.1,1.15,0.0,0.0,0.0,0.0,0.09,0.21,0.27,0.0,1.04,0.0,0.0,0.45,0.0,0.58,0.0,0.0,0.0,0.0,1.25
hsa-miR-2355-3p,0.0,0.0,2.55,0.0,0.0,0.81,1.17,0.17,0.0,3.97,9.4,4.04,0.0,0.0,0.81,0.54,2.32,2.11,1.98,0.83,0.23,0.64,0.0,1.39,0.0,0.38,0.0,0.0,0.0,6.7
hsa-miR-2355-5p,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.09,0.0,0.0,0.0,0.0,1.06,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,6.54,19.48,87.69,91.63,37.03,226.6,45.45,25.14,34.7,134.42,359.27,83.02,17.58,8.66,53.45,61.76,156.22,59.2,94.79,62.78,86.87,34.14,15.16,63.24,69.39,61.72,65.63,41.81,19.54,1087.98
hsa-miR-23a-5p,0.0,0.0,2.55,6.8,0.75,3.39,3.61,3.16,1.13,6.4,11.13,4.89,0.68,0.1,2.3,3.04,4.96,2.93,0.54,2.19,2.03,2.54,0.45,2.04,4.34,3.7,4.73,4.9,1.31,16.99
hsa-miR-23b-3p,0.09,5.03,17.21,14.77,12.63,31.73,8.97,7.66,7.62,18.41,34.26,18.71,4.11,1.92,14.75,12.78,8.34,6.96,20.39,20.96,25.54,11.08,3.3,11.87,29.78,18.87,15.57,7.81,5.34,68.1
hsa-miR-23b-5p,0.0,0.0,2.8,0.0,0.66,0.95,1.05,8.16,0.47,6.88,11.32,2.91,0.8,0.0,2.3,2.06,9.5,4.22,2.43,3.65,0.79,0.73,0.45,8.34,1.93,1.53,6.11,1.68,1.31,7.79
hsa-miR-24-1-5p,0.09,0.21,0.25,0.91,0.28,0.0,0.12,0.0,0.28,0.48,2.21,0.19,0.46,0.0,0.92,0.09,0.95,0.37,0.54,0.73,0.23,0.18,0.0,0.0,0.87,1.28,0.0,1.99,0.99,8.57
hsa-miR-24-2-5p,1.42,3.14,8.41,9.43,4.24,4.48,8.04,4.33,3.39,26.07,49.42,10.06,1.14,2.02,5.64,3.58,59.74,18.69,9.88,7.61,3.26,4.09,2.1,10.94,8.58,7.14,4.53,7.66,0.33,64.67
hsa-miR-24-3p,31.45,71.63,77.87,611.39,38.16,221.18,412.34,241.76,21.91,1554.0,3070.41,390.44,34.81,45.33,130.63,374.24,1389.61,821.97,428.29,493.14,73.15,251.99,59.31,153.27,183.78,222.91,251.3,137.23,62.47,569.7
hsa-miR-25-3p,218.22,471.49,576.59,951.8,323.36,967.56,460.83,280.89,271.09,3888.15,10559.28,613.16,107.4,136.37,775.16,354.31,11314.58,1401.46,856.68,936.75,475.11,344.7,144.74,8494.17,551.64,558.81,967.34,703.47,116.24,16470.0
hsa-miR-25-5p,0.0,1.36,2.68,4.44,0.19,1.63,1.63,2.5,0.94,10.95,14.2,1.97,1.03,1.06,2.42,0.45,21.11,4.31,1.35,3.55,2.14,2.81,0.3,13.54,7.04,2.93,6.7,15.32,2.38,35.22
hsa-miR-2681-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2682-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.19,0.0,0.7,0.0,0.0,0.1,0.86,0.56,0.0,0.0,0.0,0.54,0.63,0.37,0.72,0.0,0.0,0.82,0.0,0.0,0.0,0.51,0.0,0.0,1.15,0.31
hsa-miR-26a-2-3p,1.61,0.0,0.25,0.0,0.0,0.27,0.12,0.0,0.19,0.1,1.34,0.85,0.0,0.0,0.0,0.63,0.95,0.46,0.0,1.46,0.45,0.45,1.35,0.74,1.06,0.26,0.79,0.0,0.16,2.03
hsa-miR-26a-5p,1080.61,1576.69,11671.7,10989.02,1452.0,3661.8,7642.93,7731.35,2135.73,11669.96,24590.86,11274.15,977.33,891.73,3854.73,5968.94,16761.87,11740.36,10212.13,7634.87,2727.64,3912.54,992.88,3047.37,3721.64,2449.98,3632.26,2747.09,1146.73,13873.16
hsa-miR-26b-3p,2.56,1.78,0.76,0.45,0.85,1.63,1.4,2.33,1.5,3.0,3.93,1.79,1.03,1.06,0.0,1.16,4.22,2.2,1.89,0.31,0.45,1.45,1.2,4.27,2.79,1.4,0.0,1.07,0.0,5.61
hsa-miR-26b-5p,61.47,78.97,296.32,322.73,61.52,161.78,243.23,321.35,90.55,385.33,1086.55,339.49,25.0,39.94,195.26,173.22,1492.95,393.85,343.84,395.53,101.95,173.98,38.89,285.77,133.28,96.28,156.89,179.81,36.94,1015.05
hsa-miR-27a-3p,51.71,114.89,127.83,467.74,136.43,195.68,157.34,402.93,142.93,1027.28,1773.52,312.5,56.84,63.42,276.24,105.83,2027.36,417.21,274.48,512.75,163.96,206.67,89.03,812.51,417.39,222.15,302.34,492.41,81.27,4344.42
hsa-miR-27a-5p,13.64,17.7,17.46,67.43,31.0,64.82,21.21,56.44,35.64,12.02,36.66,14.48,13.47,15.3,95.73,18.14,21.64,8.61,36.66,60.27,54.01,33.14,24.62,15.02,80.66,29.46,55.97,110.28,30.29,46.12
hsa-miR-27b-3p,43.95,45.45,190.16,255.58,135.86,135.88,170.39,200.97,103.62,626.35,1080.5,153.9,53.3,28.58,208.97,58.9,1176.6,139.56,273.85,273.21,73.15,114.6,40.09,312.84,236.21,140.79,258.59,312.14,71.75,1440.45
hsa-miR-27b-5p,0.0,0.0,1.53,3.53,0.09,1.22,1.86,2.0,0.47,3.68,7.48,1.6,0.23,0.0,0.0,0.98,3.69,1.47,0.9,0.42,0.11,1.27,0.0,0.56,3.47,1.79,2.76,2.3,0.08,7.01
hsa-miR-28-3p,19.8,33.83,167.85,206.82,26.85,66.58,113.87,121.05,40.81,284.83,474.81,187.94,19.29,15.49,65.43,123.88,273.59,148.36,167.11,135.25,37.02,72.37,35.58,81.5,91.07,89.65,114.71,90.67,15.93,486.64
hsa-miR-28-5p,1.42,2.93,17.97,25.65,2.64,7.87,19.58,11.16,4.8,52.91,105.94,39.77,2.17,1.83,3.92,11.26,38.21,30.61,33.78,17.62,3.38,9.44,0.75,7.6,11.76,10.97,12.22,6.13,1.15,63.89
hsa-miR-296-3p,0.0,0.1,0.13,0.91,0.0,0.95,0.0,0.33,0.0,0.87,2.02,0.0,0.11,0.77,0.35,0.09,0.0,0.18,0.0,1.36,0.11,0.82,0.0,0.09,0.48,0.13,3.55,0.0,0.0,2.8
hsa-miR-296-5p,0.0,0.0,0.13,0.18,0.0,0.14,0.58,0.0,0.0,0.0,0.96,0.38,0.0,0.96,0.0,0.18,0.0,0.18,0.72,0.0,0.0,0.0,0.0,0.74,0.0,0.13,0.0,0.92,0.0,1.56
hsa-miR-299-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,12.12,43.25,37.98,48.85,37.78,47.73,39.39,50.12,33.38,170.86,307.93,36.29,19.29,14.53,35.6,15.73,410.71,68.27,57.86,98.75,30.38,30.51,15.91,147.61,80.57,54.58,93.62,55.44,21.1,965.5
hsa-miR-29a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.56,0.29,0.19,0.19,0.0,0.0,0.0,0.0,0.42,0.18,0.45,0.52,0.23,0.0,0.0,0.0,0.67,0.64,0.0,0.0,0.57,0.0
hsa-miR-29b-2-5p,0.0,0.0,1.02,0.36,0.0,0.0,0.23,0.0,0.09,0.0,0.38,1.41,0.0,0.0,0.0,0.18,0.0,0.55,0.0,0.0,0.34,0.0,0.0,0.65,0.58,0.64,0.0,1.38,0.0,2.49
hsa-miR-29b-3p,0.66,0.84,1.02,1.18,2.26,3.25,1.63,1.17,1.41,2.71,7.87,1.41,0.0,0.77,6.11,0.72,20.79,1.01,0.27,0.0,0.23,1.18,0.6,5.56,0.58,2.04,1.18,0.0,0.0,22.75
hsa-miR-29c-3p,0.0,0.21,0.13,1.27,0.19,0.68,0.0,0.0,1.32,3.2,4.89,0.38,0.11,0.0,0.0,0.18,7.6,1.1,0.0,1.56,0.34,0.82,0.0,5.47,1.54,0.26,2.96,1.53,0.0,3.58
hsa-miR-29c-5p,0.0,0.0,0.76,0.91,0.19,0.95,1.28,1.5,0.0,1.65,3.74,0.75,0.0,0.0,0.0,0.54,6.23,1.1,1.35,0.83,1.13,0.91,0.0,0.0,0.1,0.26,0.79,0.0,1.4,5.61
hsa-miR-301a-3p,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.09,0.0,0.0,0.0,0.0,0.21,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301a-5p,0.0,0.0,2.04,0.82,0.0,1.76,1.75,0.67,0.0,1.94,5.37,1.13,0.11,0.0,0.0,1.97,1.48,2.02,3.14,1.77,0.0,0.27,0.0,2.6,0.39,1.53,0.0,0.0,0.0,0.16
hsa-miR-301b-3p,0.0,0.0,0.64,0.0,0.0,0.0,0.12,0.0,0.0,0.39,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
hsa-miR-301b-5p,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.0,1.91,2.36,0.0,0.0,0.58,2.5,0.19,0.78,2.21,1.13,0.0,0.0,0.0,0.27,1.37,0.27,0.09,0.31,0.34,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,1.09
hsa-miR-3065-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
hsa-miR-3065-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3074-5p,0.0,0.0,0.64,0.36,0.0,0.14,0.58,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.55,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.38,0.2,0.0,0.0,0.0
hsa-miR-30a-3p,10.99,13.93,15.8,61.36,24.78,21.29,17.25,53.45,19.75,37.6,91.35,22.38,13.01,17.03,41.93,11.08,76.42,18.42,33.51,58.81,22.06,29.78,23.12,34.31,86.93,47.44,54.79,63.87,22.99,166.73
hsa-miR-30a-5p,30.88,44.51,55.06,147.82,79.61,85.03,38.69,110.06,61.12,274.17,399.19,50.86,43.14,43.5,153.44,27.62,505.92,116.01,105.75,224.31,75.85,75.1,39.94,193.14,225.13,122.8,154.92,124.06,38.83,806.71
hsa-miR-30b-3p,0.0,0.1,4.72,5.89,0.75,0.95,3.38,3.66,1.6,6.59,9.88,4.98,2.05,0.29,1.5,2.15,6.65,3.21,4.94,2.92,0.68,1.63,1.5,0.37,3.47,3.06,4.53,1.38,0.82,8.1
hsa-miR-30b-5p,0.0,2.2,6.88,8.7,3.2,9.22,2.1,4.16,3.67,12.02,23.13,6.49,1.94,1.83,4.72,4.29,12.46,6.51,2.52,8.34,2.25,2.72,0.0,3.62,7.13,6.63,3.35,1.99,0.08,25.71
hsa-miR-30c-1-3p,0.0,0.31,3.06,3.81,0.09,0.95,0.58,1.67,0.28,3.59,7.58,3.57,0.0,0.77,1.27,1.79,2.43,3.57,2.34,1.67,1.69,1.09,0.0,1.48,2.6,0.77,1.38,5.82,0.16,1.56
hsa-miR-30c-2-3p,0.38,0.0,0.76,4.8,0.09,0.68,0.47,5.49,0.94,2.52,3.17,1.22,0.0,0.87,0.12,0.27,1.37,1.37,0.63,0.42,1.69,0.27,1.95,0.09,8.58,5.23,4.93,1.99,1.07,5.92
hsa-miR-30c-5p,61.09,94.26,272.49,311.77,92.8,109.44,230.65,250.92,101.84,377.96,630.65,305.55,48.85,65.44,191.34,201.73,427.28,279.94,287.51,339.74,110.96,154.91,65.16,207.05,273.02,193.33,246.96,158.06,67.4,503.32
hsa-miR-30d-3p,0.0,0.31,1.02,0.45,0.0,0.27,1.52,1.5,0.0,0.58,5.47,0.28,0.0,0.0,0.69,0.72,0.21,1.74,0.36,1.15,0.0,1.0,0.0,0.74,1.25,0.0,2.56,0.0,0.08,2.49
hsa-miR-30d-5p,275.62,390.43,2467.45,2068.27,397.69,786.52,1697.74,1468.38,389.48,6031.57,9394.24,2291.8,355.75,282.75,887.82,1395.86,8639.65,3652.75,2023.24,1706.23,657.63,925.04,334.06,3788.12,1183.08,1044.03,1237.36,941.94,382.54,7463.43
hsa-miR-30e-3p,13.73,35.08,99.28,107.76,26.38,69.02,86.94,92.91,34.98,125.31,296.32,156.72,19.63,15.59,64.28,65.61,171.74,106.3,132.7,98.75,38.82,56.03,15.31,40.52,76.42,47.95,74.5,79.8,18.8,210.21
hsa-miR-30e-5p,42.53,40.32,178.81,175.64,30.72,100.35,153.61,133.04,54.07,458.79,910.85,176.47,26.94,22.13,80.06,102.7,1408.61,464.5,173.31,177.07,63.69,96.16,26.73,510.71,73.53,62.23,83.37,60.35,19.54,1039.36
hsa-miR-31-3p,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-31-5p,0.0,0.0,0.13,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.49,3.9
hsa-miR-3115,0.47,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.58,1.15,0.38,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78
hsa-miR-3117-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-3p,0.0,0.0,1.4,0.09,0.0,0.41,0.58,1.33,0.0,1.16,1.54,1.41,0.0,0.0,0.0,0.09,2.53,0.64,0.63,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09
hsa-miR-3120-5p,0.0,0.0,0.89,1.9,0.0,0.81,1.98,0.0,0.0,4.36,6.05,0.85,0.0,0.0,0.0,3.66,1.9,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.38,0.0,0.0,0.0,0.0
hsa-miR-3121-3p,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.38,0.0,0.0,0.0,0.0,0.18,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-5p,0.0,0.0,0.51,0.0,0.19,0.14,0.23,0.0,0.09,2.33,2.21,0.75,0.0,0.0,0.0,0.54,1.06,0.37,1.35,0.0,0.0,0.0,0.0,0.83,0.0,0.38,1.58,0.0,0.0,0.47
hsa-miR-3127-3p,0.0,0.0,0.25,1.27,0.0,0.14,0.0,0.0,0.0,0.48,1.15,0.66,0.23,0.0,0.58,0.18,2.01,0.0,0.0,0.63,0.45,0.54,0.0,1.21,0.19,0.38,0.0,0.0,0.25,0.47
hsa-miR-3127-5p,1.14,0.21,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.29,0.0,0.0,0.29,0.0,0.0,1.79,0.55,0.0,0.0,0.0,0.18,0.3,0.28,0.0,0.0,0.0,0.0,0.33,2.65
hsa-miR-3129-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3130-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0
hsa-miR-3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,1.87
hsa-miR-3132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3135a,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.48,0.0,0.0,0.0,0.46,0.0,0.74,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0
hsa-miR-3136-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3136-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3138,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0
hsa-miR-3140-3p,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.47,0.19,0.86,0.47,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.39,0.58,0.0,0.0,0.0,0.0,0.18,3.17,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18
hsa-miR-3144-3p,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3144-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0
hsa-miR-3146,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.28,0.0,0.0,0.0,0.18,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0
