miRNA,SRR22951306,SRR22951307,SRR22951308,SRR22951309,SRR22951310,SRR22951311,SRR22951312,SRR22951313,SRR22951314,SRR22951315,SRR22951316,SRR22951317,SRR22951318,SRR22951319,SRR22951320,SRR22951321,SRR22951322,SRR22951323,SRR22951324,SRR22951325
hsa-miR-147b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-147b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,11919.12,12006.75,29247.1,6420.61,7758.9,4608.79,18762.98,8064.16,14934.09,31964.33,9096.99,50837.53,128758.33,18817.03,22374.96,2187.89,173130.21,31434.15,59849.96,40746.43
hsa-miR-148a-5p,9.12,9.24,13.46,2.8,3.62,3.61,10.99,10.45,6.97,17.14,15.02,52.14,28.69,7.18,25.01,5.07,26.86,8.63,30.28,66.56
hsa-miR-148b-3p,97.32,172.52,2062.04,28.03,77.9,40.89,87.93,125.36,136.33,918.0,146.5,840.16,391.63,36.34,255.2,35.47,197.96,443.79,570.74,1707.22
hsa-miR-148b-5p,8.11,0.0,8.71,0.0,0.0,0.0,1.57,0.0,0.0,3.81,0.0,2.97,7.34,0.0,0.0,0.3,0.0,1.44,0.0,3.95
hsa-miR-149-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,13.18,43.13,53.06,4.67,9.06,3.61,47.11,56.03,47.77,19.05,12.45,56.8,20.02,3.26,13.21,2.68,7.59,62.78,5.3,32.53
hsa-miR-150-3p,1.01,0.0,0.0,0.93,1.81,0.0,0.0,0.0,0.0,0.95,2.56,0.85,0.0,1.31,2.53,0.3,0.58,0.48,0.76,2.82
hsa-miR-150-5p,21.29,6.16,211.43,9.34,9.06,1.2,14.13,3.8,13.93,70.47,32.96,23.74,32.02,7.18,47.78,11.63,8.18,11.02,30.28,251.01
hsa-miR-151a-3p,69.95,258.77,187.67,82.22,103.26,45.7,474.22,278.27,273.66,204.74,113.53,1207.67,837.96,183.86,314.23,65.58,2614.3,659.45,657.03,331.29
hsa-miR-151a-5p,9.12,49.29,26.92,10.28,1.81,6.01,26.69,9.5,17.91,22.85,21.97,74.18,34.03,8.49,75.89,8.64,21.61,52.72,20.44,61.67
hsa-miR-151b,0.0,0.0,2.38,0.0,0.0,0.0,6.28,6.65,0.0,1.9,0.37,26.28,14.01,0.65,5.34,0.0,7.01,5.75,4.54,1.32
hsa-miR-152-3p,34.47,32.35,52.26,2.8,19.93,4.81,15.7,21.84,0.0,27.62,6.96,94.53,36.69,10.01,44.13,4.47,18.69,181.64,32.55,37.23
hsa-miR-152-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88
hsa-miR-1538,4.05,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,6.71,3.78,5.08
hsa-miR-155-5p,40.55,15.4,74.44,5.61,12.68,3.61,17.27,10.45,16.92,51.42,13.18,11.45,50.04,2.61,52.56,15.8,35.62,9.59,6.81,105.29
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94
hsa-miR-15a-5p,14.19,1.54,1.58,0.93,1.81,0.0,0.0,0.0,0.0,50.47,1.83,2.54,0.0,0.0,9.84,4.17,0.0,2.88,3.03,85.74
hsa-miR-15b-3p,9.12,0.0,4.75,0.0,0.0,2.41,0.0,0.0,0.0,12.38,0.0,0.85,1.33,0.44,4.22,0.3,0.0,0.0,2.27,19.37
hsa-miR-15b-5p,32.44,49.29,535.31,14.01,30.8,22.85,9.42,63.63,20.9,338.06,43.22,46.63,2.0,0.65,69.98,50.08,11.68,69.97,13.63,613.32
hsa-miR-16-2-3p,41.56,13.86,105.32,26.16,19.93,24.05,12.56,11.4,24.88,102.85,17.21,12.72,72.72,10.88,30.35,2.68,13.43,34.99,21.19,186.52
hsa-miR-16-5p,102.38,86.26,252.61,22.42,52.54,12.03,14.13,51.29,33.83,857.05,43.58,27.55,52.71,16.75,218.95,75.41,0.0,92.97,50.72,1282.3
hsa-miR-17-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07
hsa-miR-17-5p,23.32,13.86,35.63,0.93,0.0,0.0,7.85,4.75,3.98,66.66,2.2,3.82,6.0,0.0,13.49,4.47,0.0,10.06,5.3,103.22
hsa-miR-181a-2-3p,7.1,6.16,20.59,7.47,1.81,0.0,0.0,11.4,7.96,18.09,2.93,18.65,12.01,3.92,8.71,1.19,38.54,11.02,2.27,44.37
hsa-miR-181a-3p,4.05,0.0,2.38,0.0,0.0,0.0,0.0,5.7,1.0,12.38,2.56,2.97,4.0,0.0,2.81,0.3,0.0,4.79,0.0,34.41
hsa-miR-181a-5p,102.38,137.09,725.36,53.26,41.67,24.05,80.08,75.03,116.43,640.89,93.02,123.78,133.43,32.64,229.91,27.72,57.23,109.27,177.13,1503.22
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,2.88,0.0,0.38
hsa-miR-181b-5p,18.25,12.32,43.55,4.67,45.29,0.0,10.99,9.5,17.91,90.47,15.38,26.71,33.36,12.62,37.66,3.28,0.0,25.4,7.57,139.89
hsa-miR-181c-3p,0.0,0.0,0.0,0.0,1.81,2.41,0.0,0.0,0.0,3.81,1.83,0.0,0.0,0.65,3.09,0.89,0.0,2.4,3.03,21.06
hsa-miR-181c-5p,0.0,0.0,0.0,0.0,3.62,0.0,1.57,0.0,2.99,5.71,0.0,1.7,5.34,0.0,7.03,0.0,0.0,1.44,0.0,24.44
hsa-miR-181d-3p,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,8.11,10.78,33.26,1.87,0.0,0.0,0.0,3.8,2.99,22.85,0.0,6.36,0.0,1.74,7.03,1.79,0.0,2.88,10.6,37.79
hsa-miR-182-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0
hsa-miR-182-5p,65.89,69.31,106.9,26.16,36.23,10.82,91.07,99.72,83.59,59.04,42.85,170.41,186.14,38.73,128.16,14.9,283.21,319.66,99.92,105.48
hsa-miR-183-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,42.58,124.77,182.13,13.08,28.98,16.84,166.45,118.72,129.37,48.57,38.46,247.98,158.12,31.77,85.16,9.24,519.71,187.87,116.57,107.74
hsa-miR-184,0.0,1.54,0.0,0.0,3.62,0.0,0.0,0.0,0.0,0.0,0.0,4.66,10.01,0.22,8.43,0.3,0.0,0.96,6.06,0.38
hsa-miR-1843,1.01,7.7,18.21,5.61,3.62,0.0,3.14,6.65,21.89,16.19,7.32,14.41,10.67,0.44,5.62,1.49,4.09,3.35,9.08,37.98
hsa-miR-185-3p,5.07,0.0,9.5,0.0,0.0,0.0,0.0,12.35,4.98,20.95,2.56,2.12,0.0,0.0,3.65,0.3,0.0,0.96,0.0,22.75
hsa-miR-185-5p,57.78,30.81,290.62,12.15,9.06,19.24,26.69,26.59,54.73,196.17,22.34,13.14,73.39,9.36,30.35,19.97,0.0,49.84,24.98,350.09
hsa-miR-186-3p,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0
hsa-miR-186-5p,80.08,103.2,342.88,14.01,36.23,24.05,23.55,44.64,37.82,522.8,73.25,60.19,110.75,28.72,143.9,65.28,5.26,96.81,56.01,956.84
hsa-miR-187-3p,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,2.2,17.38,4.67,0.87,5.06,0.6,0.0,8.15,6.06,3.2
hsa-miR-188-5p,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,0.0,0.79,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,4.31,0.0,8.84
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,4.14
hsa-miR-1908-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.01,0.0,0.28,1.19,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,1.99,1.9,0.0,0.0,0.0,0.44,1.12,0.0,0.0,0.96,0.0,5.64
hsa-miR-191-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,0.0,0.0,13.34,0.0,1.41,0.0,0.0,0.0,0.0,7.71
hsa-miR-191-5p,1120.14,614.59,8119.09,202.75,291.66,321.12,427.11,248.83,726.45,3967.21,1088.83,626.51,1205.57,318.99,1193.38,245.32,190.95,857.86,1697.84,10725.24
hsa-miR-1910-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
hsa-miR-1910-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
hsa-miR-1915-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
hsa-miR-192-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,51.7,38.51,292.2,19.62,23.55,20.45,15.7,20.89,40.8,227.6,38.09,44.51,144.11,21.54,61.27,12.52,9.93,58.95,41.63,369.27
hsa-miR-193a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.94
hsa-miR-193a-5p,133.81,81.64,205.89,35.5,28.98,4.81,106.78,31.34,114.44,87.61,69.95,69.09,62.71,30.68,59.02,4.47,37.37,44.57,109.76,229.38
hsa-miR-193b-3p,0.0,41.59,5.54,0.0,9.06,0.0,0.0,30.39,0.0,17.14,3.3,54.26,0.0,1.96,16.02,11.03,16.93,53.68,11.35,28.77
hsa-miR-193b-5p,2.03,9.24,0.0,0.0,0.0,1.2,10.99,2.85,20.9,0.95,0.0,14.84,2.0,0.0,1.69,0.0,30.36,9.11,0.0,2.07
hsa-miR-194-3p,5.07,0.0,13.46,0.0,0.0,0.0,0.0,2.85,1.99,3.81,2.56,2.12,0.0,0.0,2.81,2.98,0.0,0.0,6.81,10.15
hsa-miR-194-5p,5.07,1.54,46.72,0.93,0.0,1.2,1.57,2.85,4.98,28.57,4.76,0.85,28.69,0.22,8.43,3.58,0.0,3.35,1.51,43.43
hsa-miR-195-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.65,0.0,0.0,9.34,0.48,0.0,1.13
hsa-miR-195-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,1.9,0.0,0.0,0.0,2.39,0.0,0.0,6.42,0.0,0.0,0.0
hsa-miR-196a-5p,1.01,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-196b-5p,4.05,0.0,0.0,0.0,3.62,0.0,0.0,0.0,2.99,5.71,0.0,0.0,4.67,0.22,0.0,0.0,0.0,0.48,0.0,9.21
hsa-miR-197-3p,173.34,127.85,2035.12,79.42,32.61,45.7,131.9,87.38,287.6,715.16,353.79,337.0,163.46,56.14,226.82,62.0,157.08,97.29,681.26,2161.29
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,4.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
hsa-miR-1976,0.0,0.0,9.5,0.0,0.0,0.0,15.7,0.0,0.0,0.0,1.83,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58
hsa-miR-199a-3p,94.27,50.83,128.28,14.95,28.98,9.62,9.42,14.25,41.8,258.07,15.75,23.74,17.35,19.15,37.38,19.38,0.0,14.38,26.49,252.14
hsa-miR-199a-5p,0.0,4.62,20.59,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.42,4.0,0.0,0.56,0.0,0.0,0.0,0.0,3.57
hsa-miR-199b-3p,36.49,1.54,224.1,2.8,0.0,37.28,0.0,4.75,0.0,447.57,29.67,0.0,52.04,0.0,53.68,4.17,6.42,34.51,0.0,759.79
hsa-miR-199b-5p,71.97,60.07,273.2,18.69,27.17,13.23,0.0,10.45,18.91,475.19,23.07,11.87,72.05,3.92,59.87,16.99,4.09,30.67,40.12,879.18
hsa-miR-19a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.44,0.0,0.0,0.0,3.83,0.0,1.5
hsa-miR-19b-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.75
hsa-miR-19b-3p,11.15,3.08,6.33,0.0,0.0,0.0,0.0,2.85,0.0,29.52,2.93,5.09,14.68,2.39,3.93,2.98,0.0,1.44,0.0,36.29
hsa-miR-200a-3p,150.03,462.09,79.19,68.2,77.9,19.24,271.65,136.76,89.56,215.22,121.96,1031.33,423.65,138.82,625.92,104.03,280.88,537.72,330.03,374.72
hsa-miR-200a-5p,16.22,60.07,26.92,25.23,25.36,12.03,98.93,67.43,25.87,43.81,33.33,256.03,153.45,32.86,48.62,8.35,280.88,126.52,152.9,42.12
hsa-miR-200b-3p,352.77,1224.55,635.88,97.17,186.59,89.0,672.07,649.62,264.71,479.0,425.2,2150.41,927.37,219.33,1355.56,266.48,440.29,3410.84,721.38,997.64
hsa-miR-200b-5p,20.27,84.72,26.13,13.08,5.43,15.64,72.23,24.69,44.78,17.14,32.23,141.58,84.73,26.55,48.62,5.96,54.89,117.42,101.43,27.26
hsa-miR-200c-3p,512.93,1797.55,913.03,213.02,197.46,171.99,1330.01,650.57,530.41,455.19,919.99,3556.04,1376.37,533.75,1898.85,276.91,607.3,3111.78,1762.94,1428.77
hsa-miR-200c-5p,0.0,0.0,0.0,0.0,0.0,0.0,4.71,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.94
hsa-miR-202-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
hsa-miR-203a-3p,463.26,3992.5,309.62,88.76,182.97,73.37,1231.08,1462.59,1358.37,657.08,150.89,1416.65,468.35,136.65,708.55,181.83,2175.18,9350.69,488.99,2803.95
hsa-miR-203a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
hsa-miR-203b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13
hsa-miR-204-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
hsa-miR-205-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0
hsa-miR-205-5p,414.6,3759.91,1239.28,138.28,226.44,180.41,2366.38,2495.89,1159.34,1006.56,475.74,4865.45,117.42,121.2,849.37,172.59,1094.89,4353.53,442.82,2519.47
hsa-miR-206,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94
hsa-miR-20a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13
hsa-miR-20a-5p,36.49,16.94,72.06,3.74,10.87,7.22,6.28,1.9,9.95,112.37,6.59,11.02,8.67,0.0,10.4,10.73,0.0,21.57,9.08,150.42
hsa-miR-20b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0
hsa-miR-21-3p,0.0,0.0,14.25,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.37,3.82,0.0,1.31,0.28,0.0,0.0,1.92,0.76,9.4
hsa-miR-21-5p,3182.01,2412.13,3360.72,479.3,1336.93,953.75,1155.71,1402.75,2732.66,6679.31,612.35,1210.22,3391.89,538.32,2691.44,641.16,1194.16,3460.2,1579.0,6664.38
hsa-miR-210-3p,5.07,56.99,10.29,0.0,0.0,0.0,1.57,18.04,16.92,9.52,2.93,5.93,8.67,0.0,3.65,0.89,0.0,28.28,0.0,9.78
hsa-miR-210-5p,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.95,0.0,1.9,0.0,1.7,0.0,0.0,0.28,0.0,17.52,1.92,0.0,0.94
hsa-miR-211-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.56
hsa-miR-2110,17.23,3.08,144.12,8.41,9.06,0.0,12.56,6.65,38.81,17.14,19.78,28.4,21.35,8.7,25.01,7.75,19.27,10.06,60.56,60.17
hsa-miR-2115-3p,2.03,0.0,31.67,0.0,0.0,0.0,4.71,0.95,0.0,8.57,0.37,0.85,10.01,0.0,2.53,0.3,0.0,3.35,0.0,14.48
hsa-miR-2115-5p,3.04,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,10.48,2.56,2.97,10.67,0.0,2.53,0.3,0.0,0.0,0.0,16.17
hsa-miR-2116-3p,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
hsa-miR-212-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-5p,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.95,5.97,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,3.83,0.0,4.32
hsa-miR-214-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,0.0,0.0,0.0,0.0,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
hsa-miR-216b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.38
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,13.18,6.16,0.0,0.0,3.62,12.03,4.71,3.8,0.0,3.81,0.73,5.93,14.01,3.05,3.65,0.89,1.75,7.67,5.3,5.08
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32
hsa-miR-22-3p,39.53,81.64,107.69,15.88,30.8,20.45,70.66,17.1,60.7,119.99,32.6,107.67,64.72,15.88,78.13,8.64,51.39,71.41,56.77,251.57
hsa-miR-22-5p,0.0,16.94,0.0,0.0,1.81,3.61,9.42,5.7,0.0,14.28,1.46,8.9,20.02,6.53,2.81,2.68,0.0,11.5,11.35,31.78
hsa-miR-221-3p,196.66,565.3,494.92,23.36,27.17,52.92,277.94,300.11,280.63,480.9,100.35,500.62,164.12,41.56,302.98,49.18,20.44,864.57,84.02,1519.77
hsa-miR-221-5p,17.23,13.86,38.8,9.34,12.68,3.61,1.57,9.5,9.95,57.14,4.03,10.17,26.69,2.18,9.56,2.68,3.5,28.28,10.6,118.26
hsa-miR-222-3p,68.93,224.89,426.82,75.68,36.23,33.68,383.14,175.7,366.21,272.35,161.14,626.94,318.91,84.64,229.91,64.09,398.25,399.7,457.96,825.41
hsa-miR-222-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.27,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.75
hsa-miR-223-3p,1908.8,1296.94,8212.53,360.65,663.03,671.11,282.65,450.17,466.72,15579.35,1362.04,604.47,1270.29,237.61,3347.71,1529.14,66.57,2486.36,459.47,43358.79
hsa-miR-223-5p,644.72,147.87,1506.15,248.53,231.88,253.77,210.41,106.37,461.75,1234.16,234.39,70.79,2135.61,301.15,278.25,55.44,209.63,370.94,703.97,1723.58
hsa-miR-224-5p,47.64,126.31,155.21,32.7,38.04,15.64,229.26,187.1,324.42,45.71,31.13,311.14,62.71,19.15,43.0,10.73,244.09,239.15,44.66,93.45
hsa-miR-2277-5p,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,5.71,0.0,0.42,0.0,0.0,2.25,0.0,0.0,0.96,0.0,2.07
hsa-miR-2278,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,1.01,0.0,31.67,0.93,0.0,0.0,10.99,0.0,0.0,4.76,0.0,0.42,6.67,0.22,3.37,0.89,0.0,0.0,0.0,10.53
hsa-miR-2355-5p,0.0,0.0,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13
hsa-miR-23a-3p,393.32,1019.69,2919.64,123.33,288.04,147.93,347.03,716.1,300.53,3264.43,457.07,1008.87,248.19,112.49,1238.35,568.43,188.03,1143.98,656.28,9610.47
hsa-miR-23a-5p,0.0,1.54,2.38,0.0,0.0,0.0,0.0,0.95,6.97,4.76,1.83,0.42,8.01,1.09,1.69,0.3,0.0,1.44,6.06,8.08
hsa-miR-23b-3p,16.22,284.96,110.07,6.54,12.68,8.42,59.67,97.82,15.92,108.56,61.89,377.27,30.69,8.05,130.13,63.19,43.21,381.96,68.13,341.07
hsa-miR-23b-5p,8.11,9.24,1.58,14.95,0.0,0.0,17.27,10.45,46.77,8.57,2.2,25.43,0.0,0.0,5.9,0.3,28.03,8.63,11.35,4.32
hsa-miR-24-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,6.0,2.18,1.12,0.0,0.0,0.0,0.0,1.69
hsa-miR-24-2-5p,12.16,9.24,55.43,4.67,7.25,0.0,3.14,1.9,4.98,20.95,4.76,2.54,4.0,1.52,8.71,1.79,5.26,3.35,4.54,56.41
hsa-miR-24-3p,10.14,73.94,76.02,87.83,148.55,63.74,323.47,168.1,265.7,919.91,122.32,318.77,148.78,130.55,366.5,63.49,204.38,93.45,102.95,2290.27
hsa-miR-25-3p,1082.64,591.48,9198.42,598.9,411.22,483.49,1237.36,688.55,1904.7,3716.76,991.77,1256.84,3521.32,586.19,1339.82,310.0,1017.22,951.32,3039.92,9862.98
hsa-miR-25-5p,4.05,0.0,18.21,0.93,0.0,3.61,3.14,0.0,10.95,10.48,4.03,3.39,0.67,2.61,3.65,0.3,14.6,2.88,13.63,22.94
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13
hsa-miR-26a-2-3p,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.95,0.73,0.0,0.0,0.0,3.93,0.0,0.0,1.92,0.0,2.07
hsa-miR-26a-5p,5002.63,2156.44,10949.25,796.97,961.94,1259.24,1878.03,760.73,2307.73,7560.17,2212.45,1944.82,10802.8,1461.12,3792.35,537.14,778.39,4089.94,4410.0,19263.24
hsa-miR-26b-3p,3.04,6.16,34.05,0.93,0.0,0.0,4.71,0.95,0.0,22.85,4.76,4.24,6.0,0.87,2.25,2.38,0.0,1.44,0.0,42.68
hsa-miR-26b-5p,1030.94,369.68,1665.31,153.23,173.91,209.27,221.41,119.67,328.4,2108.35,256.37,139.88,707.2,103.14,656.56,145.46,105.69,616.32,439.03,3655.68
hsa-miR-27a-3p,713.65,743.97,1420.62,235.45,197.46,184.01,384.71,244.08,646.84,1757.91,326.32,356.92,1218.92,433.88,645.32,108.8,112.7,627.34,569.23,4870.1
hsa-miR-27a-5p,72.99,27.73,119.57,14.95,34.42,13.23,42.4,63.63,67.67,81.9,42.48,69.09,93.4,11.31,39.63,14.01,41.46,68.05,68.13,92.69
hsa-miR-27b-3p,689.32,2037.84,1533.86,167.24,313.4,129.89,885.62,992.47,1184.22,1629.36,340.24,1829.1,1120.18,230.43,905.86,145.16,531.39,2213.19,807.67,2656.35
hsa-miR-27b-5p,3.04,3.08,0.79,0.0,0.0,0.0,4.71,4.75,6.97,0.0,2.93,8.48,14.01,2.61,2.25,0.0,0.0,0.0,0.0,4.14
hsa-miR-28-3p,88.19,55.45,483.84,24.29,27.17,21.65,113.06,85.48,139.32,322.82,85.7,217.88,162.79,33.51,137.16,26.53,160.0,99.68,192.27,565.75
hsa-miR-28-5p,15.21,13.86,45.14,6.54,3.62,0.0,14.13,5.7,13.93,41.9,11.35,16.96,61.38,3.05,18.83,4.17,0.0,18.21,23.47,77.28
hsa-miR-296-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,2.54,0.0,0.0,1.12,0.0,12.85,2.88,7.57,0.19
hsa-miR-296-5p,0.0,7.7,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.56,0.6,0.0,1.92,0.0,1.32
