miRNA,SRR8289653
hsa-mir-1289-1-3p,1
hsa-miR-11401,1
hsa-miR-1295a,2
hsa-miR-6854-5p,1
hsa-miR-6764-5p,1
hsa-miR-6078,1
hsa-miR-548t-5p,1
hsa-miR-6862-5p,5
hsa-miR-483-3p,2
hsa-miR-378b,2
hsa-miR-629-3p,1
hsa-miR-3667-5p,1
hsa-mir-3916-5p,1
hsa-miR-3652,1
hsa-miR-433-5p,1
hsa-mir-639-3p,1
hsa-miR-3145-5p,1
hsa-miR-6789-5p,1
hsa-miR-95-5p,1
hsa-mir-548h-3-5p,1
hsa-miR-6807-5p,1
hsa-miR-138-1-3p,2
hsa-miR-320a-5p,2
hsa-miR-99a-3p,1
hsa-miR-676-3p,1
hsa-miR-1271-3p,1
hsa-miR-6734-5p,1
hsa-mir-650-5p,1
hsa-mir-4773-1-3p,1
hsa-miR-4650-3p,1
hsa-miR-6802-5p,1
hsa-miR-34b-5p,1
hsa-miR-4785,1
hsa-miR-181b-2-3p,1
hsa-miR-429,2
hsa-miR-6821-3p,1
hsa-miR-3074-3p,1
hsa-miR-3184-5p,1
hsa-miR-205-5p,1
hsa-miR-3916,1
hsa-miR-3183,1
hsa-miR-4506,1
hsa-miR-147a,1
hsa-mir-5094-5p,1
hsa-miR-3135a,1
hsa-miR-1236-5p,1
hsa-miR-6750-5p,1
hsa-miR-3150a-3p,1
hsa-miR-5191,1
hsa-miR-487b-5p,2
hsa-mir-4502-3p,1
hsa-miR-9903,1
hsa-miR-378h,1
hsa-miR-5690,1
hsa-miR-6882-5p,1
hsa-miR-1468-5p,1
hsa-miR-937-5p,1
hsa-miR-135a-3p,1
hsa-miR-643,2
hsa-miR-4491,1
hsa-miR-512-3p,1
hsa-miR-6829-5p,1
hsa-miR-4761-3p,1
hsa-miR-3138,1
hsa-miR-2467-3p,1
hsa-miR-6787-5p,1
hsa-miR-6855-5p,1
hsa-mir-941-2-3p,1
hsa-miR-376a-3p,1
hsa-miR-10394-5p,1
hsa-miR-4639-5p,1
hsa-miR-570-5p,1
hsa-miR-6797-5p,1
hsa-miR-6516-5p,1
hsa-miR-6849-5p,1
hsa-miR-539-3p,1
hsa-miR-211-5p,1
hsa-miR-3131,1
hsa-miR-3127-3p,1
hsa-miR-548h-3p,1
hsa-miR-4477b,1
hsa-mir-3939-3p,1
hsa-miR-4504,1
hsa-miR-6818-3p,1
hsa-miR-5187-5p,1
hsa-miR-378j,1
hsa-miR-548y,1
hsa-miR-6857-5p,1
hsa-miR-767-5p,1
hsa-miR-3178,1
hsa-miR-6749-3p,1
hsa-miR-3173-3p,1
hsa-miR-4739,1
