miRNA,SRR15744311,SRR15744312,SRR15744313
hsa-miR-365a-5p,15.36,9.99,14.53
hsa-miR-365b-3p,126.3,102.03,152.12
hsa-miR-365b-5p,10.19,5.16,10.72
hsa-miR-3661,0.87,0.65,0.74
hsa-miR-3662,1.14,0.2,0.69
hsa-miR-3664-3p,0.76,0.2,0.69
hsa-miR-3664-5p,0.05,0.0,0.48
hsa-miR-3665,0.33,0.85,0.95
hsa-miR-367-3p,0.0,0.0,0.05
hsa-miR-3675-3p,0.11,0.13,0.26
hsa-miR-3675-5p,0.38,0.46,0.79
hsa-miR-3677-3p,0.38,0.33,0.32
hsa-miR-3677-5p,0.0,0.13,0.11
hsa-miR-3678-5p,0.16,0.0,0.0
hsa-miR-3679-5p,0.22,0.33,0.16
hsa-miR-3680-3p,0.0,0.0,0.05
hsa-miR-3680-5p,0.05,0.13,0.0
hsa-miR-3682-3p,0.05,0.0,0.0
hsa-miR-3682-5p,0.05,0.0,0.0
hsa-miR-3684,0.38,0.2,0.16
hsa-miR-3685,0.05,0.0,0.0
hsa-miR-3688-3p,0.11,0.52,0.11
hsa-miR-369-3p,390.76,186.61,325.59
hsa-miR-369-5p,87.77,40.76,95.82
hsa-miR-3691-5p,0.49,0.2,0.11
hsa-miR-3692-3p,0.05,0.07,0.0
hsa-miR-370-3p,733.09,591.19,940.68
hsa-miR-370-5p,7.79,2.68,8.45
hsa-miR-371a-5p,0.16,0.0,0.0
hsa-miR-372-3p,2.45,0.0,0.32
hsa-miR-373-3p,0.11,0.0,0.0
hsa-miR-374a-3p,104.12,109.34,85.94
hsa-miR-374a-5p,516.4,307.32,429.85
hsa-miR-374b-3p,27.51,1.7,19.44
hsa-miR-374b-5p,198.21,107.58,373.97
hsa-miR-374c-5p,0.05,0.0,0.0
hsa-miR-375-3p,0.22,0.13,0.26
hsa-miR-376a-2-5p,0.22,0.07,0.37
hsa-miR-376a-3p,25.61,11.89,20.44
hsa-miR-376a-5p,3.65,1.89,4.75
hsa-miR-376b-3p,2.23,1.63,1.74
hsa-miR-376b-5p,3.32,2.02,5.07
hsa-miR-376c-3p,37.21,29.52,34.6
hsa-miR-376c-5p,3.21,1.76,0.48
hsa-miR-377-3p,20.7,10.65,21.08
hsa-miR-377-5p,31.38,15.74,27.68
hsa-miR-378a-3p,685.58,423.26,737.8
hsa-miR-378a-5p,10.24,5.75,15.48
hsa-miR-378c,28.5,34.81,14.42
hsa-miR-378d,2.83,1.5,26.94
hsa-miR-378e,0.33,2.02,0.48
hsa-miR-378f,0.16,0.07,0.05
hsa-miR-378h,0.0,0.0,0.05
hsa-miR-378i,0.22,0.26,0.21
hsa-miR-379-3p,65.65,34.16,57.1
hsa-miR-379-5p,987.59,662.45,986.84
hsa-miR-380-3p,4.52,1.44,3.27
hsa-miR-380-5p,5.23,2.29,4.28
hsa-miR-381-3p,1286.54,1555.27,1780.42
hsa-miR-381-5p,0.71,0.2,1.27
hsa-miR-382-3p,205.52,105.88,179.8
hsa-miR-382-5p,180.56,132.59,194.54
hsa-miR-383-5p,9.32,0.26,9.61
hsa-miR-3909,36.01,28.61,44.9
hsa-miR-3910,0.33,0.0,0.26
hsa-miR-3911,0.49,0.13,0.26
hsa-miR-3912-3p,1.14,0.98,1.06
hsa-miR-3913-5p,0.16,0.91,0.42
hsa-miR-3916,0.38,0.33,0.16
hsa-miR-3917,0.0,0.33,0.0
hsa-miR-3919,0.05,0.0,0.11
hsa-miR-3922-3p,0.22,0.26,0.74
hsa-miR-3922-5p,0.0,0.07,0.0
hsa-miR-3925-3p,0.16,0.0,0.0
hsa-miR-3928-3p,4.14,2.29,4.28
hsa-miR-3928-5p,0.05,0.0,0.0
hsa-miR-3929,0.05,0.39,0.11
hsa-miR-3934-5p,3.0,0.72,3.49
hsa-miR-3939,0.0,0.0,0.05
hsa-miR-3940-3p,1.8,2.55,1.69
hsa-miR-3940-5p,0.05,0.13,0.21
hsa-miR-3941,0.05,0.0,0.0
hsa-miR-3942-3p,0.05,0.13,0.16
hsa-miR-3942-5p,0.05,0.13,0.11
hsa-miR-3944-3p,0.0,0.39,0.16
hsa-miR-3944-5p,0.0,0.07,0.21
hsa-miR-3960,1.31,1.05,1.16
hsa-miR-409-3p,860.15,430.31,1106.06
hsa-miR-409-5p,295.69,113.39,245.56
hsa-miR-410-3p,55.08,33.64,44.05
hsa-miR-410-5p,1.04,0.59,0.85
hsa-miR-411-3p,105.81,53.76,105.69
hsa-miR-411-5p,733.85,435.34,818.77
hsa-miR-412-3p,0.76,0.2,1.21
hsa-miR-412-5p,28.39,7.32,26.94
hsa-miR-421,15.91,9.73,16.9
hsa-miR-423-3p,1984.65,1666.18,2338.26
hsa-miR-423-5p,491.83,364.01,210.6
hsa-miR-424-3p,377.47,817.31,408.3
hsa-miR-424-5p,152.07,329.79,146.15
hsa-miR-425-3p,19.51,17.64,21.45
hsa-miR-425-5p,105.43,104.18,107.33
hsa-miR-4254,0.0,0.07,0.0
hsa-miR-4273,0.0,0.0,0.05
hsa-miR-4284,0.05,0.0,0.11
hsa-miR-4286,11.61,24.82,8.93
hsa-miR-429,0.22,0.39,0.16
hsa-miR-4306,0.0,0.13,0.26
hsa-miR-431-3p,13.68,6.14,10.51
hsa-miR-431-5p,17.98,10.39,17.64
hsa-miR-432-3p,0.49,0.33,0.37
hsa-miR-432-5p,38.85,22.08,44.9
hsa-miR-4322,0.0,0.0,0.05
hsa-miR-4324,0.38,0.13,0.21
hsa-miR-4326,26.42,33.25,31.27
hsa-miR-433-3p,38.36,36.12,43.74
hsa-miR-433-5p,2.07,0.46,1.06
hsa-miR-4421,0.05,0.07,0.05
hsa-miR-4423-3p,1.04,0.39,0.79
hsa-miR-4423-5p,1.04,0.2,0.79
hsa-miR-4424,0.11,0.33,0.21
hsa-miR-4425,0.0,0.13,0.0
hsa-miR-4426,0.0,0.26,0.0
hsa-miR-4431,0.0,0.0,0.05
hsa-miR-4435,1.42,0.33,0.69
hsa-miR-4436b-3p,0.0,0.0,0.05
hsa-miR-4439,0.05,0.13,0.21
hsa-miR-4440,0.0,0.07,0.05
hsa-miR-4443,1.74,4.83,1.8
hsa-miR-4444,0.0,0.0,0.05
hsa-miR-4449,0.05,0.07,0.05
hsa-miR-4455,0.27,0.59,0.0
hsa-miR-4458,0.05,0.13,0.21
hsa-miR-4463,0.0,0.07,0.0
hsa-miR-4466,0.33,0.39,1.27
hsa-miR-4467,1.58,1.57,2.91
hsa-miR-4469,0.05,0.0,0.05
hsa-miR-4470,0.54,0.2,0.48
hsa-miR-4473,2.02,1.7,1.69
hsa-miR-4474-3p,0.16,0.13,0.16
hsa-miR-4479,0.0,0.0,0.21
hsa-miR-448,0.0,0.0,0.05
hsa-miR-4482-3p,0.0,0.07,0.0
hsa-miR-4482-5p,0.0,0.07,0.0
hsa-miR-4484,0.0,0.07,0.05
hsa-miR-4485-3p,16.18,1.05,16.43
hsa-miR-4485-5p,1.36,0.07,0.69
hsa-miR-4488,0.82,0.52,1.74
hsa-miR-4492,0.6,0.0,0.05
hsa-miR-4496,0.05,0.0,0.0
hsa-miR-4497,29.42,2.74,4.44
hsa-miR-4498,0.05,0.13,0.11
hsa-miR-449a,0.93,0.46,1.53
hsa-miR-449c-5p,2.02,1.24,1.85
hsa-miR-4500,0.05,0.07,0.0
hsa-miR-4504,0.11,0.13,0.21
hsa-miR-4508,9.04,0.65,1.32
hsa-miR-4509,0.11,0.0,0.0
hsa-miR-450a-1-3p,1.47,3.98,1.85
hsa-miR-450a-2-3p,4.47,5.03,3.12
hsa-miR-450a-5p,208.51,252.71,208.22
hsa-miR-450b-3p,0.11,0.0,0.0
hsa-miR-450b-5p,94.59,118.75,80.18
hsa-miR-4511,0.05,0.0,0.16
hsa-miR-4516,0.87,0.39,0.26
hsa-miR-4517,0.82,0.07,0.48
hsa-miR-4519,0.05,0.13,0.0
hsa-miR-451a,0.22,0.0,0.0
hsa-miR-452-3p,30.08,69.69,30.37
hsa-miR-452-5p,107.06,266.36,111.29
hsa-miR-4521,283.48,517.38,235.32
hsa-miR-4523,0.0,0.13,0.0
hsa-miR-4524a-3p,0.0,0.07,0.58
hsa-miR-4526,0.0,0.0,0.05
hsa-miR-4527,0.0,0.0,0.16
hsa-miR-4529-3p,0.0,0.0,0.11
hsa-miR-454-3p,12.53,14.57,14.53
hsa-miR-454-5p,1.31,2.35,2.22
hsa-miR-455-3p,164.98,214.18,169.55
hsa-miR-455-5p,223.93,442.59,276.78
hsa-miR-4636,0.93,0.33,0.69
hsa-miR-4637,0.05,0.26,0.0
hsa-miR-4638-3p,0.0,0.13,0.0
hsa-miR-4638-5p,0.22,0.2,0.11
hsa-miR-4640-3p,0.0,0.13,0.05
hsa-miR-4641,0.05,0.0,0.0
hsa-miR-4642,0.11,0.07,0.11
hsa-miR-4645-3p,0.33,0.2,0.32
hsa-miR-4647,0.11,0.0,0.26
hsa-miR-4649-3p,0.0,0.0,0.11
hsa-miR-4649-5p,0.0,0.07,0.11
hsa-miR-4650-3p,0.0,0.2,0.0
hsa-miR-4651,0.05,0.07,0.0
hsa-miR-4659a-3p,0.05,0.52,0.26
hsa-miR-4659a-5p,0.0,0.0,0.11
hsa-miR-466,0.05,0.0,0.16
hsa-miR-4660,0.05,0.39,0.16
hsa-miR-4661-3p,0.05,0.07,0.05
hsa-miR-4661-5p,0.11,0.85,0.37
hsa-miR-4662a-5p,0.0,0.0,0.32
hsa-miR-4662b,0.0,0.07,0.0
hsa-miR-4664-3p,0.05,0.07,0.05
hsa-miR-4665-5p,0.38,0.13,0.21
hsa-miR-4667-5p,0.05,0.0,0.0
hsa-miR-4672,0.0,0.07,0.0
hsa-miR-4676-3p,0.82,0.26,0.53
hsa-miR-4677-3p,18.25,7.51,18.01
hsa-miR-4677-5p,1.58,0.78,1.8
hsa-miR-4683,1.63,0.52,2.43
hsa-miR-4684-3p,0.22,0.0,0.11
hsa-miR-4685-3p,0.11,0.2,0.42
hsa-miR-4687-3p,0.0,0.26,0.0
hsa-miR-4687-5p,0.0,0.2,0.0
hsa-miR-4690-3p,0.16,0.26,0.16
hsa-miR-4695-3p,0.05,0.0,0.0
hsa-miR-4701-5p,0.0,0.0,0.05
hsa-miR-4705,2.4,0.2,2.69
hsa-miR-4706,0.05,0.0,0.0
hsa-miR-4709-3p,0.11,0.07,0.58
hsa-miR-4709-5p,0.16,0.07,0.58
hsa-miR-4710,0.11,0.07,0.21
hsa-miR-4711-5p,0.0,0.07,0.0
hsa-miR-4712-3p,0.0,0.0,0.11
hsa-miR-4714-3p,0.0,0.07,0.0
hsa-miR-4717-3p,0.05,0.0,0.0
hsa-miR-4722-5p,0.16,0.26,0.21
hsa-miR-4723-3p,0.0,0.13,0.0
hsa-miR-4723-5p,0.0,0.07,0.0
hsa-miR-4724-3p,0.0,0.07,0.05
hsa-miR-4725-3p,0.27,0.0,0.42
hsa-miR-4725-5p,0.11,0.0,0.05
hsa-miR-4726-3p,0.05,0.0,0.0
hsa-miR-4727-5p,0.05,0.0,0.0
hsa-miR-4728-3p,0.0,0.0,0.05
hsa-miR-4728-5p,0.0,0.0,0.05
hsa-miR-4729,0.0,0.0,0.05
hsa-miR-4731-5p,0.16,0.0,0.37
hsa-miR-4733-5p,0.0,0.0,0.11
hsa-miR-4735-5p,0.0,0.0,0.05
hsa-miR-4738-3p,0.0,0.0,0.11
hsa-miR-4740-5p,0.0,0.0,0.05
hsa-miR-4741,0.22,0.13,0.05
hsa-miR-4742-3p,0.33,0.2,0.42
hsa-miR-4743-3p,0.05,0.0,0.0
hsa-miR-4743-5p,0.05,0.0,0.0
hsa-miR-4744,0.22,0.0,0.05
hsa-miR-4745-5p,0.05,0.0,0.0
hsa-miR-4746-5p,0.38,1.76,0.9
hsa-miR-4747-3p,0.16,0.0,0.0
hsa-miR-4748,0.05,0.13,0.0
hsa-miR-4749-3p,0.0,0.07,0.0
hsa-miR-4749-5p,0.0,0.07,0.0
hsa-miR-4750-5p,0.16,0.13,0.05
hsa-miR-4751,0.0,0.07,0.0
hsa-miR-4753-3p,0.05,0.07,0.11
hsa-miR-4755-3p,0.0,0.07,0.0
hsa-miR-4755-5p,0.11,0.0,0.0
hsa-miR-4757-3p,0.11,0.0,0.21
hsa-miR-4757-5p,0.11,0.0,0.0
hsa-miR-4762-3p,0.33,0.2,0.0
hsa-miR-4762-5p,0.0,0.07,0.0
hsa-miR-4763-5p,0.0,0.0,0.05
hsa-miR-4765,0.0,0.07,0.0
hsa-miR-4766-3p,0.0,0.07,0.05
hsa-miR-4767,0.6,0.07,0.58
hsa-miR-4768-3p,0.0,0.13,0.0
hsa-miR-4768-5p,0.05,0.13,0.05
hsa-miR-4773,0.05,0.2,0.05
hsa-miR-4775,17.05,3.66,14.21
hsa-miR-4777-3p,0.11,0.0,0.0
hsa-miR-4781-3p,0.22,0.13,0.32
hsa-miR-4781-5p,0.05,0.0,0.0
hsa-miR-4782-3p,0.0,0.07,0.0
hsa-miR-4782-5p,0.0,0.0,0.11
hsa-miR-4785,0.22,0.13,0.21
hsa-miR-4786-5p,0.0,0.0,0.11
hsa-miR-4787-3p,0.33,0.0,0.48
hsa-miR-4788,0.33,0.2,0.63
hsa-miR-4791,12.15,13.13,13.42
hsa-miR-4793-3p,0.05,0.0,0.0
hsa-miR-4795-3p,0.11,0.0,0.0
hsa-miR-4796-3p,0.05,0.0,0.0
hsa-miR-4796-5p,0.0,0.07,0.05
hsa-miR-4797-3p,0.0,0.13,0.16
hsa-miR-4797-5p,0.11,0.13,0.0
hsa-miR-4798-5p,0.27,0.0,0.05
hsa-miR-4799-5p,0.0,0.07,0.05
hsa-miR-4803,0.16,0.26,0.11
hsa-miR-4804-3p,0.0,0.2,0.05
hsa-miR-484,366.46,299.02,475.49
hsa-miR-485-3p,69.9,41.87,79.18
hsa-miR-485-5p,23.86,14.89,27.52
hsa-miR-486-3p,0.44,0.52,0.48
hsa-miR-486-5p,0.38,0.78,0.11
hsa-miR-487a-3p,10.79,6.66,10.83
hsa-miR-487a-5p,7.25,2.87,8.29
hsa-miR-487b-3p,71.43,40.95,70.15
hsa-miR-487b-5p,2.83,0.98,3.75
hsa-miR-489-3p,0.0,0.2,0.05
hsa-miR-490-3p,0.33,0.0,0.16
hsa-miR-490-5p,0.16,0.0,0.0
hsa-miR-491-3p,0.6,0.33,0.42
hsa-miR-491-5p,6.7,4.38,6.71
hsa-miR-493-3p,338.62,226.19,400.75
hsa-miR-493-5p,1472.77,490.99,1405.5
hsa-miR-494-3p,659.1,347.03,639.39
hsa-miR-494-5p,3.38,2.02,3.17
hsa-miR-495-3p,165.42,94.32,173.46
hsa-miR-495-5p,0.22,0.2,0.21
hsa-miR-496,1.31,0.2,1.37
hsa-miR-497-3p,0.0,0.07,0.0
hsa-miR-497-5p,11.17,29.52,12.47
hsa-miR-498-5p,0.05,0.0,0.0
hsa-miR-4999-5p,0.11,0.13,0.05
hsa-miR-499a-3p,0.0,0.07,0.0
hsa-miR-499a-5p,7.95,5.68,8.98
hsa-miR-5000-3p,0.16,0.07,0.11
hsa-miR-5000-5p,0.0,0.2,0.0
hsa-miR-5001-3p,0.22,0.2,0.16
hsa-miR-5001-5p,0.0,0.0,0.21
hsa-miR-5002-5p,0.11,0.07,0.21
hsa-miR-5006-3p,0.0,0.07,0.0
hsa-miR-5008-3p,0.16,0.07,0.11
hsa-miR-5008-5p,0.05,0.07,0.0
hsa-miR-5009-5p,0.22,0.2,0.11
hsa-miR-500a-3p,142.48,49.18,136.33
hsa-miR-500a-5p,2.89,0.98,1.27
hsa-miR-500b-3p,1.8,0.65,2.06
hsa-miR-500b-5p,1.25,2.94,2.38
hsa-miR-501-3p,44.84,16.13,45.37
hsa-miR-501-5p,5.34,1.89,5.39
hsa-miR-5010-3p,0.76,0.52,1.06
hsa-miR-5010-5p,0.27,0.13,0.05
hsa-miR-502-3p,51.92,31.29,56.47
hsa-miR-502-5p,1.8,0.78,1.9
hsa-miR-503-3p,1.25,5.23,1.32
hsa-miR-503-5p,98.62,315.87,100.68
hsa-miR-504-5p,4.47,0.72,4.44
hsa-miR-505-3p,34.71,29.13,43.47
hsa-miR-505-5p,3.81,2.61,4.23
hsa-miR-506-3p,0.0,0.0,0.16
hsa-miR-506-5p,0.0,0.07,0.0
hsa-miR-508-5p,0.0,0.0,0.05
hsa-miR-509-3-5p,0.0,0.0,0.11
hsa-miR-5090,0.05,0.0,0.11
hsa-miR-5091,0.16,0.46,0.21
hsa-miR-5094,0.0,0.26,0.21
hsa-miR-511-5p,0.11,0.0,0.0
hsa-miR-512-3p,0.05,0.0,0.11
hsa-miR-514a-3p,0.22,0.07,0.26
hsa-miR-514a-5p,0.05,0.0,0.05
hsa-miR-516a-3p,0.16,0.0,0.0
hsa-miR-516a-5p,0.27,0.0,0.16
hsa-miR-516b-5p,0.05,0.0,0.26
hsa-miR-5187-5p,0.0,0.07,0.0
hsa-miR-5188,0.05,0.0,0.0
hsa-miR-518a-3p,0.0,0.0,0.05
hsa-miR-518b,0.11,0.0,0.0
hsa-miR-518e-3p,0.11,0.0,0.0
hsa-miR-518e-5p,0.0,0.0,0.05
hsa-miR-518f-3p,0.0,0.0,0.05
hsa-miR-5190,0.0,0.07,0.0
hsa-miR-5191,0.05,0.13,0.0
hsa-miR-5193,0.05,0.0,0.05
hsa-miR-5195-3p,0.0,0.07,0.0
hsa-miR-519a-5p,0.0,0.0,0.05
hsa-miR-519c-5p,0.0,0.0,0.05
hsa-miR-519d-3p,0.05,0.0,0.0
hsa-miR-520a-3p,0.05,0.0,0.16
hsa-miR-520a-5p,0.05,0.0,0.0
hsa-miR-520f-3p,0.11,0.0,0.0
hsa-miR-520g-3p,0.0,0.0,0.05
hsa-miR-520h,0.0,0.07,0.0
hsa-miR-525-5p,0.0,0.0,0.05
hsa-miR-526b-5p,0.05,0.0,0.11
hsa-miR-532-3p,27.46,14.96,30.9
hsa-miR-532-5p,768.67,362.58,881.78
hsa-miR-539-3p,29.48,27.76,27.94
hsa-miR-539-5p,10.79,3.98,10.72
hsa-miR-541-3p,0.76,0.98,1.11
hsa-miR-541-5p,0.76,0.39,0.69
hsa-miR-542-3p,47.84,96.28,36.66
hsa-miR-542-5p,0.33,0.91,0.48
hsa-miR-543,289.59,203.85,360.98
hsa-miR-544a,0.11,0.2,0.0
hsa-miR-545-3p,0.27,0.33,0.0
hsa-miR-545-5p,0.0,0.07,0.26
hsa-miR-548a-3p,0.54,2.29,1.21
hsa-miR-548aa,0.16,0.0,0.0
hsa-miR-548ab,0.27,0.07,0.05
hsa-miR-548ad-5p,0.11,0.0,0.26
hsa-miR-548ae-3p,0.0,0.13,0.0
hsa-miR-548ae-5p,0.82,0.46,0.0
hsa-miR-548ag,0.0,0.07,0.11
hsa-miR-548ah-3p,0.44,0.0,0.05
hsa-miR-548ai,0.11,0.0,0.11
hsa-miR-548aj-5p,0.0,0.0,0.21
hsa-miR-548ak,0.05,0.13,0.05
hsa-miR-548al,0.27,0.52,0.05
hsa-miR-548am-3p,0.05,0.39,0.11
hsa-miR-548am-5p,0.0,0.0,0.05
hsa-miR-548an,0.05,0.0,0.0
hsa-miR-548ao-3p,0.0,0.07,0.05
hsa-miR-548ar-3p,0.38,0.2,0.37
hsa-miR-548at-3p,0.11,0.2,0.0
hsa-miR-548at-5p,0.05,0.0,0.05
hsa-miR-548av-3p,0.05,0.07,0.0
hsa-miR-548aw,0.0,0.07,0.11
hsa-miR-548ay-3p,0.65,0.72,0.42
hsa-miR-548ay-5p,0.98,0.59,1.0
hsa-miR-548az-5p,0.16,0.26,0.0
hsa-miR-548b-3p,0.05,0.0,0.0
hsa-miR-548b-5p,0.22,0.0,0.16
hsa-miR-548bc,1.96,0.0,1.48
hsa-miR-548c-5p,0.05,0.07,0.11
hsa-miR-548d-3p,0.0,0.0,0.11
hsa-miR-548d-5p,1.47,1.57,0.05
hsa-miR-548e-3p,8.83,7.45,8.19
hsa-miR-548e-5p,0.05,0.0,0.05
hsa-miR-548f-3p,1.2,1.24,0.58
hsa-miR-548h-3p,0.0,0.39,0.0
hsa-miR-548h-5p,12.04,16.85,10.67
hsa-miR-548i,0.0,0.07,0.05
hsa-miR-548j-3p,0.11,0.0,0.32
hsa-miR-548j-5p,1.74,1.11,1.37
hsa-miR-548k,6.87,7.77,6.44
hsa-miR-548l,0.54,0.98,0.53
hsa-miR-548n,0.65,0.59,0.53
hsa-miR-548o-3p,9.21,11.69,11.25
hsa-miR-548p,0.11,0.0,0.05
hsa-miR-548q,0.16,0.33,0.42
hsa-miR-548s,0.54,0.26,0.74
hsa-miR-548t-3p,0.0,0.2,0.0
hsa-miR-548t-5p,0.44,0.13,0.16
hsa-miR-548u,0.33,1.18,0.48
hsa-miR-548v,0.22,0.0,0.0
hsa-miR-548w,1.2,1.7,2.43
hsa-miR-548x-3p,0.11,0.0,0.0
hsa-miR-548y,0.05,0.0,0.0
hsa-miR-549a-3p,0.38,0.0,1.48
hsa-miR-549a-5p,0.33,0.26,0.42
hsa-miR-550a-3-5p,0.38,1.24,0.37
hsa-miR-550a-3p,0.05,0.07,0.11
hsa-miR-550a-5p,0.38,2.81,1.06
hsa-miR-551a,0.05,0.0,0.05
hsa-miR-551b-3p,0.0,0.07,0.0
hsa-miR-551b-5p,0.0,0.07,0.0
hsa-miR-552-3p,0.05,0.26,0.05
hsa-miR-552-5p,0.05,0.0,0.05
hsa-miR-555,0.0,0.0,0.11
hsa-miR-556-3p,0.05,0.0,0.0
hsa-miR-556-5p,0.16,0.07,0.0
hsa-miR-5579-3p,0.93,0.39,0.63
hsa-miR-5579-5p,0.05,0.0,0.0
hsa-miR-5581-3p,0.05,0.46,0.16
hsa-miR-5582-3p,0.11,0.2,0.16
hsa-miR-5585-3p,0.11,0.26,0.26
hsa-miR-5587-3p,0.0,0.0,0.11
hsa-miR-5588-5p,0.22,0.0,0.21
hsa-miR-561-3p,0.0,0.07,0.0
hsa-miR-561-5p,0.22,0.39,0.11
hsa-miR-5680,0.0,0.0,0.11
hsa-miR-5683,0.0,0.07,0.0
hsa-miR-5687,0.05,0.13,0.0
hsa-miR-5695,0.05,0.07,0.0
hsa-miR-5696,0.05,0.07,0.11
hsa-miR-5697,0.05,0.0,0.11
hsa-miR-5698,0.05,0.0,0.11
hsa-miR-5699-3p,0.71,1.05,0.42
hsa-miR-5699-5p,0.87,1.57,1.74
hsa-miR-570-3p,0.11,0.46,0.05
hsa-miR-570-5p,0.05,0.07,0.16
hsa-miR-5706,0.0,0.07,0.0
hsa-miR-572,0.0,0.0,0.05
hsa-miR-573,0.65,1.18,0.37
hsa-miR-574-3p,198.76,212.87,315.23
hsa-miR-574-5p,84.78,84.06,63.97
hsa-miR-576-3p,11.99,17.9,14.95
hsa-miR-576-5p,14.11,10.78,16.06
hsa-miR-578,0.11,0.0,0.0
hsa-miR-579-3p,0.76,0.59,0.58
hsa-miR-579-5p,0.93,1.63,1.69
hsa-miR-580-3p,0.33,0.52,0.32
hsa-miR-581,0.33,0.26,0.16
hsa-miR-582-3p,0.54,1.11,0.85
hsa-miR-582-5p,0.38,0.59,0.16
hsa-miR-584-5p,8.5,2.87,9.09
hsa-miR-585-3p,3.27,2.35,3.27
hsa-miR-585-5p,0.0,0.13,0.0
hsa-miR-586,0.05,0.0,0.05
hsa-miR-588,0.05,0.0,0.05
hsa-miR-589-3p,0.0,0.13,0.16
hsa-miR-589-5p,21.19,19.4,24.98
hsa-miR-590-3p,39.88,20.97,30.05
hsa-miR-590-5p,2.23,2.02,2.43
hsa-miR-592,0.22,0.0,0.32
hsa-miR-597-3p,2.12,1.89,2.01
hsa-miR-597-5p,0.11,0.2,0.16
hsa-miR-598-3p,13.46,5.16,9.82
hsa-miR-598-5p,0.0,0.2,0.11
hsa-miR-605-3p,3.7,2.48,3.01
hsa-miR-605-5p,1.36,0.33,0.95
hsa-miR-607,0.11,0.0,0.0
hsa-miR-610,0.05,0.0,0.05
hsa-miR-6125,0.16,0.13,0.0
hsa-miR-6132,0.05,0.2,0.11
hsa-miR-615-3p,229.22,393.21,326.75
hsa-miR-615-5p,1.69,5.03,3.17
hsa-miR-616-3p,0.16,0.13,0.32
hsa-miR-616-5p,2.12,0.98,2.43
hsa-miR-618,4.2,3.2,5.81
hsa-miR-619-5p,0.49,0.91,0.37
hsa-miR-624-3p,0.05,0.07,0.16
hsa-miR-624-5p,1.58,1.96,1.85
hsa-miR-625-3p,25.01,24.04,19.49
hsa-miR-625-5p,2.67,3.53,6.44
hsa-miR-626,0.0,0.07,0.0
hsa-miR-627-3p,2.83,1.89,1.74
hsa-miR-627-5p,0.11,0.2,0.32
hsa-miR-628-3p,0.71,0.59,0.79
hsa-miR-628-5p,7.3,2.48,7.55
hsa-miR-629-3p,0.6,1.5,0.69
hsa-miR-629-5p,58.03,124.89,62.06
hsa-miR-632,0.16,0.07,0.0
hsa-miR-636,0.0,0.0,0.16
hsa-miR-639,0.05,0.07,0.11
hsa-miR-641,5.01,4.83,6.18
hsa-miR-642a-5p,0.38,0.13,0.11
hsa-miR-642b-3p,0.0,0.0,0.05
hsa-miR-643,0.44,0.13,0.37
hsa-miR-6500-3p,0.22,0.52,0.74
hsa-miR-6501-3p,0.05,0.0,0.0
hsa-miR-6501-5p,0.22,0.13,1.11
hsa-miR-6502-5p,0.0,0.0,0.21
hsa-miR-6504-5p,0.0,0.07,0.05
hsa-miR-6505-3p,0.0,0.13,0.05
hsa-miR-6505-5p,0.22,0.07,0.05
hsa-miR-6508-3p,0.05,0.0,0.16
hsa-miR-6508-5p,0.05,0.0,0.11
hsa-miR-6509-3p,0.0,0.0,0.16
hsa-miR-6509-5p,0.05,0.0,0.05
hsa-miR-651-5p,5.61,4.18,6.71
hsa-miR-6511a-3p,0.87,0.52,1.0
hsa-miR-6511a-5p,0.33,0.07,0.11
hsa-miR-6511b-3p,0.38,0.26,0.48
hsa-miR-6511b-5p,0.11,0.07,0.11
hsa-miR-6513-3p,0.54,0.46,0.32
hsa-miR-6513-5p,0.0,0.07,0.05
hsa-miR-6514-3p,0.05,0.0,0.26
hsa-miR-6514-5p,0.0,0.0,0.16
hsa-miR-6515-3p,0.05,0.0,0.0
hsa-miR-6515-5p,0.54,0.91,0.48
hsa-miR-6516-3p,0.49,0.07,0.32
hsa-miR-6516-5p,0.76,0.2,0.79
hsa-miR-652-3p,7.08,8.36,5.97
hsa-miR-652-5p,0.76,1.31,0.58
hsa-miR-6529-5p,0.22,0.0,0.48
hsa-miR-653-3p,0.05,0.33,0.0
hsa-miR-654-3p,988.46,505.1,1035.81
hsa-miR-654-5p,92.57,38.6,92.75
hsa-miR-655-3p,75.03,38.93,62.01
hsa-miR-655-5p,0.93,0.78,0.79
hsa-miR-656-3p,127.6,70.02,108.07
hsa-miR-656-5p,0.65,0.46,0.42
hsa-miR-659-5p,2.18,1.76,2.22
hsa-miR-660-3p,1.91,0.59,1.8
hsa-miR-660-5p,171.14,80.27,149.27
hsa-miR-663a,1.04,5.42,1.11
hsa-miR-663b,0.71,1.05,0.48
hsa-miR-664a-3p,28.88,5.94,31.11
hsa-miR-664a-5p,6.27,1.5,6.55
hsa-miR-664b-3p,1.2,0.33,1.11
hsa-miR-665,3.76,6.92,4.07
hsa-miR-668-3p,4.69,1.31,3.86
hsa-miR-671-3p,18.14,32.99,27.04
hsa-miR-671-5p,11.22,16.0,11.25
hsa-miR-6715b-3p,0.0,0.46,0.0
hsa-miR-6716-3p,1.04,0.78,0.79
hsa-miR-6720-3p,0.87,1.83,1.0
hsa-miR-6720-5p,0.05,0.13,0.11
hsa-miR-6721-5p,0.0,0.0,0.05
hsa-miR-6724-5p,1.42,1.7,1.95
hsa-miR-6726-3p,0.11,0.33,0.11
