miRNA,SRR7084505,SRR7084506,SRR7084508,SRR7084509,SRR7084510
hsa-miR-378c,0.87,1.86,28.18,2.66,3.58
hsa-miR-378d,0.0,0.66,9.96,2.66,0.63
hsa-miR-378e,0.0,0.13,0.28,0.0,0.0
hsa-miR-378f,0.0,0.0,0.28,0.0,0.0
hsa-miR-378i,0.13,0.0,0.0,0.0,0.21
hsa-miR-379-3p,1.55,0.4,11.1,0.0,0.42
hsa-miR-379-5p,22.67,8.62,632.3,59.28,61.31
hsa-miR-380-5p,0.74,0.4,1.14,0.0,1.05
hsa-miR-381-3p,40.1,11.67,957.13,86.26,91.85
hsa-miR-382-3p,1.35,0.73,85.98,5.0,5.48
hsa-miR-382-5p,4.51,1.59,274.73,13.99,32.23
hsa-miR-3909,0.07,0.13,0.0,0.33,3.58
hsa-miR-3913-5p,0.0,0.07,0.0,0.0,0.0
hsa-miR-3916,0.07,0.0,0.85,0.0,0.0
hsa-miR-3918,0.0,0.13,0.0,0.0,0.0
hsa-miR-3922-3p,0.13,0.0,0.0,0.0,0.0
hsa-miR-3929,0.07,0.07,0.0,0.0,0.0
hsa-miR-3934-5p,0.27,0.13,0.0,3.33,0.0
hsa-miR-3937,0.4,1.06,0.0,0.0,0.0
hsa-miR-3939,0.07,0.0,0.0,0.0,0.0
hsa-miR-3943,0.0,0.13,0.0,0.0,0.0
hsa-miR-3944-3p,0.0,0.0,0.0,0.33,0.0
hsa-miR-3960,0.34,0.4,0.57,2.33,1.47
hsa-miR-409-3p,70.98,25.33,3572.88,279.43,477.81
hsa-miR-409-5p,2.09,1.13,17.08,0.33,3.37
hsa-miR-410-3p,0.34,0.2,24.77,0.0,9.48
hsa-miR-411-3p,2.22,0.86,74.02,7.99,10.74
hsa-miR-411-5p,6.59,1.59,260.49,16.65,19.38
hsa-miR-412-3p,0.13,0.0,0.28,0.0,0.0
hsa-miR-412-5p,0.94,0.07,489.1,43.3,86.8
hsa-miR-421,2.69,2.32,0.85,1.33,0.84
hsa-miR-423-3p,32.36,21.02,877.42,60.95,191.29
hsa-miR-423-5p,0.2,15.78,1915.69,480.25,19.17
hsa-miR-424-3p,2.42,2.65,20.78,25.64,25.49
hsa-miR-424-5p,0.34,0.07,2.85,1.67,4.63
hsa-miR-425-3p,0.13,0.07,5.69,3.0,0.42
hsa-miR-425-5p,3.97,3.71,60.64,7.99,14.12
hsa-miR-429,2.49,2.45,0.0,0.0,0.0
hsa-miR-4306,0.0,0.0,1.99,0.0,1.05
hsa-miR-431-3p,2.35,0.86,0.57,0.67,0.84
hsa-miR-431-5p,1.01,0.13,4.84,0.0,0.0
hsa-miR-432-5p,13.25,7.49,903.04,26.98,96.28
hsa-miR-4324,0.0,0.0,0.0,0.0,0.21
hsa-miR-4326,0.67,0.27,0.0,0.67,0.84
hsa-miR-433-3p,0.87,0.4,52.95,4.0,13.06
hsa-miR-4442,0.0,0.0,0.0,0.33,0.0
hsa-miR-4443,0.13,0.0,1.71,0.67,0.21
hsa-miR-4449,0.07,0.0,0.0,0.0,0.0
hsa-miR-4466,0.13,0.07,0.0,0.67,0.42
hsa-miR-448,0.13,0.07,0.0,0.0,0.0
hsa-miR-4485-3p,0.07,0.13,0.0,3.33,0.21
hsa-miR-4488,0.34,0.27,0.28,3.0,2.95
hsa-miR-4492,0.13,0.0,0.0,0.0,0.0
hsa-miR-4497,1.82,3.51,0.28,0.33,0.63
hsa-miR-4500,0.0,0.0,0.57,0.0,0.42
hsa-miR-4508,1.61,0.6,0.0,0.0,0.21
hsa-miR-450a-1-3p,0.0,0.0,0.0,0.0,0.42
hsa-miR-450a-2-3p,0.0,0.07,0.0,1.67,0.0
hsa-miR-450a-5p,1.08,1.39,35.59,11.32,12.64
hsa-miR-450b-5p,0.87,1.46,151.74,20.65,24.44
hsa-miR-4516,0.2,0.2,0.0,2.33,3.37
hsa-miR-451a,0.07,0.0,938.91,1.33,3.58
hsa-miR-452-3p,0.13,0.0,9.96,0.0,1.05
hsa-miR-452-5p,0.13,0.33,3.99,3.0,2.95
hsa-miR-4520-5p,0.0,0.07,0.0,0.0,0.0
hsa-miR-454-3p,1.21,0.73,0.0,0.0,0.0
hsa-miR-454-5p,0.13,0.27,0.0,2.33,0.0
hsa-miR-455-3p,0.2,0.33,0.85,0.67,0.21
hsa-miR-455-5p,7.8,4.97,27.62,9.66,9.69
hsa-miR-4654,0.07,0.0,0.0,0.0,0.0
hsa-miR-4660,0.0,0.0,0.0,0.33,0.0
hsa-miR-4661-5p,0.4,0.27,0.0,0.0,0.0
hsa-miR-4664-3p,0.27,0.46,0.0,0.0,0.0
hsa-miR-4684-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-4688,0.07,0.0,0.0,0.0,0.0
hsa-miR-4705,0.07,0.0,0.0,0.0,0.0
hsa-miR-4707-3p,0.13,0.0,0.0,0.0,0.0
hsa-miR-4707-5p,0.0,0.07,0.0,0.0,0.0
hsa-miR-4723-5p,0.0,0.07,0.0,0.0,0.0
hsa-miR-4728-3p,0.07,0.0,0.0,0.67,0.0
hsa-miR-4743-5p,0.0,0.0,0.0,0.0,0.63
hsa-miR-4745-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-4745-5p,0.13,0.07,0.0,0.0,0.0
hsa-miR-4746-5p,0.67,0.4,0.0,0.0,0.0
hsa-miR-4757-5p,0.0,0.0,0.0,0.0,1.69
hsa-miR-4758-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-4775,0.0,0.0,0.0,0.0,1.9
hsa-miR-4787-3p,0.54,0.2,0.0,0.0,0.0
hsa-miR-4791,0.34,0.2,0.0,0.0,0.0
hsa-miR-4797-3p,0.07,0.07,0.0,0.0,0.0
hsa-miR-4798-5p,0.13,0.0,0.0,0.0,0.0
hsa-miR-4800-5p,0.0,0.0,0.28,0.0,0.0
hsa-miR-4802-3p,0.0,0.07,0.0,0.0,0.0
hsa-miR-483-3p,0.07,0.07,4.27,0.33,2.32
hsa-miR-483-5p,0.0,0.0,0.0,3.66,0.0
hsa-miR-484,2.76,2.12,37.29,5.33,4.21
hsa-miR-485-3p,1.14,0.27,25.91,7.33,19.17
hsa-miR-485-5p,2.02,1.06,77.15,10.32,21.91
hsa-miR-486-3p,0.27,0.13,0.0,0.0,0.0
hsa-miR-486-5p,0.13,2.32,45.84,215.81,39.61
hsa-miR-487a-3p,0.4,0.13,2.85,0.0,0.0
hsa-miR-487a-5p,0.2,0.0,6.83,0.0,2.32
hsa-miR-487b-3p,1.14,0.13,11.96,0.0,0.0
hsa-miR-489-3p,0.07,0.13,0.0,0.0,0.0
hsa-miR-491-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-491-5p,0.13,0.27,0.0,0.0,0.0
hsa-miR-493-3p,8.41,2.25,214.37,21.32,24.86
hsa-miR-493-5p,28.66,9.22,295.79,41.96,63.41
hsa-miR-494-3p,4.17,2.06,39.86,3.33,1.26
hsa-miR-495-3p,10.23,2.19,359.0,13.32,22.54
hsa-miR-496,0.0,0.0,0.0,0.0,0.21
hsa-miR-497-5p,0.0,0.0,0.0,0.0,0.42
hsa-miR-498-5p,0.61,0.6,0.0,0.0,0.0
hsa-miR-499a-5p,0.0,0.33,1.99,1.67,2.95
hsa-miR-5009-5p,0.0,0.13,0.0,0.0,0.0
hsa-miR-500a-3p,0.94,0.6,0.28,0.33,0.21
hsa-miR-500a-5p,0.0,0.07,0.0,0.0,0.0
hsa-miR-500b-5p,0.2,0.0,0.0,0.0,0.0
hsa-miR-501-3p,1.01,0.86,0.0,0.0,0.63
hsa-miR-501-5p,0.13,0.07,0.0,0.0,0.0
hsa-miR-5010-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-5011-3p,0.0,0.07,0.0,0.0,0.0
hsa-miR-5011-5p,0.13,0.0,0.0,0.0,0.0
hsa-miR-502-3p,0.2,0.33,0.0,0.0,0.0
hsa-miR-503-3p,0.2,0.0,0.0,0.0,0.0
hsa-miR-503-5p,1.68,3.12,1.71,16.32,10.32
hsa-miR-504-5p,7.27,6.76,0.0,1.0,0.0
hsa-miR-505-3p,2.42,2.98,5.41,0.0,0.0
hsa-miR-505-5p,0.2,0.2,33.31,2.33,0.84
hsa-miR-506-3p,0.0,0.07,0.0,0.0,0.0
hsa-miR-509-3-5p,0.13,0.07,0.0,0.0,0.0
hsa-miR-509-3p,0.07,0.2,0.0,0.0,0.0
hsa-miR-5094,0.13,0.0,0.0,0.0,0.0
hsa-miR-511-5p,0.0,0.07,0.0,0.0,0.0
hsa-miR-512-3p,5.32,8.29,0.0,0.0,0.0
hsa-miR-512-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-514a-3p,0.07,0.2,0.0,0.0,0.0
hsa-miR-515-5p,0.47,0.46,0.0,0.0,0.0
hsa-miR-516a-5p,1.08,1.52,0.0,0.0,0.0
hsa-miR-516b-5p,18.57,24.4,0.0,0.33,0.0
hsa-miR-517-5p,0.0,0.07,0.0,0.0,0.0
hsa-miR-517a-3p,0.34,4.31,0.0,0.0,0.0
hsa-miR-517b-3p,2.49,0.4,0.0,0.0,0.0
hsa-miR-517c-3p,0.2,0.2,0.0,0.0,0.0
hsa-miR-518a-3p,0.27,0.86,0.0,0.0,0.0
hsa-miR-518b,6.19,6.43,0.0,0.0,0.0
hsa-miR-518c-3p,0.27,0.4,0.0,0.0,0.0
hsa-miR-518c-5p,0.07,0.33,0.0,0.0,0.0
hsa-miR-518d-3p,0.0,0.07,0.0,0.0,0.0
hsa-miR-518e-3p,0.07,0.46,0.0,0.0,0.42
hsa-miR-518e-5p,0.67,0.27,0.0,0.0,0.0
hsa-miR-518f-3p,0.4,0.13,0.0,0.0,0.0
hsa-miR-5195-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-519a-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-519a-5p,0.13,0.07,0.0,0.0,0.0
hsa-miR-519b-3p,0.13,0.07,0.0,0.0,0.0
hsa-miR-519b-5p,0.27,0.86,0.0,0.0,0.0
hsa-miR-519c-5p,0.07,0.4,0.0,0.0,0.0
hsa-miR-519d-3p,0.54,0.86,0.0,0.0,0.0
hsa-miR-519d-5p,0.0,0.07,0.0,0.0,0.0
hsa-miR-520a-3p,0.67,0.93,0.0,0.0,0.0
hsa-miR-520a-5p,0.0,0.46,0.0,0.0,0.0
hsa-miR-520b-3p,0.13,0.0,0.0,0.0,0.0
hsa-miR-520c-3p,1.21,2.12,0.0,0.0,0.0
hsa-miR-520c-5p,0.07,0.07,0.0,0.0,0.0
hsa-miR-520d-3p,0.54,0.33,0.0,0.0,0.0
hsa-miR-520d-5p,0.0,0.07,0.0,0.0,0.0
hsa-miR-520e-3p,0.07,0.6,0.0,0.0,0.0
hsa-miR-520e-5p,0.0,0.13,0.0,0.0,0.0
hsa-miR-520f-3p,3.63,4.84,0.0,0.0,0.0
hsa-miR-520g-3p,4.24,4.18,0.0,0.0,0.21
hsa-miR-520g-5p,0.0,0.13,0.0,0.0,0.0
hsa-miR-520h,0.0,0.53,0.0,0.0,0.0
hsa-miR-522-3p,1.41,1.06,0.0,0.0,0.0
hsa-miR-523-3p,0.87,0.99,0.0,0.0,0.0
hsa-miR-523-5p,0.2,0.07,0.0,0.0,0.0
hsa-miR-524-5p,0.0,0.07,0.0,0.0,0.0
hsa-miR-525-5p,0.34,0.07,0.0,0.0,0.0
hsa-miR-526a-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-526a-5p,0.2,0.07,0.0,0.0,0.0
hsa-miR-526b-3p,0.2,0.13,0.0,0.0,0.0
hsa-miR-526b-5p,1.08,1.66,0.0,0.0,0.0
hsa-miR-532-3p,0.0,0.0,1.14,0.0,0.0
hsa-miR-532-5p,10.29,12.6,540.91,49.62,41.71
hsa-miR-539-3p,0.67,0.07,0.0,0.0,0.0
hsa-miR-539-5p,0.2,0.0,0.0,0.0,0.0
hsa-miR-541-3p,0.07,0.07,0.85,2.33,0.63
hsa-miR-541-5p,0.0,0.07,39.0,4.66,4.85
hsa-miR-542-3p,0.0,0.07,22.49,7.66,2.74
hsa-miR-542-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-543,31.69,9.68,3124.21,139.55,272.19
hsa-miR-548ah-3p,0.47,0.07,0.0,0.0,0.0
hsa-miR-548am-3p,0.0,0.13,0.0,0.0,0.0
hsa-miR-548ao-3p,0.0,0.13,0.0,0.0,0.0
hsa-miR-548ar-3p,0.0,0.27,0.0,0.0,0.0
hsa-miR-548az-5p,0.13,0.0,0.0,0.0,0.0
hsa-miR-548e-3p,0.07,0.13,0.0,0.0,0.0
hsa-miR-548f-3p,0.34,1.13,0.0,0.0,0.0
hsa-miR-548j-3p,0.13,0.0,0.0,0.0,0.0
hsa-miR-548j-5p,0.13,0.07,0.0,0.0,0.0
hsa-miR-548k,0.0,0.33,0.0,0.0,0.0
hsa-miR-548l,0.07,0.13,0.0,0.0,0.0
hsa-miR-548n,0.0,0.13,0.0,0.0,0.0
hsa-miR-548o-3p,1.08,1.52,0.0,0.0,0.0
hsa-miR-548p,0.07,0.0,0.0,0.0,0.0
hsa-miR-548t-5p,0.0,0.13,0.0,0.0,0.0
hsa-miR-548u,0.07,0.0,0.0,0.0,0.0
hsa-miR-548w,0.13,0.0,0.0,0.0,0.0
hsa-miR-549a-3p,0.0,0.0,0.0,0.67,3.79
hsa-miR-549a-5p,0.0,0.0,0.0,0.0,0.21
hsa-miR-550a-5p,0.0,0.07,0.0,0.0,0.0
hsa-miR-551a,0.0,0.07,0.0,0.0,0.0
hsa-miR-552-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-556-3p,0.13,0.2,0.0,0.0,0.0
hsa-miR-561-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-5699-5p,0.13,0.0,0.0,0.0,0.0
hsa-miR-574-3p,1.55,1.46,1.99,0.0,4.0
hsa-miR-574-5p,5.85,4.04,185.62,78.6,73.31
hsa-miR-576-3p,0.67,0.53,0.0,0.0,1.05
hsa-miR-576-5p,0.87,0.46,0.0,0.0,0.0
hsa-miR-577,0.13,0.07,0.0,0.0,0.0
hsa-miR-581,0.07,0.13,0.0,0.0,0.0
hsa-miR-582-3p,0.13,0.2,0.0,0.0,0.21
hsa-miR-584-5p,0.4,0.33,0.0,0.33,3.58
hsa-miR-585-3p,0.0,0.0,0.0,4.0,3.58
hsa-miR-589-5p,2.15,2.78,0.0,0.33,1.69
hsa-miR-590-3p,0.13,0.07,0.0,1.67,0.0
hsa-miR-592,0.27,0.27,0.28,1.33,0.0
hsa-miR-597-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-598-3p,0.47,0.4,0.0,0.0,0.0
hsa-miR-605-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-605-5p,0.13,0.0,0.0,0.0,0.0
hsa-miR-615-3p,0.0,0.0,5.41,129.22,247.54
hsa-miR-615-5p,0.0,0.0,0.0,0.33,0.0
hsa-miR-618,0.0,0.6,0.0,0.0,0.0
hsa-miR-619-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-624-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-625-3p,0.74,0.4,0.0,4.0,1.26
hsa-miR-628-3p,0.0,0.0,9.11,0.0,0.21
hsa-miR-628-5p,0.2,0.0,0.57,0.0,0.0
hsa-miR-629-3p,0.0,0.27,0.0,0.0,0.0
hsa-miR-629-5p,4.78,3.58,0.0,8.33,4.42
hsa-miR-636,0.0,0.07,0.0,0.0,0.0
hsa-miR-641,0.54,0.53,0.0,0.0,0.84
hsa-miR-6505-5p,0.0,0.33,0.0,0.0,0.0
hsa-miR-6509-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-651-5p,1.95,1.46,0.0,0.0,0.0
hsa-miR-6511a-3p,0.0,0.13,0.0,0.0,0.0
hsa-miR-6511a-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-6511b-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-6514-5p,0.13,0.0,0.0,0.0,0.0
hsa-miR-6515-5p,0.0,0.07,0.0,0.67,0.0
hsa-miR-6516-3p,0.07,0.13,0.0,0.0,0.0
hsa-miR-6516-5p,0.13,0.0,0.0,0.0,0.0
hsa-miR-652-3p,0.0,0.33,1.71,0.33,0.42
hsa-miR-6529-3p,0.0,0.0,0.28,0.0,0.0
hsa-miR-6529-5p,0.0,0.0,1069.59,157.53,292.41
hsa-miR-653-3p,0.13,0.13,0.0,0.0,0.0
hsa-miR-654-3p,8.07,3.45,4.56,13.99,27.6
hsa-miR-654-5p,3.16,0.66,0.0,4.0,4.42
hsa-miR-655-3p,0.07,0.0,1.71,0.0,0.0
hsa-miR-655-5p,0.0,0.0,0.85,0.0,0.0
hsa-miR-656-3p,0.61,0.27,3.13,2.33,0.0
hsa-miR-658,0.0,0.0,0.28,0.67,0.42
hsa-miR-659-5p,0.13,0.2,0.0,0.0,0.21
hsa-miR-660-5p,0.47,0.27,1.71,0.0,0.0
hsa-miR-663a,0.07,0.07,0.0,0.0,0.0
hsa-miR-663b,0.07,0.53,0.0,0.0,0.0
hsa-miR-664a-5p,0.27,0.13,0.0,1.0,1.9
hsa-miR-665,1.01,0.07,0.0,0.0,0.0
hsa-miR-668-3p,0.0,0.07,0.0,0.0,0.0
hsa-miR-671-3p,0.27,0.27,1.14,1.0,2.53
hsa-miR-671-5p,0.34,0.13,0.0,0.0,0.0
hsa-miR-6716-3p,0.0,0.07,0.0,1.67,0.42
hsa-miR-6721-5p,0.07,0.07,0.0,0.0,0.0
hsa-miR-6726-3p,0.0,0.0,0.0,0.0,0.84
hsa-miR-6733-5p,0.07,0.07,0.0,0.0,0.0
hsa-miR-6735-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-6736-5p,0.0,0.07,0.0,0.0,0.0
hsa-miR-6743-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-675-3p,0.0,0.0,0.0,1.33,1.05
hsa-miR-675-5p,0.13,0.0,0.0,0.33,0.84
hsa-miR-6753-5p,0.0,0.07,0.0,0.0,0.0
hsa-miR-6759-5p,0.0,0.13,0.0,0.0,0.0
hsa-miR-676-3p,0.4,0.13,0.0,0.0,0.0
hsa-miR-6776-3p,0.0,0.07,0.0,0.0,0.0
hsa-miR-6777-5p,0.0,0.0,0.0,1.33,0.0
hsa-miR-6797-3p,0.0,0.13,0.0,0.0,0.0
hsa-miR-6800-5p,0.0,0.07,0.0,0.0,0.0
hsa-miR-6807-5p,0.0,0.0,0.0,0.0,0.42
hsa-miR-6815-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-6837-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-6840-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-6842-3p,0.07,0.13,0.0,0.0,0.21
hsa-miR-6866-5p,0.27,0.13,0.0,0.67,0.0
hsa-miR-6873-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-6874-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-6881-3p,0.0,0.0,0.0,0.0,0.21
hsa-miR-6881-5p,0.0,0.0,0.0,0.33,0.0
hsa-miR-7-1-3p,0.0,0.07,0.0,0.0,0.0
hsa-miR-7-5p,32.56,11.4,195.01,4.66,44.87
hsa-miR-708-3p,0.54,0.73,0.0,4.0,1.26
hsa-miR-708-5p,0.61,1.39,0.0,0.0,0.21
hsa-miR-7107-3p,0.0,0.0,0.0,1.67,2.95
hsa-miR-7110-3p,0.4,0.53,0.0,0.33,0.21
hsa-miR-7156-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-744-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-744-5p,10.09,9.15,27.62,9.99,10.32
hsa-miR-758-3p,4.24,1.33,0.57,0.0,0.0
hsa-miR-760,0.07,0.07,31.89,4.66,9.69
hsa-miR-766-3p,0.34,0.07,0.0,0.0,0.0
hsa-miR-766-5p,0.0,0.2,0.0,0.0,0.0
hsa-miR-767-3p,0.0,0.13,0.0,0.0,0.0
hsa-miR-767-5p,0.61,0.27,0.0,0.0,0.0
hsa-miR-769-3p,0.07,0.0,0.0,0.0,0.0
hsa-miR-769-5p,4.04,5.04,0.28,1.33,0.84
hsa-miR-7704,1.01,0.53,0.0,1.33,0.0
hsa-miR-7706,0.27,0.27,0.28,2.33,1.05
hsa-miR-8485,0.07,0.0,0.0,0.0,0.0
hsa-miR-873-3p,0.27,0.46,0.0,0.0,0.0
hsa-miR-873-5p,0.0,0.2,0.0,0.33,0.0
hsa-miR-874-3p,1.08,0.99,8.26,0.33,0.0
hsa-miR-874-5p,0.2,0.0,0.0,0.0,0.0
hsa-miR-876-3p,0.0,0.07,0.0,0.0,0.0
hsa-miR-876-5p,0.07,0.0,0.0,0.0,0.0
hsa-miR-877-3p,0.0,0.2,0.0,2.66,0.0
hsa-miR-877-5p,0.13,0.0,0.0,0.0,0.0
hsa-miR-885-3p,0.0,0.0,0.85,0.0,0.0
hsa-miR-885-5p,0.0,0.0,5.98,3.0,7.79
hsa-miR-887-5p,0.2,0.2,0.0,0.0,1.05
hsa-miR-889-3p,6.8,1.13,0.0,0.67,10.11
hsa-miR-9-3p,0.4,0.2,1.99,0.0,0.21
hsa-miR-9-5p,6.32,6.23,4.27,1.0,2.32
hsa-miR-92a-1-5p,0.2,0.66,0.0,0.0,0.0
hsa-miR-92a-2-5p,0.07,0.27,0.0,0.0,0.0
hsa-miR-92a-3p,692.65,831.3,4641.33,336.38,612.0
hsa-miR-92b-3p,54.03,50.39,19.64,78.93,94.38
hsa-miR-92b-5p,6.12,5.3,0.0,4.33,1.26
hsa-miR-93-3p,0.4,0.27,0.0,0.0,0.0
hsa-miR-93-5p,15.41,11.27,56.08,6.33,8.64
hsa-miR-935,1.88,0.8,0.0,0.0,0.0
hsa-miR-937-3p,0.13,0.2,0.0,0.0,0.0
hsa-miR-940,0.0,0.07,0.0,0.0,0.0
hsa-miR-941,5.72,4.24,0.0,0.33,15.8
hsa-miR-95-3p,0.67,1.33,7.97,1.67,2.95
hsa-miR-96-5p,8.75,3.12,0.0,0.0,0.0
hsa-miR-98-5p,0.0,0.0,165.12,30.31,27.81
hsa-miR-9851-3p,0.0,0.0,0.0,0.0,0.63
hsa-miR-9898,0.07,0.0,0.0,0.0,0.0
hsa-miR-9901,0.07,0.07,0.0,0.0,0.0
hsa-miR-9983-3p,0.0,0.07,0.0,0.0,0.0
hsa-miR-9985,0.07,0.07,0.85,3.66,1.47
hsa-miR-99a-5p,0.81,0.73,5366.16,329.38,576.61
hsa-miR-99b-3p,3.23,3.51,5.69,5.33,9.48
hsa-miR-99b-5p,33.71,23.4,470.31,149.21,196.14
hsa-mir-12136-5p,0.0,0.2,0.0,5.66,0.0
hsa-mir-1245a-3p,0.0,0.0,0.0,2.33,0.0
hsa-mir-1248-5p,0.07,0.0,0.0,0.0,0.0
hsa-mir-1253-5p,0.0,0.0,0.0,0.33,0.0
hsa-mir-1255a-5p,0.0,0.07,0.0,0.0,0.0
hsa-mir-1273c-5p,0.0,0.07,0.0,0.0,0.0
hsa-mir-1276-5p,0.07,0.0,0.0,0.0,0.0
hsa-mir-1283-1-5p,0.0,0.07,0.0,0.0,0.0
hsa-mir-1293-5p,0.07,0.13,0.0,0.0,0.0
hsa-mir-1843-5p,0.0,0.0,0.0,0.0,0.42
hsa-mir-1913-3p,0.0,0.07,0.0,0.0,0.0
hsa-mir-2110-5p,0.0,0.0,0.0,0.0,0.42
hsa-mir-298-5p,0.07,0.0,0.0,0.0,0.0
hsa-mir-3155a-3p,0.27,0.0,0.0,0.0,0.0
hsa-mir-3159-5p,0.0,0.2,0.0,0.0,0.0
hsa-mir-3610-3p,0.0,0.2,0.0,0.0,0.0
hsa-mir-3648-1-5p,0.13,0.66,0.0,0.0,0.0
hsa-mir-3648-2-5p,0.74,1.33,0.0,0.0,0.0
hsa-mir-3651-3p,0.0,0.07,0.0,0.0,0.0
hsa-mir-3652-5p,0.13,0.2,0.0,0.0,0.0
hsa-mir-3654-3p,0.2,0.0,0.0,0.0,0.0
hsa-mir-3916-5p,0.34,0.0,0.0,0.0,0.0
hsa-mir-3937-3p,0.07,0.0,0.0,0.0,0.0
hsa-mir-4444-1-3p,0.0,0.07,0.0,0.0,0.0
hsa-mir-4444-2-3p,0.0,0.07,0.0,0.0,0.0
hsa-mir-4473-3p,0.0,0.07,0.0,0.0,0.0
hsa-mir-518b-3p,0.07,0.0,0.0,0.0,0.0
hsa-mir-520h-3p,0.27,0.0,0.0,0.0,0.0
hsa-mir-527-5p,0.0,0.07,0.0,0.0,0.0
hsa-mir-543-3p,0.0,0.0,0.0,1.67,0.0
hsa-mir-551a-3p,0.07,0.07,0.0,0.0,0.0
hsa-mir-558-3p,0.0,0.0,0.28,0.0,0.0
hsa-mir-559-5p,0.13,0.07,0.0,0.0,0.0
hsa-mir-5684-5p,0.13,0.0,0.0,0.0,0.0
hsa-mir-5687-3p,0.54,0.13,0.0,0.0,0.0
hsa-mir-599-3p,0.0,0.07,2.85,0.0,2.53
hsa-mir-641-5p,0.0,0.13,0.0,0.0,0.0
hsa-mir-663a-5p,0.07,0.2,0.0,0.0,0.0
hsa-mir-770-5p,0.07,0.0,0.0,0.0,0.0
hsa-mir-7703-3p,0.0,0.0,0.28,0.0,0.0
hsa-mir-7705-5p,0.0,0.07,0.0,0.0,0.0
hsa-mir-7854-3p,0.07,0.0,0.0,0.0,0.0
hsa-mir-935-3p,0.13,0.0,0.0,0.0,0.0
