miRNA,SRR11605206,SRR11605207,SRR11605208,SRR11605209,SRR11605210,SRR11605211,SRR11605212,SRR11605213,SRR11605214,SRR11605215,SRR11605216,SRR11605217,SRR11605218,SRR11605219,SRR11605220,SRR11605221
hsa-miR-21-3p,24.46,12.56,0.0,3.94,5.52,4.41,23.42,8.86,21.71,6.01,7.69,15.78,0.0,3.31,0.0,0.0
hsa-miR-21-5p,1790.46,1900.46,337.24,188.96,200.77,218.76,2620.45,2638.02,1482.09,1437.19,618.82,672.31,71.81,69.5,19.83,26.67
hsa-miR-210-3p,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,4.07,1.8,0.0,0.0,1.35,0.0,2.94,3.81
hsa-miR-210-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,1.47,0.0
hsa-miR-211-5p,0.0,0.0,0.0,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,1.91
hsa-miR-2110,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.68,0.0,3.3,0.0,2.71,0.0,0.0,0.0
hsa-miR-212-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.3,0.0,0.0,0.0,0.0,0.0
hsa-miR-214-3p,4.89,37.67,0.0,0.0,0.0,0.0,0.0,0.0,2.71,2.41,14.29,0.0,0.0,0.0,0.0,0.32
hsa-miR-214-5p,0.0,8.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216a-3p,0.0,8.37,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,12.56,4.44,3.94,0.0,0.0,32.21,32.5,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-2-3p,0.0,0.0,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,34.24,25.12,13.31,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,8.42,0.0,1.1,0.0,0.0
hsa-miR-219a-1-3p,0.0,0.0,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0
hsa-miR-22-3p,401.14,502.32,519.16,452.71,129.71,131.7,673.41,570.14,352.12,288.64,142.89,206.22,15.58,13.24,1.47,7.3
hsa-miR-22-5p,0.0,0.0,0.0,3.94,0.0,0.0,0.0,0.0,0.0,0.6,0.0,6.31,0.0,0.0,0.0,0.0
hsa-miR-221-3p,73.38,62.79,26.62,23.62,88.31,105.8,175.67,129.98,271.04,286.84,161.57,179.91,162.6,148.37,129.62,148.61
hsa-miR-221-5p,0.0,0.0,0.0,0.0,4.14,2.2,17.57,29.54,5.77,3.01,0.0,0.0,0.0,2.76,0.0,0.95
hsa-miR-222-3p,53.81,29.3,4.44,0.0,80.72,67.23,547.51,688.31,304.63,327.12,327.55,260.93,85.7,78.87,50.3,62.56
hsa-miR-222-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86,1.7,5.41,4.4,6.31,0.0,0.55,0.0,0.0
hsa-miR-223-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,2.1,0.0,0.0,0.0,0.0
hsa-miR-224-5p,0.0,0.0,0.0,7.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,44.03,12.56,17.75,23.62,6.9,4.96,26.35,29.54,95.66,66.75,5.5,5.26,0.0,2.76,0.0,0.0
hsa-miR-23b-3p,4.89,8.37,26.62,23.62,2.76,2.2,0.0,8.86,4.07,3.01,0.0,5.26,3.39,0.0,0.0,0.0
hsa-miR-23b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.6,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,0.0,0.0,0.0,0.0,2.76,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-3p,161.43,163.26,57.68,7.87,48.99,35.27,49.77,0.0,270.03,39.09,43.97,42.09,4.06,4.96,0.0,0.32
hsa-miR-2467-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.55,1.1,1.59
hsa-miR-25-3p,102.73,33.49,22.19,27.56,12.42,24.25,35.13,38.4,67.51,47.51,201.14,239.89,398.02,475.45,217.0,221.96
hsa-miR-25-5p,0.0,0.0,8.87,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.3,9.47,2.71,0.0,0.0,0.0
hsa-miR-2682-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-5p,489.2,473.02,310.61,362.17,68.3,46.84,146.39,298.36,151.3,143.12,352.83,395.6,111.11,97.08,36.72,37.47
hsa-miR-26b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26b-5p,190.79,25.12,17.75,31.49,6.9,14.88,38.06,0.0,8.48,18.04,63.75,73.65,7.11,5.52,1.47,0.0
hsa-miR-27a-3p,14.68,0.0,0.0,11.81,0.0,10.47,5.86,32.5,59.7,29.47,15.39,9.47,2.03,0.0,0.0,0.0
hsa-miR-27b-3p,303.3,171.63,190.8,78.73,44.85,14.33,55.63,106.35,245.6,225.5,71.44,70.49,17.28,16.0,2.94,5.08
hsa-miR-27b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82,0.34,1.2,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-28-3p,254.38,200.93,97.62,35.43,50.37,40.78,32.21,103.39,86.5,51.11,93.43,89.43,30.83,60.67,52.87,37.47
hsa-miR-28-5p,14.68,0.0,13.31,0.0,0.0,0.0,0.0,11.82,5.09,3.61,8.79,13.68,2.71,0.55,0.0,0.0
hsa-miR-296-3p,0.0,4.19,0.0,0.0,6.21,0.0,0.0,0.0,10.18,4.21,5.5,3.16,27.78,35.3,21.66,23.5
hsa-miR-296-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,2.37,6.62,2.57,1.27
hsa-miR-299-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0
hsa-miR-299-5p,0.0,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0
hsa-miR-29a-3p,0.0,0.0,0.0,0.0,0.0,2.76,11.71,0.0,10.86,10.22,0.0,0.0,0.0,1.1,0.0,0.0
hsa-miR-29c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301a-3p,4.89,16.74,4.44,0.0,0.0,1.1,0.0,0.0,1.02,4.81,19.78,2.1,9.15,19.3,1.84,0.0
hsa-miR-301a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,3.49
hsa-miR-301b-3p,0.0,0.0,0.0,0.0,0.0,4.41,0.0,0.0,0.0,6.61,1.1,0.0,1.69,3.31,0.0,0.0
hsa-miR-302a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.97,200.77,53.61,69.54
hsa-miR-302a-5p,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,154.81,170.99,100.61,77.48
hsa-miR-302b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.37,163.82,20.19,63.51
hsa-miR-302b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0
hsa-miR-302c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.48,173.19,42.59,28.26
hsa-miR-302c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.73,45.78,26.44,11.75
hsa-miR-302d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.06,1694.42,374.53,367.08
hsa-miR-302d-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.55,2.2,2.86
hsa-miR-3065-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0
hsa-miR-3074-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0
hsa-miR-30a-3p,44.03,29.3,0.0,27.56,1.38,7.16,2.93,53.17,18.66,15.63,38.47,33.67,3.05,3.86,0.0,0.64
hsa-miR-30a-5p,303.3,184.19,115.37,133.85,188.35,170.27,415.76,475.61,708.65,654.85,348.43,402.97,22.7,22.06,23.5,7.94
hsa-miR-30b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30b-5p,4.89,58.6,93.18,62.99,3.45,3.86,0.0,0.0,8.48,13.23,25.28,18.94,10.16,11.03,4.04,1.27
hsa-miR-30c-1-3p,0.0,0.0,4.44,0.0,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0
hsa-miR-30c-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,6.31,0.68,0.0,0.0,0.0
hsa-miR-30c-5p,185.89,171.63,84.31,43.3,22.77,22.04,32.21,26.59,41.73,24.05,78.04,38.93,33.54,50.74,30.84,20.96
hsa-miR-30d-5p,264.17,414.42,266.24,259.82,44.85,36.92,32.21,124.07,314.47,279.02,260.5,218.84,58.94,52.95,49.57,32.39
hsa-miR-30e-3p,14.68,29.3,31.06,0.0,0.0,0.0,11.71,11.82,2.71,1.2,5.5,13.68,4.06,4.96,1.1,2.54
hsa-miR-30e-5p,122.3,79.53,48.81,39.37,11.73,6.06,8.78,82.71,20.35,19.84,67.05,89.43,17.95,11.03,5.14,5.08
hsa-miR-31-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,7.69,0.0,0.0,0.0,0.0,0.0
hsa-miR-31-5p,4.89,0.0,0.0,0.0,0.0,0.0,20.5,14.77,6.45,10.22,20.88,1.05,8.47,4.41,3.3,3.18
hsa-miR-3127-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0
hsa-miR-3150b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0
hsa-miR-3173-3p,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0
hsa-miR-3174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0
hsa-miR-3176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,0.0,0.0,4.44,0.0,2.76,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,1.1,1.27
hsa-miR-3180,9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.1,2.2,0.0
hsa-miR-3182,0.0,0.0,0.0,3.94,4.14,5.51,14.64,0.0,8.48,1.2,6.59,7.36,19.99,19.86,0.73,5.08
hsa-miR-3187-3p,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.68,0.0,0.0,1.59
hsa-miR-3192-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0
hsa-miR-3196,0.0,0.0,0.0,0.0,0.69,0.55,0.0,0.0,1.02,0.0,0.0,2.1,1.02,0.0,0.0,0.0
hsa-miR-3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0
hsa-miR-32-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0
hsa-miR-3200-3p,9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0
hsa-miR-320a-3p,498.98,414.42,235.18,196.83,37.95,60.61,49.77,76.81,169.28,150.93,91.23,150.45,130.08,123.0,176.25,133.05
hsa-miR-320a-5p,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0
hsa-miR-320b,88.06,37.67,88.75,145.66,26.22,10.47,52.7,0.0,54.28,44.5,37.37,32.62,31.84,27.03,16.89,11.11
hsa-miR-320c,0.0,0.0,4.44,0.0,8.28,0.0,0.0,0.0,3.39,5.41,9.89,4.21,1.69,1.1,0.0,5.08
hsa-miR-320d,0.0,8.37,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,19.99,0.0,0.0,5.87,0.0
hsa-miR-323a-3p,29.35,25.12,0.0,15.75,0.0,0.0,0.0,0.0,7.8,6.61,0.0,0.0,28.79,27.03,8.08,1.27
hsa-miR-323b-3p,0.0,0.0,0.0,3.94,0.0,0.0,0.0,0.0,4.07,13.83,0.0,0.0,5.76,16.0,4.77,2.86
hsa-miR-324-3p,0.0,0.0,17.75,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.1,0.0,0.55,0.0,0.0
hsa-miR-324-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91,4.41,7.22,3.3,0.0,0.0,0.0,4.41,0.32
hsa-miR-326,0.0,0.0,0.0,0.0,2.76,1.65,0.0,0.0,0.0,0.0,1.1,4.21,0.0,0.0,0.0,0.0
hsa-miR-328-3p,0.0,4.19,0.0,0.0,1.38,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.68,1.1,1.47,0.32
hsa-miR-329-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0
hsa-miR-329-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51,1.59
hsa-miR-330-3p,9.78,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,0.0,2.22
hsa-miR-330-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-331-3p,0.0,0.0,4.44,0.0,0.0,0.0,0.0,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-331-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0
hsa-miR-335-3p,39.14,4.19,39.94,0.0,7.59,0.0,52.7,0.0,6.45,5.41,14.29,19.99,37.6,35.85,8.08,24.77
hsa-miR-335-5p,4.89,12.56,0.0,0.0,0.0,2.2,0.0,0.0,2.37,4.81,0.0,0.0,5.42,1.1,0.0,0.0
hsa-miR-337-3p,0.0,8.37,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-337-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0
hsa-miR-339-3p,0.0,0.0,0.0,0.0,2.76,0.55,0.0,0.0,1.36,0.6,0.0,0.0,0.0,0.0,0.0,1.59
hsa-miR-339-5p,4.89,0.0,13.31,15.75,0.0,0.0,14.64,0.0,2.37,0.6,9.89,0.0,0.0,2.76,3.67,0.64
hsa-miR-33a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0
hsa-miR-340-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,2.2,0.0,3.05,0.0,0.0,0.0
hsa-miR-340-5p,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,0.0,0.0,1.05,11.52,3.31,0.0,0.64
hsa-miR-342-3p,4.89,25.12,0.0,31.49,0.0,2.76,0.0,0.0,2.37,9.62,14.29,8.42,4.06,6.07,0.0,0.32
hsa-miR-342-5p,4.89,0.0,0.0,19.68,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.1,0.34,0.0,0.0,0.32
hsa-miR-345-5p,19.57,25.12,8.87,0.0,2.07,8.27,38.06,0.0,10.18,18.04,8.79,30.51,8.47,7.17,2.57,5.4
hsa-miR-346,0.0,0.0,0.0,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34a-5p,44.03,16.74,0.0,15.75,2.07,4.41,0.0,0.0,6.11,1.8,8.79,17.89,2.03,0.55,3.3,0.95
hsa-miR-34c-5p,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,1.1,0.0,5.76,1.65,0.0,0.0
hsa-miR-3605-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.99,3.16,1.35,0.0,0.0,2.22
hsa-miR-361-5p,0.0,0.0,35.5,15.75,2.07,0.0,0.0,0.0,15.27,6.01,6.59,15.78,0.68,0.55,2.57,2.86
hsa-miR-3613-5p,0.0,8.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,2.03,1.1,0.0,1.91
hsa-miR-3617-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0
hsa-miR-3620-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3620-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11,1.65,4.04,4.13
hsa-miR-3648,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.68,0.0,0.0,6.31,0.0,0.0,0.0,0.0
hsa-miR-3659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,14.68,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.68,0.0,0.0,1.27
hsa-miR-365a-5p,0.0,0.0,0.0,7.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91
hsa-miR-365b-3p,0.0,12.56,0.0,0.0,3.45,0.0,0.0,0.0,1.36,4.21,10.99,0.0,0.0,0.0,0.0,0.32
hsa-miR-365b-5p,0.0,8.37,0.0,3.94,0.0,0.0,0.0,14.77,3.39,2.41,0.0,4.21,0.34,0.0,0.0,0.0
hsa-miR-3660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27
hsa-miR-3661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0
hsa-miR-3663-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3665,58.7,29.3,31.06,35.43,83.48,76.04,58.56,20.68,68.52,40.29,104.42,124.15,20.66,15.44,40.76,44.14
hsa-miR-367-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.21,8.83,1.1,0.0
hsa-miR-3679-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0
hsa-miR-369-3p,19.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0
hsa-miR-369-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,2.41,0.0,0.0,0.0,0.55,0.0,0.0
hsa-miR-3691-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,1.02,0.0,0.0,0.0
hsa-miR-370-3p,14.68,8.37,22.19,0.0,6.21,1.65,0.0,0.0,2.04,3.61,0.0,0.0,5.08,6.07,1.1,13.97
hsa-miR-371a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,16.55,5.14,5.72
hsa-miR-372-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,9.93,4.04,5.08
hsa-miR-373-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.26,24.27,13.59,14.29
hsa-miR-374a-3p,0.0,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21,0.0,1.1,0.0,0.0
hsa-miR-374a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,1.27
hsa-miR-374b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,1.1,0.0,2.37,1.65,0.0,0.0
hsa-miR-375-3p,4.89,20.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0
hsa-miR-376c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378a-3p,200.57,188.37,124.24,228.33,30.36,23.69,49.77,26.59,43.42,48.11,43.97,52.61,134.48,116.38,80.41,85.74
hsa-miR-378c,0.0,0.0,0.0,0.0,3.45,4.41,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0
hsa-miR-378d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.59
hsa-miR-378e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.55,0.0,0.0
hsa-miR-378i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0
hsa-miR-379-5p,4.89,0.0,0.0,7.87,0.0,0.0,0.0,0.0,4.07,1.2,1.1,0.0,4.06,2.21,1.1,3.18
hsa-miR-380-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0
hsa-miR-380-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,2.21,0.0,0.0
hsa-miR-381-3p,44.03,20.93,0.0,0.0,0.0,0.0,0.0,0.0,2.37,4.21,0.0,0.0,4.06,3.31,1.47,1.27
hsa-miR-382-3p,9.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,1.69,1.1,0.0,0.0
hsa-miR-382-5p,39.14,50.23,0.0,0.0,4.14,0.0,0.0,0.0,7.46,6.61,0.0,18.94,6.44,11.03,4.77,6.03
hsa-miR-3909,0.0,0.0,8.87,15.75,0.0,0.0,8.78,0.0,7.46,0.0,0.0,0.0,0.68,0.0,0.0,0.0
hsa-miR-3916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0
hsa-miR-3922-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0
hsa-miR-3925-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3934-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0
hsa-miR-3937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,1.1,0.0,0.0
hsa-miR-3938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0
hsa-miR-3939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0
hsa-miR-3940-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.95
hsa-miR-3943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,2.76,0.0,0.0
hsa-miR-3944-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59
hsa-miR-3960,0.0,8.37,17.75,0.0,33.81,26.45,26.35,50.22,1.7,1.8,51.66,56.82,19.99,20.41,42.59,47.95
hsa-miR-409-3p,102.73,171.63,39.94,15.75,8.97,10.47,0.0,0.0,116.02,113.05,45.07,41.03,71.48,89.91,54.71,61.6
hsa-miR-409-5p,0.0,25.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.95
hsa-miR-410-3p,0.0,25.12,0.0,0.0,0.69,0.55,0.0,0.0,10.52,4.21,0.0,3.16,2.03,2.21,0.0,0.32
hsa-miR-411-3p,9.78,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.0,0.0
hsa-miR-411-5p,48.92,62.79,0.0,0.0,0.0,1.1,0.0,20.68,2.37,9.02,7.69,26.3,6.44,7.17,0.0,0.95
hsa-miR-412-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,14.73,5.08,0.0,0.0,0.0
