miRNA,SRR14730725,SRR14730726,SRR14730727,SRR14730728,SRR14730729,SRR14730730,SRR14730731,SRR14730732,SRR14730733,SRR14730734,SRR14730735,SRR14730736,SRR14730737,SRR14730738,SRR14730739,SRR14730740
hsa-miR-224-5p,56.74,7.7,67.74,3.48,4.05,10.96,4.64,2.88,16.62,32.59,33.46,28.1,23.68,12.54,5.15,2.71
hsa-miR-2276-3p,0.62,0.73,1.82,0.0,0.0,0.25,0.0,0.0,1.31,0.0,0.15,0.0,0.0,0.63,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,2.09,2.32,4.25,3.48,2.53,0.13,0.0,0.0,2.62,1.34,1.23,4.66,0.25,0.63,0.8,1.2
hsa-miR-2278,0.25,1.45,3.28,1.68,0.38,0.0,0.0,0.58,0.39,1.19,0.0,2.33,0.12,0.63,0.16,0.0
hsa-miR-2355-3p,6.52,20.49,33.26,6.47,2.53,0.89,0.97,0.0,5.76,0.15,0.77,20.56,0.99,1.25,4.34,1.2
hsa-miR-2355-5p,0.49,0.73,0.12,0.0,0.38,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-23a-3p,408.62,73.96,843.99,107.05,68.52,93.17,7.73,13.1,170.12,459.85,361.47,298.46,122.99,90.11,17.69,70.07
hsa-miR-23a-5p,1.72,29.21,116.06,18.7,5.56,3.57,0.39,0.43,6.15,0.45,1.07,23.99,3.84,4.18,8.68,4.96
hsa-miR-23b-3p,184.62,28.19,79.88,48.79,54.23,8.41,1.55,4.17,43.71,210.43,204.45,125.03,47.98,18.19,5.95,7.37
hsa-miR-23b-5p,15.26,18.02,10.2,1.56,16.81,3.06,6.57,2.59,14.66,0.74,9.36,8.23,6.2,11.5,6.59,7.82
hsa-miR-23c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,0.74,1.16,6.07,0.12,0.13,1.15,0.58,0.0,0.52,6.85,1.38,1.78,0.5,0.0,0.16,0.0
hsa-miR-24-2-5p,60.68,13.22,122.5,13.55,26.17,20.01,11.41,0.0,17.4,19.5,31.47,22.21,12.77,5.44,10.61,3.61
hsa-miR-24-3p,350.28,1041.42,2101.24,110.53,1094.9,813.39,468.61,25.62,713.06,33.93,495.16,802.28,480.3,253.61,188.6,150.97
hsa-miR-2467-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,8718.97,1591.56,4672.68,916.34,631.83,6991.44,256.15,284.44,8393.63,1253.65,3552.38,730.58,3423.72,3140.48,468.53,904.61
hsa-miR-25-5p,23.63,48.24,17.12,12.47,13.02,14.53,1.55,4.89,86.37,6.25,32.23,41.27,11.41,44.11,9.65,16.84
hsa-miR-2682-5p,0.12,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-1-3p,0.25,0.0,0.0,0.96,0.0,0.13,0.0,0.0,0.26,0.89,0.0,0.0,0.0,0.0,0.32,0.0
hsa-miR-26a-2-3p,0.74,2.18,1.7,1.2,0.0,0.51,0.19,0.14,0.0,0.45,0.77,0.41,1.36,0.21,0.32,0.0
hsa-miR-26a-5p,2995.84,1194.0,3864.38,642.9,1110.58,1079.51,146.92,44.62,2024.41,12736.03,9744.94,6202.04,2869.65,654.61,131.04,193.07
hsa-miR-26b-3p,3.57,0.73,4.61,0.72,0.0,1.4,0.77,0.14,2.49,0.74,2.76,2.06,1.12,0.21,0.16,0.15
hsa-miR-26b-5p,456.25,152.72,308.49,42.68,153.09,193.09,64.57,5.47,395.33,1613.34,1318.63,751.28,352.35,106.84,15.27,33.08
hsa-miR-27a-3p,584.25,81.37,192.06,36.92,143.1,129.36,61.67,2.59,184.12,808.83,695.31,432.95,137.37,59.59,25.08,17.89
hsa-miR-27a-5p,22.15,47.66,36.42,25.53,61.94,16.06,5.22,1.44,26.17,26.04,55.41,33.45,23.56,10.66,8.52,16.09
hsa-miR-27b-3p,2555.47,868.94,1861.96,301.73,1210.82,626.68,824.32,13.1,861.06,5765.67,4705.4,3690.05,750.83,421.91,150.17,127.96
hsa-miR-27b-5p,13.91,10.17,39.58,7.31,4.93,3.44,3.48,1.15,9.81,3.72,3.38,13.44,4.59,2.09,4.34,14.28
hsa-miR-28-3p,1471.89,1115.24,1985.43,403.87,996.29,769.17,485.04,86.51,716.98,450.03,525.24,603.49,427.61,244.82,455.82,865.66
hsa-miR-28-5p,54.4,23.54,64.1,5.51,17.45,15.55,15.27,0.43,12.17,18.75,24.87,28.24,8.06,7.74,8.68,4.36
hsa-miR-296-3p,1.72,14.97,7.16,9.71,10.37,0.76,5.03,0.29,4.58,16.97,18.88,32.9,1.24,2.51,4.34,4.06
hsa-miR-296-5p,0.37,1.45,1.82,0.0,0.25,0.0,0.0,0.0,1.96,15.03,5.22,8.64,1.12,1.25,0.0,0.3
hsa-miR-299-3p,0.0,0.0,0.73,0.0,0.25,0.0,0.19,0.0,0.13,0.45,0.0,0.41,0.0,0.0,0.0,0.0
hsa-miR-299-5p,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,8.33,3.07,2.88,0.37,0.0,0.0,0.45
hsa-miR-29a-3p,218.46,256.76,86.68,34.52,248.66,90.24,94.53,0.43,293.52,2989.02,2169.74,1509.69,406.04,149.49,17.04,7.37
hsa-miR-29a-5p,0.0,0.44,0.24,0.0,1.39,0.0,0.0,0.0,1.18,1.49,1.53,2.6,0.5,0.0,0.16,0.0
hsa-miR-29b-1-5p,0.0,0.15,0.0,0.0,1.39,0.13,0.0,0.0,0.0,0.0,0.15,1.23,0.37,0.21,0.0,0.6
hsa-miR-29b-2-5p,0.12,1.02,2.31,2.16,1.01,0.25,0.0,0.0,0.0,4.32,1.38,2.74,2.11,0.84,0.48,0.45
hsa-miR-29b-3p,4.8,10.32,2.43,1.08,14.79,3.57,0.77,0.0,18.19,147.18,108.98,70.06,24.8,7.11,0.16,0.45
hsa-miR-29c-3p,5.91,3.63,2.55,0.72,5.31,1.91,0.58,0.0,3.14,28.72,17.8,16.18,3.6,0.63,0.32,0.0
hsa-miR-29c-5p,2.95,4.65,20.03,4.44,4.93,1.15,0.58,0.0,1.83,18.3,12.28,4.52,2.73,0.21,1.93,1.8
hsa-miR-301a-3p,0.0,0.0,0.36,0.0,0.0,0.13,0.0,0.0,0.0,1.93,0.46,0.41,0.25,0.42,0.0,0.0
hsa-miR-301a-5p,0.25,0.44,1.58,0.0,0.63,0.76,0.0,0.0,1.31,3.27,0.46,2.88,0.25,0.21,0.0,0.0
hsa-miR-301b-3p,0.37,0.0,0.61,0.0,0.0,0.13,0.0,0.0,0.65,0.0,0.61,0.27,0.12,0.0,0.0,0.0
hsa-miR-301b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0
hsa-miR-302a-3p,0.86,3.34,1.09,0.0,3.79,0.13,0.0,0.0,2.49,79.32,31.93,32.08,8.68,2.93,0.0,0.0
hsa-miR-302a-5p,0.49,4.21,0.0,0.0,1.9,0.0,0.0,0.0,1.96,34.38,21.64,20.98,3.22,3.35,0.0,0.0
hsa-miR-302b-3p,2.34,16.57,0.0,1.56,13.65,1.4,0.0,0.0,16.1,180.81,109.44,81.57,14.63,11.5,0.0,0.0
hsa-miR-302b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.41,0.0,0.0,0.0,0.0
hsa-miR-302c-3p,1.97,1.16,0.0,0.36,8.09,0.38,0.0,0.0,7.2,45.54,29.78,31.81,2.36,0.63,0.0,0.0
hsa-miR-302c-5p,0.74,0.15,0.0,0.0,0.76,0.0,0.0,0.0,0.65,5.8,4.14,3.56,0.99,0.0,0.0,0.0
hsa-miR-302d-3p,2.09,11.48,0.36,0.12,8.09,0.64,0.0,0.0,7.59,100.3,61.7,49.35,10.54,2.51,0.0,0.0
hsa-miR-302d-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.46,0.0,0.87,0.0,0.0,0.0
hsa-miR-302e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.0
hsa-miR-3059-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,11.91,3.38,6.85,1.86,0.0,0.0,0.0
hsa-miR-3064-5p,3.08,6.97,4.25,2.76,2.15,2.68,0.39,0.43,7.46,3.42,1.84,3.02,1.24,1.25,1.29,2.56
hsa-miR-3065-3p,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.32,0.3
hsa-miR-3074-5p,0.98,6.68,4.13,0.36,0.0,0.25,0.39,0.0,1.96,1.19,0.0,5.35,0.0,0.21,1.13,0.45
hsa-miR-3085-3p,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.92,2.06,0.0,0.21,0.0,0.0
hsa-miR-30a-3p,105.48,114.79,47.35,15.7,183.18,234.38,113.09,2.16,98.15,675.78,512.35,353.84,99.8,50.8,16.72,19.85
hsa-miR-30a-5p,1355.09,921.83,732.79,165.31,1175.93,310.47,520.61,8.06,939.45,9374.22,6336.54,4486.57,1205.46,486.09,94.06,73.38
hsa-miR-30b-3p,0.86,0.29,4.37,0.84,0.63,1.27,0.97,0.0,1.83,0.0,1.69,3.02,0.37,0.84,0.32,1.05
hsa-miR-30b-5p,10.83,35.75,187.2,34.52,32.99,8.41,1.35,0.0,35.33,319.66,229.77,172.19,43.15,17.77,0.8,0.6
hsa-miR-30c-1-3p,6.52,2.18,9.11,1.8,1.39,1.4,1.55,0.0,2.49,3.72,3.84,10.15,1.61,1.25,1.61,2.86
hsa-miR-30c-2-3p,6.4,10.61,17.72,3.6,15.17,5.99,1.74,0.14,22.25,122.03,83.04,67.45,26.04,7.53,1.13,4.81
hsa-miR-30c-5p,98.09,215.64,87.41,41.84,232.73,49.96,4.06,2.3,260.02,2990.21,2071.66,1250.85,509.06,133.18,4.02,7.22
hsa-miR-30d-3p,6.28,1.89,11.78,1.92,2.91,3.57,5.03,0.0,4.71,13.39,7.67,5.76,1.24,2.09,2.25,1.2
hsa-miR-30d-5p,8878.23,2215.36,7126.97,766.02,956.22,2514.86,541.3,162.66,3729.38,6876.3,5504.31,3204.73,3049.3,756.01,320.44,702.51
hsa-miR-30e-3p,190.89,256.03,247.42,89.79,190.76,444.55,99.17,6.05,205.97,1238.02,984.18,764.58,220.31,84.47,35.05,54.28
hsa-miR-30e-5p,399.63,149.81,404.03,44.35,131.22,97.88,77.13,4.17,189.88,1193.23,839.44,540.7,196.51,68.37,38.75,42.7
hsa-miR-31-3p,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.52,0.0,0.15,1.92,0.25,0.21,0.0,0.0
hsa-miR-31-5p,4.06,4.07,1.58,3.36,2.4,0.13,0.39,0.14,4.06,37.8,25.63,26.6,2.48,2.72,0.32,0.0
hsa-miR-3115,0.62,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3117-3p,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-3p,12.31,47.95,2.67,3.6,4.55,1.15,0.58,0.58,4.06,0.0,1.07,1.37,0.12,0.21,2.09,4.06
hsa-miR-3120-5p,0.12,4.8,5.95,1.68,0.0,0.13,0.0,0.0,1.44,0.0,0.46,0.41,3.47,0.21,0.16,0.6
hsa-miR-3121-3p,0.98,0.0,0.12,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0
hsa-miR-3122,0.12,2.91,0.49,0.24,0.0,0.13,0.0,0.0,2.09,0.0,0.0,0.27,0.25,0.63,0.16,0.3
hsa-miR-3124-3p,0.0,0.58,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-5p,6.52,12.93,2.91,2.16,3.67,1.66,1.16,0.14,8.64,0.0,3.99,2.47,2.73,2.51,0.8,2.86
hsa-miR-3125,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-3p,0.86,0.0,0.49,0.6,0.0,0.38,0.0,0.0,0.39,0.0,0.0,0.55,0.0,0.42,0.0,0.45
hsa-miR-3127-5p,4.06,12.93,4.13,1.44,2.91,2.17,0.77,0.86,5.76,0.0,6.14,3.15,1.61,4.39,0.64,1.2
hsa-miR-3128,0.62,0.0,0.36,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3130-3p,3.94,0.29,0.0,0.12,0.76,0.89,1.93,0.0,1.31,1.04,0.77,4.66,0.37,1.05,0.32,0.3
hsa-miR-3131,5.05,3.05,0.0,1.08,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.15
hsa-miR-3133,0.12,0.0,0.0,0.0,0.0,0.25,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3134,0.0,0.0,0.0,0.0,0.13,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3135a,1.11,2.76,0.97,0.0,1.64,0.76,0.19,0.0,7.2,0.15,1.69,0.82,0.25,0.84,0.32,1.05
hsa-miR-3136-5p,0.0,0.29,0.36,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3137,0.25,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.32,0.0
hsa-miR-3138,0.0,0.0,0.85,1.32,0.25,0.13,0.0,0.14,0.0,0.0,0.92,0.0,0.12,0.0,0.0,0.3
hsa-miR-3139,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3140-3p,2.83,0.87,0.61,0.36,0.0,0.0,0.58,0.0,1.05,0.0,0.15,0.0,0.25,0.42,0.32,0.6
hsa-miR-3140-5p,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0
hsa-miR-3143,0.25,0.0,0.49,0.0,0.0,0.38,0.0,0.0,0.52,0.0,1.38,0.0,0.0,0.21,0.0,0.0
hsa-miR-3145-3p,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3146,1.35,0.44,0.36,0.0,0.0,0.13,0.19,0.0,0.13,0.0,0.0,0.0,0.25,0.0,0.0,0.15
hsa-miR-3148,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3149,0.0,0.0,0.0,0.0,0.38,0.13,0.0,0.0,0.0,0.0,1.38,0.14,0.0,0.0,0.0,0.0
hsa-miR-3150a-3p,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0
hsa-miR-3150a-5p,0.12,0.58,0.49,0.0,0.0,1.53,0.0,0.0,1.05,0.0,0.46,0.0,0.12,0.21,0.0,0.3
hsa-miR-3150b-3p,4.18,4.07,5.71,2.88,34.51,0.38,1.16,0.29,3.66,3.27,17.19,3.84,1.49,6.9,3.05,11.28
hsa-miR-3150b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3151-5p,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3154,0.0,0.0,0.24,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3155a,0.0,1.89,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.15
hsa-miR-3156-5p,0.0,0.15,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0
hsa-miR-3157-3p,1.48,2.32,1.09,0.36,0.0,0.64,0.0,0.14,1.05,0.0,0.31,0.27,0.25,0.0,0.16,0.15
hsa-miR-3157-5p,0.0,0.0,0.61,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3158-3p,52.68,45.48,1.46,378.81,10.37,7.77,4.25,1.15,129.29,2.53,732.76,24.54,368.97,7.74,95.18,310.66
hsa-miR-3158-5p,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3160-3p,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.12,0.0,0.32,0.0
hsa-miR-3161,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0
hsa-miR-3162-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0
hsa-miR-3163,1.6,0.0,0.12,0.0,0.0,1.27,0.19,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
hsa-miR-3164,2.46,0.0,2.43,2.04,0.63,0.76,0.39,0.14,4.84,0.0,1.23,0.14,0.87,0.42,0.0,1.2
hsa-miR-3165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
hsa-miR-3166,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3167,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3170,0.0,0.87,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-3p,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,0.12,0.15,1.34,0.0,0.0,0.0,0.0,1.01,0.26,0.0,0.46,0.14,0.74,0.42,0.0,0.15
hsa-miR-3174,3.08,0.15,1.82,0.0,0.0,1.27,0.0,0.0,1.18,0.0,1.07,0.27,0.37,0.0,0.16,0.3
hsa-miR-3175,0.62,9.74,4.13,5.39,0.0,1.91,0.19,0.0,3.14,0.0,0.61,6.58,0.5,0.63,1.61,1.65
hsa-miR-3176,0.86,1.02,3.28,1.68,2.02,1.15,0.58,0.0,2.49,0.0,1.38,0.14,0.87,0.0,1.13,0.3
hsa-miR-3177-3p,19.94,55.07,78.91,13.19,7.21,18.1,2.51,3.17,59.67,5.51,14.58,9.46,11.03,12.54,4.66,4.06
hsa-miR-3177-5p,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,0.25,0.58,0.0,0.0,0.0,0.0,0.0,0.0,3.53,1.19,1.07,5.07,0.0,6.06,0.0,0.15
hsa-miR-3179,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.16,0.0
hsa-miR-3180,20.55,14.39,3.4,0.24,7.33,0.0,0.0,0.72,5.23,2.83,0.92,8.64,0.0,1.25,1.45,0.0
hsa-miR-3180-3p,19.45,6.39,1.94,5.03,6.7,0.89,0.0,0.14,7.33,1.04,0.0,4.11,0.37,6.27,1.93,2.56
hsa-miR-3180-5p,0.0,0.0,0.36,0.0,0.0,0.38,0.0,0.0,0.52,0.0,0.46,0.0,0.12,0.0,0.0,0.0
hsa-miR-3181,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0
hsa-miR-3182,0.0,2.76,3.88,7.31,0.76,0.0,0.19,0.14,1.83,8.93,1.23,26.19,0.0,3.76,0.32,0.0
hsa-miR-3183,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3186-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.16,0.0
hsa-miR-3186-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3187-3p,3.45,2.18,4.25,1.68,1.01,0.13,0.0,0.14,6.67,0.0,0.46,3.43,0.87,9.2,0.8,0.75
hsa-miR-3187-5p,1.11,4.07,1.58,0.96,2.78,0.25,0.0,0.0,1.57,0.0,0.15,1.78,0.87,0.42,0.8,0.15
hsa-miR-3188,0.49,8.14,5.34,0.12,0.51,0.38,0.0,0.0,0.39,0.0,0.0,2.47,0.5,0.42,0.48,1.95
hsa-miR-3190-3p,1.6,0.73,2.67,1.68,0.25,0.0,0.0,0.0,0.52,0.0,0.46,1.1,0.12,0.0,0.16,1.05
hsa-miR-3191-3p,0.86,0.0,0.24,1.68,1.01,0.64,0.19,0.0,0.39,0.0,0.0,1.1,0.62,0.84,0.16,0.15
hsa-miR-3192-3p,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,0.86,0.29,0.24,3.6,0.0,0.13,0.0,0.43,0.79,0.0,0.77,0.0,0.87,0.21,0.64,1.65
hsa-miR-3194-3p,0.86,0.87,0.97,0.0,0.38,0.0,0.0,0.0,0.39,0.0,0.0,0.41,0.0,0.0,0.16,0.0
hsa-miR-3194-5p,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3195,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.96,0.0,0.42,0.0,0.0
hsa-miR-3196,0.12,2.62,1.7,0.24,0.25,0.0,0.0,0.43,1.44,0.45,0.0,6.03,0.37,2.51,0.0,0.0
hsa-miR-3197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0
hsa-miR-3198,1.97,16.42,4.98,9.83,1.01,0.89,0.0,1.44,9.81,1.04,5.83,10.28,0.74,3.76,1.45,1.95
hsa-miR-3199,1.85,2.18,0.12,0.0,1.77,0.0,0.39,0.0,1.96,0.0,1.38,0.55,0.0,1.05,0.32,2.11
hsa-miR-32-3p,0.49,0.87,0.61,0.0,0.63,0.38,0.0,0.0,0.0,2.23,3.07,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-5p,7.26,3.05,3.28,0.24,3.67,6.25,0.0,0.0,4.06,44.94,39.45,19.88,11.16,1.25,0.48,0.0
hsa-miR-3200-3p,0.12,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.92,0.0,0.37,0.42,0.32,0.15
hsa-miR-3200-5p,1.48,0.58,0.24,0.0,0.0,0.13,0.0,0.14,3.4,0.0,0.15,0.0,0.12,0.84,0.0,1.05
hsa-miR-3202,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
hsa-miR-320a-3p,10052.89,56115.31,9949.11,18684.73,14771.73,3327.61,3008.64,8101.05,58021.83,15779.66,13036.85,46741.01,4132.02,20380.61,20905.51,28438.22
hsa-miR-320a-5p,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,2.88,0.0,0.15,0.69,0.0,2.09,0.0,0.0
hsa-miR-320b,175.88,2870.27,554.45,494.26,866.21,110.37,92.41,552.33,3128.08,431.42,903.14,3705.68,183.49,2222.65,710.35,1702.3
hsa-miR-320c,84.43,281.61,169.6,552.4,156.0,13.13,22.81,88.96,300.59,122.48,133.54,299.96,11.53,207.4,114.16,156.98
hsa-miR-320d,60.55,89.22,20.52,45.67,24.52,6.25,4.25,9.07,136.49,9.67,87.8,290.92,21.2,220.36,33.12,20.6
hsa-miR-320e,1.72,1.02,5.1,3.24,0.88,0.13,4.64,0.58,4.84,1.49,3.68,4.66,0.5,7.94,1.13,1.65
hsa-miR-323a-3p,9.6,13.22,8.38,0.12,11.76,3.95,0.97,1.01,14.13,110.57,74.44,51.14,16.61,6.69,0.48,3.01
hsa-miR-323a-5p,0.25,2.62,0.24,0.0,0.76,0.13,0.0,0.14,1.7,2.38,1.69,0.55,0.0,0.0,0.0,0.15
hsa-miR-323b-3p,8.98,8.28,6.43,0.24,0.13,0.76,0.0,0.14,4.45,0.0,0.0,0.0,1.61,2.09,0.32,1.95
hsa-miR-323b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-3p,0.0,0.58,2.31,2.04,0.13,0.0,0.19,0.0,6.41,4.02,1.23,1.1,0.12,3.14,0.48,0.15
hsa-miR-324-5p,2.95,3.78,26.22,4.2,2.65,0.76,0.19,0.58,9.95,9.38,3.07,5.9,2.48,6.06,2.41,2.41
hsa-miR-326,6.15,53.91,82.43,22.54,12.52,2.17,1.35,0.58,14.92,8.48,9.06,47.16,1.49,8.15,9.33,9.77
hsa-miR-328-3p,222.65,164.34,421.88,58.62,100.63,14.78,2.9,20.73,339.71,1068.37,777.58,589.23,231.6,140.08,13.99,30.52
hsa-miR-328-5p,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-3p,1.23,0.15,4.01,1.2,1.01,0.13,0.19,0.0,1.83,0.0,0.92,0.69,0.25,0.0,0.0,0.6
hsa-miR-329-5p,0.49,0.29,0.73,0.36,0.0,0.0,0.0,0.0,1.44,0.15,0.0,0.0,0.0,0.0,0.32,0.3
hsa-miR-330-3p,108.31,62.63,171.79,14.74,6.45,11.47,3.67,7.34,86.11,2.98,13.2,4.25,25.54,20.28,12.86,10.98
hsa-miR-330-5p,21.05,11.04,25.86,7.55,17.7,8.54,1.74,0.43,34.02,223.53,205.68,139.01,31.74,11.08,0.64,2.26
hsa-miR-331-3p,0.62,1.16,11.65,3.12,0.13,0.0,0.0,0.0,2.36,20.54,12.13,9.46,0.99,1.88,0.0,0.75
hsa-miR-331-5p,16.49,5.09,23.67,3.12,8.85,3.82,2.13,0.14,11.25,5.06,3.53,2.06,1.61,3.76,3.7,5.56
hsa-miR-335-3p,16.98,11.33,8.38,1.68,7.46,14.02,0.0,1.73,20.15,81.7,81.66,49.08,21.45,5.85,0.16,2.11
