miRNA,SRR10531357,SRR10531358,SRR10531359,SRR10531360,SRR10531361,SRR10531362,SRR10531363,SRR10531364,SRR10531365,SRR10531366,SRR10531367,SRR10531368,SRR10531369,SRR10531370,SRR10531371,SRR10531372,SRR10531373,SRR10531374,SRR10531375,SRR10531376,SRR10531377,SRR10531378,SRR10531379,SRR10531380,SRR10531381,SRR10531382,SRR10531383,SRR10531384,SRR10531385,SRR10531386,SRR10531387,SRR10531388,SRR10531389,SRR10531390,SRR10531391,SRR10531392,SRR10531393,SRR10531394
hsa-miR-197-5p,0.02,0.02,3.11,0.02,2.52,0.01,0.14,0.0,0.0,0.01,6.02,3.51,0.01,3.27,0.97,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.27,0.01,0.0,0.0,0.0,0.52,0.0,0.11,0.03,0.0,0.17,0.04,0.02
hsa-miR-1976,0.02,0.0,0.01,1.67,2.8,1.26,4.14,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,1.73,0.11,0.03,1.25,0.01,2.45,2.46,0.07,1.01,0.91,2.12,0.94,0.0,0.0,0.01,0.03,0.0,2.3,0.22,2.39
hsa-miR-199a-3p,11.1,6.42,7.66,4.74,28.07,1.5,0.1,10.19,6.17,16.3,0.02,8.91,23.05,20.43,2.14,0.67,1.33,10.59,4.17,2.75,6.17,9.37,13.23,2.66,5.81,3.17,7.56,3.95,8.65,11.55,17.11,0.03,6.05,6.64,5.0,1.44,13.02,2.71
hsa-miR-199a-5p,41.98,14.03,26.28,5.03,23.3,10.21,0.31,3.71,7.31,52.97,18.95,7.08,7.07,33.53,16.61,17.42,16.52,33.67,5.87,2.12,13.02,21.96,25.84,22.83,10.3,0.66,11.63,34.54,29.48,31.74,28.08,25.56,8.21,24.35,12.06,10.82,3.73,4.05
hsa-miR-199b-3p,0.02,5.54,0.02,3.35,1.17,0.04,2.1,3.1,3.78,3.79,0.05,5.89,5.35,2.59,2.33,4.86,6.55,0.11,2.09,8.44,0.08,0.01,0.01,14.47,0.0,5.5,0.03,5.24,2.59,0.04,1.28,14.62,0.03,0.0,0.64,6.06,1.0,2.83
hsa-miR-199b-5p,0.29,4.71,12.65,0.2,5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.01,0.04,0.0,13.82,0.0,0.0,0.73,0.02,0.98,6.64,0.03,0.0,1.94,1.06,1.13,7.63,0.01,1.05,0.16,1.62,0.06,2.05,0.04,0.0
hsa-miR-19a-3p,0.04,0.02,0.02,0.02,0.02,0.01,3.37,0.1,1.69,0.08,0.0,0.13,0.25,7.9,0.51,0.64,0.48,0.0,1.73,0.01,0.82,2.11,2.65,0.87,0.01,0.03,0.09,0.0,0.79,0.93,0.5,0.93,2.0,0.05,0.01,0.38,0.08,0.23
hsa-miR-19b-3p,0.19,2.11,0.09,0.14,0.08,0.05,10.37,1.97,0.0,1.39,0.0,0.11,2.15,17.79,0.49,0.02,0.01,2.14,1.66,0.09,0.03,2.37,2.13,8.61,1.69,0.28,0.3,0.83,4.42,3.84,1.72,1.05,0.07,2.24,0.49,4.34,0.41,5.02
hsa-miR-200a-3p,4.65,0.02,0.06,2.24,1.11,3.15,24.63,145.2,123.84,7.52,68.17,191.61,122.73,25.68,2.81,0.93,0.01,4.66,0.41,0.53,5.56,0.25,0.03,0.05,0.91,1.7,0.05,0.04,1.49,8.59,0.0,0.05,0.33,2.83,0.01,1.93,4.45,0.55
hsa-miR-200a-5p,3.04,3.91,3.49,0.91,4.67,1.6,4.59,39.15,58.81,15.32,17.9,31.48,65.81,14.03,0.13,2.44,1.2,4.75,0.13,1.62,4.59,3.63,1.02,4.73,0.84,0.35,4.5,6.85,1.23,2.17,4.56,2.08,0.08,2.64,0.02,4.28,4.18,2.92
hsa-miR-200b-3p,0.1,3.2,0.1,1.18,2.33,0.03,0.03,20.08,22.08,5.49,0.16,3.5,24.55,14.66,0.71,0.04,2.3,4.12,0.07,1.02,3.67,1.85,0.69,2.18,0.59,0.1,3.03,2.04,0.84,3.24,2.02,3.67,1.24,2.82,0.71,0.1,0.26,3.11
hsa-miR-200b-5p,0.0,1.41,0.0,0.0,1.49,0.0,0.07,21.21,23.47,0.07,0.04,11.02,13.07,0.02,0.23,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.45,0.02
hsa-miR-200c-3p,4.86,1.37,0.12,0.64,0.06,0.1,0.08,21.29,61.67,12.45,6.74,20.92,19.52,4.58,0.1,0.7,1.34,0.03,1.72,1.96,3.91,1.55,0.0,1.21,3.16,2.86,3.95,2.12,2.32,0.64,3.26,1.7,1.56,3.86,1.98,0.05,1.1,8.34
hsa-miR-202-3p,3.56,0.02,0.01,0.67,0.02,0.0,4.07,0.02,0.03,1.52,6.31,2.43,0.01,5.66,0.01,0.01,0.0,0.01,0.14,0.0,0.43,0.01,0.0,1.36,0.01,0.38,0.92,1.22,0.0,0.0,1.12,1.61,2.63,0.01,1.19,4.38,3.84,1.57
hsa-miR-203a-3p,0.0,0.0,0.01,0.16,0.0,0.0,0.0,2.2,1.44,0.0,0.0,0.0,0.0,0.01,0.07,0.0,0.0,0.0,0.0,0.53,0.08,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.18,0.22,0.0
hsa-miR-203b-3p,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-3p,0.0,0.0,0.0,1.18,0.0,0.0,0.06,3.87,0.0,0.06,28.14,16.63,10.1,0.07,0.17,0.0,0.02,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,1.18,0.23,0.79,0.57,0.01,0.0,0.26,1.65,0.02
hsa-miR-204-5p,0.1,2.45,0.15,1.76,0.08,2.59,0.0,2.19,3.72,0.0,0.01,0.0,2.27,0.0,1.19,0.58,0.49,0.08,0.09,0.09,0.79,0.05,2.98,4.67,0.79,2.96,0.04,1.3,0.92,14.91,0.21,3.51,0.05,2.87,0.61,2.08,10.47,1.28
hsa-miR-205-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0
hsa-miR-206,68.93,38.24,90.38,4.62,40.13,13.18,100.98,183.4,147.77,184.92,490.59,530.42,212.97,67.92,30.92,16.02,13.2,24.29,32.61,32.77,14.2,48.15,63.68,1303.37,12.94,26.48,50.33,101.69,49.13,29.83,34.15,107.12,24.29,44.25,59.5,128.29,36.33,37.25
hsa-miR-20a-5p,32.93,10.08,10.13,1.64,32.21,7.08,34.66,15.69,8.02,10.32,20.83,2.66,24.42,11.59,8.46,11.56,10.03,12.71,9.44,22.52,9.57,16.38,17.16,66.16,9.96,10.57,28.45,15.13,16.72,26.44,36.36,47.49,13.59,20.42,17.97,59.21,16.18,16.92
hsa-miR-20b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.01,0.0,0.0,0.57,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0
hsa-miR-20b-5p,0.08,1.15,2.31,0.14,2.05,3.18,0.03,5.57,2.23,0.0,0.0,0.01,8.88,5.51,0.55,1.51,0.99,0.05,0.02,0.11,1.0,1.54,0.75,9.55,0.0,0.0,3.5,2.18,1.02,2.08,2.98,1.95,0.02,0.08,0.63,10.04,0.1,0.29
hsa-miR-21-3p,0.04,0.0,0.0,0.81,0.0,0.0,4.22,0.0,0.0,3.93,0.01,0.0,0.0,0.0,0.09,0.0,0.0,0.01,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0,0.27,0.0
hsa-miR-21-5p,1624.65,1544.95,1062.16,683.78,2290.11,539.4,698.77,632.96,354.26,1272.75,828.38,739.74,524.13,1314.64,862.46,1925.64,1686.48,872.71,647.19,1002.15,1391.53,1758.88,2677.73,1776.51,1319.37,602.44,2600.53,2248.3,3755.08,2671.23,2853.74,2281.87,1334.16,3505.77,1428.62,683.78,612.52,1039.69
hsa-miR-210-3p,0.04,0.01,0.05,0.04,0.06,0.01,0.01,2.26,0.0,0.0,0.0,3.52,0.0,0.0,0.0,0.0,0.97,0.03,0.0,1.58,0.01,0.01,1.78,1.17,0.02,0.0,1.01,1.37,0.0,2.21,0.56,1.46,0.03,3.03,0.02,0.03,0.02,0.15
hsa-miR-211-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,53.43,99.4,70.22,59.92,286.96,84.59,327.38,250.53,113.07,59.55,241.61,188.31,269.41,95.01,84.66,70.55,49.99,129.84,68.25,53.69,70.26,81.39,85.49,128.62,102.39,94.63,95.77,94.51,102.64,46.27,180.8,211.81,79.12,71.88,89.76,467.81,144.29,205.42
hsa-miR-2113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,2.94,0.03,0.01,11.14,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.36,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0
hsa-miR-2116-3p,0.0,0.0,0.0,0.0,0.0,0.01,3.15,0.0,0.0,1.42,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-212-5p,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.55,12.91,0.03,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.45,0.0
hsa-miR-214-3p,0.02,0.0,0.02,0.02,0.02,0.0,0.03,6.48,0.01,0.01,6.72,3.69,0.01,0.05,0.41,0.0,0.41,0.01,0.0,0.0,0.59,0.01,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,2.42,1.5,0.01,0.0,0.25,1.02,0.04
hsa-miR-214-5p,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.45,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.15
hsa-miR-215-5p,63.27,23.73,35.02,8.56,30.12,6.15,54.24,53.8,35.87,71.81,152.29,80.85,64.55,48.67,23.15,5.18,0.99,2.15,7.93,9.21,43.27,4.29,4.68,46.38,6.01,24.84,38.51,32.07,10.26,24.64,7.44,7.97,13.25,31.11,3.82,22.75,58.71,27.86
hsa-miR-216a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.06,14.89,9.06,0.04,0.02,3.66,7.58,0.02,0.0,0.57,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,6.68,1.18,0.01,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
hsa-miR-216b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216b-5p,0.0,0.0,0.0,0.0,0.0,0.03,0.08,30.28,67.66,0.04,11.07,5.43,31.17,0.05,0.0,0.0,0.0,0.0,0.02,1.71,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.01,5.66,20.49,0.04,0.0,11.18,4.79,1.58,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,2.6,0.01,0.01,1.01,0.16,0.03,8.0,1.98,0.14,0.14,0.01,6.43,0.0,0.01,0.47,0.0,0.45,4.84,0.06,0.35,0.0,1.5,0.0,2.23,0.0,0.01,0.0,0.94,3.24,0.79,0.68,0.0,0.02,0.03,0.0,0.07,0.61,0.42
hsa-miR-219a-1-3p,0.02,1.04,0.01,0.02,3.91,0.01,7.1,2.14,0.01,3.26,6.0,5.82,2.04,4.24,2.7,1.13,0.45,0.04,0.2,0.01,1.29,0.63,0.07,0.9,0.73,0.07,0.0,0.98,0.93,1.39,1.24,1.87,0.03,1.17,0.87,2.82,0.29,2.6
hsa-miR-219a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
hsa-miR-22-3p,56.45,30.3,15.63,40.89,64.89,27.37,644.01,490.69,214.77,129.76,630.08,667.59,339.13,488.18,62.28,29.06,31.64,24.31,32.53,50.73,39.65,39.15,64.71,131.31,23.62,56.78,51.65,62.2,54.04,188.88,54.89,120.34,55.04,62.11,24.39,181.37,63.36,42.96
hsa-miR-22-5p,0.0,0.0,0.0,0.85,0.0,0.0,16.24,5.46,3.58,2.7,13.26,6.17,3.21,4.05,0.32,0.0,0.0,0.0,0.24,0.35,0.21,0.0,0.84,1.31,0.0,0.91,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.2,0.53,0.0
hsa-miR-221-3p,23.07,26.8,10.66,6.7,25.27,8.76,3.48,20.7,10.53,40.49,22.7,27.58,17.33,27.75,16.26,21.95,30.61,6.85,10.77,6.55,19.52,32.65,31.23,10.3,21.33,4.77,25.62,24.54,25.42,29.41,38.2,20.06,13.49,35.11,20.87,11.38,4.02,9.22
hsa-miR-221-5p,8.68,11.77,0.44,4.09,8.6,3.2,11.55,8.29,4.97,10.56,6.22,3.93,4.62,9.67,2.62,1.57,7.56,5.23,4.99,0.26,5.82,13.2,10.35,3.52,6.87,5.48,6.89,5.23,11.37,17.06,17.0,9.71,7.46,12.34,7.83,4.3,8.18,4.91
hsa-miR-222-3p,2828.41,2770.54,3730.34,635.14,8275.32,1053.52,392.1,510.46,325.62,1639.51,1091.64,937.3,593.24,2911.81,1644.09,2627.02,6004.67,1206.94,1212.71,1103.95,2291.05,4710.44,3084.04,1635.18,3753.27,1508.91,1994.88,1149.43,2922.96,3151.95,5917.96,4068.86,2477.52,3247.33,3613.01,836.75,844.41,2198.97
hsa-miR-222-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-223-3p,3.89,2.14,0.11,0.06,2.33,0.01,0.21,7.48,4.69,7.84,0.02,3.4,2.21,14.33,0.0,1.07,0.37,0.04,0.31,0.0,1.12,6.45,2.53,1.14,3.24,0.06,0.86,1.78,3.58,3.46,2.46,7.29,1.74,6.53,0.54,0.08,0.26,0.36
hsa-miR-223-5p,295.29,161.85,123.66,114.21,287.25,100.2,301.3,229.83,149.19,236.28,103.08,245.35,172.04,234.74,185.83,184.42,165.31,67.16,111.0,152.15,137.17,170.63,279.31,362.02,204.73,193.2,282.84,245.38,305.76,343.02,319.77,462.72,186.15,344.72,171.8,241.5,260.57,212.91
hsa-miR-224-5p,31.02,60.46,46.92,37.07,41.09,30.88,5.94,9.13,3.72,52.23,32.1,23.34,6.64,22.0,51.67,68.62,16.85,13.55,34.09,20.49,47.62,49.91,75.17,21.7,40.75,29.44,112.55,50.37,64.42,28.14,74.18,20.73,36.66,34.65,24.48,11.61,29.15,28.83
hsa-miR-2276-3p,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
hsa-miR-2277-5p,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2278,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.44,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.01,0.03,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.02
hsa-miR-2355-5p,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.01,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08
hsa-miR-23a-3p,0.17,6.7,0.16,0.94,3.89,0.05,6.72,34.95,15.3,12.55,12.61,17.53,8.61,23.44,1.98,2.06,0.81,9.92,0.87,1.02,2.35,7.03,2.1,0.75,1.89,2.29,0.77,7.64,2.88,2.73,3.09,4.03,0.98,1.18,2.46,4.33,0.65,2.67
hsa-miR-23a-5p,0.04,0.0,0.07,0.7,1.92,0.0,3.87,0.96,2.9,1.5,0.04,0.0,0.03,2.32,0.26,1.24,1.03,0.0,0.01,0.03,0.13,0.0,1.96,0.0,0.02,0.39,0.0,0.0,0.01,0.0,1.14,0.0,0.01,0.0,0.55,0.0,0.29,0.08
hsa-miR-23b-3p,2.03,0.05,0.34,0.06,6.14,0.03,4.25,2.15,4.98,1.17,2.96,3.01,4.67,6.62,1.25,0.48,0.0,4.22,0.0,2.12,0.28,2.71,0.02,2.31,0.0,0.17,0.99,1.55,1.02,3.31,0.61,0.03,0.01,0.09,0.65,0.07,0.26,0.1
hsa-miR-23b-5p,4.26,1.77,3.06,3.56,8.42,4.57,3.8,8.2,6.61,9.99,5.32,6.82,14.58,1.51,3.68,2.43,4.55,2.3,0.13,2.16,2.36,7.34,4.45,0.05,1.59,6.46,0.1,3.59,4.61,1.93,3.25,8.46,3.95,1.76,5.13,2.87,3.86,1.13
hsa-miR-23c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,0.0,0.0,0.0,0.0,0.0,0.03,0.87,8.25,0.0,0.01,0.01,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-24-2-5p,5.04,2.54,6.73,0.12,6.2,1.28,8.08,8.19,6.13,2.98,0.05,4.01,2.11,3.49,2.46,3.24,3.81,0.08,0.64,4.33,2.95,3.75,6.79,7.73,3.2,1.81,4.14,3.19,2.15,4.45,6.1,7.24,0.02,5.44,1.88,0.76,1.1,1.05
hsa-miR-24-3p,268.18,108.82,87.55,79.3,0.31,90.84,49.52,262.34,124.95,378.99,178.25,311.12,243.37,336.12,199.65,1.04,125.81,54.64,104.95,94.35,135.26,185.82,201.17,221.82,1.09,97.9,0.43,1.19,283.69,226.81,216.49,222.2,5.59,242.59,131.87,17.61,140.57,167.98
hsa-miR-2467-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2467-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,3111.72,1312.5,1623.56,700.75,4976.47,1091.89,6768.88,2179.06,871.78,1320.86,3150.43,2081.16,2976.75,4103.37,911.54,996.6,738.93,1455.61,540.72,710.38,675.92,1288.08,2564.55,11767.95,762.99,773.92,2237.25,1501.56,1653.13,1911.24,2969.68,5678.45,1139.47,1723.41,1002.43,7198.45,1604.04,2780.64
hsa-miR-25-5p,0.19,2.48,0.13,10.17,3.09,1.73,56.28,28.96,11.28,8.78,90.9,52.48,54.23,37.49,7.53,2.82,3.48,2.1,3.32,3.49,3.47,0.02,1.03,3.72,3.03,10.47,5.57,4.11,3.51,1.7,1.72,3.39,1.76,1.51,0.57,22.37,5.18,7.68
hsa-miR-2681-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2682-5p,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04
hsa-miR-26a-1-3p,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.32,0.61,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.8,0.32,0.96,0.01,0.44,0.0,0.0,0.0,0.0,0.02,0.0,0.0
hsa-miR-26a-5p,355.83,406.8,297.11,226.16,500.54,172.65,210.98,198.01,117.46,361.1,241.94,292.46,191.74,399.94,250.7,552.27,506.95,254.78,254.76,239.67,437.63,409.06,706.3,720.87,363.44,216.77,612.5,407.38,855.89,673.32,922.91,516.84,430.75,763.73,419.7,303.64,227.36,359.37
hsa-miR-26b-3p,2.23,0.01,0.0,0.01,0.06,1.41,0.0,0.0,0.26,0.0,0.0,0.0,0.0,2.49,0.55,1.05,0.36,0.03,0.03,0.04,0.01,0.0,1.47,0.0,0.59,0.01,0.99,0.05,1.06,0.75,1.34,1.19,1.43,0.89,0.64,0.03,0.02,0.1
hsa-miR-26b-5p,14.74,16.04,6.46,8.87,11.69,6.46,166.02,46.48,25.25,20.24,19.52,18.93,52.8,82.52,7.85,14.12,14.86,10.9,11.43,12.05,13.55,12.97,13.66,28.61,5.41,7.62,26.63,11.93,29.49,25.97,27.15,12.47,4.92,9.92,8.65,26.08,13.91,7.03
hsa-miR-27a-3p,0.29,0.04,0.07,7.93,0.06,0.17,123.64,150.58,142.98,74.93,94.87,160.25,101.45,135.28,12.23,0.07,2.62,0.3,6.62,10.16,7.65,0.01,0.14,0.48,0.72,10.07,0.04,4.38,0.12,1.28,0.01,1.99,5.82,0.08,0.54,25.34,18.58,0.31
hsa-miR-27a-5p,0.45,3.39,14.28,0.26,6.33,1.46,12.53,17.64,7.59,12.77,0.06,14.96,0.03,18.9,3.96,3.62,6.34,0.25,1.98,2.14,2.7,3.54,6.54,12.71,3.79,6.28,4.33,8.86,5.65,9.67,2.04,9.26,6.73,7.84,4.02,4.33,5.77,3.82
hsa-miR-27b-3p,9.42,11.16,20.13,15.38,13.06,0.94,210.65,363.17,253.65,303.73,230.61,411.43,365.14,216.57,22.6,6.25,2.9,18.48,12.34,22.96,15.95,4.01,5.38,21.07,2.93,22.12,7.93,5.74,16.09,8.18,4.97,4.75,9.02,10.12,3.24,32.03,30.52,6.59
hsa-miR-27b-5p,0.04,2.54,2.93,0.04,0.02,1.34,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.26,1.48,0.01,0.04,0.2,0.68,0.5,0.84,2.79,0.02,0.01,0.84,2.84,1.44,1.58,0.81,0.87,0.03,3.64,0.59,0.02,0.14,0.25
