miRNA,SRR13041529,SRR13041530,SRR13041531,SRR13041532,SRR13041533,SRR13041534,SRR13041535,SRR13041536
hsa-miR-2278,0.09,0.05,0.32,0.0,0.2,0.5,0.19,0.0
hsa-miR-2355-3p,3.28,7.51,7.0,1.82,3.54,2.01,1.82,0.78
hsa-miR-2355-5p,0.0,0.41,0.11,0.0,0.07,0.0,0.0,0.0
hsa-miR-23a-3p,162.29,694.42,782.63,135.6,222.79,385.5,323.24,107.28
hsa-miR-23a-5p,0.42,2.94,4.65,0.18,3.08,1.95,3.78,1.39
hsa-miR-23b-3p,41.87,119.89,196.35,25.0,50.06,139.7,65.91,31.6
hsa-miR-23b-5p,2.39,1.36,2.67,2.06,2.69,3.73,1.67,2.34
hsa-miR-23c,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,0.7,1.38,2.78,1.15,2.03,2.34,3.49,1.34
hsa-miR-24-2-5p,10.12,27.29,29.88,10.11,18.68,35.94,36.97,9.9
hsa-miR-24-3p,120.28,873.29,28.65,320.54,494.86,1323.17,1204.44,718.67
hsa-miR-2467-3p,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
hsa-miR-2467-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-25-3p,624.53,1382.6,2252.72,1043.36,1332.69,3866.64,2971.38,1216.99
hsa-miR-25-5p,4.07,2.62,3.69,4.96,4.98,2.45,1.96,4.01
hsa-miR-26a-1-3p,0.0,0.6,2.19,0.24,1.25,0.0,1.24,0.28
hsa-miR-26a-2-3p,0.33,1.01,1.87,0.67,1.31,1.89,1.67,1.5
hsa-miR-26a-5p,2098.74,22635.56,25317.46,3899.98,13870.41,13006.24,13467.41,6660.29
hsa-miR-26b-3p,0.19,3.4,5.08,1.39,2.75,2.23,2.49,1.84
hsa-miR-26b-5p,135.55,1426.66,1237.93,161.45,406.2,678.78,521.55,300.8
hsa-miR-27a-3p,154.61,492.06,635.83,334.04,431.95,1728.79,1203.49,217.5
hsa-miR-27a-5p,127.68,81.18,92.11,98.61,34.07,30.87,51.99,15.58
hsa-miR-27b-3p,72.83,656.83,588.79,135.0,207.39,518.62,799.02,208.54
hsa-miR-27b-5p,2.3,4.8,4.38,1.21,3.34,4.63,3.11,1.72
hsa-miR-28-3p,83.18,160.4,196.89,106.06,215.12,135.3,102.93,120.35
hsa-miR-28-5p,9.88,55.72,79.71,14.65,40.36,33.49,39.99,20.42
hsa-miR-296-3p,0.42,0.26,0.32,0.42,1.11,0.0,0.0,0.0
hsa-miR-296-5p,0.05,0.52,1.34,0.54,0.39,0.0,0.77,0.61
hsa-miR-299-3p,0.0,0.29,0.16,0.0,0.0,0.0,0.0,0.06
hsa-miR-299-5p,0.0,0.4,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,72.27,181.47,165.08,60.96,75.81,212.31,257.24,39.39
hsa-miR-29a-5p,0.0,0.05,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,1.45,0.58,0.75,0.18,0.0,0.56,0.48,0.78
hsa-miR-29b-2-5p,2.25,0.63,1.07,0.48,0.59,0.67,0.48,0.22
hsa-miR-29b-3p,1.41,9.31,7.97,2.66,2.16,11.31,13.82,2.39
hsa-miR-29c-3p,1.17,2.63,2.35,0.06,0.98,3.12,3.2,0.78
hsa-miR-29c-5p,1.17,3.94,5.45,1.76,2.56,9.92,7.84,3.0
hsa-miR-301a-3p,0.0,0.48,0.43,0.0,0.07,0.0,0.19,0.0
hsa-miR-301a-5p,0.09,4.82,6.25,1.51,3.67,0.84,2.97,2.39
hsa-miR-301b-3p,0.0,0.66,0.27,0.06,0.39,0.0,0.0,0.22
hsa-miR-301b-5p,0.0,0.04,0.05,0.0,0.07,0.0,0.0,0.0
hsa-miR-302a-3p,0.56,0.0,0.0,0.0,0.0,0.0,0.43,0.0
hsa-miR-302b-3p,0.0,0.0,0.0,0.36,0.13,0.0,0.33,0.0
hsa-miR-3064-3p,0.0,0.06,0.0,0.0,0.0,0.0,0.14,0.0
hsa-miR-3064-5p,0.19,0.35,1.55,0.42,0.26,1.56,0.33,0.33
hsa-miR-3065-3p,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,0.0,0.05,0.16,0.18,0.39,0.0,0.0,0.17
hsa-miR-3074-3p,0.0,0.01,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-3074-5p,1.03,0.0,0.48,0.0,0.0,0.45,0.1,0.67
hsa-miR-30a-3p,11.76,22.69,36.89,24.64,40.76,53.89,44.29,17.58
hsa-miR-30a-5p,120.51,225.56,192.45,110.72,152.55,325.21,391.5,56.09
hsa-miR-30b-3p,0.33,1.5,4.06,1.15,5.31,2.34,1.77,2.06
hsa-miR-30b-5p,5.76,91.11,80.13,6.66,20.64,35.89,52.9,8.18
hsa-miR-30c-1-3p,1.17,2.58,2.83,2.36,2.88,3.45,2.39,1.45
hsa-miR-30c-2-3p,0.37,1.03,1.34,3.21,2.49,5.24,3.35,1.56
hsa-miR-30c-5p,98.87,544.56,773.16,201.16,531.49,570.78,496.25,304.41
hsa-miR-30d-3p,0.52,2.21,2.19,0.42,1.31,0.95,1.63,0.45
hsa-miR-30d-5p,685.56,3243.42,4670.95,1214.31,3357.14,2964.13,2390.28,1855.53
hsa-miR-30e-3p,12.13,185.3,229.92,24.46,106.81,66.37,88.06,54.7
hsa-miR-30e-5p,172.78,731.88,462.47,112.11,233.87,224.79,322.67,119.96
hsa-miR-31-3p,0.0,0.0,0.0,0.0,0.07,0.06,0.0,0.0
hsa-miR-31-5p,0.28,0.35,0.27,0.0,0.33,1.06,0.0,0.22
hsa-miR-3115,0.0,0.59,1.28,0.0,0.33,0.0,0.1,0.5
hsa-miR-3116,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-3117-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
hsa-miR-3120-3p,0.05,2.12,3.9,0.24,1.57,0.17,1.53,0.39
hsa-miR-3120-5p,0.0,0.48,1.39,0.06,1.57,0.06,0.0,1.89
hsa-miR-3121-3p,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3121-5p,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3122,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
hsa-miR-3124-5p,0.23,0.2,0.32,0.0,0.79,0.28,0.53,0.17
hsa-miR-3125,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-3p,0.19,0.16,0.64,0.18,1.18,0.39,0.38,0.33
hsa-miR-3127-5p,0.23,0.07,0.05,0.18,0.13,0.0,0.24,0.45
hsa-miR-3128,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3130-3p,0.0,0.08,0.21,0.0,0.0,0.28,0.05,0.56
hsa-miR-3133,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
hsa-miR-3134,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3135a,0.14,0.08,0.21,0.36,0.0,1.28,0.72,0.0
hsa-miR-3136-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
hsa-miR-3137,0.28,0.0,0.11,0.0,0.0,0.0,0.0,0.0
hsa-miR-3138,0.0,0.03,0.11,0.0,0.0,0.0,0.0,0.0
hsa-miR-3139,0.0,0.08,0.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-3140-3p,0.0,0.33,0.37,0.61,0.13,0.06,0.14,0.22
hsa-miR-3140-5p,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3141,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-3142,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,0.42,0.53,1.18,0.48,0.07,0.95,0.29,0.0
hsa-miR-3144-3p,0.0,0.07,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-3144-5p,0.0,0.04,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-3146,0.0,0.11,0.32,0.0,0.07,0.22,0.24,0.33
hsa-miR-3148,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0
hsa-miR-3149,0.0,0.05,0.16,0.0,0.0,0.0,0.0,0.06
hsa-miR-3150a-3p,0.0,0.04,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-3150a-5p,0.19,0.11,0.11,0.3,0.39,0.0,0.05,0.28
hsa-miR-3150b-3p,0.28,0.0,0.21,0.0,0.0,0.0,0.24,0.0
hsa-miR-3150b-5p,0.0,0.0,0.0,0.24,0.0,0.22,0.0,0.0
hsa-miR-3151-5p,0.0,0.02,0.11,0.24,0.0,0.0,0.0,0.0
hsa-miR-3154,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3155a,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
hsa-miR-3157-3p,0.0,0.14,0.05,0.54,0.26,0.72,0.48,0.39
hsa-miR-3157-5p,0.0,0.12,0.16,0.61,0.0,0.0,0.0,0.06
hsa-miR-3158-3p,25.39,0.58,6.36,9.38,5.9,0.17,3.97,8.29
hsa-miR-3158-5p,0.19,0.01,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-3159,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-3161,0.0,0.62,2.25,0.0,0.26,0.17,0.48,0.0
hsa-miR-3163,0.0,0.0,0.0,0.06,0.13,0.0,0.14,0.0
hsa-miR-3164,0.23,0.14,0.75,0.0,0.07,0.33,0.1,0.0
hsa-miR-3165,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-3166,0.0,0.3,0.11,0.0,0.26,0.0,0.0,0.06
hsa-miR-3169,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-3p,0.0,0.01,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,0.33,0.22,0.05,0.36,0.66,0.0,0.0,0.17
hsa-miR-3174,0.0,0.21,0.69,0.3,0.92,0.28,0.38,0.06
hsa-miR-3175,0.0,0.03,0.11,0.0,0.0,0.0,0.14,0.0
hsa-miR-3176,0.05,0.3,0.27,0.0,0.2,0.22,0.62,0.0
hsa-miR-3177-3p,1.36,1.54,2.78,1.15,5.31,1.84,1.43,2.11
hsa-miR-3178,0.33,0.08,0.43,1.21,3.34,0.0,0.29,0.17
hsa-miR-3179,0.28,0.29,0.59,0.12,0.72,1.5,1.1,0.39
hsa-miR-3180,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.11
hsa-miR-3180-3p,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180-5p,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3182,1.22,0.73,1.71,2.72,3.47,1.56,1.1,1.45
hsa-miR-3183,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-3186-5p,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3187-3p,0.09,0.13,0.27,0.61,0.2,0.0,0.0,0.39
hsa-miR-3187-5p,0.19,0.01,0.16,0.0,0.0,0.0,0.0,0.0
hsa-miR-3188,0.52,0.27,0.59,0.36,0.72,0.0,0.14,0.28
hsa-miR-3190-3p,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.17
hsa-miR-3190-5p,0.09,0.0,0.0,0.97,0.0,0.0,0.0,0.0
hsa-miR-3191-3p,0.09,0.14,0.16,0.0,0.39,0.22,0.0,0.06
hsa-miR-3191-5p,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,0.0,0.1,0.32,0.0,0.59,0.0,0.0,0.11
hsa-miR-3194-3p,0.28,0.05,0.0,0.0,0.13,0.56,0.33,0.28
hsa-miR-3195,0.09,0.03,0.0,0.79,0.33,0.17,0.0,0.28
hsa-miR-3196,0.05,0.04,0.16,0.06,0.85,0.22,0.57,0.0
hsa-miR-3198,0.0,0.23,0.37,0.18,0.52,0.0,0.0,0.11
hsa-miR-3199,0.05,0.0,0.0,0.0,0.2,0.0,0.29,0.06
hsa-miR-32-3p,0.0,1.79,1.23,0.36,1.57,0.56,2.34,0.28
hsa-miR-32-5p,0.94,11.09,10.32,1.76,5.11,12.2,14.35,5.4
hsa-miR-3200-3p,0.09,0.06,0.05,0.0,0.0,0.06,0.1,0.0
hsa-miR-3200-5p,0.61,0.16,0.16,0.0,0.0,0.56,0.05,0.11
hsa-miR-3202,0.0,0.08,0.05,0.0,0.0,0.0,0.0,0.22
hsa-miR-320a-3p,1972.65,710.48,1306.41,1171.03,1411.78,1220.47,909.04,974.89
hsa-miR-320a-5p,1.41,0.04,0.05,1.15,0.2,0.5,0.0,0.0
hsa-miR-320b,290.91,33.69,53.78,161.27,85.58,51.32,69.88,87.3
hsa-miR-320c,42.62,6.1,9.09,25.12,19.85,13.15,7.89,12.91
hsa-miR-320d,5.06,0.6,5.4,9.75,4.72,3.57,1.2,3.34
hsa-miR-320e,1.17,0.02,0.27,0.73,0.33,0.0,0.24,1.0
hsa-miR-323a-3p,1.12,7.24,14.97,2.0,8.45,4.01,2.2,5.34
hsa-miR-323a-5p,0.0,0.19,0.32,0.0,1.05,0.0,0.1,0.33
hsa-miR-323b-3p,1.08,4.53,6.84,3.27,6.55,3.18,2.06,6.73
hsa-miR-324-3p,0.56,0.53,0.43,0.24,0.39,0.0,0.29,0.0
hsa-miR-324-5p,1.55,3.37,2.99,0.73,1.25,0.06,2.25,1.22
hsa-miR-326,0.8,5.99,11.71,2.12,7.93,3.45,2.77,3.45
hsa-miR-328-3p,21.45,57.48,121.24,96.01,408.1,156.7,45.39,182.39
hsa-miR-328-5p,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-3p,0.19,7.83,13.9,2.36,4.91,0.72,1.72,2.89
hsa-miR-329-5p,0.28,0.55,0.43,0.0,0.07,0.0,0.19,0.22
hsa-miR-330-3p,7.78,22.01,45.97,11.87,27.78,10.36,11.91,11.91
hsa-miR-330-5p,3.56,5.47,10.91,5.93,7.6,14.66,9.23,7.12
hsa-miR-331-3p,1.12,2.71,3.53,0.48,2.36,1.89,1.96,0.89
hsa-miR-331-5p,0.7,3.2,4.38,2.91,1.77,2.73,2.82,1.89
hsa-miR-335-3p,1.78,30.51,39.51,7.45,48.69,71.16,40.18,27.1
hsa-miR-335-5p,0.7,12.36,9.41,0.85,3.54,3.96,5.12,2.39
hsa-miR-337-3p,0.0,4.12,6.04,0.42,1.05,1.67,1.05,1.17
hsa-miR-337-5p,0.0,0.59,0.75,0.0,0.39,0.0,0.05,0.39
hsa-miR-338-3p,0.0,0.85,0.86,0.0,0.85,0.0,0.33,0.22
hsa-miR-338-5p,0.33,17.63,1.34,9.2,0.39,0.33,19.32,7.51
hsa-miR-339-3p,15.64,11.86,22.88,9.99,18.94,24.91,15.11,9.4
hsa-miR-339-5p,10.82,38.85,75.64,16.89,43.71,36.83,35.49,23.26
hsa-miR-33a-3p,0.0,0.25,0.11,0.0,0.13,0.5,0.77,0.0
hsa-miR-33a-5p,0.42,0.53,0.32,0.0,0.26,0.22,0.24,0.17
hsa-miR-33b-3p,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0
hsa-miR-33b-5p,0.0,0.01,0.0,0.0,0.07,0.0,0.24,0.11
hsa-miR-340-3p,3.42,71.09,120.71,18.22,90.23,135.86,69.12,52.58
hsa-miR-340-5p,3.09,154.11,73.45,6.05,30.27,26.13,29.94,14.86
hsa-miR-342-3p,28.15,70.34,106.38,39.71,49.28,87.99,43.0,52.53
hsa-miR-342-5p,89.08,26.71,68.21,136.45,91.8,239.95,93.75,95.48
hsa-miR-345-5p,9.98,5.01,12.35,9.81,7.34,15.83,16.98,4.9
hsa-miR-34a-5p,0.14,0.21,0.37,0.0,0.33,0.45,0.0,0.0
hsa-miR-34b-3p,0.0,0.03,0.0,0.42,0.33,0.0,0.38,0.22
hsa-miR-34c-3p,0.0,0.07,0.05,0.06,0.0,0.0,0.0,0.0
hsa-miR-34c-5p,5.43,1.24,0.53,0.61,0.0,0.72,0.38,1.34
hsa-miR-3605-3p,0.05,0.12,0.43,0.54,0.72,0.72,0.0,1.22
hsa-miR-3605-5p,0.98,0.66,1.5,1.03,0.85,1.45,0.57,0.83
hsa-miR-3609,0.19,0.06,0.16,0.3,0.0,0.22,0.0,0.0
hsa-miR-361-3p,119.48,103.62,158.4,77.43,129.87,171.63,178.89,90.92
hsa-miR-361-5p,1.92,25.93,47.31,4.84,13.63,15.49,15.5,9.74
hsa-miR-3611,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3613-3p,0.42,0.31,0.27,0.0,0.33,0.0,0.19,0.11
hsa-miR-3613-5p,1.36,27.05,30.47,2.3,7.47,7.36,9.37,5.17
hsa-miR-3614-3p,0.0,0.0,0.27,0.0,0.0,0.95,0.0,0.0
hsa-miR-3614-5p,1.55,3.39,2.78,2.18,2.29,1.23,2.2,1.06
hsa-miR-3615,58.59,18.27,48.17,80.94,61.46,127.55,67.49,44.85
hsa-miR-3617-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
hsa-miR-3617-5p,0.0,0.12,0.91,0.36,0.07,0.0,0.14,0.0
hsa-miR-3619-3p,0.0,0.11,0.32,0.0,0.2,0.0,0.0,0.17
hsa-miR-362-3p,0.0,0.03,0.0,0.0,0.0,0.72,0.0,0.0
hsa-miR-362-5p,1.17,1.22,1.87,0.61,0.33,1.84,1.58,0.28
hsa-miR-3620-3p,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0.06
hsa-miR-3620-5p,0.0,0.12,0.48,0.42,0.2,0.11,0.43,0.17
hsa-miR-363-3p,596.71,374.28,314.55,231.8,243.76,815.02,778.36,230.13
hsa-miR-363-5p,2.06,0.38,0.43,0.48,0.59,0.28,1.05,1.78
hsa-miR-3648,1.17,0.16,1.28,4.18,3.47,3.12,0.77,0.72
hsa-miR-365a-3p,0.37,0.73,0.27,0.0,0.13,0.5,0.53,0.0
hsa-miR-365a-5p,0.05,0.08,0.0,0.54,0.07,0.5,0.0,0.0
hsa-miR-365b-3p,0.0,0.05,0.86,0.67,0.46,0.39,0.0,0.0
hsa-miR-365b-5p,0.05,0.06,0.16,0.24,0.0,0.17,0.1,0.28
hsa-miR-3661,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-3665,0.84,0.15,1.07,6.42,4.85,3.18,2.44,1.28
hsa-miR-3667-3p,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3675-3p,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
hsa-miR-3675-5p,0.0,0.16,0.21,0.79,0.26,0.0,0.0,0.06
hsa-miR-3677-3p,0.0,0.0,0.11,0.0,0.13,0.0,0.0,0.0
hsa-miR-3677-5p,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3678-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
hsa-miR-3678-5p,0.0,0.12,0.05,0.12,0.52,0.5,0.43,0.0
hsa-miR-3679-5p,0.0,0.33,0.64,0.24,0.13,0.17,1.67,0.0
hsa-miR-3680-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.11
hsa-miR-3680-5p,0.09,0.0,0.0,0.0,0.0,0.33,0.19,0.0
hsa-miR-3682-3p,0.0,0.12,0.11,0.61,0.66,0.39,0.14,0.5
hsa-miR-3684,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3688-3p,0.23,0.26,0.11,0.0,0.0,0.0,0.0,0.0
hsa-miR-3689f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
hsa-miR-369-3p,0.23,3.51,2.46,0.0,0.2,0.61,0.0,0.45
hsa-miR-369-5p,0.33,6.71,16.52,1.63,6.03,6.8,4.16,4.28
hsa-miR-3690,0.0,0.31,0.59,0.0,0.0,0.0,0.29,0.06
hsa-miR-3691-5p,0.19,0.1,0.96,0.73,0.0,0.78,0.19,0.89
hsa-miR-3692-3p,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-370-3p,75.69,198.72,332.46,88.93,162.31,162.77,68.83,119.41
hsa-miR-370-5p,0.0,0.34,0.27,0.0,0.2,0.0,0.0,0.28
hsa-miR-371a-3p,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-371b-5p,0.37,0.12,0.11,0.06,0.0,0.0,0.0,0.0
hsa-miR-372-3p,0.09,0.57,0.27,1.15,0.46,3.12,0.48,0.17
hsa-miR-373-3p,0.0,0.07,0.0,0.06,0.0,0.0,0.0,0.0
hsa-miR-374a-3p,0.23,4.17,1.6,0.54,1.83,1.73,1.1,0.78
hsa-miR-374a-5p,1.31,44.88,29.56,2.66,11.66,20.73,29.32,10.02
hsa-miR-374b-3p,0.0,0.06,1.02,0.0,0.0,0.0,0.1,0.0
hsa-miR-374b-5p,1.83,64.51,74.09,0.24,0.13,12.09,30.56,2.06
hsa-miR-375-3p,3.33,1.52,4.65,4.24,20.31,28.03,15.02,6.18
hsa-miR-376a-3p,0.0,1.64,0.96,0.0,0.46,0.17,0.43,0.06
hsa-miR-376a-5p,0.0,0.02,0.11,0.0,0.0,0.0,0.14,0.0
hsa-miR-376b-3p,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376c-3p,0.09,3.19,0.75,0.0,0.46,0.0,0.0,0.11
hsa-miR-376c-5p,0.0,0.25,0.16,0.0,0.0,0.0,0.0,0.0
hsa-miR-377-3p,0.0,0.45,0.27,0.0,0.0,0.33,0.0,0.0
hsa-miR-377-5p,0.05,1.06,0.8,0.06,0.0,0.0,0.29,0.22
hsa-miR-378a-3p,116.11,67.65,85.59,55.45,43.64,55.84,40.37,30.77
hsa-miR-378a-5p,0.56,0.87,1.23,0.91,1.05,2.73,0.81,0.83
hsa-miR-378c,6.18,4.42,3.58,2.24,1.64,0.78,0.91,0.78
hsa-miR-378d,0.19,0.77,2.35,0.54,0.92,0.61,0.81,0.95
hsa-miR-378e,0.0,0.01,0.27,0.67,0.0,0.0,0.0,0.06
hsa-miR-378f,0.05,0.04,0.0,0.18,0.0,0.0,0.0,0.0
hsa-miR-378h,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
hsa-miR-378i,0.0,0.01,0.0,0.0,0.07,0.0,0.0,0.0
hsa-miR-379-3p,0.0,4.9,9.25,0.61,2.42,4.79,2.25,1.17
hsa-miR-379-5p,6.14,59.62,82.91,6.05,19.2,11.98,7.13,15.97
hsa-miR-380-3p,0.0,0.18,0.16,0.18,0.0,0.0,0.0,0.0
hsa-miR-380-5p,0.0,0.18,0.53,0.0,0.07,0.0,0.0,0.0
hsa-miR-381-3p,6.6,141.29,104.99,13.44,36.11,40.68,36.02,28.32
hsa-miR-381-5p,0.0,0.01,0.05,0.0,0.2,0.0,0.0,0.0
hsa-miR-382-3p,0.0,4.74,4.01,0.48,0.52,3.01,0.86,1.22
hsa-miR-382-5p,8.06,43.1,113.22,16.1,41.02,28.53,13.34,39.84
hsa-miR-383-5p,0.33,0.13,0.0,0.06,0.0,0.06,0.0,0.0
hsa-miR-3907,0.0,0.02,0.05,0.24,0.0,0.0,0.0,0.22
hsa-miR-3909,0.66,0.48,1.12,0.85,0.92,0.5,0.62,0.33
hsa-miR-3911,0.0,0.02,0.0,0.0,0.0,0.39,0.0,0.0
hsa-miR-3912-3p,0.0,0.31,0.27,0.0,0.0,0.0,0.14,0.0
hsa-miR-3913-5p,0.0,0.86,1.07,0.0,1.11,3.57,2.63,0.5
hsa-miR-3916,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3917,0.05,0.0,0.0,0.18,0.0,0.0,0.0,0.0
hsa-miR-3918,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0
hsa-miR-3920,0.0,0.29,0.0,0.0,0.2,0.0,0.05,0.33
hsa-miR-3922-3p,1.08,0.48,0.37,0.06,0.52,0.0,1.1,0.56
hsa-miR-3928-3p,0.0,0.98,2.14,0.85,0.92,0.0,0.38,0.78
hsa-miR-3929,0.52,0.02,0.16,0.67,0.39,0.67,0.24,0.11
hsa-miR-3934-5p,0.23,0.1,0.11,0.12,0.07,0.0,0.29,0.0
hsa-miR-3939,0.0,0.19,0.53,0.06,0.2,0.0,0.05,0.17
hsa-miR-3940-3p,0.14,0.05,0.0,0.3,0.39,0.0,0.0,0.11
hsa-miR-3940-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-3941,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
hsa-miR-3942-5p,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3944-5p,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-3960,0.8,0.1,0.75,3.81,6.88,2.45,2.87,1.34
hsa-miR-409-3p,47.31,125.42,191.91,70.71,202.35,67.31,33.15,143.78
hsa-miR-409-5p,0.42,4.41,3.9,0.3,1.18,1.5,0.48,0.61
hsa-miR-410-3p,0.0,7.91,5.56,0.0,0.79,0.95,0.0,1.06
hsa-miR-411-3p,0.37,4.58,8.39,0.42,2.49,2.56,2.58,2.17
hsa-miR-411-5p,0.94,25.1,34.64,3.21,9.76,9.64,7.41,5.12
hsa-miR-412-3p,0.0,0.04,0.16,0.3,0.0,0.45,0.0,0.17
hsa-miR-412-5p,0.0,1.97,3.1,0.24,0.52,0.95,0.0,0.56
hsa-miR-421,3.04,5.91,8.07,1.15,1.97,1.34,3.35,2.06
hsa-miR-422a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
hsa-miR-423-3p,383.22,141.78,134.34,178.95,1755.79,261.51,209.41,100.43
hsa-miR-423-5p,792.82,839.63,1255.78,1177.75,1709.34,1341.22,1191.19,475.4
hsa-miR-424-3p,5.76,8.37,16.79,14.29,21.56,62.02,17.79,18.64
hsa-miR-424-5p,0.19,0.64,1.12,0.0,0.26,0.06,0.53,0.06
hsa-miR-425-3p,6.84,27.57,41.06,7.57,14.42,19.67,27.31,8.79
hsa-miR-425-5p,165.52,266.6,540.89,136.93,498.0,551.89,418.24,224.35
hsa-miR-4286,0.47,1.41,2.67,0.18,0.59,1.11,0.72,0.0
hsa-miR-429,0.05,0.72,0.59,0.0,0.07,0.17,0.19,0.0
hsa-miR-4306,0.09,0.04,0.0,0.0,0.13,0.0,0.05,0.0
hsa-miR-431-3p,0.0,1.24,1.23,0.0,0.2,0.06,0.0,0.0
hsa-miR-431-5p,0.75,9.17,19.03,1.94,5.57,8.86,2.44,4.23
hsa-miR-432-3p,0.0,0.07,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-432-5p,4.22,53.98,143.11,16.95,29.09,24.35,15.88,38.89
hsa-miR-4326,3.33,4.53,6.68,2.36,9.76,6.3,0.0,3.23
hsa-miR-433-3p,2.44,9.58,21.49,6.6,11.86,6.19,3.73,9.79
hsa-miR-433-5p,0.0,0.04,0.37,0.0,0.0,0.0,0.0,0.0
hsa-miR-4421,0.0,0.07,0.16,0.0,0.0,0.0,0.0,0.0
hsa-miR-4422,0.0,0.02,0.0,0.0,0.0,0.17,0.0,0.0
hsa-miR-4423-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
hsa-miR-4426,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
