miRNA,SRR12004720,SRR12004721,SRR12004722,SRR12004723,SRR12004724,SRR12004725,SRR12004726,SRR12004727,SRR12004728,SRR12004729,SRR12004730,SRR12004731,SRR12004732,SRR12004733,SRR12004734,SRR12004735,SRR12004736,SRR12004737,SRR12004738,SRR12004739,SRR12004740,SRR12004741,SRR12004742,SRR12004743,SRR12004744,SRR12004745,SRR12004746,SRR12004747,SRR12004748,SRR12004749,SRR12004750,SRR12004751,SRR12004752,SRR12004753,SRR12004754,SRR12004755
hsa-miR-21-5p,1837.0,2858.0,3282.0,3510.0,2133.0,3061.0,3401.0,10451.0,4378.0,4684.0,5232.0,33708.0,41657.0,5134.0,57755.0,5604.0,18856.0,17286.0,3751.0,44835.0,3079.0,3248.0,7629.0,6362.0,2428.0,6804.0,4147.0,6613.0,2061.0,9686.0,5324.0,8318.0,4368.0,6090.0,4418.0,4256.0
hsa-miR-210-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,8.0,57.0,0.0,13.0,5.0,25.0,40.0,96.0,78.0,18.0,0.0,145.0,0.0,19.0,4.0,0.0,79.0,62.0,0.0,0.0,4.0,39.0,39.0,38.0,0.0,37.0,40.0,48.0,0.0,63.0,0.0,25.0,0.0,68.0,0.0,0.0
hsa-miR-212-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-214-3p,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,258.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,37.0,1.0,70.0,0.0,0.0,0.0,52.0,0.0
hsa-miR-216b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-22-3p,235.0,273.0,506.0,804.0,572.0,666.0,607.0,1351.0,2628.0,731.0,672.0,1811.0,1789.0,417.0,4290.0,1476.0,1151.0,1564.0,243.0,1324.0,2102.0,912.0,3070.0,1538.0,898.0,1092.0,926.0,1033.0,726.0,1275.0,1012.0,580.0,840.0,915.0,685.0,1757.0
hsa-miR-22-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-221-3p,81.0,95.0,70.0,128.0,180.0,205.0,313.0,1284.0,611.0,136.0,353.0,1790.0,92.0,210.0,1138.0,188.0,824.0,110.0,441.0,11.0,139.0,260.0,1325.0,965.0,4.0,805.0,372.0,1005.0,193.0,1044.0,374.0,753.0,424.0,534.0,0.0,681.0
hsa-miR-221-5p,56.0,32.0,72.0,75.0,243.0,1.0,196.0,847.0,266.0,383.0,335.0,1425.0,407.0,105.0,417.0,131.0,1266.0,111.0,260.0,1173.0,124.0,282.0,1194.0,625.0,38.0,809.0,112.0,344.0,141.0,560.0,518.0,298.0,60.0,633.0,112.0,489.0
hsa-miR-222-3p,35.0,111.0,66.0,3.0,21.0,180.0,4.0,2.0,105.0,144.0,201.0,647.0,399.0,0.0,774.0,85.0,728.0,6.0,70.0,0.0,67.0,138.0,329.0,200.0,33.0,233.0,208.0,63.0,21.0,86.0,179.0,259.0,80.0,130.0,0.0,161.0
hsa-miR-222-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-223-3p,56.0,70.0,0.0,27.0,0.0,0.0,0.0,388.0,0.0,3.0,65.0,231.0,25.0,0.0,195.0,0.0,205.0,0.0,132.0,1.0,0.0,39.0,295.0,501.0,23.0,516.0,31.0,169.0,59.0,480.0,237.0,352.0,142.0,70.0,0.0,224.0
hsa-miR-223-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,1.0,0.0,87.0,0.0,32.0,0.0,0.0,53.0,0.0,16.0,0.0,8.0,0.0,0.0,48.0,0.0,19.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,63.0,0.0,76.0
hsa-miR-224-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,123.0,235.0,80.0,0.0,123.0,112.0,210.0,651.0,171.0,116.0,73.0,2448.0,3201.0,111.0,1694.0,287.0,665.0,260.0,102.0,1017.0,42.0,36.0,114.0,340.0,60.0,115.0,180.0,307.0,26.0,848.0,108.0,402.0,317.0,272.0,0.0,321.0
hsa-miR-2276-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0
hsa-miR-2355-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,145.0,0.0,0.0,30.0,0.0,3.0,0.0,23.0,0.0,0.0,46.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,542.0,1196.0,369.0,573.0,322.0,877.0,745.0,3021.0,1077.0,1133.0,2015.0,9673.0,5748.0,1273.0,8089.0,1850.0,3592.0,4697.0,1159.0,7357.0,670.0,1045.0,4502.0,1775.0,540.0,2230.0,1563.0,2169.0,434.0,5205.0,1342.0,2600.0,1228.0,900.0,713.0,1961.0
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23b-3p,74.0,121.0,71.0,126.0,37.0,109.0,160.0,176.0,71.0,94.0,60.0,921.0,30.0,208.0,1987.0,151.0,611.0,254.0,95.0,2715.0,97.0,74.0,340.0,99.0,0.0,279.0,155.0,0.0,72.0,326.0,172.0,361.0,53.0,56.0,73.0,172.0
hsa-miR-23b-5p,3.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,59.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,37.0,0.0
hsa-miR-23c,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-24-2-5p,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-3p,662.0,47.0,750.0,1774.0,1841.0,1014.0,2148.0,5835.0,3846.0,870.0,999.0,92.0,760.0,56.0,7257.0,1.0,12.0,11.0,78.0,9739.0,891.0,1709.0,6510.0,44.0,523.0,2745.0,1906.0,3745.0,1312.0,7589.0,75.0,79.0,2.0,3084.0,868.0,3229.0
hsa-miR-25-3p,339.0,685.0,606.0,426.0,378.0,969.0,661.0,2526.0,937.0,545.0,866.0,4054.0,1515.0,210.0,1565.0,440.0,778.0,1454.0,873.0,1860.0,502.0,1313.0,2161.0,1643.0,410.0,815.0,673.0,1570.0,429.0,3316.0,1127.0,2439.0,946.0,820.0,315.0,1115.0
hsa-miR-25-5p,28.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,10.0,15.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,45.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0
hsa-miR-26a-5p,2097.0,6268.0,1680.0,1652.0,2823.0,1835.0,2996.0,23229.0,2325.0,3771.0,5495.0,17456.0,6744.0,2965.0,18631.0,5169.0,22387.0,15416.0,9017.0,12068.0,3363.0,9185.0,19576.0,28660.0,3379.0,26807.0,7619.0,7843.0,4534.0,15056.0,7248.0,26042.0,8160.0,3549.0,1794.0,11362.0
hsa-miR-26b-3p,0.0,28.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,45.0,165.0,96.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,24.0
hsa-miR-26b-5p,21.0,120.0,113.0,111.0,113.0,250.0,124.0,612.0,128.0,338.0,346.0,406.0,1842.0,235.0,1215.0,254.0,228.0,265.0,273.0,956.0,46.0,288.0,354.0,507.0,103.0,1085.0,546.0,107.0,314.0,817.0,348.0,938.0,261.0,241.0,69.0,398.0
hsa-miR-27a-3p,80.0,134.0,387.0,479.0,481.0,128.0,264.0,1425.0,1693.0,187.0,991.0,2116.0,2340.0,321.0,2527.0,546.0,607.0,1975.0,486.0,2301.0,338.0,654.0,4094.0,1881.0,250.0,2181.0,708.0,828.0,361.0,1759.0,783.0,1040.0,329.0,268.0,272.0,2002.0
hsa-miR-27a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0
hsa-miR-27b-3p,593.0,723.0,538.0,1224.0,1068.0,826.0,1237.0,4101.0,2252.0,1514.0,1658.0,14527.0,9984.0,1234.0,4691.0,1299.0,2949.0,5309.0,1663.0,13191.0,919.0,1775.0,9091.0,4729.0,858.0,3705.0,2473.0,4172.0,839.0,8106.0,2723.0,3872.0,2162.0,2202.0,832.0,4510.0
hsa-miR-27b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,4.0,0.0,0.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,36.0,0.0
hsa-miR-28-3p,36.0,386.0,0.0,102.0,121.0,41.0,436.0,814.0,356.0,124.0,314.0,2288.0,1267.0,188.0,310.0,561.0,1086.0,1032.0,234.0,920.0,1.0,405.0,502.0,500.0,95.0,394.0,352.0,532.0,100.0,1276.0,577.0,497.0,249.0,320.0,115.0,307.0
hsa-miR-28-5p,0.0,34.0,0.0,39.0,30.0,16.0,86.0,147.0,0.0,0.0,0.0,594.0,79.0,34.0,430.0,0.0,154.0,1.0,0.0,0.0,2.0,0.0,74.0,0.0,39.0,149.0,26.0,157.0,66.0,132.0,36.0,193.0,89.0,72.0,0.0,84.0
hsa-miR-296-3p,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,162.0,240.0,214.0,145.0,216.0,72.0,84.0,286.0,154.0,74.0,114.0,401.0,0.0,69.0,474.0,123.0,28.0,1212.0,66.0,899.0,791.0,330.0,805.0,154.0,190.0,343.0,230.0,242.0,169.0,531.0,285.0,947.0,289.0,2036.0,289.0,178.0
hsa-miR-29b-3p,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,84.0,23.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,28.0,0.0,0.0
hsa-miR-29c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,11.0
hsa-miR-29c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3074-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,88.0,0.0,38.0,90.0,0.0,39.0,0.0,102.0,0.0,0.0,34.0,776.0,1184.0,93.0,887.0,51.0,195.0,237.0,37.0,0.0,137.0,0.0,0.0,55.0,14.0,0.0,1.0,0.0,36.0,81.0,0.0,0.0,0.0,0.0,45.0,24.0
hsa-miR-30a-5p,1332.0,2174.0,1464.0,2002.0,666.0,2250.0,2001.0,5508.0,2440.0,2948.0,3017.0,27690.0,29232.0,5396.0,29903.0,4531.0,16988.0,14032.0,1857.0,35379.0,3161.0,1896.0,3143.0,2553.0,1971.0,2326.0,2425.0,4036.0,1838.0,5793.0,3706.0,5411.0,1752.0,2002.0,3207.0,2382.0
hsa-miR-30b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30b-5p,0.0,107.0,0.0,45.0,46.0,49.0,45.0,0.0,133.0,0.0,130.0,0.0,1.0,106.0,1745.0,298.0,122.0,504.0,21.0,486.0,121.0,92.0,130.0,344.0,66.0,114.0,42.0,53.0,0.0,72.0,0.0,0.0,39.0,34.0,0.0,87.0
hsa-miR-30c-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
hsa-miR-30c-2-3p,12.0,0.0,0.0,36.0,0.0,0.0,25.0,0.0,84.0,0.0,54.0,87.0,20.0,0.0,300.0,1.0,0.0,0.0,0.0,350.0,0.0,42.0,0.0,0.0,0.0,79.0,43.0,0.0,0.0,0.0,62.0,160.0,0.0,19.0,0.0,22.0
hsa-miR-30c-5p,65.0,134.0,85.0,190.0,68.0,49.0,89.0,443.0,276.0,78.0,337.0,2860.0,1464.0,293.0,2045.0,315.0,1040.0,454.0,157.0,1933.0,210.0,250.0,180.0,100.0,51.0,269.0,128.0,58.0,121.0,169.0,335.0,594.0,239.0,176.0,163.0,140.0
hsa-miR-30d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30d-5p,709.0,911.0,777.0,933.0,440.0,779.0,2121.0,5932.0,2411.0,991.0,1591.0,7437.0,6216.0,1270.0,6520.0,1338.0,6776.0,3634.0,1405.0,7341.0,1148.0,4639.0,7236.0,9522.0,875.0,6036.0,3856.0,4517.0,623.0,6771.0,2923.0,2942.0,2816.0,712.0,963.0,7767.0
hsa-miR-30e-3p,15.0,115.0,33.0,1.0,26.0,36.0,112.0,407.0,95.0,0.0,75.0,266.0,26.0,0.0,179.0,0.0,147.0,237.0,138.0,0.0,0.0,52.0,367.0,249.0,0.0,177.0,117.0,187.0,57.0,881.0,145.0,638.0,67.0,181.0,0.0,70.0
hsa-miR-30e-5p,207.0,426.0,80.0,177.0,179.0,249.0,493.0,1546.0,1466.0,158.0,376.0,2295.0,1436.0,193.0,3805.0,408.0,2670.0,1391.0,376.0,2166.0,667.0,1534.0,6835.0,3710.0,797.0,2816.0,1145.0,806.0,259.0,1109.0,352.0,987.0,719.0,282.0,135.0,3379.0
hsa-miR-31-3p,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-31-5p,19.0,0.0,63.0,39.0,31.0,0.0,36.0,0.0,32.0,56.0,53.0,0.0,0.0,59.0,1651.0,0.0,123.0,236.0,62.0,985.0,0.0,60.0,60.0,50.0,0.0,82.0,19.0,0.0,31.0,58.0,0.0,97.0,145.0,21.0,0.0,54.0
hsa-miR-3120-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0
hsa-miR-3127-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
hsa-miR-3130-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3140-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3140-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3144-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3158-3p,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
hsa-miR-3168,49.0,2.0,5.0,4.0,0.0,1.0,4.0,0.0,6.0,2.0,1.0,7.0,7.0,4.0,13.0,1.0,0.0,6.0,3.0,4.0,4.0,3.0,0.0,8.0,8.0,0.0,2.0,3.0,0.0,28.0,6.0,5.0,9.0,3.0,5.0,9.0
hsa-miR-3173-5p,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,52.0,0.0,32.0,0.0,0.0,0.0,0.0
hsa-miR-3177-3p,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,36.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,32.0,0.0,76.0,22.0,56.0,0.0,38.0,0.0,0.0
hsa-miR-3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3195,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
hsa-miR-32-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,86.0,40.0,71.0,255.0,339.0,114.0,339.0,1355.0,647.0,329.0,355.0,1368.0,541.0,362.0,627.0,249.0,837.0,1150.0,240.0,3428.0,83.0,257.0,577.0,293.0,202.0,598.0,339.0,756.0,31.0,843.0,482.0,946.0,433.0,456.0,399.0,501.0
hsa-miR-320b,12.0,48.0,195.0,129.0,0.0,40.0,20.0,108.0,85.0,1.0,0.0,229.0,1.0,2.0,85.0,0.0,9.0,1.0,99.0,1.0,58.0,22.0,185.0,181.0,48.0,85.0,28.0,0.0,36.0,75.0,1.0,194.0,40.0,0.0,0.0,100.0
hsa-miR-320c,0.0,19.0,0.0,0.0,0.0,22.0,32.0,0.0,154.0,0.0,0.0,58.0,30.0,0.0,28.0,0.0,17.0,216.0,12.0,0.0,0.0,44.0,1.0,1.0,0.0,0.0,0.0,161.0,0.0,193.0,27.0,42.0,0.0,98.0,67.0,73.0
hsa-miR-320d,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,56.0,113.0,0.0,0.0,38.0,0.0,32.0,95.0,28.0,0.0,0.0,31.0,54.0,35.0,20.0,45.0,42.0,0.0,0.0,48.0,0.0,0.0,0.0,13.0,0.0,0.0
hsa-miR-320e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-323a-3p,0.0,0.0,0.0,0.0,28.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,13.0,0.0,29.0,0.0,0.0,39.0,202.0,203.0,0.0,0.0,0.0,0.0,0.0,270.0,27.0,0.0,0.0,14.0,41.0,0.0
hsa-miR-323a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
