miRNA,SRR14729102,SRR14729103,SRR14729104,SRR14729111,SRR14729112,SRR14729113,SRR14729114,SRR14729115,SRR14729100,SRR14729101,SRR14729105,SRR14729106,SRR14729107,SRR14729108,SRR14729109,SRR14729110,SRR14729116,SRR14729117,SRR14729118,SRR14729119
hsa-miR-4682,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4683,1.13,0.0,0.7,0.31,0.0,1.01,1.06,1.2,0.44,0.0,0.0,0.0,0.0,0.28,0.55,0.16,0.5,2.49,0.36,0.48
hsa-miR-4684-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,1.03,0.28,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4685-3p,3.38,0.0,0.0,0.16,0.0,0.17,0.76,0.0,0.15,0.31,0.29,0.28,0.52,0.42,0.55,0.48,0.0,3.99,0.71,0.95
hsa-miR-4686,2.93,0.0,1.95,0.62,0.0,0.84,0.6,0.51,1.78,0.15,0.43,0.28,0.77,3.32,9.02,1.92,0.0,1.99,0.89,1.43
hsa-miR-4687-3p,0.45,0.0,0.0,0.16,3.07,0.17,0.0,0.0,0.44,0.0,0.29,0.0,0.64,0.14,0.0,0.16,0.17,0.0,0.0,0.16
hsa-miR-4687-5p,0.23,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-4688,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.17,0.15,0.15,0.14,0.28,0.0,0.0,0.18,0.48,0.0,1.0,0.0,0.16
hsa-miR-4690-3p,0.45,0.0,0.0,0.16,0.0,0.34,0.6,0.17,0.44,0.0,0.0,0.42,1.8,0.0,0.74,0.32,0.33,1.0,0.71,0.63
hsa-miR-4691-3p,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4695-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4697-3p,0.0,0.0,0.0,0.16,0.0,0.17,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.16
hsa-miR-4697-5p,0.0,0.0,0.0,0.0,3.55,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.54,0.0
hsa-miR-4698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0
hsa-miR-4699-5p,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4700-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.71,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4701-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4705,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4706,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4707-3p,1.35,0.0,0.0,0.78,0.81,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.66,0.0,0.0,0.0
hsa-miR-4707-5p,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4708-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4709-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.44,0.0,0.14,0.0,0.39,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-4709-5p,0.0,0.0,0.14,0.78,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.56,0.0,0.42,0.0,0.0,0.5,0.0,0.0,0.16
hsa-miR-4710,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.16,0.0,0.0,0.18,0.0
hsa-miR-4711-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
hsa-miR-4714-5p,0.45,0.0,0.14,0.47,0.0,0.0,0.0,0.17,0.0,0.0,0.14,1.39,0.0,0.55,0.0,0.16,0.0,1.5,0.0,0.0
hsa-miR-4717-3p,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4717-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4721,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18,0.0
hsa-miR-4723-3p,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
hsa-miR-4723-5p,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.75,0.0,0.0
hsa-miR-4724-5p,1.13,2.73,0.0,2.97,0.0,0.84,0.6,0.86,0.74,1.23,0.0,0.0,0.13,0.42,0.74,0.32,0.33,1.99,0.0,0.16
hsa-miR-4725-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4725-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0
hsa-miR-4727-3p,0.45,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2.22,0.39,0.0,0.55,0.0,0.0,0.0,0.0,0.48
hsa-miR-4728-3p,0.45,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.17,0.0,0.0,0.0
hsa-miR-4731-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0
hsa-miR-4732-3p,22.73,31.47,44.91,11.71,24.88,15.86,20.54,24.03,23.84,16.59,51.31,31.27,41.22,20.2,16.75,7.82,23.53,68.28,19.09,12.38
hsa-miR-4732-5p,32.4,48.19,48.81,30.45,29.56,21.94,20.24,29.87,19.55,37.17,54.45,40.17,44.69,26.16,11.23,40.23,45.4,76.5,24.8,20.95
hsa-miR-4734,0.0,0.0,0.0,0.47,0.0,0.68,0.3,0.0,0.15,0.0,0.57,0.0,0.52,0.42,0.0,0.64,0.17,0.5,0.0,0.0
hsa-miR-4738-3p,0.9,2.97,3.89,4.22,11.63,1.69,1.06,1.89,1.33,2.0,4.43,3.2,3.86,3.32,1.47,0.64,2.49,3.74,1.43,0.95
hsa-miR-4740-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4741,0.45,1.98,0.28,0.62,2.42,0.51,0.3,0.69,0.0,0.0,0.57,1.25,2.32,1.52,0.55,0.64,0.0,1.74,0.36,0.16
hsa-miR-4742-3p,1.35,0.74,1.11,0.0,1.94,0.0,2.27,0.34,1.18,0.46,0.43,2.36,1.67,0.0,0.18,0.0,0.99,1.5,0.18,0.32
hsa-miR-4742-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4743-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-4743-5p,1.13,1.24,0.42,0.31,0.97,0.17,0.3,0.0,0.0,0.0,0.43,0.56,1.67,0.0,0.0,0.32,0.33,0.25,0.0,0.48
hsa-miR-4744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.32
hsa-miR-4745-5p,0.9,0.0,0.7,0.47,3.07,0.0,0.0,0.17,0.44,0.46,0.57,0.42,0.64,0.83,0.0,0.16,0.17,5.23,0.36,0.0
hsa-miR-4746-5p,10.13,17.1,9.04,4.69,2.75,3.54,4.38,3.78,7.85,6.14,14.43,9.59,20.09,6.5,6.07,3.67,2.65,8.97,2.32,3.49
hsa-miR-4747-3p,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.16,0.0,0.0,0.71,0.0
hsa-miR-4749-5p,0.0,1.49,0.0,0.0,0.81,0.0,0.3,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0
hsa-miR-4750-5p,0.23,0.0,0.56,0.16,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.14,0.52,0.55,0.0,0.48,0.0,0.5,0.0,0.0
hsa-miR-4751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4753-3p,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4753-5p,0.23,1.61,0.28,0.0,0.0,0.0,0.45,0.34,1.04,0.15,0.0,0.69,1.67,0.0,0.37,0.32,0.83,0.0,0.54,0.79
hsa-miR-4754,0.0,1.24,0.0,0.62,0.0,0.0,0.45,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.18,0.0,0.0,1.74,0.0,0.63
hsa-miR-4755-3p,0.45,3.22,0.83,1.25,5.33,2.03,2.87,1.03,0.3,0.77,1.57,1.95,1.93,0.28,0.0,1.92,1.49,2.74,1.61,0.79
hsa-miR-4755-5p,6.75,0.0,0.83,1.87,0.0,4.89,0.76,2.92,0.3,1.54,2.57,0.0,5.15,1.25,1.84,0.96,3.15,3.49,0.0,0.16
hsa-miR-4757-3p,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0
hsa-miR-4757-5p,0.23,0.0,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.16,0.0,1.25,0.36,0.16
hsa-miR-4758-5p,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4760-5p,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4762-3p,1.13,0.0,0.14,0.0,0.0,0.34,0.15,0.17,0.0,0.0,0.57,0.0,1.29,0.0,0.18,0.16,0.0,0.5,0.71,1.11
hsa-miR-4764-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-4765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4766-3p,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4766-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4767,0.0,0.62,0.56,0.16,0.0,0.34,0.15,0.0,0.44,0.0,0.14,0.0,0.26,0.0,0.0,0.0,0.17,1.5,0.0,0.0
hsa-miR-4772-3p,0.68,0.0,0.0,1.25,0.0,0.34,0.6,0.69,0.15,0.15,0.0,0.0,0.0,0.0,0.55,0.48,1.49,0.0,0.89,2.38
hsa-miR-4772-5p,2.25,0.74,0.56,2.03,0.0,0.51,0.91,1.03,0.3,0.15,0.86,0.0,0.64,0.0,0.37,0.96,2.82,0.5,0.89,2.54
hsa-miR-4773,0.23,3.1,0.0,0.16,0.0,0.0,0.45,0.0,0.3,0.61,0.0,0.0,0.9,1.25,0.0,0.0,0.0,0.5,0.54,0.48
hsa-miR-4774-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-4777-3p,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.18,0.48
hsa-miR-4777-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63
hsa-miR-4779,0.45,0.99,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.16,0.33,0.0,0.0,0.32
hsa-miR-4781-3p,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-4782-5p,0.0,0.0,0.0,0.16,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
hsa-miR-4784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.14,0.0,0.64,0.0,0.0,0.16,0.17,0.0,0.0,0.0
hsa-miR-4785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4786-5p,0.9,0.0,0.0,0.16,0.0,0.17,0.0,0.17,0.44,0.0,0.0,1.25,1.03,0.0,0.0,0.0,0.0,0.0,0.18,0.0
hsa-miR-4788,0.0,1.11,0.0,0.0,0.0,0.17,0.15,0.0,0.59,0.15,0.14,0.28,0.39,0.0,0.37,0.64,0.0,0.75,0.0,0.0
hsa-miR-4791,0.0,0.0,0.14,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.0,0.0,0.0,0.25,0.0,0.0
hsa-miR-4795-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
hsa-miR-4796-3p,0.0,0.0,0.83,0.16,0.0,0.0,0.15,0.0,0.0,0.0,0.29,0.0,0.0,0.0,1.84,0.16,0.0,0.0,0.0,0.0
hsa-miR-4796-5p,0.23,0.0,0.14,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.28,0.0,0.55,0.18,0.32,0.0,0.0,0.0,0.0
hsa-miR-4797-3p,0.45,0.62,0.42,0.0,0.0,0.17,0.15,0.0,0.15,0.0,0.57,0.0,1.67,0.0,0.0,0.32,0.0,0.0,0.0,0.0
hsa-miR-4797-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4798-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0
hsa-miR-4800-3p,0.0,0.5,0.14,0.16,0.0,0.0,0.0,0.0,0.3,0.15,0.29,0.83,0.64,0.83,0.0,0.0,0.99,0.0,0.0,0.0
hsa-miR-4800-5p,0.68,0.5,0.42,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.43,0.69,0.0,0.0,0.37,0.32,0.17,0.5,0.36,0.0
hsa-miR-4802-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0
hsa-miR-4802-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4804-5p,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-483-3p,15.08,0.0,0.42,1.41,1.13,0.84,1.81,2.06,2.52,0.61,2.29,0.83,3.22,4.15,8.83,1.6,0.0,4.49,4.64,1.27
hsa-miR-483-5p,59.41,41.5,18.22,38.26,275.25,23.46,22.66,25.75,22.96,12.13,29.15,11.4,11.33,41.52,15.83,75.51,32.81,113.88,43.01,22.22
hsa-miR-484,283.98,68.88,83.15,181.78,16.64,169.76,262.84,187.11,35.1,78.02,87.18,36.83,105.49,61.03,67.17,241.84,155.76,522.32,142.94,105.4
hsa-miR-485-3p,0.45,0.0,0.97,1.41,0.0,2.19,3.47,0.86,3.11,2.92,0.57,0.28,3.74,1.8,0.55,0.96,0.66,1.99,4.82,3.17
hsa-miR-485-5p,18.45,19.45,24.06,22.18,16.15,16.54,16.47,19.4,22.51,32.56,23.01,31.27,49.85,15.78,13.43,23.79,14.42,13.96,13.74,12.7
hsa-miR-486-3p,103.96,372.77,216.09,62.78,2.75,126.73,133.53,231.4,282.13,28.26,26.87,216.13,526.54,85.25,159.56,84.29,164.87,203.84,107.79,74.61
hsa-miR-486-5p,140.64,28792.29,96.22,12294.11,3775.91,478.07,21767.31,11.5,12350.9,22356.64,9202.83,16919.76,38891.4,4943.27,9862.73,6928.86,158.74,910.57,13520.32,8497.36
hsa-miR-487a-3p,0.45,0.0,0.0,0.78,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.42,0.77,0.0,0.0,0.0,0.0,0.5,0.0,0.48
hsa-miR-487a-5p,0.45,0.0,0.42,0.0,0.0,0.51,1.06,0.17,0.0,0.31,0.14,0.56,0.0,0.0,0.0,0.8,0.17,0.0,0.36,0.79
hsa-miR-487b-3p,0.9,0.0,0.0,0.47,2.91,1.18,2.42,0.34,0.3,0.15,0.29,0.42,0.52,0.0,0.74,0.64,0.33,0.5,1.96,0.16
hsa-miR-487b-5p,0.23,0.0,0.0,0.0,0.0,0.0,0.15,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-489-3p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-490-3p,0.23,0.0,0.28,0.62,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.77,0.28,0.18,0.16,0.33,0.75,0.0,0.32
hsa-miR-490-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0
hsa-miR-491-5p,0.9,0.0,0.0,0.16,1.13,0.17,0.3,0.34,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.48,1.16,1.0,1.25,0.0
hsa-miR-493-3p,32.18,13.01,50.34,19.83,10.82,38.14,31.27,19.23,45.17,58.51,31.58,23.21,87.97,24.77,27.97,28.89,22.37,15.95,15.17,22.86
hsa-miR-493-5p,10.58,2.85,13.21,5.78,0.0,16.54,17.52,7.38,7.85,8.6,4.43,4.03,20.09,6.09,7.91,11.33,14.25,2.74,2.68,9.68
hsa-miR-494-3p,15.75,4.34,6.54,7.03,0.65,25.82,19.18,16.14,3.85,9.52,1.71,2.78,9.53,4.29,7.91,14.85,10.6,5.23,15.7,10.79
hsa-miR-494-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-495-3p,14.63,3.1,10.85,14.52,0.16,22.44,11.63,11.67,7.55,6.45,7.29,0.69,19.45,3.32,7.91,15.8,16.74,5.48,12.13,24.29
hsa-miR-496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
hsa-miR-497-5p,0.0,0.0,0.0,0.47,0.0,0.0,1.06,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.5,0.25,2.32,1.11
hsa-miR-498-3p,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
hsa-miR-498-5p,2.03,0.0,0.28,0.62,0.0,0.51,2.27,2.23,0.59,0.15,0.14,0.0,0.0,0.14,0.0,1.76,0.0,0.0,4.28,0.16
hsa-miR-4999-5p,0.23,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-499a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0
hsa-miR-499a-5p,4.95,9.04,0.0,2.34,0.16,4.05,8.91,2.23,7.55,0.15,3.14,4.17,6.31,0.42,13.99,25.22,8.12,0.0,3.93,7.94
hsa-miR-5000-3p,0.68,0.0,0.0,0.47,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0
hsa-miR-5000-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
hsa-miR-5001-3p,0.0,0.0,0.0,0.47,1.13,0.0,0.15,0.17,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.5,1.74,0.71,0.0
hsa-miR-5001-5p,1.58,0.0,0.0,0.94,2.26,0.0,0.6,0.17,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.16
hsa-miR-5003-3p,0.23,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.96,0.17,1.25,0.18,0.0
hsa-miR-5004-3p,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5004-5p,0.0,0.0,0.28,0.0,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.5,0.36,0.0
hsa-miR-5006-3p,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-5006-5p,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5009-5p,1.13,4.21,2.5,1.56,0.0,1.86,0.76,3.09,1.04,0.77,2.14,2.08,3.99,4.15,0.55,0.96,0.66,1.25,0.54,0.48
hsa-miR-500a-3p,68.18,41.5,25.59,139.61,89.65,61.59,73.41,68.32,22.66,30.87,26.87,24.88,48.04,30.86,27.61,90.67,39.44,90.96,42.47,43.97
hsa-miR-500a-5p,1.13,0.0,0.0,0.16,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.17,0.0,0.0,0.0
hsa-miR-500b-3p,0.68,0.87,0.56,2.03,0.0,1.18,1.66,0.86,0.15,0.31,0.14,0.69,0.0,0.0,0.37,0.8,0.33,0.0,0.18,1.11
hsa-miR-500b-5p,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-501-3p,215.58,146.93,118.06,277.67,328.39,218.36,306.49,280.84,59.98,105.35,189.93,122.59,164.74,76.81,92.94,299.31,182.6,477.71,206.47,138.1
hsa-miR-501-5p,0.9,0.0,0.42,0.78,0.0,0.34,0.6,0.69,0.0,0.15,1.0,0.0,0.39,2.08,0.18,0.32,1.66,0.25,0.0,1.59
hsa-miR-5010-3p,3.15,0.0,0.42,0.47,0.0,0.17,0.45,0.69,0.59,0.61,1.43,0.42,1.8,0.0,0.55,0.64,0.99,0.75,0.0,0.32
hsa-miR-5010-5p,1.35,1.61,0.42,1.09,3.55,1.01,0.76,1.72,0.0,0.61,2.72,0.56,1.8,0.0,0.37,1.76,0.5,1.5,0.71,0.79
hsa-miR-502-3p,72.23,23.79,20.86,65.28,28.27,78.3,106.04,70.9,11.85,11.06,42.73,22.52,23.96,14.81,30.55,63.53,42.58,32.4,47.29,19.84
hsa-miR-502-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-503-3p,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0
hsa-miR-503-5p,25.88,21.43,14.46,10.62,5.65,5.74,19.79,7.9,15.55,12.59,17.29,12.79,28.08,13.7,15.46,10.06,16.4,36.38,12.67,7.94
hsa-miR-504-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.31,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-504-5p,2.48,9.04,1.39,1.09,0.0,1.01,2.27,0.51,0.44,0.77,1.29,1.11,2.7,1.8,0.92,1.28,4.64,1.5,2.14,2.38
hsa-miR-505-3p,13.28,0.12,1.39,7.34,0.0,5.57,2.57,3.43,1.18,0.77,0.57,0.56,1.93,0.97,4.05,2.55,2.32,1.99,2.5,2.54
