miRNA,ERR1736309,ERR1736310,ERR1736311,ERR1736312,ERR1736313,ERR1736314,ERR1736315,ERR1736316,ERR1736317,ERR1736318,ERR1736319,ERR1736320,ERR1736321,ERR1736322,ERR1736323,ERR1736324,ERR1736325,ERR1736326,ERR1736327,ERR1736328,ERR1736329,ERR1736330,ERR1736331,ERR1736332,ERR1736333,ERR1736334,ERR1736335,ERR1736336,ERR1736337,ERR1736338,ERR1736339
hsa-miR-339-3p,74.81,67.26,90.99,122.05,49.42,0.0,83.13,123.7,233.77,48.13,98.49,276.01,70.8,110.9,50.59,101.92,53.73,119.95,227.87,58.44,61.44,69.62,168.23,157.09,134.94,44.77,125.59,255.07,94.13,85.51,32.28
hsa-miR-339-5p,16.03,19.22,16.54,54.24,0.0,51.59,41.57,0.0,102.27,12.03,34.47,39.43,13.49,73.93,50.59,101.92,53.73,47.98,0.0,58.44,20.48,23.21,29.0,94.25,0.0,44.77,100.47,63.77,31.38,57.01,100.88
hsa-miR-33a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.14,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-33a-5p,10.69,0.0,0.0,0.0,0.0,51.59,0.0,0.0,14.61,0.0,4.92,19.71,10.11,0.0,0.0,0.0,0.0,0.0,0.0,11.69,0.0,15.47,17.4,15.71,0.0,0.0,25.12,0.0,0.0,14.25,6.73
hsa-miR-33b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-33b-5p,42.75,48.04,37.22,27.12,0.0,51.59,20.78,0.0,116.89,0.0,44.32,46.0,50.57,0.0,0.0,81.53,26.87,23.99,91.15,105.19,8.78,38.68,81.21,164.94,22.49,89.55,25.12,95.65,15.69,14.25,57.84
hsa-miR-340-3p,10.69,0.0,4.14,0.0,49.42,0.0,0.0,0.0,14.61,0.0,14.77,13.14,23.6,0.0,0.0,61.15,0.0,0.0,0.0,0.0,17.55,30.94,34.81,31.42,0.0,0.0,0.0,31.88,15.69,42.75,1.35
hsa-miR-340-5p,122.9,124.91,194.39,122.05,49.42,206.37,415.67,154.63,452.93,12.03,226.53,657.16,306.81,295.74,303.54,305.75,188.07,227.91,91.15,187.0,190.17,386.77,469.88,377.01,22.49,537.27,477.23,510.14,141.2,399.04,429.08
hsa-miR-342-3p,80.16,64.06,82.72,40.68,247.08,51.59,124.7,154.63,43.83,120.32,88.64,328.58,138.23,0.0,151.77,183.45,161.2,47.98,45.57,58.44,38.03,185.65,179.83,243.49,78.72,89.55,150.7,191.3,282.4,285.03,95.5
hsa-miR-342-5p,16.03,12.81,8.27,54.24,49.42,206.37,41.57,61.85,29.22,24.06,29.55,92.0,30.34,36.97,151.77,81.53,26.87,23.99,0.0,0.0,29.26,15.47,40.61,15.71,11.25,44.77,75.35,63.77,94.13,71.26,53.8
hsa-miR-345-5p,256.5,182.56,215.07,257.65,197.67,464.32,540.37,247.41,306.82,120.32,275.78,598.02,360.75,258.77,505.89,652.28,698.53,119.95,364.6,257.13,272.09,301.68,464.08,471.26,146.19,134.32,477.23,414.49,329.46,285.03,398.15
hsa-miR-34a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34a-5p,5.34,0.0,4.14,13.56,0.0,0.0,0.0,0.0,0.0,12.03,4.92,13.14,0.0,0.0,0.0,20.38,26.87,0.0,0.0,11.69,5.85,23.21,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.83
hsa-miR-34b-3p,0.0,0.0,0.0,0.0,0.0,103.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-34c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.69,0.0,7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73
hsa-miR-3605-3p,16.03,41.64,16.54,27.12,98.83,0.0,41.57,61.85,43.83,24.06,29.55,39.43,53.94,36.97,151.77,81.53,0.0,59.98,91.15,46.75,35.11,54.15,34.81,31.42,11.25,44.77,75.35,63.77,109.82,42.75,67.25
hsa-miR-3605-5p,0.0,9.61,4.14,0.0,0.0,51.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.97,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76
hsa-miR-361-3p,85.5,41.64,37.22,54.24,0.0,0.0,103.92,30.93,87.66,48.13,68.94,170.86,134.86,36.97,101.18,61.15,322.4,23.99,136.72,105.19,73.14,139.24,116.02,149.23,56.23,179.09,125.59,159.42,172.58,156.76,82.05
hsa-miR-361-5p,21.37,38.43,20.68,27.12,0.0,51.59,103.92,30.93,87.66,24.06,78.79,138.0,67.43,184.84,202.36,101.92,26.87,12.0,136.72,105.19,32.18,69.62,81.21,102.11,0.0,44.77,125.59,286.95,62.75,28.5,208.49
hsa-miR-3611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3613-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,0.0
hsa-miR-3613-5p,0.0,0.0,8.27,13.56,0.0,0.0,0.0,0.0,29.22,12.03,9.85,0.0,3.37,0.0,0.0,40.77,0.0,0.0,0.0,0.0,0.0,7.74,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,12.11
hsa-miR-3614-5p,0.0,0.0,0.0,0.0,49.42,0.0,0.0,0.0,29.22,0.0,4.92,13.14,3.37,0.0,0.0,20.38,0.0,0.0,0.0,11.69,2.93,0.0,5.8,0.0,0.0,0.0,0.0,31.88,15.69,0.0,16.14
hsa-miR-3615,347.34,313.87,545.96,583.11,49.42,567.51,498.8,525.75,730.53,336.89,226.53,400.87,414.69,258.77,455.3,387.29,429.86,575.77,683.62,409.06,210.65,332.62,295.85,479.12,461.05,223.86,376.76,223.19,658.93,370.53,585.11
hsa-miR-362-3p,16.03,3.2,12.41,13.56,0.0,0.0,0.0,0.0,29.22,0.0,14.77,6.57,10.11,0.0,0.0,0.0,26.87,0.0,0.0,11.69,2.93,7.74,5.8,23.56,0.0,0.0,25.12,31.88,15.69,0.0,34.97
hsa-miR-362-5p,0.0,0.0,0.0,13.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-363-3p,1426.76,1226.66,1509.65,1139.09,889.5,2012.07,1621.12,1082.42,1110.41,649.73,1713.75,1656.04,1645.29,850.25,657.66,1406.47,1182.13,1211.53,638.05,899.94,1208.32,1376.91,1015.17,1099.62,1079.53,2283.41,1406.58,2040.56,1600.25,1040.35,988.64
hsa-miR-363-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3648,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.93,14.61,0.0,0.0,13.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.69,0.0,0.0,0.0,7.85,0.0,0.0,0.0,0.0,0.0,14.25,0.0
hsa-miR-365a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365b-3p,0.0,0.0,0.0,13.56,0.0,0.0,0.0,0.0,0.0,12.03,4.92,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,38.68,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,10.76
hsa-miR-365b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61,0.0,0.0,0.0,0.0,0.0,50.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3665,5.34,0.0,4.14,0.0,0.0,51.59,0.0,92.78,29.22,0.0,0.0,72.29,10.11,36.97,50.59,20.38,0.0,47.98,0.0,0.0,11.7,15.47,17.4,15.71,0.0,0.0,25.12,63.77,0.0,0.0,1.35
hsa-miR-3675-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-3677-3p,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3678-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-3688-3p,26.72,0.0,0.0,13.56,0.0,0.0,0.0,0.0,29.22,0.0,14.77,13.14,0.0,36.97,0.0,0.0,0.0,0.0,0.0,11.69,14.63,7.74,0.0,7.85,22.49,0.0,0.0,0.0,0.0,0.0,12.11
hsa-miR-369-3p,0.0,0.0,0.0,13.56,0.0,0.0,0.0,30.93,0.0,0.0,29.55,32.86,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85,0.0,0.0,0.0,0.0,15.69,0.0,12.11
hsa-miR-369-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85,6.57,0.0,0.0,0.0,20.38,0.0,0.0,0.0,11.69,2.93,7.74,0.0,7.85,0.0,0.0,0.0,31.88,0.0,0.0,0.0
hsa-miR-3690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.03,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-370-3p,0.0,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,0.0,0.0,0.0,15.69,0.0,5.38
hsa-miR-371a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-371a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-371b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.14,3.37,0.0,50.59,20.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04
hsa-miR-372-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-3p,5.34,0.0,4.14,0.0,0.0,0.0,20.78,0.0,43.83,0.0,9.85,19.71,10.11,36.97,0.0,40.77,26.87,0.0,91.15,0.0,5.85,23.21,5.8,7.85,33.74,0.0,25.12,0.0,47.07,0.0,6.73
hsa-miR-374a-5p,10.69,6.41,16.54,27.12,0.0,51.59,41.57,0.0,0.0,0.0,24.62,32.86,20.23,36.97,0.0,81.53,26.87,12.0,0.0,0.0,2.93,7.74,23.2,39.27,0.0,89.55,50.23,127.53,62.75,14.25,14.8
hsa-miR-374b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374b-5p,0.0,0.0,16.54,0.0,0.0,0.0,0.0,0.0,14.61,12.03,9.85,6.57,6.74,0.0,0.0,0.0,0.0,12.0,0.0,23.38,0.0,38.68,5.8,0.0,0.0,0.0,0.0,31.88,0.0,0.0,5.38
hsa-miR-375-3p,69.47,121.71,723.8,813.64,148.25,464.32,602.72,494.82,686.7,529.41,408.74,709.73,482.12,332.7,1011.79,2446.03,617.93,239.91,774.77,1636.26,845.53,587.89,493.08,526.25,224.9,2193.87,753.52,1498.53,721.68,1339.62,18450.59
hsa-miR-376a-5p,0.0,0.0,0.0,0.0,0.0,0.0,20.78,0.0,0.0,0.0,4.92,13.14,0.0,36.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85,6.57,0.0,0.0,0.0,61.15,0.0,0.0,0.0,0.0,0.0,7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-377-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.88,0.0,0.0,4.04
hsa-miR-377-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,36.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-378a-3p,464.9,470.81,368.11,379.7,247.08,567.51,706.64,1051.49,1139.63,469.25,482.61,985.74,458.52,332.7,1062.38,693.04,591.06,407.84,592.47,864.88,400.82,866.37,783.13,1170.31,213.66,358.18,602.82,573.91,376.53,598.55,626.81
hsa-miR-378a-5p,0.0,0.0,0.0,0.0,0.0,51.59,0.0,0.0,0.0,0.0,14.77,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,11.69,2.93,0.0,0.0,15.71,0.0,0.0,0.0,0.0,0.0,0.0,6.73
hsa-miR-378c,37.41,44.84,4.14,13.56,49.42,103.18,83.13,30.93,73.05,0.0,24.62,32.86,60.69,0.0,50.59,20.38,0.0,35.99,0.0,70.13,40.96,7.74,104.42,0.0,0.0,0.0,0.0,63.77,15.69,28.5,18.83
hsa-miR-378d,0.0,3.2,0.0,0.0,0.0,0.0,41.57,0.0,43.83,0.0,0.0,6.57,6.74,36.97,0.0,0.0,0.0,0.0,45.57,0.0,2.93,15.47,11.6,39.27,0.0,0.0,0.0,0.0,15.69,42.75,14.8
hsa-miR-378e,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-379-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,20.38,26.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-380-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-381-3p,10.69,9.61,12.41,27.12,0.0,51.59,41.57,0.0,29.22,0.0,78.79,124.86,30.34,73.93,50.59,183.45,53.73,23.99,0.0,35.06,11.7,46.41,52.21,86.4,33.74,0.0,25.12,63.77,31.38,42.75,28.25
hsa-miR-382-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-382-5p,0.0,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-3907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-3909,5.34,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,19.71,10.11,0.0,0.0,20.38,0.0,0.0,0.0,11.69,5.85,7.74,29.0,7.85,11.25,0.0,0.0,31.88,0.0,0.0,9.42
hsa-miR-3912-3p,0.0,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04
hsa-miR-3913-5p,5.34,0.0,0.0,0.0,49.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
hsa-miR-3922-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-3928-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.14,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3934-5p,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3940-3p,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,11.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35
hsa-miR-3942-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.11,0.0,0.0,20.38,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69
hsa-miR-3960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.88,0.0,0.0,0.0
hsa-miR-409-3p,0.0,19.22,41.36,27.12,593.0,206.37,228.62,92.78,0.0,252.67,285.63,335.15,80.92,776.31,252.95,774.58,80.6,83.97,0.0,140.25,29.26,255.27,179.83,227.78,33.74,89.55,100.47,414.49,266.71,285.03,43.04
hsa-miR-409-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-410-3p,0.0,12.81,41.36,54.24,0.0,103.18,62.35,0.0,87.66,60.16,132.96,354.87,40.46,73.93,151.77,366.91,26.87,35.99,0.0,93.5,46.81,154.71,81.21,78.54,11.25,0.0,175.82,127.53,125.51,57.01,67.25
hsa-miR-411-3p,0.0,0.0,0.0,13.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-411-5p,0.0,3.2,4.14,40.68,0.0,0.0,20.78,30.93,29.22,36.1,108.34,92.0,16.86,36.97,50.59,387.29,53.73,0.0,45.57,11.69,11.7,38.68,34.81,78.54,0.0,0.0,25.12,127.53,47.07,14.25,29.59
hsa-miR-412-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,0.0
hsa-miR-421,74.81,25.62,57.9,108.48,0.0,154.77,187.05,61.85,175.33,60.16,93.57,164.29,104.52,73.93,0.0,101.92,53.73,0.0,91.15,70.13,73.14,131.5,150.83,109.96,44.98,223.86,175.82,63.77,31.38,128.26,96.85
hsa-miR-423-3p,1410.73,967.24,599.72,176.29,197.67,2063.66,623.51,1422.61,233.77,962.56,305.32,3016.36,1264.31,36.97,708.25,2935.24,967.2,227.91,774.77,1215.51,965.48,974.67,1311.02,2976.82,382.33,1701.37,2536.86,2614.46,1568.87,2365.72,1899.27
hsa-miR-423-5p,14150.06,22397.02,13590.98,22293.64,14182.64,19140.48,21573.31,31049.95,11425.57,14221.77,13025.51,7813.63,7629.7,11977.38,17554.51,15206.18,19505.12,15186.05,6015.86,15252.28,25523.85,7774.12,8434.61,9621.65,1045.79,18759.79,20043.7,8768.01,14198.31,1425.13,26751.14
hsa-miR-424-3p,48.09,48.04,82.72,108.48,0.0,103.18,124.7,0.0,87.66,84.22,93.57,111.72,43.83,73.93,50.59,122.3,107.47,47.98,91.15,46.75,32.18,46.41,127.62,54.98,33.74,89.55,50.23,95.65,47.07,142.51,117.02
hsa-miR-424-5p,16.03,16.01,24.82,13.56,0.0,51.59,20.78,0.0,43.83,0.0,34.47,92.0,37.09,36.97,0.0,0.0,80.6,0.0,0.0,35.06,8.78,46.41,46.41,31.42,0.0,0.0,100.47,0.0,47.07,0.0,121.06
hsa-miR-425-3p,5.34,6.41,0.0,13.56,0.0,51.59,0.0,0.0,0.0,0.0,0.0,32.86,6.74,0.0,0.0,20.38,26.87,35.99,0.0,0.0,2.93,0.0,5.8,7.85,0.0,0.0,0.0,31.88,0.0,0.0,2.69
hsa-miR-425-5p,1736.7,1402.82,1836.4,1573.03,1037.75,1341.38,1392.5,1020.57,2513.04,842.24,1167.13,2024.05,1915.01,1441.72,1669.45,1997.59,1289.59,1163.54,1412.82,899.94,1620.84,1593.5,1142.79,1924.33,1405.63,1432.73,2335.92,1881.14,1929.71,1638.9,1645.04
hsa-miR-4286,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.77,19.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,23.21,17.4,54.98,0.0,0.0,25.12,0.0,0.0,28.5,10.76
hsa-miR-429,0.0,0.0,4.14,0.0,0.0,0.0,41.57,0.0,0.0,0.0,9.85,19.71,13.49,0.0,101.18,40.77,26.87,12.0,45.57,11.69,5.85,23.21,11.6,31.42,0.0,44.77,0.0,31.88,0.0,42.75,143.92
hsa-miR-431-3p,0.0,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,11.69,5.85,15.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,0.0
hsa-miR-431-5p,0.0,6.41,4.14,13.56,0.0,0.0,83.13,61.85,0.0,84.22,93.57,111.72,23.6,110.9,50.59,203.84,0.0,71.97,91.15,70.13,11.7,61.88,75.41,47.13,0.0,0.0,0.0,63.77,31.38,42.75,6.73
hsa-miR-432-5p,0.0,0.0,4.14,0.0,0.0,0.0,20.78,0.0,0.0,0.0,0.0,26.29,0.0,0.0,0.0,20.38,0.0,0.0,0.0,23.38,2.93,38.68,5.8,0.0,0.0,0.0,0.0,0.0,15.69,28.5,1.35
hsa-miR-4326,0.0,3.2,0.0,0.0,49.42,0.0,0.0,0.0,14.61,12.03,9.85,0.0,16.86,0.0,0.0,0.0,0.0,0.0,0.0,23.38,0.0,7.74,0.0,0.0,0.0,44.77,0.0,0.0,15.69,0.0,1.35
hsa-miR-433-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.06,9.85,6.57,3.37,0.0,0.0,61.15,26.87,12.0,45.57,35.06,0.0,7.74,0.0,7.85,11.25,0.0,0.0,0.0,0.0,0.0,9.42
