miRNA,SRR12004720,SRR12004721,SRR12004722,SRR12004723,SRR12004724,SRR12004725,SRR12004726,SRR12004727,SRR12004728,SRR12004729,SRR12004730,SRR12004731,SRR12004732,SRR12004733,SRR12004734,SRR12004735,SRR12004736,SRR12004737,SRR12004738,SRR12004739,SRR12004740,SRR12004741,SRR12004742,SRR12004743,SRR12004744,SRR12004745,SRR12004746,SRR12004747,SRR12004748,SRR12004749,SRR12004750,SRR12004751,SRR12004752,SRR12004753,SRR12004754,SRR12004755
hsa-miR-362-5p,0.0,0.0,0.0,0.0,0.0,0.0,31.99,31.07,0.0,0.0,118.58,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3620-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,183.37,0.0,275.31,0.0,138.23,153.48,127.94,275.22,108.12,0.0,255.32,144.15,31.33,15.6,69.63,0.0,45.38,161.27,83.29,0.0,295.19,248.25,221.48,143.28,82.64,382.16,87.81,211.85,93.94,214.78,0.0,43.8,40.21,193.71,95.36,90.53
hsa-miR-3652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.39,0.0,0.0,0.0
hsa-miR-365a-3p,0.0,0.0,49.41,153.04,0.0,0.0,0.0,0.0,0.0,71.6,0.0,0.0,0.59,13.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.88,0.0,0.0,0.0,0.0,0.0,0.0,224.59,0.0
hsa-miR-365a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.46,0.0,0.0,0.0,0.0
hsa-miR-365b-3p,64.34,1.59,105.89,0.0,0.0,0.0,42.27,0.0,0.0,0.0,75.54,0.0,261.89,0.0,13.81,0.0,0.0,0.0,74.82,660.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.04,0.0,0.0,0.0,42.66,54.32
hsa-miR-3661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3679-5p,19.3,0.0,0.0,0.0,23.98,0.0,0.0,0.0,0.0,0.0,0.0,11.64,0.0,0.0,0.0,33.25,0.95,0.0,28.23,0.0,0.0,0.0,19.69,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,31.74,67.8,0.0,0.0
hsa-miR-3688-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,0.0
hsa-miR-369-3p,0.0,0.0,0.0,35.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,2.08,0.0,0.0,49.92,0.0,0.0,0.0,0.0,0.0,0.0,44.72,0.0,0.0,0.0,44.8,0.0,82.08
hsa-miR-369-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.83,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3691-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-370-3p,0.0,17.51,11.77,0.0,0.0,1.32,37.7,0.0,0.0,0.0,62.16,0.0,0.0,13.87,23.02,0.0,42.54,0.0,9.88,0.0,0.0,9.76,117.42,108.59,29.08,68.59,39.03,124.51,0.0,37.35,15.44,43.22,0.0,52.06,0.0,56.73
hsa-miR-374a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.41,0.0,0.0,0.0,0.0,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-5p,0.0,114.6,0.0,0.0,0.0,52.93,69.68,98.77,0.0,62.21,65.98,37.16,0.0,0.0,0.0,130.52,10.4,200.25,121.41,0.0,71.33,333.89,0.0,341.6,133.14,271.92,0.0,0.0,109.59,44.72,163.81,51.86,57.14,33.9,0.0,63.98
hsa-miR-374b-5p,0.0,0.0,0.0,0.0,1.41,0.0,0.0,104.87,0.97,1.17,0.96,33.41,0.0,0.0,17.84,0.0,145.58,0.76,84.7,0.0,0.0,0.0,92.81,0.0,0.0,254.78,0.0,0.0,0.0,41.28,0.0,0.0,93.11,0.0,0.0,0.0
hsa-miR-375-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.91,22.95,0.0,0.0,0.0,18.99,46.79,2.84,155.16,0.0,0.0,117.42,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,37.53,0.0,60.35
hsa-miR-376c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-377-3p,0.0,42.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.05,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-377-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378a-3p,93.29,0.0,110.59,0.0,84.63,0.0,1.14,86.56,70.47,105.63,37.29,0.0,666.25,36.41,0.0,40.63,266.58,95.54,42.35,0.0,104.25,123.58,33.75,78.43,3.06,86.97,0.0,74.36,156.56,41.28,66.04,133.12,81.47,48.43,139.27,107.43
hsa-miR-378c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.31,0.0,54.51,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0
hsa-miR-378d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-379-3p,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-379-5p,0.0,49.34,41.18,0.0,19.75,1.32,0.0,0.0,0.97,1.17,1.91,27.4,0.0,20.8,0.0,102.2,26.47,0.0,0.0,0.0,0.0,0.0,25.31,0.0,4.59,30.62,0.0,0.0,0.0,33.42,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-381-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,0.0,0.0,0.0,0.0,31.44,56.25,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,48.67,47.22,0.0,0.0
hsa-miR-382-3p,0.0,0.0,0.0,43.22,36.67,72.77,0.0,0.0,0.0,1.17,0.0,0.0,36.65,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,44.3,52.79,0.0,0.0,0.0,0.0,0.0,48.17,0.0,0.0,0.0,42.37,0.0,21.73
hsa-miR-382-5p,0.0,41.38,0.0,1.17,1.41,0.0,0.0,1.11,74.33,7.04,49.73,0.0,21.28,35.25,0.0,0.0,89.8,196.43,77.64,277.73,0.0,67.21,222.89,0.0,1.53,113.91,47.81,51.88,43.49,76.67,44.6,116.98,126.97,70.22,0.0,0.0
hsa-miR-3938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,28.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3940-3p,0.0,0.0,0.0,39.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,31.06,0.0,0.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44,0.0,0.0,0.0
hsa-miR-3944-5p,0.0,0.0,0.0,0.0,0.0,0.0,27.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0
hsa-miR-409-3p,48.26,90.73,0.0,110.98,210.17,29.11,44.55,144.83,54.06,12.91,179.78,0.0,67.39,32.94,318.79,50.49,466.98,175.79,256.93,0.0,53.77,126.84,909.84,650.78,45.91,346.64,82.93,274.1,10.44,364.68,148.37,82.98,126.97,39.95,0.0,259.52
hsa-miR-409-5p,189.8,881.82,96.47,176.4,524.72,105.85,173.64,814.02,93.64,0.0,454.22,350.63,2.96,68.19,166.3,0.0,632.41,156.69,1276.17,0.69,0.0,459.65,2737.24,2107.69,260.17,1958.59,434.16,1002.17,464.47,2004.76,473.42,787.75,779.81,469.74,36.39,844.96
hsa-miR-410-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.96,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-411-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.34,0.0,67.76,0.0,0.0,0.0,0.0,42.98,0.0,0.0,48.78,0.0,45.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-411-5p,0.0,0.0,0.0,2.34,23.98,0.0,0.0,0.55,0.0,29.34,0.0,0.0,0.0,0.0,0.0,0.0,25.52,0.0,48.0,0.0,0.0,0.0,0.0,40.72,0.0,0.0,0.0,64.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-412-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-421,83.64,0.0,1.18,0.0,38.08,0.0,38.84,32.74,89.78,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.67,38.83,1.72,0.0,0.0,0.0,0.0,26.56
hsa-miR-423-3p,0.0,63.67,147.06,182.24,166.44,183.92,85.68,0.0,74.33,184.27,349.99,626.55,678.07,0.0,32.22,349.71,11.34,0.0,921.84,3114.7,0.0,114.91,113.91,448.69,22.96,0.0,26.34,450.5,448.81,451.67,36.02,622.36,23.28,64.17,209.53,19.31
hsa-miR-423-5p,1109.87,775.17,591.79,4063.1,806.83,1350.92,4589.92,8185.68,2615.2,1285.19,2579.02,1355.58,659.15,284.9,1622.73,2433.16,1022.83,10630.18,6913.08,1.39,31.82,2096.6,10297.88,3475.62,598.39,905.19,769.79,933.86,1779.6,12312.63,1487.14,1680.37,4500.01,2300.29,319.95,5585.22
hsa-miR-424-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,180.38,0.0,0.0,0.0,32.52,33.05,0.0,0.0,0.0,0.0,51.02,0.0,0.0,0.0,0.0,0.0,2.42,0.0,0.0
hsa-miR-424-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.24,0.0,0.0,0.0,0.0
hsa-miR-425-3p,0.0,46.16,0.0,1.17,33.85,0.0,1.14,17.2,51.16,1.17,0.0,0.0,0.0,0.0,0.0,0.0,7.56,0.0,42.35,1.39,0.0,19.51,0.0,17.34,0.0,0.0,0.0,0.0,36.53,33.91,42.88,0.0,0.0,37.53,0.0,12.07
hsa-miR-425-5p,0.0,0.0,0.0,0.0,80.4,0.0,0.0,51.6,0.0,1.17,0.96,0.0,0.0,35.25,18.41,0.0,23.63,170.44,38.12,0.0,0.0,48.78,68.91,0.0,76.52,0.0,41.95,56.2,0.0,95.35,0.0,0.0,0.0,24.21,0.0,0.0
hsa-miR-4286,0.0,0.0,0.0,43.22,0.0,0.0,13.71,0.0,25.1,31.69,21.99,0.0,16.55,0.0,0.0,0.0,38.76,0.0,0.0,0.0,0.0,39.03,0.0,30.16,0.0,41.65,48.78,38.05,0.0,24.08,24.01,9.22,9.52,7.26,0.0,60.35
hsa-miR-4306,0.0,0.0,0.0,0.0,40.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-431-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-432-5p,32.17,41.38,0.0,1.17,134.0,0.0,19.42,96.55,0.97,3.52,0.0,61.57,39.02,0.0,0.0,0.0,17.96,0.0,173.64,0.0,54.87,131.17,307.97,57.31,1.53,33.07,45.86,127.97,31.31,237.39,25.73,87.02,0.0,191.29,0.0,0.0
hsa-miR-4324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21
hsa-miR-433-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,0.0,0.0,0.0,0.0,8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9
hsa-miR-4433b-3p,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.56,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4433b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.13,0.0,0.0,29.63,0.0,0.0,0.0
hsa-miR-4435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4436b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4446-3p,25.74,0.0,0.0,0.0,1.41,0.0,20.56,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,0.0,19.76,0.0,0.0,0.0,48.52,0.0,0.0,0.0,0.0,22.48,27.83,45.71,0.0,0.0,16.93,0.0,0.0,0.0
hsa-miR-4470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,17.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4485-3p,0.0,52.53,0.0,0.0,0.0,0.0,0.0,0.0,32.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.23,0.0,53.17,0.0,0.0,66.59,0.0,0.0
hsa-miR-4488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0
hsa-miR-449a,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0
hsa-miR-4500,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0
hsa-miR-4508,0.0,0.0,0.0,0.0,0.0,0.0,15.99,0.0,0.0,0.0,6.69,0.0,0.0,0.0,0.0,18.47,0.95,0.0,7.06,0.0,6.58,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,8.46,0.0,0.0,0.0
hsa-miR-450a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,39.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.28
hsa-miR-450b-5p,0.0,0.0,0.0,0.0,0.0,0.0,45.69,14.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-451a,704.52,4006.37,3860.16,1422.9,260.95,7127.73,2013.94,627.02,315.68,1448.34,3603.17,458.37,650.88,442.67,493.72,1.23,923.57,2248.63,1089.83,1.39,2271.57,3721.62,2278.81,2671.0,2277.23,676.14,497.58,1873.77,1403.85,1400.73,1104.64,0.0,2776.4,4127.21,612.29,929.46
hsa-miR-452-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-452-5p,51.47,44.57,38.83,26.87,0.0,0.0,49.12,0.0,0.0,0.0,0.0,171.93,0.0,0.0,0.0,0.0,442.41,0.0,42.35,528.37,0.0,1.08,0.0,58.07,26.02,72.27,0.0,0.0,50.45,0.0,0.0,103.15,0.0,20.58,0.0,0.0
hsa-miR-4521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-454-3p,0.0,28.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.57,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-454-5p,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.32,0.0,0.0,32.93,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4640-5p,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4645-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4659b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,31.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4662a-5p,0.0,28.65,0.0,0.0,32.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,35.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,0.0,0.0
hsa-miR-4667-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.28,0.0,0.0,0.0
hsa-miR-4677-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,58.8,0.0,0.0,48.03,0.0,0.0,16.95,0.0,0.0
hsa-miR-4682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4701-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0
hsa-miR-4710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85,0.95,0.0,21.18,0.0,0.0,0.0,0.0,6.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4732-5p,9.65,0.0,0.0,0.0,28.21,31.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,21.95,9.76,0.0,0.0,7.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,0.0,4.83
hsa-miR-4738-3p,0.0,0.0,0.0,0.0,0.0,0.0,25.13,0.0,20.27,0.0,65.03,0.0,0.0,0.0,12.08,0.0,1.89,78.73,0.0,0.0,20.85,0.0,25.31,17.34,0.0,0.0,0.0,55.34,0.0,23.59,0.0,25.36,19.05,0.0,0.0,0.0
hsa-miR-4742-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4746-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0
hsa-miR-4755-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
