miRNA,SRR25598526,SRR25598527,SRR25598528,SRR25598529,SRR25598530,SRR25598531,SRR25598532,SRR25598533,SRR25598534,SRR25598535,SRR25598536,SRR25598537,SRR25598538,SRR25598539,SRR25598540,SRR25598541,SRR25598542,SRR25598543,SRR25598544,SRR25598545,SRR25598546,SRR25598547,SRR25598548,SRR25598549,SRR25598550,SRR25598551,SRR25598552,SRR25598553,SRR25598554,SRR25598555,SRR25598556,SRR25598557,SRR25598558,SRR25598559,SRR25598560,SRR25598561,SRR25598562,SRR25598563,SRR25598564,SRR25598565,SRR25598566,SRR25598567,SRR25598568,SRR25598569,SRR25598570
hsa-miR-183-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,3512.0,1352.0,1631.0,2323.0,1822.0,4826.0,2674.0,4700.0,3991.0,5922.0,2989.0,1993.0,2108.0,1690.0,2402.0,2561.0,2188.0,731.0,1234.0,2246.0,2002.0,2161.0,6671.0,5059.0,4762.0,2841.0,3924.0,5347.0,2840.0,5490.0,4067.0,5158.0,3479.0,3626.0,3345.0,2200.0,3411.0,7727.0,3631.0,2477.0,2919.0,3445.0,5757.0,1330.0,3999.0
hsa-miR-184,389.0,390.0,415.0,716.0,285.0,519.0,295.0,528.0,289.0,681.0,302.0,351.0,352.0,269.0,1425.0,439.0,361.0,141.0,144.0,313.0,192.0,439.0,1575.0,877.0,1440.0,995.0,539.0,1059.0,279.0,932.0,430.0,647.0,535.0,269.0,356.0,742.0,379.0,789.0,580.0,310.0,432.0,311.0,523.0,123.0,247.0
hsa-miR-1843,47.0,24.0,32.0,26.0,50.0,72.0,34.0,60.0,100.0,46.0,41.0,4.0,10.0,0.0,22.0,15.0,50.0,14.0,18.0,29.0,25.0,17.0,80.0,43.0,6.0,21.0,48.0,51.0,28.0,90.0,78.0,116.0,29.0,31.0,53.0,51.0,95.0,124.0,58.0,56.0,39.0,29.0,109.0,3.0,71.0
hsa-miR-185-3p,0.0,0.0,0.0,0.0,0.0,17.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,1.0
hsa-miR-185-5p,65.0,50.0,39.0,5.0,40.0,277.0,218.0,116.0,237.0,213.0,185.0,278.0,19.0,0.0,147.0,72.0,82.0,40.0,22.0,46.0,116.0,40.0,58.0,110.0,136.0,160.0,48.0,178.0,212.0,311.0,217.0,217.0,160.0,195.0,142.0,49.0,119.0,161.0,61.0,86.0,188.0,55.0,264.0,26.0,156.0
hsa-miR-186-5p,3201.0,1966.0,1152.0,295.0,1207.0,5837.0,3599.0,3586.0,3778.0,5904.0,3170.0,2469.0,923.0,1159.0,1394.0,2077.0,3340.0,1254.0,1129.0,640.0,1074.0,700.0,2224.0,4334.0,1119.0,3551.0,1603.0,3803.0,4142.0,11200.0,10294.0,13698.0,4790.0,5351.0,6581.0,982.0,6240.0,3197.0,2990.0,1648.0,4647.0,3177.0,3667.0,849.0,8014.0
hsa-miR-187-3p,43.0,21.0,0.0,0.0,4.0,21.0,18.0,26.0,31.0,31.0,17.0,28.0,66.0,13.0,12.0,38.0,58.0,14.0,14.0,6.0,32.0,19.0,38.0,83.0,38.0,68.0,54.0,46.0,25.0,55.0,40.0,38.0,62.0,26.0,55.0,26.0,22.0,46.0,7.0,23.0,46.0,40.0,14.0,9.0,26.0
hsa-miR-187-5p,2.0,0.0,0.0,0.0,12.0,1.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,12.0,11.0,4.0,5.0,0.0,0.0,5.0,4.0,0.0,6.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,8.0
hsa-miR-188-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,17.0,8.0,3.0,0.0,0.0,13.0,6.0,4.0,0.0,12.0,7.0,3.0,10.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,6.0,8.0,18.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,5.0,6.0,0.0,0.0
hsa-miR-18a-3p,14.0,10.0,0.0,0.0,14.0,5.0,18.0,4.0,11.0,7.0,8.0,12.0,2.0,0.0,29.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,7.0,24.0,28.0,0.0,17.0,8.0,16.0,13.0,0.0,17.0,0.0,0.0,6.0,7.0,2.0,10.0,1.0,17.0
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,22.0,7.0,0.0,29.0,11.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,14.0,0.0,11.0,8.0,13.0,0.0,12.0,16.0,29.0,52.0,7.0,28.0,0.0,14.0,0.0,7.0,0.0,14.0,5.0,4.0,0.0,11.0,2.0,0.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,12.0,0.0,13.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,8.0,8.0,30.0,0.0,13.0,5.0,0.0,0.0,1.0,9.0,11.0,0.0,0.0,0.0,0.0,15.0
hsa-miR-190a-5p,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,1.0,11.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
hsa-miR-190b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
hsa-miR-190b-5p,365.0,67.0,98.0,43.0,130.0,558.0,319.0,370.0,485.0,500.0,325.0,160.0,103.0,53.0,120.0,262.0,289.0,108.0,104.0,2.0,79.0,0.0,103.0,337.0,136.0,310.0,160.0,296.0,228.0,957.0,516.0,886.0,290.0,618.0,421.0,73.0,414.0,249.0,109.0,101.0,283.0,208.0,217.0,20.0,407.0
hsa-miR-191-3p,8.0,0.0,10.0,22.0,0.0,30.0,10.0,29.0,23.0,48.0,17.0,17.0,24.0,14.0,1.0,16.0,10.0,2.0,7.0,13.0,12.0,0.0,28.0,45.0,11.0,2.0,11.0,29.0,15.0,39.0,28.0,31.0,13.0,43.0,17.0,0.0,45.0,38.0,6.0,31.0,25.0,12.0,22.0,6.0,36.0
hsa-miR-191-5p,6920.0,2661.0,2223.0,558.0,2510.0,12955.0,7291.0,8929.0,8430.0,12987.0,7981.0,5520.0,2419.0,1870.0,3851.0,4985.0,6726.0,2516.0,2657.0,1496.0,2647.0,2094.0,4741.0,10665.0,3934.0,5885.0,3138.0,8302.0,7910.0,16270.0,14270.0,15376.0,8524.0,10427.0,9622.0,1887.0,8640.0,4694.0,3966.0,2692.0,10222.0,5077.0,8194.0,1379.0,9965.0
hsa-miR-1910-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1910-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
hsa-miR-1911-3p,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1911-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-1912-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-5p,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1915-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-3p,0.0,0.0,0.0,20.0,0.0,0.0,8.0,11.0,0.0,15.0,2.0,0.0,0.0,81.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,19.0,0.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,4.0,12.0,5.0,34.0,5.0,0.0
hsa-miR-192-5p,781.0,631.0,572.0,922.0,823.0,1827.0,3535.0,2042.0,1780.0,6187.0,4373.0,990.0,661.0,73704.0,928.0,1152.0,1448.0,254.0,717.0,767.0,468.0,927.0,6195.0,1299.0,1003.0,1281.0,881.0,5151.0,2760.0,2000.0,2087.0,1797.0,1823.0,1775.0,3289.0,1722.0,3031.0,6383.0,2083.0,1163.0,4535.0,3060.0,12342.0,3815.0,3633.0
hsa-miR-193a-3p,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-193a-5p,82.0,57.0,43.0,62.0,40.0,112.0,34.0,111.0,21.0,180.0,72.0,79.0,60.0,30.0,56.0,141.0,123.0,38.0,60.0,85.0,15.0,11.0,59.0,142.0,110.0,55.0,52.0,112.0,38.0,87.0,90.0,134.0,82.0,64.0,52.0,32.0,50.0,52.0,64.0,39.0,91.0,100.0,62.0,22.0,73.0
hsa-miR-193b-3p,28.0,19.0,0.0,0.0,26.0,24.0,19.0,6.0,30.0,8.0,13.0,1.0,14.0,13.0,0.0,6.0,15.0,6.0,27.0,0.0,0.0,12.0,0.0,14.0,3.0,9.0,0.0,35.0,8.0,19.0,27.0,24.0,9.0,15.0,3.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,13.0,4.0,22.0
hsa-miR-193b-5p,51.0,42.0,62.0,78.0,35.0,76.0,59.0,107.0,60.0,175.0,57.0,80.0,60.0,96.0,114.0,105.0,58.0,42.0,63.0,65.0,104.0,121.0,129.0,189.0,129.0,115.0,169.0,237.0,69.0,110.0,95.0,66.0,35.0,65.0,62.0,74.0,113.0,241.0,110.0,91.0,118.0,123.0,158.0,18.0,46.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
hsa-miR-194-5p,308.0,196.0,100.0,81.0,166.0,479.0,862.0,357.0,444.0,1545.0,1019.0,225.0,178.0,10519.0,241.0,283.0,422.0,90.0,334.0,54.0,148.0,84.0,688.0,326.0,201.0,384.0,216.0,1454.0,721.0,632.0,700.0,779.0,567.0,454.0,864.0,216.0,949.0,851.0,433.0,234.0,1021.0,615.0,1849.0,470.0,1078.0
hsa-miR-195-3p,26.0,6.0,12.0,45.0,0.0,19.0,18.0,59.0,19.0,21.0,7.0,1.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,23.0,18.0,18.0,13.0,31.0,11.0,17.0,28.0,23.0,12.0,5.0,25.0,16.0,3.0,31.0,0.0,15.0,22.0,38.0,33.0,9.0,56.0
hsa-miR-195-5p,14.0,11.0,0.0,0.0,24.0,14.0,12.0,12.0,0.0,0.0,4.0,8.0,0.0,9.0,15.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,5.0,4.0,0.0,20.0,0.0,14.0,25.0,21.0,3.0,12.0,5.0,0.0,4.0,0.0,14.0,7.0,7.0,0.0,15.0,0.0,2.0,0.0,15.0
hsa-miR-196a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196a-5p,490.0,87.0,108.0,34.0,165.0,370.0,161.0,409.0,155.0,432.0,256.0,359.0,252.0,88.0,292.0,291.0,259.0,106.0,190.0,46.0,113.0,81.0,184.0,443.0,70.0,169.0,79.0,464.0,182.0,297.0,199.0,233.0,236.0,124.0,173.0,104.0,156.0,264.0,86.0,90.0,237.0,116.0,147.0,52.0,321.0
hsa-miR-196b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196b-5p,261.0,190.0,155.0,24.0,226.0,345.0,208.0,190.0,169.0,434.0,181.0,226.0,186.0,302.0,238.0,193.0,258.0,46.0,292.0,71.0,164.0,140.0,246.0,476.0,69.0,117.0,153.0,270.0,215.0,378.0,283.0,325.0,296.0,211.0,265.0,80.0,149.0,200.0,107.0,87.0,290.0,237.0,184.0,65.0,244.0
hsa-miR-197-3p,275.0,45.0,78.0,13.0,96.0,262.0,108.0,207.0,248.0,314.0,133.0,162.0,55.0,47.0,37.0,113.0,167.0,49.0,10.0,66.0,107.0,15.0,162.0,275.0,129.0,191.0,66.0,364.0,183.0,360.0,280.0,234.0,216.0,257.0,174.0,76.0,127.0,130.0,104.0,60.0,124.0,96.0,267.0,62.0,172.0
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,4.0
hsa-miR-1976,12.0,0.0,9.0,0.0,0.0,8.0,0.0,10.0,0.0,11.0,10.0,0.0,8.0,0.0,0.0,20.0,1.0,4.0,0.0,1.0,0.0,6.0,9.0,0.0,0.0,14.0,0.0,7.0,9.0,16.0,16.0,11.0,14.0,6.0,21.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,35.0,3.0,6.0
hsa-miR-199a-3p,0.0,3.0,37.0,22.0,0.0,3.0,5.0,7.0,0.0,22.0,0.0,43.0,11.0,8.0,0.0,1.0,0.0,11.0,0.0,2.0,24.0,0.0,0.0,8.0,1.0,217.0,0.0,0.0,8.0,28.0,21.0,32.0,16.0,12.0,12.0,12.0,3.0,21.0,9.0,22.0,3.0,0.0,10.0,0.0,0.0
hsa-miR-199a-5p,7.0,12.0,0.0,17.0,13.0,25.0,3.0,10.0,0.0,34.0,3.0,72.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,0.0,7.0,10.0,6.0,0.0,102.0,1.0,15.0,12.0,38.0,39.0,38.0,7.0,0.0,0.0,4.0,13.0,2.0,4.0,1.0,7.0,1.0,2.0,6.0,2.0
hsa-miR-199b-3p,1.0,0.0,2.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,163.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,41.0,0.0,19.0,5.0,7.0,5.0,31.0,0.0,4.0,1.0,4.0,17.0,0.0,3.0,0.0,30.0,17.0,16.0,5.0,0.0
hsa-miR-199b-5p,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,7.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.0
hsa-miR-19a-3p,23.0,14.0,17.0,1.0,5.0,54.0,39.0,6.0,47.0,62.0,29.0,19.0,0.0,15.0,23.0,8.0,74.0,9.0,21.0,12.0,5.0,1.0,14.0,52.0,14.0,25.0,1.0,21.0,33.0,98.0,119.0,134.0,70.0,35.0,24.0,0.0,48.0,16.0,0.0,4.0,36.0,45.0,19.0,5.0,65.0
hsa-miR-19b-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,97.0,62.0,72.0,4.0,46.0,205.0,148.0,65.0,72.0,215.0,115.0,103.0,42.0,30.0,50.0,168.0,202.0,43.0,44.0,19.0,23.0,8.0,80.0,121.0,11.0,97.0,34.0,153.0,171.0,435.0,428.0,502.0,191.0,238.0,207.0,33.0,207.0,49.0,67.0,17.0,179.0,67.0,137.0,18.0,372.0
hsa-miR-200a-3p,28103.0,16011.0,15177.0,9687.0,18388.0,48079.0,32564.0,33185.0,35627.0,59303.0,30802.0,18330.0,11452.0,11856.0,21409.0,22603.0,29784.0,9411.0,12475.0,14876.0,12131.0,14315.0,38368.0,47604.0,24209.0,25376.0,25141.0,42525.0,33260.0,59417.0,62310.0,65694.0,35916.0,45167.0,48059.0,19874.0,41102.0,37681.0,32914.0,16627.0,48300.0,29556.0,54131.0,13333.0,45161.0
hsa-miR-200a-5p,1674.0,1157.0,2126.0,3850.0,1980.0,3358.0,3440.0,3207.0,3277.0,5249.0,2196.0,1039.0,1385.0,2054.0,2726.0,1680.0,1907.0,561.0,824.0,3047.0,1358.0,2420.0,10072.0,3633.0,5820.0,2006.0,3992.0,3452.0,2280.0,3273.0,3198.0,2965.0,2667.0,3489.0,3012.0,4596.0,2535.0,7210.0,4401.0,3566.0,3176.0,3080.0,7400.0,1601.0,2960.0
hsa-miR-200b-3p,38981.0,18001.0,20283.0,10571.0,21922.0,63316.0,47066.0,48358.0,44327.0,95283.0,43152.0,24615.0,16277.0,13466.0,24956.0,27401.0,35376.0,11463.0,16608.0,17378.0,15897.0,14260.0,49281.0,54824.0,36168.0,29949.0,29034.0,49017.0,43416.0,82572.0,72379.0,82761.0,49689.0,54538.0,58566.0,18140.0,51123.0,51752.0,37209.0,24638.0,59619.0,37253.0,59022.0,11989.0,62266.0
hsa-miR-200b-5p,1746.0,871.0,776.0,443.0,900.0,2408.0,1473.0,2319.0,1538.0,3543.0,1831.0,1539.0,817.0,607.0,1414.0,1177.0,1535.0,539.0,797.0,901.0,794.0,817.0,1972.0,2422.0,1431.0,1280.0,1299.0,2508.0,1796.0,2459.0,2019.0,2198.0,1589.0,1950.0,1891.0,1082.0,1347.0,1813.0,978.0,896.0,2188.0,1286.0,2857.0,549.0,1845.0
hsa-miR-200c-3p,76650.0,30032.0,29001.0,9484.0,28189.0,130043.0,77751.0,83123.0,84342.0,139571.0,75454.0,51319.0,21798.0,18363.0,38038.0,45505.0,70125.0,27715.0,22764.0,18895.0,27967.0,19563.0,57591.0,111445.0,47988.0,59073.0,39627.0,115218.0,87105.0,198941.0,165378.0,183136.0,101280.0,110172.0,108158.0,25287.0,100317.0,68898.0,51756.0,31889.0,102183.0,59261.0,89570.0,19515.0,135528.0
hsa-miR-200c-5p,5.0,0.0,0.0,0.0,14.0,2.0,1.0,2.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,4.0,0.0,0.0,11.0,7.0
hsa-miR-202-5p,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203a-3p,9316.0,5817.0,2656.0,755.0,5491.0,14559.0,15012.0,12829.0,8866.0,19708.0,8489.0,9433.0,11178.0,2473.0,10078.0,8587.0,15301.0,4404.0,1951.0,4954.0,8347.0,4148.0,14156.0,17656.0,5998.0,22533.0,2067.0,17246.0,3294.0,12518.0,4508.0,9257.0,21441.0,6559.0,14771.0,6312.0,13836.0,5234.0,9645.0,4222.0,9657.0,8150.0,17728.0,3126.0,14512.0
hsa-miR-203a-5p,1.0,0.0,0.0,0.0,8.0,11.0,0.0,25.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,7.0,0.0,11.0,8.0,6.0,0.0,0.0,6.0,3.0,0.0,8.0,0.0,1.0
hsa-miR-203b-3p,13.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,22.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,9.0,10.0,21.0,14.0,5.0,19.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,11.0,3.0
hsa-miR-204-3p,380.0,292.0,402.0,488.0,380.0,523.0,219.0,765.0,316.0,860.0,116.0,353.0,371.0,186.0,622.0,501.0,559.0,118.0,393.0,550.0,488.0,452.0,1326.0,1606.0,485.0,408.0,841.0,804.0,310.0,472.0,245.0,494.0,306.0,218.0,474.0,384.0,311.0,596.0,322.0,283.0,458.0,411.0,336.0,131.0,244.0
hsa-miR-204-5p,7563.0,5451.0,5404.0,3389.0,9771.0,12055.0,4547.0,12616.0,5764.0,15568.0,4175.0,5975.0,5866.0,2300.0,9471.0,7163.0,9874.0,2242.0,5770.0,7150.0,6969.0,6335.0,14502.0,25178.0,9528.0,7108.0,10435.0,11715.0,6619.0,8864.0,6570.0,11470.0,7964.0,5891.0,9943.0,3035.0,4737.0,8292.0,3714.0,3436.0,7936.0,5861.0,6848.0,2373.0,5457.0
hsa-miR-205-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-205-5p,1473.0,706.0,471.0,115.0,744.0,939.0,865.0,503.0,538.0,1466.0,1034.0,736.0,441.0,412.0,722.0,1314.0,1649.0,314.0,503.0,181.0,457.0,387.0,379.0,1310.0,290.0,1045.0,245.0,1395.0,844.0,1289.0,1500.0,1817.0,962.0,834.0,1080.0,84.0,1474.0,479.0,230.0,235.0,1237.0,561.0,510.0,79.0,1173.0
hsa-miR-206,29.0,25.0,50.0,29.0,11.0,51.0,16.0,30.0,12.0,45.0,12.0,16.0,31.0,11.0,38.0,65.0,15.0,8.0,50.0,50.0,14.0,45.0,141.0,38.0,34.0,42.0,4.0,0.0,9.0,50.0,49.0,11.0,33.0,26.0,2.0,8.0,2.0,79.0,42.0,26.0,24.0,24.0,26.0,31.0,1.0
hsa-miR-208b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
