miRNA,SRR27046388,SRR27046389,SRR27046390,SRR27046391,SRR27046392,SRR27046393,SRR27046394,SRR27046395,SRR27046396,SRR27046397,SRR27046398,SRR27046399,SRR27046400,SRR27046401,SRR27046402,SRR27046403,SRR27046404,SRR27046405,SRR27046406,SRR27046407,SRR27046408,SRR27046409,SRR27046410,SRR27046411,SRR27046412,SRR27046413,SRR27046414,SRR27046415,SRR27046416,SRR27046417,SRR27046418,SRR27046419,SRR27046420,SRR27046421,SRR27046422,SRR27046423,SRR27046424
hsa-miR-223-5p,1057.24,3377.63,771.11,2500.02,216.72,123.0,1131.27,582.19,292.11,181.62,533.5,484.8,637.54,940.66,396.65,1394.09,905.44,934.68,257.62,557.96,1318.08,1819.7,2876.55,1398.99,2568.94,384.33,548.29,939.85,906.45,220.4,668.66,738.52,785.73,623.81,266.21,226.05,165.99
hsa-miR-224-5p,0.0,1.18,0.0,1.45,0.0,0.0,0.95,4.82,0.0,0.0,0.0,0.0,5.14,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73,1.12,0.0,0.0,0.0,0.0,1.06,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0
hsa-miR-2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,50.0,13.75,0.0,7.63,0.0,13.18,0.0,0.0,0.0,0.0,0.0,20.65,44.99,38.24,0.0,28.88,56.23,13.28,63.13,0.0,65.38,0.0,55.91,0.37,183.56,11.52,30.0,0.0,0.0,0.0,0.0,26.14,31.35,0.0,98.23,57.55,0.0
hsa-miR-23a-3p,3289.91,5953.48,1924.48,6579.4,3538.65,1018.5,4082.49,979.53,1790.97,502.89,2231.65,2403.35,4283.26,4109.85,1442.99,6193.73,2182.52,3999.43,855.33,4680.07,3902.12,6958.51,12055.14,1261.08,689.07,2306.7,1078.2,2327.37,2084.35,2010.43,3158.2,4296.71,3322.53,1579.39,841.33,2347.16,1544.46
hsa-miR-23b-3p,0.65,16.11,0.47,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.71,0.0,20.87,0.0,41.59,0.0,0.0,11.15,0.75,0.31,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0
hsa-miR-24-3p,3.25,163.03,71.17,38.51,2.51,30.12,90.62,4.82,15.83,1.72,3.99,38.35,1.29,13.77,1.55,1.0,4.07,3.42,53.97,97.79,2.84,147.51,115.97,1.5,69.35,5.76,0.48,20.62,42.05,0.54,165.85,1.49,7.84,0.0,1.42,2.08,1.58
hsa-miR-25-3p,29.22,150.85,74.0,49.05,19.25,4.39,8.58,72.97,52.5,39.66,109.63,112.1,9.85,63.48,37.26,86.63,9.78,38.71,4.07,55.75,22.74,108.91,118.67,23.24,108.88,51.1,18.39,7.05,40.98,17.7,35.04,25.39,20.9,15.03,7.12,9.71,7.9
hsa-miR-25-5p,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-5p,1.95,2.75,0.47,2.91,0.0,18.2,0.95,0.96,7.5,0.57,3.99,0.0,1.29,1.53,0.0,16.93,0.0,2.28,0.0,0.44,0.95,28.03,1.91,0.37,0.31,14.39,0.97,0.54,1.6,1.07,0.58,0.75,35.92,1.61,4.27,0.0,107.5
hsa-miR-26b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,0.0,0.0,0.0,49.27,0.0,48.9,37.84,38.3,0.0,0.0,0.0,0.0,26.19,20.55,0.0,0.0,17.27,0.0,0.0,0.0,0.0,57.81,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26b-5p,0.0,0.79,0.47,1.45,0.0,21.96,0.0,0.0,0.0,0.0,1.33,24.58,1.29,0.0,0.0,1.99,0.81,5.31,0.0,0.44,0.0,0.0,2.07,0.0,0.63,1.44,0.0,0.0,0.53,2.68,0.0,1.49,0.65,0.0,1.42,0.69,1.58
hsa-miR-27a-3p,0.0,16.11,1.41,0.36,0.0,0.0,0.0,0.32,2.5,0.0,0.44,0.0,59.13,0.0,0.0,0.0,2.44,0.38,10.18,0.0,0.95,0.46,7.81,0.0,0.31,0.0,0.48,1.09,1.06,0.0,0.0,0.0,10.45,0.0,0.0,0.0,0.0
hsa-miR-27a-5p,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-27b-3p,2.6,5.5,0.0,26.52,0.0,0.63,1.91,0.0,0.42,0.57,0.0,0.98,0.0,0.76,0.0,5.97,0.0,0.0,0.0,0.88,0.0,0.46,1.91,0.0,1.26,0.0,0.0,0.0,0.53,0.0,0.0,28.38,1.96,0.0,1.42,0.0,0.0
hsa-miR-28-3p,253.27,521.3,195.13,660.52,0.0,62.75,207.94,163.31,82.51,78.74,57.26,106.2,357.76,242.43,31.05,349.52,127.14,259.19,1.02,154.87,156.35,301.9,451.76,116.18,449.65,204.4,29.04,97.67,166.6,100.82,155.92,244.18,267.79,210.98,93.96,90.14,90.11
hsa-miR-2861,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.67,0.0,0.0,0.44,1.9,0.0,0.0,0.0,0.0,18.71,0.48,0.0,0.0,0.54,0.0,0.0,0.65,0.0,55.52,0.0,0.0
hsa-miR-296-3p,0.0,0.0,0.0,11.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,4.55,43.61,0.0,0.36,0.0,0.0,0.0,0.0,0.42,0.0,0.44,24.58,0.86,0.0,31.05,46.8,2.44,1.14,1.02,1.33,37.9,1.84,44.92,0.37,0.31,28.79,0.0,0.0,0.53,0.54,0.58,24.64,0.65,40.26,62.64,0.0,0.0
hsa-miR-29b-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-3p,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,9.58,0.0,0.0,0.0,0.0,1.53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0
hsa-miR-29c-3p,63.64,31.82,0.94,13.44,0.84,0.0,2.86,44.36,21.67,0.0,32.4,80.64,0.43,0.76,2.33,9.96,60.31,11.76,0.0,0.44,0.95,27.11,7.96,71.58,41.42,2.16,0.0,0.0,2.66,0.54,0.0,0.75,19.59,115.96,2.85,0.0,1.58
hsa-miR-301a-3p,0.65,15.32,38.65,15.99,0.0,0.0,0.0,0.0,0.0,0.0,22.19,0.0,72.84,0.76,0.0,1.0,0.0,0.0,0.0,27.88,0.95,0.0,7.96,0.0,0.0,8.64,31.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0
hsa-miR-301b-3p,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3059-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0
hsa-miR-3064-5p,0.0,18.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,12.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,57.15,0.0,0.0,0.0,158.15,0.0,0.0,0.0,9.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.84,0.0,0.0,20.23,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-5p,896.19,542.12,51.38,438.53,210.86,95.39,3.82,180.35,113.76,29.31,89.66,26.55,398.46,250.08,121.09,450.09,65.2,15.94,0.0,117.26,97.6,292.71,233.53,342.91,118.92,92.12,27.1,28.22,273.05,86.34,1.75,123.96,251.46,120.79,179.37,0.69,241.86
hsa-miR-30c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.75,0.0,0.0,0.0,0.0,0.0
hsa-miR-30d-5p,1176.08,767.61,155.54,937.01,0.0,69.03,420.65,478.35,278.36,253.46,591.2,447.43,609.69,914.66,138.94,783.68,415.64,190.88,251.51,529.64,389.45,450.33,785.96,345.91,298.72,500.93,299.55,214.34,486.49,543.76,334.62,300.19,486.59,263.59,421.38,488.15,69.56
hsa-miR-30e-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
hsa-miR-30e-5p,1479.36,1016.27,495.85,1354.83,868.55,348.29,160.25,599.87,539.21,190.81,925.42,501.52,951.6,1022.49,331.45,1462.79,393.64,417.06,378.79,933.63,516.43,813.35,1030.0,348.53,155.95,600.25,280.2,426.51,1485.02,771.14,301.92,834.1,772.67,537.91,760.18,185.83,251.35
hsa-miR-3124-5p,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3140-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3146,0.0,0.0,0.0,40.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.88,0.0,35.97,0.0,0.0,0.0
hsa-miR-3150a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150b-3p,25.33,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69,0.0,0.0,0.0,19.76,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3175,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,31.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,0.0,11.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,12.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,19.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-5p,0.65,0.0,0.47,0.36,0.0,0.0,0.0,0.64,2.08,0.0,37.73,3.93,0.43,0.76,0.0,1.99,2.44,0.38,0.0,0.88,0.0,0.0,0.64,0.37,0.31,0.0,0.48,0.0,1.06,1.07,0.0,0.75,0.65,0.0,0.0,0.0,3.16
hsa-miR-3202,0.0,19.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,2026.81,2348.0,1252.35,4997.5,1295.3,894.87,1316.32,388.98,1620.54,132.76,2190.82,1302.96,1096.84,2254.53,561.21,2853.89,903.0,4059.01,405.26,3598.66,930.52,1928.61,7940.07,129.67,45.18,2693.91,499.42,493.8,1339.71,1016.74,959.49,2328.32,1846.43,584.62,1232.81,606.03,686.07
hsa-miR-320a-5p,0.0,0.0,77.3,0.0,0.0,1.26,0.0,0.32,48.34,0.0,72.35,19.67,0.0,0.0,45.8,6.97,0.0,23.53,0.0,0.0,113.71,0.0,17.04,0.0,0.0,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.64,0.0
hsa-miR-320b,1.3,27.5,45.72,66.85,271.95,48.95,0.0,0.0,58.75,0.0,41.72,88.5,62.55,102.48,95.48,160.32,58.68,200.75,36.66,213.72,107.08,289.04,225.4,0.0,0.0,161.22,0.48,43.41,1.6,1.07,130.81,97.08,61.4,0.0,610.71,85.98,86.94
hsa-miR-320c,0.65,2.75,62.22,45.42,0.0,0.63,0.0,0.64,0.0,0.0,22.64,0.0,47.13,0.0,0.0,0.0,99.43,37.57,0.0,0.44,0.0,0.92,31.06,0.37,0.0,17.27,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.69,0.0
hsa-miR-320d,1.3,7.07,1.41,1.82,0.0,0.0,0.0,0.96,1.67,0.57,0.44,0.98,2.14,0.0,2.33,1.99,2.44,0.0,7.13,0.88,0.95,3.22,6.05,5.25,1.88,1.44,0.0,1.09,15.97,2.15,0.0,1.49,0.0,1.07,1.42,1.39,1.58
hsa-miR-320e,0.0,27.11,0.0,22.89,0.0,28.24,0.0,0.0,0.83,0.0,0.0,32.45,0.86,0.76,0.0,0.0,53.79,11.38,0.0,0.0,0.0,68.93,70.73,0.0,0.0,17.27,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58
hsa-miR-324-3p,90.92,32.61,0.0,128.98,0.0,16.32,0.0,38.26,0.0,0.0,0.0,0.0,0.0,0.0,37.26,19.92,0.0,36.81,0.0,56.64,0.0,17.92,53.84,0.0,0.0,0.72,0.0,0.0,35.66,0.0,0.0,63.47,0.0,0.0,0.0,115.1,0.0
hsa-miR-324-5p,71.44,171.28,53.73,214.0,133.88,0.0,0.0,229.21,74.59,0.0,145.58,76.7,111.83,113.95,0.78,20.91,35.86,29.22,0.0,203.54,52.12,20.68,241.97,0.0,228.43,116.59,0.0,1.09,77.71,54.7,46.13,36.59,128.02,0.0,0.0,0.0,0.0
hsa-miR-326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-328-3p,0.0,1.18,0.94,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,0.76,0.0,0.44,0.0,0.0,0.32,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0
hsa-miR-330-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-331-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,20.87,0.0,0.0,0.0,0.0,0.0,29.12,0.0,0.0,0.0,0.0,0.0
hsa-miR-335-5p,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-337-5p,0.0,0.0,0.0,0.36,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-3p,3.25,174.03,59.86,0.0,0.0,0.0,0.0,0.32,0.42,0.0,106.52,1.97,0.0,0.0,0.0,119.49,0.81,162.04,80.44,29.65,1.9,0.0,135.88,0.37,270.8,23.75,0.0,55.35,27.68,0.0,0.0,50.03,0.65,694.67,0.0,0.0,0.0
hsa-miR-339-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-33a-5p,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-5p,0.0,0.39,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.31,0.0,25.65,0.0,0.53,0.0,0.58,0.75,0.0,0.54,0.0,0.0,0.0
hsa-miR-342-3p,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,32.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,15.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.1,0.0
hsa-miR-345-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-34a-5p,0.65,0.0,0.47,11.26,0.0,0.0,2.86,0.64,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0
hsa-miR-34b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3605-3p,0.0,0.39,0.0,0.0,0.0,0.0,0.95,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-3p,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-5p,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,8.44,0.75,0.31,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3613-5p,3.25,0.39,5.18,0.36,0.0,0.0,1.91,12.54,1.25,0.0,3.11,5.9,0.86,2.29,1.55,4.98,5.7,4.93,5.09,0.88,1.9,0.92,0.32,21.36,6.28,2.16,2.9,0.0,4.26,0.54,6.42,0.0,6.53,0.0,0.0,1.39,1.58
hsa-miR-3615,1.95,0.39,1.89,0.0,0.84,0.0,0.0,0.32,0.42,0.0,0.0,0.0,0.86,0.0,48.13,2.99,0.0,0.38,1.02,2.21,0.0,0.92,0.8,1.12,6.59,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.65,0.0,0.0,0.0,0.0
hsa-miR-362-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.14,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,238.33,314.66,222.0,827.28,164.84,372.13,290.93,411.49,1215.93,33.91,3059.43,2163.41,874.05,1435.47,632.62,1008.72,317.84,350.65,59.06,1088.05,366.71,820.7,1621.94,303.56,113.9,1094.7,205.19,136.74,1087.42,1306.32,347.47,1818.3,982.32,359.68,1859.18,399.4,1.58
hsa-miR-3663-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3665,0.65,0.79,0.0,0.36,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,8.76,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.58,9.71,0.0,0.0,0.0,0.0,0.0
hsa-miR-367-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3679-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
