miRNA,SRR13716319,SRR13716320,SRR13716321,SRR13716322,SRR13716323
hsa-miR-3917,0.0,0.0,0.16,0.0,0.77
hsa-miR-3920,1.45,0.0,0.0,0.0,0.0
hsa-miR-3922-3p,2.9,0.0,0.0,0.0,0.0
hsa-miR-3928-3p,0.29,0.0,0.0,0.0,0.0
hsa-miR-3929,0.0,0.0,0.0,0.0,0.77
hsa-miR-3934-5p,1.16,2.27,0.0,0.0,0.0
hsa-miR-3936,0.87,0.0,0.0,0.0,0.0
hsa-miR-3939,0.29,0.0,0.0,0.0,0.0
hsa-miR-3940-3p,3.19,0.0,0.0,0.0,0.77
hsa-miR-3960,0.29,4.09,0.0,23.58,0.0
hsa-miR-409-3p,497.39,284.6,377.36,678.27,240.06
hsa-miR-409-5p,6.39,3.63,0.32,0.0,2.32
hsa-miR-410-3p,1.16,0.23,0.48,3.63,8.49
hsa-miR-411-3p,6.1,2.04,4.65,5.44,20.84
hsa-miR-411-5p,6.1,11.36,32.06,12.69,193.75
hsa-miR-412-5p,0.0,0.45,33.99,0.0,0.77
hsa-miR-421,5.81,0.0,0.48,0.0,0.0
hsa-miR-423-3p,376.31,1167.71,608.84,3298.86,1970.64
hsa-miR-423-5p,53788.55,19718.94,355.4,2014.86,4347.31
hsa-miR-424-3p,9.0,21.12,6.57,9.07,35.51
hsa-miR-424-5p,0.0,0.0,1.44,0.0,10.03
hsa-miR-425-3p,23.23,8.86,0.0,16.32,2.32
hsa-miR-425-5p,277.01,136.28,976.27,371.78,1745.25
hsa-miR-4286,0.0,0.0,0.32,1.81,0.77
hsa-miR-431-3p,0.0,0.0,0.16,0.0,0.77
hsa-miR-431-5p,5.81,2.27,55.15,0.0,2.32
hsa-miR-4317,0.0,0.0,0.16,0.0,0.0
hsa-miR-432-5p,103.66,52.24,14.11,72.54,124.27
hsa-miR-4326,46.75,42.47,0.16,81.61,15.44
hsa-miR-433-3p,20.62,28.85,7.69,39.9,36.28
hsa-miR-4421,0.0,0.0,0.32,0.0,0.0
hsa-miR-4422,0.0,0.0,0.0,1.81,0.0
hsa-miR-4433a-3p,0.29,1.14,0.0,0.0,0.0
hsa-miR-4433b-3p,195.41,100.85,523.56,2959.72,249.32
hsa-miR-4433b-5p,6.68,3.18,91.21,18.14,44.77
hsa-miR-4435,6.39,0.68,0.0,1.81,0.0
hsa-miR-4436a,0.0,1.14,0.0,0.0,0.0
hsa-miR-4436b-3p,0.58,0.23,0.0,0.0,0.0
hsa-miR-4440,0.29,0.0,0.64,0.0,1.54
hsa-miR-4446-3p,132.41,54.29,92.02,253.9,39.37
hsa-miR-4449,0.0,0.0,0.16,0.0,0.0
hsa-miR-4466,3.19,15.9,0.16,0.0,0.0
hsa-miR-4467,2.32,3.18,0.0,0.0,0.0
hsa-miR-4470,0.87,0.23,0.0,0.0,0.0
hsa-miR-4473,0.58,1.36,0.0,0.0,0.0
hsa-miR-4478,0.29,0.0,0.0,0.0,0.0
hsa-miR-4479,0.0,0.0,0.0,0.0,0.77
hsa-miR-4482-3p,2.61,0.0,0.0,0.0,0.0
hsa-miR-4485-3p,0.58,0.0,0.0,0.0,0.77
hsa-miR-4485-5p,0.0,0.0,0.16,0.0,0.0
hsa-miR-4488,2.32,4.54,1.28,16.32,6.95
hsa-miR-4489,1.74,0.0,0.0,5.44,0.0
hsa-miR-4491,1.74,0.0,0.0,0.0,0.0
hsa-miR-4498,0.58,0.0,0.16,0.0,0.77
hsa-miR-449a,0.0,0.23,0.16,5.44,1.54
hsa-miR-449c-5p,0.0,0.0,0.0,9.07,0.0
hsa-miR-4504,2.03,0.0,0.0,0.0,0.0
hsa-miR-4508,0.0,0.0,0.0,0.0,0.77
hsa-miR-450a-2-3p,0.29,0.0,0.0,0.0,0.0
hsa-miR-450a-5p,5.23,2.5,22.44,5.44,121.19
hsa-miR-450b-5p,16.55,1.82,16.19,1.81,71.01
hsa-miR-4511,1.74,2.27,0.0,0.0,0.0
hsa-miR-4516,0.0,0.23,0.0,0.0,0.77
hsa-miR-451a,32314.48,10737.7,2629.19,3017.76,8.49
hsa-miR-452-5p,0.29,1.14,0.64,0.0,2.32
hsa-miR-4525,2.61,1.82,0.48,0.0,1.54
hsa-miR-4526,0.0,0.0,0.16,0.0,0.0
hsa-miR-454-3p,2.32,0.68,0.0,1.81,0.0
hsa-miR-454-5p,11.03,7.72,0.0,5.44,0.0
hsa-miR-455-3p,0.58,0.45,1.28,0.0,3.09
hsa-miR-455-5p,5.52,1.14,9.78,0.0,60.21
hsa-miR-4638-5p,1.74,0.0,0.0,0.0,0.0
hsa-miR-4642,0.29,0.0,0.0,0.0,0.0
hsa-miR-4644,0.58,0.0,0.0,0.0,0.0
hsa-miR-4645-3p,0.58,0.0,0.0,0.0,0.0
hsa-miR-4647,1.16,6.59,0.0,0.0,0.0
hsa-miR-4654,0.29,0.0,0.0,0.0,0.0
hsa-miR-4658,0.87,2.04,0.0,0.0,0.0
hsa-miR-4659a-3p,0.58,1.82,0.0,0.0,0.0
hsa-miR-4660,0.29,0.0,0.0,0.0,0.0
hsa-miR-4661-5p,7.84,0.0,0.0,0.0,0.0
hsa-miR-4662a-5p,1.16,0.0,0.0,0.0,0.0
hsa-miR-4664-3p,1.16,0.0,0.16,0.0,37.82
hsa-miR-4665-5p,3.48,4.09,0.0,9.07,0.77
hsa-miR-4667-5p,0.87,0.0,0.0,0.0,0.0
hsa-miR-4669,0.87,0.0,0.0,0.0,0.0
hsa-miR-4676-3p,2.03,0.0,0.0,0.0,0.0
hsa-miR-4677-3p,2.9,0.0,0.0,0.0,0.0
hsa-miR-4677-5p,0.58,0.0,0.0,0.0,0.0
hsa-miR-4678,2.32,0.0,0.0,0.0,0.0
hsa-miR-4683,0.58,0.45,0.0,0.0,0.0
hsa-miR-4685-3p,1.16,0.0,0.0,1.81,0.0
hsa-miR-4686,0.58,0.0,0.0,0.0,0.0
hsa-miR-4707-3p,0.0,0.0,0.16,0.0,0.0
hsa-miR-4707-5p,0.0,0.0,0.0,0.0,1.54
hsa-miR-4709-5p,0.0,0.0,0.0,12.69,0.0
hsa-miR-4721,0.0,0.68,0.0,0.0,0.0
hsa-miR-4724-5p,0.29,0.0,0.0,0.0,0.0
hsa-miR-4728-3p,0.0,0.68,0.0,0.0,0.0
hsa-miR-4732-3p,20.91,22.49,0.0,14.51,0.0
hsa-miR-4732-5p,89.14,56.78,54.82,19.95,0.0
hsa-miR-4734,0.29,0.0,0.16,0.0,0.0
hsa-miR-4738-3p,0.0,0.0,0.0,7.25,0.0
hsa-miR-4741,0.0,1.14,0.0,0.0,0.0
hsa-miR-4742-3p,1.45,0.0,0.0,0.0,0.0
hsa-miR-4744,0.58,0.0,0.0,0.0,0.0
hsa-miR-4745-5p,0.58,0.0,0.0,0.0,0.0
hsa-miR-4746-5p,4.65,4.09,0.16,3.63,2.32
hsa-miR-4748,0.0,1.36,0.0,0.0,0.0
hsa-miR-4749-5p,0.0,0.0,0.0,0.0,0.77
hsa-miR-4750-5p,0.29,0.0,0.16,0.0,0.0
hsa-miR-4754,1.45,0.0,0.0,0.0,0.0
hsa-miR-4757-5p,1.16,1.14,0.0,0.0,0.0
hsa-miR-4762-3p,0.87,0.0,0.0,0.0,0.0
hsa-miR-4765,0.87,0.0,0.0,0.0,0.0
hsa-miR-4766-3p,0.0,0.91,0.0,0.0,0.0
hsa-miR-4775,1.16,0.0,0.0,0.0,0.0
hsa-miR-4781-3p,2.32,0.0,0.0,0.0,0.0
hsa-miR-4784,0.87,0.0,0.16,0.0,0.0
hsa-miR-4788,0.29,0.0,0.0,0.0,0.77
hsa-miR-4791,0.0,0.0,0.16,0.0,0.0
hsa-miR-4796-5p,0.87,0.0,0.0,0.0,0.0
hsa-miR-4797-3p,0.29,0.0,0.0,0.0,0.0
hsa-miR-4800-3p,0.0,0.0,0.0,9.07,0.0
hsa-miR-483-3p,0.87,0.23,0.0,0.0,22.38
hsa-miR-483-5p,9.0,81.77,0.0,23.58,131.22
hsa-miR-484,15.1,8.86,53.7,27.2,12.35
hsa-miR-485-3p,0.87,0.23,54.18,5.44,1.54
hsa-miR-485-5p,44.14,54.97,25.97,168.66,84.91
hsa-miR-486-3p,604.54,277.56,55.95,317.37,143.57
hsa-miR-486-5p,42210.04,16729.59,0.32,139.64,11712.72
hsa-miR-487a-5p,1.45,0.23,0.0,0.0,0.0
hsa-miR-487b-3p,0.58,0.0,0.8,9.07,6.95
hsa-miR-487b-5p,0.0,0.0,0.16,0.0,0.0
hsa-miR-490-3p,0.0,0.0,0.16,0.0,0.0
hsa-miR-490-5p,0.0,0.0,0.0,0.0,1.54
hsa-miR-491-5p,0.0,0.23,0.0,0.0,0.0
hsa-miR-493-3p,16.84,19.76,0.0,52.59,0.0
hsa-miR-493-5p,36.3,5.91,195.25,0.0,6.18
hsa-miR-494-3p,17.13,11.36,0.0,1.81,0.0
hsa-miR-495-3p,3.19,1.36,1.28,10.88,38.59
hsa-miR-497-5p,0.58,2.5,0.64,1.81,0.77
hsa-miR-499a-5p,0.58,27.26,0.64,34.46,1.54
hsa-miR-5000-3p,0.58,0.0,0.0,0.0,0.0
hsa-miR-5003-3p,0.58,0.0,0.0,0.0,0.0
hsa-miR-5004-5p,0.58,0.0,0.0,0.0,0.0
hsa-miR-5009-5p,3.48,1.82,0.0,0.0,0.0
hsa-miR-500a-3p,32.52,14.54,2.89,27.2,31.65
hsa-miR-500a-5p,0.0,0.45,0.0,0.0,0.0
hsa-miR-500b-3p,0.29,1.14,0.16,0.0,0.77
hsa-miR-500b-5p,0.0,0.23,0.0,0.0,0.0
hsa-miR-501-3p,241.87,149.68,8.66,101.56,72.56
hsa-miR-5010-5p,15.39,14.76,0.0,27.2,0.77
hsa-miR-502-3p,13.36,16.35,9.94,14.51,50.17
hsa-miR-503-5p,53.43,28.85,0.0,7.25,0.0
hsa-miR-504-3p,0.0,0.45,0.0,0.0,0.77
hsa-miR-504-5p,2.32,0.68,1.44,10.88,86.45
hsa-miR-505-3p,10.45,12.27,0.8,10.88,6.95
hsa-miR-505-5p,17.13,25.21,0.48,38.08,8.49
hsa-miR-509-3p,1.45,0.0,0.0,0.0,0.0
hsa-miR-5090,0.29,0.0,0.0,0.0,0.0
hsa-miR-5094,0.58,0.0,0.0,0.0,0.0
hsa-miR-511-5p,9.58,29.98,0.16,14.51,10.03
hsa-miR-516b-5p,1.16,0.0,0.0,0.0,0.0
hsa-miR-517b-3p,1.45,0.0,0.0,0.0,0.0
hsa-miR-5187-5p,5.23,1.36,0.0,56.22,0.0
hsa-miR-5189-3p,1.16,0.0,0.0,0.0,0.0
hsa-miR-5189-5p,4.07,2.04,0.0,1.81,0.0
hsa-miR-5192,0.0,0.45,0.0,0.0,0.0
hsa-miR-522-3p,0.0,0.0,0.0,10.88,0.0
hsa-miR-532-3p,6.39,0.23,1.44,0.0,12.35
hsa-miR-532-5p,942.23,382.73,95.86,607.54,247.78
hsa-miR-539-3p,0.0,0.0,0.16,0.0,1.54
hsa-miR-539-5p,0.0,0.0,0.16,0.0,0.0
hsa-miR-541-3p,0.0,1.36,0.0,7.25,0.0
hsa-miR-541-5p,0.0,0.0,0.16,0.0,0.0
hsa-miR-542-3p,3.19,1.82,8.02,1.81,58.66
hsa-miR-543,27.29,51.56,171.37,101.56,49.4
hsa-miR-548ab,0.0,1.36,0.0,0.0,0.0
hsa-miR-548al,0.58,0.0,0.0,0.0,0.0
hsa-miR-548aw,0.87,0.0,0.0,0.0,0.0
hsa-miR-548ay-3p,2.03,0.0,0.0,0.0,0.0
hsa-miR-548bc,1.74,3.41,0.0,0.0,0.0
hsa-miR-548e-3p,11.9,0.91,0.0,0.0,0.0
hsa-miR-548j-5p,8.71,7.27,0.0,5.44,0.0
hsa-miR-548k,0.0,2.95,0.0,0.0,66.38
hsa-miR-548l,0.87,0.0,0.0,0.0,0.0
hsa-miR-548o-3p,11.03,3.86,0.0,0.0,0.0
hsa-miR-548t-5p,0.58,0.0,0.0,0.0,0.0
hsa-miR-550a-3-5p,2.32,2.5,0.48,5.44,1.54
hsa-miR-550a-3p,0.58,0.0,0.0,0.0,0.0
hsa-miR-550a-5p,3.48,0.0,0.96,5.44,3.86
hsa-miR-551b-5p,0.0,0.0,0.0,0.0,0.77
hsa-miR-552-3p,0.29,0.0,0.0,0.0,0.0
hsa-miR-556-5p,0.0,1.14,0.0,0.0,0.0
hsa-miR-5587-3p,1.16,0.23,0.0,0.0,0.0
hsa-miR-5588-3p,0.87,0.0,0.0,0.0,0.0
hsa-miR-5588-5p,0.87,0.0,0.0,0.0,3.86
hsa-miR-5698,0.87,0.0,0.0,21.76,0.0
hsa-miR-574-3p,1.16,5.0,165.12,14.51,16.98
hsa-miR-574-5p,0.0,2.27,0.32,14.51,1.54
hsa-miR-576-3p,6.97,5.91,0.0,0.0,0.0
hsa-miR-576-5p,4.94,0.91,0.0,0.0,0.0
hsa-miR-579-5p,0.87,0.91,0.0,0.0,0.0
hsa-miR-581,4.94,2.27,0.0,7.25,0.0
hsa-miR-582-3p,3.48,2.95,0.0,1.81,0.0
hsa-miR-582-5p,0.0,0.0,0.0,0.0,0.77
hsa-miR-584-5p,513.07,227.14,433.15,446.13,365.88
hsa-miR-589-5p,33.1,22.26,0.64,47.15,3.09
hsa-miR-590-3p,0.0,1.14,0.0,0.0,0.0
hsa-miR-592,0.0,0.0,0.96,0.0,0.77
hsa-miR-597-3p,2.61,0.0,0.0,0.0,0.0
hsa-miR-598-3p,16.84,2.73,69.25,10.88,0.77
hsa-miR-598-5p,0.0,0.0,0.0,7.25,0.0
hsa-miR-610,0.58,0.0,0.0,1.81,0.0
hsa-miR-6132,0.0,0.0,0.32,0.0,0.0
hsa-miR-615-3p,0.0,0.45,1.76,3.63,7.72
hsa-miR-616-3p,1.45,0.0,0.0,0.0,0.0
hsa-miR-618,0.29,0.0,0.0,0.0,0.0
hsa-miR-619-5p,0.0,0.0,0.16,0.0,3.09
hsa-miR-624-5p,2.32,1.82,0.0,0.0,0.0
hsa-miR-625-3p,22.07,25.21,106.12,297.42,0.77
hsa-miR-625-5p,2.03,0.0,0.0,0.0,0.0
hsa-miR-627-3p,0.0,3.86,0.0,0.0,0.0
hsa-miR-628-3p,3.77,5.68,0.0,0.0,0.0
hsa-miR-628-5p,1.74,0.23,0.0,0.0,0.0
hsa-miR-629-5p,234.32,114.7,33.99,159.59,9.26
hsa-miR-632,0.29,0.0,0.0,0.0,0.0
hsa-miR-636,0.58,1.82,0.0,0.0,0.0
hsa-miR-641,4.07,0.0,0.0,10.88,0.0
hsa-miR-6500-3p,0.0,0.0,0.16,0.0,0.0
hsa-miR-6501-5p,1.16,0.0,0.0,0.0,0.77
hsa-miR-6502-5p,0.87,0.0,0.0,0.0,0.0
hsa-miR-6503-5p,0.87,0.0,0.0,0.0,0.0
hsa-miR-6507-5p,0.0,0.0,0.0,0.0,0.77
hsa-miR-6509-5p,1.16,3.18,0.16,0.0,0.0
hsa-miR-651-5p,1.74,0.68,0.0,3.63,0.0
hsa-miR-6511a-3p,0.0,0.0,0.0,7.25,0.0
hsa-miR-6511a-5p,0.0,0.23,0.0,0.0,0.77
hsa-miR-6511b-3p,0.0,0.0,0.0,9.07,0.0
hsa-miR-6511b-5p,0.0,0.68,0.0,0.0,0.77
hsa-miR-6514-5p,1.74,0.0,0.0,0.0,0.0
hsa-miR-6515-5p,4.07,2.04,0.0,0.0,1.54
hsa-miR-6516-3p,0.0,1.82,0.0,0.0,0.0
hsa-miR-6516-5p,1.45,0.0,0.0,0.0,0.0
hsa-miR-652-3p,46.17,21.58,1.6,61.66,72.56
hsa-miR-6529-5p,0.29,6.81,4.01,14.51,30.1
hsa-miR-654-3p,47.91,18.4,29.82,27.2,0.0
hsa-miR-654-5p,52.27,27.94,73.9,52.59,1.54
hsa-miR-655-3p,0.0,0.0,1.28,5.44,9.26
hsa-miR-656-3p,0.87,0.0,0.64,0.0,5.4
hsa-miR-658,0.29,0.0,0.0,0.0,0.0
hsa-miR-659-5p,3.48,0.0,0.0,0.0,0.0
hsa-miR-660-3p,0.0,0.0,0.32,0.0,0.0
hsa-miR-660-5p,16.84,3.63,1.44,10.88,15.44
hsa-miR-663a,0.0,2.73,0.32,0.0,0.77
hsa-miR-664a-3p,1.74,0.45,84.8,0.0,1.54
hsa-miR-664a-5p,41.23,21.35,0.32,23.58,0.0
hsa-miR-668-3p,1.16,0.0,0.0,0.0,0.0
hsa-miR-671-3p,26.42,11.13,39.6,41.71,62.52
hsa-miR-671-5p,0.0,0.0,0.16,0.0,0.77
hsa-miR-6716-3p,0.87,1.36,0.0,0.0,0.0
hsa-miR-6721-5p,18.87,11.81,0.48,18.14,4.63
hsa-miR-6724-5p,0.0,0.0,0.32,0.0,2.32
hsa-miR-6727-5p,0.0,0.0,0.0,0.0,0.77
hsa-miR-6729-5p,0.58,0.0,0.0,0.0,0.0
hsa-miR-6734-5p,15.68,12.72,0.0,10.88,0.0
hsa-miR-6735-3p,0.0,0.0,0.0,0.0,0.77
hsa-miR-6735-5p,0.87,0.0,0.0,0.0,0.0
hsa-miR-6738-3p,0.58,0.0,0.0,0.0,0.0
hsa-miR-6741-3p,0.58,3.41,0.0,0.0,22.38
hsa-miR-6741-5p,3.77,8.63,0.0,19.95,0.0
hsa-miR-6747-3p,0.87,2.27,0.32,0.0,0.77
hsa-miR-6748-5p,1.74,0.0,0.0,0.0,0.0
hsa-miR-675-5p,0.58,0.0,0.0,0.0,0.0
hsa-miR-6750-5p,0.58,0.0,0.0,0.0,0.0
hsa-miR-6755-3p,0.29,0.0,0.0,0.0,0.0
hsa-miR-6758-5p,1.74,1.82,0.0,0.0,0.77
hsa-miR-676-5p,0.0,0.0,0.0,0.0,0.77
hsa-miR-6763-5p,0.0,0.91,0.0,0.0,0.0
hsa-miR-6764-5p,0.87,0.0,0.0,0.0,0.0
hsa-miR-6767-5p,0.87,1.82,0.0,0.0,0.0
hsa-miR-6770-3p,0.0,0.0,0.0,1.81,0.0
hsa-miR-6772-3p,1.74,3.41,0.0,0.0,0.0
hsa-miR-6777-5p,0.0,2.04,0.0,0.0,0.0
hsa-miR-6779-5p,1.74,0.0,0.0,0.0,0.0
hsa-miR-6780a-5p,2.9,7.95,0.0,0.0,0.0
hsa-miR-6781-5p,0.87,0.0,0.0,0.0,0.0
hsa-miR-6783-3p,2.32,0.0,0.0,0.0,0.0
hsa-miR-6785-5p,2.61,3.41,0.0,0.0,0.0
hsa-miR-6791-5p,0.58,0.0,0.0,0.0,0.0
hsa-miR-6793-5p,1.16,1.14,0.0,14.51,0.0
hsa-miR-6794-5p,0.0,0.0,0.0,0.0,0.77
hsa-miR-6799-5p,0.29,0.0,0.0,0.0,0.0
hsa-miR-6802-5p,0.29,0.0,0.0,0.0,0.0
hsa-miR-6803-3p,0.58,0.0,0.0,0.0,0.0
hsa-miR-6805-5p,7.55,3.18,0.0,3.63,0.0
hsa-miR-6806-3p,0.87,1.82,0.0,0.0,0.0
hsa-miR-6808-3p,0.0,0.0,0.16,0.0,0.77
hsa-miR-6810-5p,1.16,0.0,0.0,0.0,0.0
hsa-miR-6815-5p,11.9,13.17,0.0,0.0,0.0
hsa-miR-6818-3p,0.87,1.36,0.0,0.0,0.0
hsa-miR-6825-5p,0.0,2.27,0.0,0.0,0.0
hsa-miR-6827-5p,0.0,0.0,0.0,0.0,0.77
hsa-miR-6832-5p,0.29,0.0,0.0,0.0,0.0
hsa-miR-6837-3p,0.58,1.36,0.0,0.0,0.0
hsa-miR-6842-3p,35.42,26.58,92.82,70.73,84.14
hsa-miR-6842-5p,0.0,0.0,0.0,7.25,0.0
hsa-miR-6843-3p,1.74,2.5,0.0,0.0,0.0
hsa-miR-6847-5p,0.87,0.0,0.0,19.95,0.0
hsa-miR-6848-5p,1.16,0.45,0.0,0.0,0.0
hsa-miR-6852-3p,0.29,0.23,0.0,0.0,0.0
hsa-miR-6852-5p,23.81,5.0,0.16,58.03,0.0
hsa-miR-6853-3p,0.87,0.0,0.0,0.0,0.0
hsa-miR-6855-5p,1.45,1.14,0.0,1.81,0.0
hsa-miR-6857-3p,0.29,0.0,0.0,0.0,0.0
hsa-miR-6859-5p,3.77,0.0,0.0,0.0,0.0
hsa-miR-6861-3p,0.29,0.0,0.0,0.0,0.0
hsa-miR-6861-5p,0.29,0.0,0.0,0.0,0.77
hsa-miR-6862-5p,2.03,1.59,0.0,10.88,0.0
hsa-miR-6865-5p,1.74,0.0,0.0,0.0,0.0
hsa-miR-6866-5p,1.45,3.63,0.0,0.0,0.0
hsa-miR-6867-5p,0.29,0.0,0.0,12.69,0.0
hsa-miR-6868-3p,0.58,0.0,0.0,19.95,0.0
hsa-miR-6873-3p,0.87,0.0,0.0,0.0,0.0
hsa-miR-6874-3p,0.0,0.91,0.0,0.0,0.0
hsa-miR-6875-5p,1.16,2.5,0.0,0.0,0.0
hsa-miR-6877-5p,0.29,0.0,0.0,0.0,0.0
hsa-miR-6879-5p,0.0,0.0,0.16,0.0,0.0
hsa-miR-6881-5p,0.29,0.0,0.0,0.0,0.0
hsa-miR-6882-5p,0.29,0.0,0.0,0.0,0.0
hsa-miR-6884-5p,9.29,0.68,0.0,0.0,0.0
hsa-miR-6890-5p,0.58,0.91,0.0,0.0,0.0
hsa-miR-6891-5p,0.58,1.14,0.0,1.81,0.0
hsa-miR-6894-5p,2.61,2.95,0.0,0.0,0.0
hsa-miR-7-1-3p,1.45,0.45,0.16,0.0,0.77
hsa-miR-7-5p,479.39,190.57,69.89,170.47,152.83
hsa-miR-708-3p,0.58,0.91,11.22,0.0,34.74
hsa-miR-708-5p,0.29,0.23,3.85,1.81,18.53
hsa-miR-7110-5p,0.29,0.0,0.0,0.0,45.54
hsa-miR-7111-5p,0.0,0.0,0.0,0.0,0.77
hsa-miR-7113-5p,1.16,0.0,0.0,0.0,0.0
hsa-miR-7155-3p,0.0,0.0,0.16,0.0,0.0
hsa-miR-744-3p,1.74,0.0,0.0,0.0,0.0
hsa-miR-744-5p,368.18,378.87,187.24,1806.3,628.32
hsa-miR-758-3p,0.58,0.91,0.16,5.44,3.09
hsa-miR-760,3.19,10.9,1.12,5.44,7.72
hsa-miR-765,0.29,0.0,0.0,0.0,0.0
hsa-miR-766-3p,2.9,1.59,0.32,5.44,58.66
hsa-miR-766-5p,3.77,14.99,0.0,47.15,0.77
hsa-miR-767-5p,0.0,0.45,0.16,0.0,0.77
hsa-miR-769-5p,31.65,20.44,1.6,14.51,6.18
hsa-miR-7702,0.0,0.0,0.0,0.0,1.54
hsa-miR-7706,42.1,43.84,96.83,38.08,7.72
hsa-miR-7845-5p,0.0,0.0,0.0,0.0,0.77
hsa-miR-7848-3p,0.29,2.73,0.0,12.69,0.0
hsa-miR-7849-3p,0.58,0.0,0.0,1.81,0.0
hsa-miR-7850-5p,0.29,0.0,0.0,0.0,0.0
hsa-miR-7855-5p,0.0,0.0,0.0,5.44,0.0
hsa-miR-7856-5p,0.0,0.68,0.0,7.25,0.0
hsa-miR-7974,0.0,0.0,0.16,0.0,0.0
hsa-miR-8086,0.0,0.0,0.16,0.0,0.0
hsa-miR-8485,0.58,0.0,0.0,0.0,0.0
hsa-miR-873-3p,2.03,0.0,0.48,0.0,3.86
hsa-miR-873-5p,1.74,0.0,0.32,0.0,3.09
hsa-miR-874-3p,2.03,3.41,5.13,3.63,23.93
hsa-miR-877-5p,0.87,2.27,0.0,0.0,1.54
hsa-miR-885-3p,3.48,31.34,3.05,16.32,18.53
hsa-miR-885-5p,9.58,6.36,0.32,9.07,119.64
hsa-miR-889-3p,16.84,2.27,17.47,0.0,85.68
hsa-miR-9-3p,0.0,0.0,0.16,0.0,0.0
hsa-miR-9-5p,8.42,14.99,201.51,29.02,149.75
hsa-miR-92a-1-5p,4.94,2.5,15.23,0.0,96.49
hsa-miR-92a-3p,35831.93,17168.64,16651.85,16135.2,15016.42
hsa-miR-92b-3p,64.75,77.45,76.15,74.36,74.1
hsa-miR-92b-5p,57.49,54.51,8.18,97.93,25.47
hsa-miR-93-3p,1.16,2.27,55.95,0.0,0.77
hsa-miR-93-5p,120.5,54.97,8.34,58.03,41.68
hsa-miR-937-3p,0.87,2.5,0.16,0.0,0.0
hsa-miR-939-5p,3.77,8.86,0.0,5.44,0.0
hsa-miR-940,0.29,0.0,0.0,0.0,1.54
hsa-miR-941,283.39,99.26,190.44,168.66,32.42
hsa-miR-942-5p,23.23,17.72,0.0,25.39,0.0
hsa-miR-943,0.29,0.0,0.0,0.0,0.0
hsa-miR-95-3p,4.07,14.54,1.28,9.07,8.49
hsa-miR-96-5p,4.07,4.54,0.32,0.0,2.32
hsa-miR-98-3p,0.0,0.0,0.48,0.0,0.0
hsa-miR-98-5p,145.18,44.29,20.52,121.51,130.45
hsa-miR-9901,0.0,0.0,0.0,0.0,2.32
hsa-miR-9985,0.29,0.0,0.0,0.0,0.0
hsa-miR-99a-3p,0.0,0.23,0.0,0.0,0.0
hsa-miR-99a-5p,1673.36,3596.5,915.19,3717.79,4393.62
hsa-miR-99b-3p,20.04,10.45,4.01,23.58,16.98
hsa-miR-99b-5p,1024.69,852.9,805.86,2051.13,1567.72
hsa-mir-1181-5p,0.87,0.0,0.0,0.0,0.0
hsa-mir-1273c-5p,1.45,0.0,0.32,0.0,2.32
hsa-mir-1276-5p,0.0,0.0,0.16,0.0,0.0
hsa-mir-1843-5p,0.0,0.0,0.16,0.0,0.0
hsa-mir-2110-5p,8.71,9.31,0.32,5.44,0.0
hsa-mir-298-5p,0.0,1.82,0.0,0.0,0.0
hsa-mir-3159-5p,0.0,0.91,0.32,0.0,3.09
hsa-mir-3648-1-5p,0.0,1.59,0.48,7.25,1.54
hsa-mir-3648-2-5p,0.0,0.0,0.16,5.44,0.77
hsa-mir-3908-5p,0.0,0.0,0.32,0.0,0.0
hsa-mir-3909-3p,0.29,1.14,0.0,0.0,0.0
hsa-mir-4262-3p,0.29,0.0,0.0,0.0,0.0
hsa-mir-4479-3p,0.0,1.36,0.0,0.0,0.0
hsa-mir-449a-5p,0.0,0.0,0.16,0.0,0.0
hsa-mir-451a-5p,6.97,0.0,0.0,0.0,0.0
hsa-mir-4765-3p,0.0,1.36,0.0,0.0,0.0
hsa-mir-5191-3p,0.58,0.0,0.0,0.0,0.0
hsa-mir-548l-5p,0.29,0.0,0.0,0.0,0.0
hsa-mir-599-3p,0.87,0.0,0.0,0.0,0.0
hsa-mir-607-3p,2.9,1.36,0.0,0.0,0.0
hsa-mir-663a-5p,0.0,3.41,0.64,25.39,3.09
hsa-mir-7854-3p,0.87,1.59,0.0,7.25,0.0
hsa-mir-8086-5p,0.0,0.0,0.8,0.0,2.32
hsa-mir-9903-3p,0.58,0.0,0.0,0.0,0.0
