miRNA,SRR13648489,SRR13648490,SRR13648491,SRR13648492,SRR13648493,SRR13648494,SRR13648495,SRR13648496,SRR13648497,SRR13648498,SRR13648499,SRR13648500,SRR13648501,SRR13648502,SRR13648503,SRR16312949,SRR16312950,SRR16312951,SRR16312952,SRR16312953,SRR16312954,SRR16312955,SRR16312956,SRR16312957,SRR16312958
hsa-miR-4659a-3p,1.12,0.0,0.0,0.17,0.22,3.15,0.0,0.44,1.53,0.0,0.1,0.0,0.74,0.0,2.68,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
hsa-miR-4659b-3p,0.2,0.0,0.21,0.52,0.33,0.7,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.84,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4659b-5p,0.2,0.0,0.62,0.6,0.0,0.47,1.46,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4660,1.94,0.9,1.04,1.37,0.98,0.82,1.91,0.11,0.71,0.1,0.8,0.0,0.42,0.0,0.4,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4661-5p,3.37,3.1,7.66,1.29,0.77,2.22,1.79,1.75,1.73,2.61,2.39,0.24,6.69,0.0,1.07,1.2,2.58,1.21,0.0,0.0,0.0,0.0,6.67,0.0,1.87
hsa-miR-4662a-5p,0.1,0.0,0.52,0.0,0.55,0.0,0.0,0.0,0.71,0.0,0.5,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4664-3p,0.31,4.65,5.7,1.12,3.28,3.26,0.0,0.33,1.02,2.41,4.19,0.12,2.02,0.0,0.81,1.32,1.53,2.76,0.0,3.14,0.0,0.0,23.47,0.0,1.75
hsa-miR-4664-5p,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4665-5p,2.56,1.16,5.28,0.6,2.4,1.05,4.71,0.87,4.68,6.43,3.39,4.66,4.88,14.11,8.05,0.72,1.91,12.81,0.0,1.8,23.01,0.0,1.67,0.0,16.32
hsa-miR-4667-5p,0.2,0.52,0.31,1.29,0.11,0.12,1.23,0.0,0.31,0.3,1.5,0.0,3.08,9.69,0.27,0.48,0.48,9.61,0.0,0.0,0.0,0.0,4.23,0.0,18.42
hsa-miR-4668-5p,0.0,0.0,0.52,0.0,0.0,0.12,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23
hsa-miR-4669,1.43,0.0,3.11,4.3,3.61,2.45,0.67,0.0,0.0,0.0,0.0,0.0,2.12,37.33,0.13,0.0,0.19,3.31,0.0,26.71,0.0,0.0,0.51,0.0,0.12
hsa-miR-4670-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4671-5p,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4672,0.41,0.0,0.0,0.17,0.44,0.7,0.0,0.44,0.31,0.0,0.0,0.0,0.21,0.0,0.0,1.56,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23
hsa-miR-4674,0.0,0.13,0.0,1.12,0.0,0.0,0.56,0.0,0.0,0.0,0.2,3.11,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.12
hsa-miR-4676-3p,0.0,0.0,0.0,1.89,0.11,0.23,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.33,0.0,3.03,0.0,0.0,2.57,0.0,0.93
hsa-miR-4676-5p,0.0,0.0,0.0,0.95,0.0,0.47,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.21,0.0,0.95,0.88,0.0,0.0,0.0,0.0,2.05,0.0,0.82
hsa-miR-4677-3p,1.33,5.17,6.01,14.69,1.97,1.98,2.13,0.55,1.02,3.62,1.3,1.31,9.23,0.0,3.35,8.88,5.82,5.96,0.0,6.62,0.0,0.0,6.28,0.18,13.99
hsa-miR-4677-5p,0.1,0.0,0.62,0.34,0.55,0.7,0.0,0.22,0.1,0.4,0.2,0.0,0.0,0.0,0.13,1.44,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4678,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4680-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4681,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4683,1.74,5.94,0.0,0.0,2.08,5.71,2.24,0.33,0.81,0.8,2.49,0.0,1.8,0.0,2.82,0.24,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4684-3p,0.0,0.65,0.21,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4685-3p,2.25,3.36,2.69,0.52,3.17,5.6,1.68,1.42,1.12,0.5,1.6,0.12,3.82,0.0,8.45,0.36,2.48,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0
hsa-miR-4686,1.33,0.9,1.76,0.0,0.11,1.05,0.34,0.87,1.22,0.0,5.59,0.0,0.74,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
hsa-miR-4687-3p,0.1,0.78,0.31,0.09,0.0,0.0,0.22,0.33,0.31,0.3,0.7,0.0,0.32,0.0,0.0,1.08,0.0,0.66,0.0,0.0,6.76,0.0,0.0,0.0,1.52
hsa-miR-4687-5p,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4688,0.31,0.78,0.93,0.26,0.0,0.23,0.0,0.0,0.41,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0
hsa-miR-4689,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-4690-3p,0.51,0.26,1.14,0.95,0.11,0.35,0.0,0.87,0.2,0.3,0.5,0.0,3.29,0.0,1.74,0.6,0.48,0.88,0.0,0.0,0.0,0.0,0.0,0.0,1.98
hsa-miR-4691-3p,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4695-3p,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4695-5p,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4697-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4697-5p,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4699-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4700-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4700-5p,0.0,1.03,0.0,0.0,0.11,0.0,0.0,0.22,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0
hsa-miR-4701-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4701-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
hsa-miR-4706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.35
hsa-miR-4707-3p,0.0,1.29,0.0,0.0,0.0,0.47,0.0,0.22,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,3.38
hsa-miR-4707-5p,0.2,0.0,0.0,0.0,0.0,0.35,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0
hsa-miR-4708-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4709-3p,0.1,0.0,0.41,0.17,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
hsa-miR-4709-5p,0.0,0.0,0.52,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.81,0.36,0.29,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0
hsa-miR-4710,0.0,0.0,0.21,0.43,0.0,0.23,0.56,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.27,0.48,0.0,3.75,0.0,7.52,1.93,0.0,2.95,0.0,5.13
hsa-miR-4712-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4713-3p,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4713-5p,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4714-3p,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4714-5p,0.0,0.0,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.4,0.2,0.0,0.0,0.0,0.94,0.0,0.38,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4715-5p,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4716-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,3.5
hsa-miR-4717-3p,0.0,0.13,0.0,0.17,0.0,0.12,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.58
hsa-miR-4720-5p,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4721,0.0,1.81,0.21,0.0,0.66,0.35,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54,0.0,0.35
hsa-miR-4723-3p,0.61,0.0,0.0,0.0,0.55,0.12,0.0,0.33,0.1,0.0,0.1,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4723-5p,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.4,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0
hsa-miR-4724-5p,1.02,1.42,0.0,1.46,3.17,1.4,0.67,0.11,0.0,0.4,0.5,0.0,1.49,0.0,0.54,0.48,0.38,1.88,0.0,0.0,0.0,0.0,3.85,0.0,5.71
hsa-miR-4725-3p,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.13,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4726-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4726-5p,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4727-3p,0.41,0.13,0.21,0.43,0.0,0.47,1.46,0.11,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
hsa-miR-4727-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4728-3p,0.0,0.0,0.0,0.0,0.44,0.47,0.0,0.22,0.0,0.0,0.5,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0
hsa-miR-4729,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4731-5p,0.2,0.78,0.0,0.0,0.0,0.58,0.0,0.0,0.31,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4732-3p,106.01,154.49,120.25,1.55,74.22,74.51,63.1,31.27,39.3,15.07,36.12,24.25,128.31,0.14,214.0,64.88,60.41,2.54,0.0,0.0,0.0,0.0,26.42,0.0,0.0
hsa-miR-4732-5p,81.27,104.24,36.25,12.72,67.33,45.24,51.1,25.59,55.48,24.41,43.4,45.76,55.4,0.14,37.97,73.52,39.03,14.46,0.0,0.0,15.02,0.0,56.05,0.0,1.05
hsa-miR-4734,0.0,0.0,0.0,0.0,0.11,0.47,0.0,0.22,0.1,0.0,1.0,0.0,1.38,0.0,0.67,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,1.17
hsa-miR-4735-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4738-3p,1.02,7.1,6.94,1.63,1.75,0.7,0.78,0.44,1.22,2.41,0.7,5.02,9.02,0.0,0.54,0.6,5.15,2.98,0.0,12.46,16.86,0.0,4.36,0.0,8.86
hsa-miR-4739,0.0,0.26,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4740-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4741,0.82,2.45,3.94,2.49,3.72,0.47,2.58,0.44,0.51,1.31,2.19,1.19,2.55,0.0,1.34,0.0,0.57,0.99,0.0,4.49,0.09,0.0,8.59,0.0,1.17
hsa-miR-4742-3p,1.84,4.0,0.41,0.0,0.77,3.26,0.67,1.2,2.14,0.1,0.4,0.12,1.7,0.0,0.94,0.72,2.77,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0
hsa-miR-4743-3p,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4743-5p,0.2,0.0,0.72,0.43,0.22,0.0,0.0,0.0,0.31,0.8,0.6,0.24,2.55,0.0,0.4,0.72,1.05,2.32,0.0,0.11,5.8,0.0,1.8,0.0,1.98
hsa-miR-4744,0.0,0.0,0.0,0.26,0.33,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4745-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4745-5p,1.02,4.26,0.93,0.0,1.86,4.9,1.23,0.33,0.41,0.7,1.8,10.39,3.4,5.84,0.13,0.0,0.1,0.77,0.0,7.63,14.49,0.0,6.03,0.0,0.0
hsa-miR-4746-5p,10.32,13.95,18.54,6.96,5.14,5.13,2.35,3.94,6.01,9.85,5.09,0.0,17.41,0.14,16.1,27.58,9.35,13.25,0.0,3.37,2.99,0.0,5.39,0.0,3.61
hsa-miR-4747-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4748,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,5.01
hsa-miR-4749-3p,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4749-5p,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4750-5p,0.0,2.07,0.1,0.0,0.22,0.35,0.67,0.0,0.1,0.8,0.6,0.0,0.11,0.0,0.4,2.52,0.19,1.88,0.0,0.0,0.0,0.0,0.0,0.0,2.45
hsa-miR-4751,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4753-3p,0.72,0.0,0.0,0.0,0.11,0.0,0.67,0.11,0.61,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4753-5p,0.92,0.65,1.04,0.26,0.87,0.47,0.78,0.11,0.31,0.6,0.4,0.0,1.7,0.0,1.07,1.8,0.76,0.0,0.0,0.0,0.0,0.0,1.03,0.0,1.05
hsa-miR-4754,0.31,0.0,1.35,0.34,0.0,0.47,0.67,0.11,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82
hsa-miR-4755-3p,0.72,1.81,2.49,0.86,1.09,0.58,6.05,0.22,1.12,0.9,1.0,0.0,1.27,0.0,0.27,0.24,0.29,1.99,0.0,2.81,0.09,0.0,0.9,0.0,1.17
hsa-miR-4755-5p,1.12,2.2,0.0,0.17,0.44,3.5,0.0,1.53,0.92,0.7,1.1,0.0,0.0,0.0,0.67,9.83,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63
hsa-miR-4757-3p,0.0,0.0,0.41,0.0,0.11,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.58
hsa-miR-4757-5p,0.0,0.0,0.0,0.52,0.0,0.23,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.19,1.21,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-4758-3p,0.2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4758-5p,0.0,0.13,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,5.77,0.0,0.0
hsa-miR-4761-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4762-3p,0.31,0.39,0.62,0.52,0.0,0.58,0.0,0.22,0.2,0.4,0.7,0.0,0.11,0.0,1.21,0.84,0.67,0.55,0.0,0.0,0.0,0.0,0.0,0.0,2.45
hsa-miR-4763-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4763-5p,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4766-3p,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4766-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4767,0.0,0.0,0.52,0.09,0.33,0.47,0.0,0.11,0.1,0.1,0.8,0.0,0.53,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1.15,0.0,0.58
hsa-miR-4768-3p,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4772-3p,0.0,0.0,0.0,23.46,0.0,1.17,0.0,0.0,0.2,1.0,0.0,0.24,1.49,0.0,1.34,12.59,0.95,0.0,0.0,0.0,0.0,0.0,5.26,0.0,2.68
hsa-miR-4772-5p,0.1,1.03,0.31,12.72,0.33,2.1,0.0,0.44,0.1,1.71,0.4,0.0,1.27,0.14,1.34,36.34,1.05,0.22,0.0,4.27,0.0,0.0,5.64,0.0,7.46
hsa-miR-4773,0.1,0.9,0.0,4.47,0.11,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4774-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4775,0.0,0.0,0.1,0.09,0.0,0.23,0.0,0.22,0.2,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4777-3p,0.0,0.39,0.0,0.0,0.33,0.7,1.12,0.22,0.0,0.4,0.0,0.12,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4777-5p,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4778-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4779,0.41,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.2,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4781-3p,0.51,0.0,0.0,0.34,0.0,0.12,0.0,0.22,0.0,0.1,0.0,0.0,1.7,0.0,0.94,0.12,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-4782-5p,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4783-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.13,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
