miRNA,SRR29398645,SRR29398646,SRR29398647,SRR29398648,SRR29398649,SRR29398650,SRR29398651,SRR29398652,SRR29398653,SRR29398654,SRR29398655,SRR29398656,SRR29398657,SRR29398658,SRR29398659,SRR29398660,SRR29398661,SRR29398662,SRR29398663,SRR29398664,SRR29398665,SRR29398666,SRR29398667,SRR29398668,SRR29398669,SRR29398670,SRR29398671,SRR29398672,SRR29398673,SRR29398674,SRR29398675,SRR29398676,SRR29398677,SRR29398678,SRR29398679,SRR29398680,SRR29398681,SRR29398682,SRR29398683,SRR29398684,SRR29398685,SRR29398686,SRR29398687,SRR29398688,SRR29398689,SRR29398690,SRR29398691,SRR29398692,SRR29398693,SRR29398694,SRR29398695,SRR29398696,SRR29398697,SRR29398698,SRR29398699,SRR29398700,SRR29398701,SRR29398702,SRR29398703,SRR29398704,SRR29398705,SRR29398706,SRR29398707,SRR29398708,SRR29398709,SRR29398710,SRR29398711,SRR29398712,SRR29398713,SRR29398714,SRR29398715,SRR29398716,SRR29398717,SRR29398718,SRR29398719,SRR29398720,SRR29398721,SRR29398722,SRR29398723,SRR29398724,SRR29398725,SRR29398726,SRR29398727,SRR29398728,SRR29398729,SRR29398730,SRR29398731,SRR29398732,SRR29398733,SRR29398734,SRR29398735,SRR29398736,SRR29398737,SRR29398738,SRR29398739,SRR29398740,SRR29398741,SRR29398742,SRR29398743
hsa-miR-100-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-100-5p,33.25,6.1,1.96,16.76,73.95,35.32,20.21,16.56,17.77,13.87,45.5,38.14,48.01,60.89,74.56,14.68,0.0,0.0,0.0,11.48,53.61,21.0,9.43,31.01,35.27,29.3,296.68,47.31,117.25,62.98,208.89,133.17,41.12,20.06,163.86,0.0,0.0,5.61,22.39,17.07,105.9,9.05,26.74,6.49,19.9,0.0,9.25,23.68,75.48,9.7,10.53,57.9,116.04,56.46,64.96,53.39,28.93,248.7,39.61,0.0,6.77,0.0,0.0,0.0,0.0,32.7,20.87,16.59,43.69,10.08,31.02,3.1,23.52,10.31,70.96,63.18,98.45,22.3,15.13,79.91,0.0,86.51,17.67,0.0,56.93,89.45,0.0,0.0,18.27,6.44,0.0,96.43,0.0,49.44,25.24,37.71,0.0,0.0,0.0
hsa-miR-101-2-5p,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.24,0.07,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.68,0.09,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-101-3p,4447.85,564.35,6641.12,3638.88,5206.61,4112.25,3627.7,1720.63,1528.66,1433.94,2615.22,2904.57,4099.57,3947.43,1638.36,2545.7,0.0,0.0,760.56,4356.04,3990.37,5250.89,1211.09,6537.49,6335.74,5100.24,3572.14,2644.27,7365.63,5627.43,3216.29,1071.71,785.05,1916.98,7826.76,0.0,0.0,118.59,2534.06,1984.86,2202.84,286.6,2643.93,6582.82,4661.11,1210.39,2104.5,1112.9,4415.78,3998.51,2032.2,5066.44,8605.56,9154.47,12555.78,9439.5,4932.83,3134.37,5436.86,1522.86,561.69,2134.24,337.78,193.85,399.26,673.72,450.15,3059.82,3203.63,1487.48,2077.56,2798.23,2151.75,2162.61,5347.62,5542.93,4936.98,4902.2,2424.05,6627.3,2592.91,7158.82,229.73,0.0,4895.47,167.43,708.17,198.11,1258.98,782.41,108.38,408.66,346.76,5233.65,151.47,525.18,0.0,0.0,0.0
hsa-miR-101-5p,70.27,30.51,83.07,79.12,67.83,51.22,69.91,44.94,47.83,34.68,41.41,26.75,42.16,33.73,39.35,60.57,0.0,0.0,0.0,41.01,64.88,84.01,22.01,26.09,24.0,50.61,30.77,24.62,33.36,32.4,14.81,9.8,0.0,34.39,13.38,0.0,0.0,0.0,62.68,53.36,52.73,8.04,71.66,67.22,49.08,0.0,42.57,35.52,62.75,25.21,15.32,86.85,49.25,43.43,40.81,30.26,61.3,33.66,39.61,23.13,6.77,12.59,0.0,0.0,0.0,9.81,8.94,34.37,38.83,25.21,41.1,86.7,70.55,23.2,40.55,39.3,42.88,49.24,26.47,51.66,0.0,49.68,0.0,0.0,28.87,0.0,0.0,0.0,45.67,44.27,0.0,0.0,0.0,58.6,33.66,5.39,0.0,0.0,0.0
hsa-miR-10392-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10392-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10393-3p,0.0,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.23,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10393-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10394-3p,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10395-3p,0.63,0.0,5.89,0.78,0.0,0.0,2.53,0.0,0.68,3.47,1.53,0.0,0.0,0.0,4.14,0.0,0.0,0.0,0.0,0.0,4.51,0.0,0.0,0.0,0.0,0.14,0.0,0.24,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2.68,0.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,7.76,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396a-3p,0.0,0.0,0.65,0.0,0.0,0.88,0.0,3.55,0.68,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.03,0.0,0.48,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,1.93,3.38,0.0,0.0,0.0,0.0,0.0,2.98,0.0,0.0,0.0,1.55,0.0,0.0,5.16,0.0,0.25,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396b-3p,0.0,0.0,0.0,0.39,0.0,0.0,0.0,1.18,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396b-5p,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10398-3p,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,1.25,0.0,0.65,0.39,1.67,0.88,0.0,0.0,0.0,0.0,2.56,4.55,0.0,3.5,2.07,2.75,0.0,0.0,0.0,0.55,4.05,0.0,2.52,1.31,0.24,0.64,3.61,0.0,2.29,1.59,2.52,4.04,0.0,0.0,3.82,0.0,0.0,0.0,0.0,6.17,0.45,0.0,0.0,0.0,0.0,7.29,0.0,0.0,0.91,0.0,0.0,0.0,2.77,1.93,2.38,0.94,1.96,0.0,1.72,5.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,1.21,0.0,2.33,0.0,0.0,2.58,0.0,3.23,4.76,0.46,0.0,1.21,0.0,0.56,0.0,0.0,0.8,57.34,0.0,0.0,0.0,0.0,0.0,22.96,0.0,5.49,0.0,1.35,0.0,0.0,0.0
hsa-miR-10399-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-1-5p,4.39,3.05,5.89,3.9,0.0,0.88,4.21,0.0,2.05,0.0,1.53,0.0,3.51,1.75,1.04,2.75,0.0,0.0,0.0,11.48,0.0,0.0,3.14,7.1,1.71,0.71,0.0,0.97,1.47,4.08,0.63,0.0,0.0,2.87,2.39,0.0,0.0,0.0,4.48,5.69,3.13,0.0,0.0,8.84,1.33,0.0,3.7,11.84,2.73,1.94,2.87,0.0,4.62,3.38,0.34,2.9,9.32,0.0,1.72,3.86,0.0,0.0,0.0,0.0,0.0,0.0,2.98,1.78,2.43,20.17,5.43,8.26,0.0,5.16,0.0,1.24,1.59,1.39,0.0,0.81,0.0,5.02,0.0,0.0,2.41,0.0,0.0,0.0,12.94,0.0,0.0,36.73,0.0,3.66,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-2-5p,3.14,0.0,32.71,1.95,17.24,14.13,28.64,21.29,12.3,10.4,15.34,4.55,7.03,8.76,3.11,32.12,0.0,0.0,0.0,30.62,8.11,21.0,15.09,12.56,1.71,15.55,5.77,4.34,5.56,10.87,5.04,0.0,0.0,11.46,5.73,0.0,0.0,0.0,15.67,2.37,19.66,0.0,0.0,0.59,19.9,0.0,0.0,0.0,6.82,13.57,14.36,0.0,11.08,19.3,23.13,7.31,12.99,7.85,31.0,15.42,0.0,0.0,1.88,0.0,0.0,13.08,5.96,1.78,40.05,20.17,14.73,20.64,11.76,43.82,6.76,7.46,15.88,8.59,3.78,0.81,0.0,15.07,0.0,0.0,5.61,0.0,4.29,0.0,0.0,0.0,0.0,0.0,7.71,27.47,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-3p,858.32,1186.66,78.49,1437.86,554.91,2751.51,1207.83,1436.82,1203.39,5.2,2070.7,2256.27,21.08,826.2,265.12,1219.63,32.25,29156.33,2487.47,1871.25,4142.2,2877.49,296.17,3674.35,926.03,894.58,1777.42,2202.07,3340.55,192.35,2727.6,982.93,1843.0,828.11,4570.51,5447.52,749.55,6806.98,2321.4,1507.26,2028.58,238.33,674.89,4582.74,1453.78,255.2,566.38,402.54,1069.96,362.62,1088.37,1577.84,1295.24,2639.55,4706.29,6020.36,2820.34,5322.18,1031.57,998.53,1004.94,2134.24,6509.73,6074.1,2536.48,457.87,1252.07,2053.11,2440.34,60.51,401.71,2303.81,1105.27,1188.28,2249.72,986.3,1197.33,9.52,1073.99,3314.25,2304.81,3433.74,340.18,477.84,36.89,3504.61,4502.24,22827.35,47527.53,20841.01,917.64,2465.73,6341.84,84.24,5738.95,13277.69,6247.59,796.59,4481.27
hsa-miR-103b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.16,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.5,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,288.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10400-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10400-5p,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10401-3p,0.63,0.0,0.65,2.73,0.0,4.42,4.21,2.37,0.68,13.87,4.6,1.14,1.17,10.08,7.25,2.75,0.0,0.0,0.0,3.83,2.7,0.0,4.4,2.62,0.98,0.68,3.13,3.38,2.29,1.81,0.32,3.46,0.0,8.6,1.43,0.0,0.0,0.0,4.48,4.03,5.36,2.01,5.35,0.59,0.0,0.0,0.0,0.0,1.82,0.0,0.96,0.0,2.77,3.38,1.02,0.94,1.72,0.75,5.17,9.64,3.38,0.0,0.0,5.38,13.42,13.08,2.98,4.74,7.28,5.04,6.98,1.03,23.52,7.73,0.0,1.49,0.0,1.39,3.78,6.05,0.0,1.67,26.51,0.0,0.0,0.0,4.29,0.0,0.0,6.44,7.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10401-5p,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.03,0.0,0.24,0.16,0.91,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-105-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10526-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10527-5p,0.63,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.03,0.0,0.0,0.33,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106a-3p,5.02,6.1,7.85,10.52,6.67,7.06,9.27,17.74,0.0,0.0,2.05,9.68,4.68,2.19,7.25,6.42,0.0,0.0,0.0,4.92,4.05,0.0,4.4,4.59,6.86,6.98,1.2,1.69,9.16,11.1,4.1,0.0,0.0,8.6,9.55,0.0,0.0,0.0,0.0,1.19,0.0,0.0,9.63,9.43,2.65,0.0,0.0,0.0,8.64,3.88,3.83,0.0,12.31,10.13,6.12,7.59,8.09,0.75,8.61,3.86,0.0,50.37,0.0,0.0,0.0,3.27,0.0,6.52,7.28,0.0,3.88,7.23,0.0,7.73,7.6,4.23,12.7,10.68,0.0,15.74,0.0,14.51,8.84,0.0,7.22,0.0,0.0,0.0,14.46,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0
hsa-miR-106a-5p,1776.25,588.75,2277.59,1789.82,706.15,1645.96,1579.28,1358.77,547.37,761.19,1106.93,1478.75,1166.29,652.28,634.84,1572.94,0.0,0.0,0.0,2085.61,1034.42,3339.56,768.41,1510.51,1558.89,1386.37,889.07,489.03,354.86,908.04,1525.28,413.35,575.7,512.91,807.85,0.0,76.62,82.53,1421.49,1514.37,1188.11,280.56,1228.92,3387.52,1745.59,707.28,903.25,615.65,1209.1,1592.04,1698.13,1215.95,900.32,1726.57,868.95,1215.37,1372.29,761.43,773.25,676.61,365.43,459.58,399.7,484.64,654.25,163.52,289.17,2240.94,2004.7,796.68,1356.34,1793.92,1352.19,1549.14,1611.04,1794.24,1372.0,1408.53,589.94,613.45,576.2,1339.0,481.56,0.0,419.38,75.69,689.57,0.0,261.08,661.67,50.58,316.83,177.23,1422.86,429.16,223.54,0.0,0.0,0.0
hsa-miR-106b-3p,945.54,372.17,1116.56,866.46,566.03,901.57,1216.25,504.95,384.05,424.81,554.23,597.08,374.71,404.78,480.53,999.38,0.0,811.58,17.9,1227.63,674.9,1449.24,518.77,1207.31,976.97,1090.93,641.2,497.47,779.37,990.28,1299.05,1736.42,620.56,822.38,1269.82,0.0,157.85,466.35,584.27,447.01,588.02,176.99,1080.25,1224.7,669.85,313.53,296.15,651.16,678.9,581.74,485.32,926.44,536.5,957.86,658.43,738.78,1802.34,2223.72,1140.07,649.63,267.31,402.92,2129.88,1346.21,1211.2,189.69,318.98,1288.16,776.64,408.43,526.56,940.31,1022.96,956.29,800.03,816.15,917.84,829.0,567.25,670.36,288.1,835.55,220.9,360.82,622.26,1123.86,3166.01,486.26,9939.37,6764.82,953.77,2034.12,1533.45,756.3,2179.46,1102.88,0.0,0.0,0.0
