miRNA,SRR11095585,SRR11095586,SRR11095587,SRR11095588
hsa-miR-4745-5p,0.0,0.0,0.67,0.0
hsa-miR-4746-5p,0.0,0.0,0.71,1.14
hsa-miR-4753-3p,1.35,3.63,0.74,1.96
hsa-miR-4755-5p,0.0,0.0,0.0,3.43
hsa-miR-4758-3p,0.0,0.0,0.9,2.0
hsa-miR-4762-5p,0.61,1.65,0.0,0.0
hsa-miR-4772-3p,0.0,0.05,1.06,1.88
hsa-miR-4781-3p,0.0,0.0,0.71,0.0
hsa-miR-4785,0.0,0.0,0.2,0.53
hsa-miR-4791,0.04,0.05,0.0,0.04
hsa-miR-4797-3p,0.0,0.0,2.63,5.06
hsa-miR-4800-5p,0.16,0.32,0.31,0.53
hsa-miR-4804-3p,3.56,7.81,0.0,0.04
hsa-miR-483-3p,13.85,29.52,13.64,27.5
hsa-miR-483-5p,34.86,75.99,60.55,125.39
hsa-miR-484,1209.48,2700.85,1858.19,3844.18
hsa-miR-485-3p,4.51,9.46,8.31,17.55
hsa-miR-485-5p,3.4,7.53,3.37,5.96
hsa-miR-486-3p,17.45,197.02,139.02,284.57
hsa-miR-486-5p,211594.63,4641.2,3740.25,343638.07
hsa-miR-487a-3p,0.0,0.0,0.04,0.08
hsa-miR-487b-3p,1.52,3.35,2.35,4.86
hsa-miR-490-5p,0.04,0.0,0.04,0.0
hsa-miR-491-5p,0.0,0.05,0.0,0.0
hsa-miR-493-3p,1.8,4.04,0.04,0.08
hsa-miR-493-5p,3.07,7.71,2.35,4.61
hsa-miR-494-3p,3.2,5.97,1.76,3.06
hsa-miR-494-5p,0.04,0.05,0.0,0.0
hsa-miR-495-3p,4.63,10.42,14.78,31.99
hsa-miR-496,0.0,0.0,0.0,0.04
hsa-miR-497-5p,0.0,0.0,0.04,0.08
hsa-miR-499a-5p,3.61,6.84,2.35,3.06
hsa-miR-5001-3p,3.77,8.04,3.06,6.41
hsa-miR-5006-5p,0.0,0.0,0.74,1.63
hsa-miR-500a-3p,156.42,557.32,221.56,464.35
hsa-miR-500a-5p,0.04,0.0,0.04,2.61
hsa-miR-500b-3p,2.46,6.57,6.15,13.47
hsa-miR-500b-5p,0.0,0.05,2.63,2.37
hsa-miR-501-3p,388.26,851.05,330.52,685.63
hsa-miR-501-5p,2.09,4.82,0.71,1.67
hsa-miR-5010-3p,0.0,0.0,0.86,1.84
hsa-miR-5010-5p,7.83,18.0,4.55,11.18
hsa-miR-502-3p,123.32,21.03,11.95,23.99
hsa-miR-503-3p,0.0,0.0,0.04,0.0
hsa-miR-503-5p,4.26,8.54,5.1,10.65
hsa-miR-504-5p,3.15,7.16,0.78,1.71
hsa-miR-505-3p,5.53,11.8,3.25,7.06
hsa-miR-505-5p,6.31,13.91,7.17,15.02
hsa-miR-506-3p,1.47,2.8,1.33,2.77
hsa-miR-508-3p,0.04,0.05,0.0,0.0
hsa-miR-509-3-5p,0.0,0.09,0.0,0.0
hsa-miR-509-3p,0.0,0.05,0.27,0.41
hsa-miR-5094,4.51,9.64,2.19,4.65
hsa-miR-513a-5p,0.04,0.09,0.04,0.04
hsa-miR-514a-3p,0.04,0.05,0.08,0.12
hsa-miR-515-5p,0.0,0.0,0.0,0.04
hsa-miR-516a-5p,1.56,3.17,0.0,0.0
hsa-miR-517-5p,0.0,0.0,0.04,0.04
hsa-miR-5187-3p,0.0,0.0,0.82,1.84
hsa-miR-5187-5p,0.0,0.0,2.59,4.69
hsa-miR-5188,0.0,0.0,1.1,2.24
hsa-miR-5189-3p,0.0,0.0,1.1,1.92
hsa-miR-5189-5p,3.28,7.58,1.92,5.06
hsa-miR-518b,0.0,0.0,0.16,0.41
hsa-miR-525-5p,0.0,0.0,0.0,0.04
hsa-miR-532-3p,13.77,21.21,9.41,19.79
hsa-miR-532-5p,51.01,51.29,13.48,22.28
hsa-miR-539-3p,0.82,2.57,0.0,0.0
hsa-miR-541-3p,1.88,0.0,0.0,0.0
hsa-miR-542-3p,5.53,1.47,0.0,0.0
hsa-miR-542-5p,0.53,1.24,0.0,0.04
hsa-miR-543,7.95,16.48,7.6,16.04
hsa-miR-545-3p,0.0,0.0,1.1,2.37
hsa-miR-548a-3p,0.04,0.05,0.0,0.0
hsa-miR-548aa,1.39,3.08,0.0,3.22
hsa-miR-548ac,0.0,0.0,0.82,1.59
hsa-miR-548ae-5p,0.0,0.0,0.74,0.0
hsa-miR-548ai,0.0,0.0,0.43,0.98
hsa-miR-548ap-5p,0.0,0.05,0.0,0.0
hsa-miR-548aq-3p,0.04,0.0,0.0,0.0
hsa-miR-548ar-3p,0.33,0.6,0.0,0.0
hsa-miR-548ay-5p,0.74,0.0,0.0,0.0
hsa-miR-548b-3p,0.0,0.0,0.0,0.04
hsa-miR-548d-3p,0.0,0.0,0.04,0.0
hsa-miR-548e-3p,1.52,2.8,0.0,0.0
hsa-miR-548e-5p,1.84,0.0,0.74,1.67
hsa-miR-548f-3p,0.0,2.98,0.08,0.0
hsa-miR-548h-3p,0.0,0.0,0.04,0.0
hsa-miR-548j-5p,0.0,0.0,0.55,1.51
hsa-miR-548k,0.08,0.14,0.04,0.0
hsa-miR-548l,0.49,0.64,0.0,0.0
hsa-miR-548o-3p,1.68,3.44,0.2,0.49
hsa-miR-550a-3-5p,0.0,0.0,0.9,2.12
hsa-miR-550a-3p,0.0,0.0,1.06,0.94
hsa-miR-550a-5p,11.35,11.89,0.04,0.08
hsa-miR-556-3p,2.25,5.14,0.0,0.0
hsa-miR-556-5p,0.0,0.0,1.8,3.63
hsa-miR-5581-3p,5.0,11.25,4.47,8.73
hsa-miR-5582-3p,0.0,0.0,0.67,1.39
hsa-miR-5588-5p,0.04,0.14,0.04,0.08
hsa-miR-5589-3p,1.19,3.26,0.04,0.16
hsa-miR-5682,0.04,0.05,0.0,0.0
hsa-miR-5683,0.9,2.16,0.0,0.0
hsa-miR-574-3p,31.38,63.27,51.34,107.56
hsa-miR-574-5p,10.73,25.21,16.34,33.62
hsa-miR-576-5p,31.3,72.64,25.08,53.98
hsa-miR-577,0.0,0.0,0.0,0.04
hsa-miR-582-3p,9.05,0.0,0.0,0.0
hsa-miR-582-5p,1.84,4.13,0.16,0.16
hsa-miR-584-5p,146.75,260.66,140.59,271.1
hsa-miR-589-5p,38.43,69.56,28.61,56.27
hsa-miR-590-3p,0.04,0.05,0.04,0.04
hsa-miR-598-3p,0.12,0.14,0.0,0.08
hsa-miR-610,0.94,1.97,0.0,0.0
hsa-miR-6125,0.04,0.0,0.0,0.0
hsa-miR-615-3p,3.03,7.07,7.29,15.18
hsa-miR-615-5p,0.0,0.05,0.0,0.0
hsa-miR-616-3p,1.19,2.8,1.02,2.37
hsa-miR-616-5p,1.97,3.95,0.27,0.65
hsa-miR-618,1.8,3.99,0.78,2.0
hsa-miR-619-5p,0.12,0.14,1.18,2.2
hsa-miR-624-5p,7.46,17.95,8.9,17.99
hsa-miR-625-3p,4.47,9.78,9.09,49.25
hsa-miR-625-5p,0.0,0.73,1.14,0.0
hsa-miR-627-3p,0.0,0.05,0.0,0.0
hsa-miR-627-5p,0.0,0.0,1.02,2.04
hsa-miR-628-3p,32.9,75.81,15.52,30.93
hsa-miR-629-3p,1.76,4.04,2.04,4.73
hsa-miR-629-5p,43.55,92.11,29.43,61.65
hsa-miR-641,0.0,0.0,2.51,5.22
hsa-miR-642a-3p,14.26,0.0,2.23,3.79
hsa-miR-642b-3p,0.0,0.0,0.0,0.12
hsa-miR-643,1.47,3.12,0.0,0.0
hsa-miR-6501-3p,0.0,0.0,0.04,0.04
hsa-miR-6503-3p,0.0,0.0,0.04,0.04
hsa-miR-6509-5p,0.04,0.05,0.55,1.26
hsa-miR-651-5p,0.98,2.48,0.0,0.0
hsa-miR-6511a-3p,0.74,1.7,7.05,14.04
hsa-miR-6511b-3p,0.04,0.05,3.92,7.71
hsa-miR-6511b-5p,0.0,0.0,1.18,2.69
hsa-miR-6513-3p,1.93,4.36,1.14,2.41
hsa-miR-6516-3p,1.64,3.63,0.0,0.0
hsa-miR-6516-5p,1.68,3.72,0.0,0.0
hsa-miR-652-3p,85.42,150.51,70.24,142.85
hsa-miR-654-3p,49.98,117.31,27.12,55.45
hsa-miR-654-5p,3.52,8.26,1.72,1.59
hsa-miR-656-3p,7.21,13.96,0.63,1.31
hsa-miR-658,0.0,0.0,0.0,0.04
hsa-miR-659-3p,0.0,0.0,0.04,0.08
hsa-miR-660-5p,12.41,6.47,8.62,6.81
hsa-miR-663a,0.0,0.05,0.0,0.0
hsa-miR-664a-3p,3.89,8.22,0.78,2.08
hsa-miR-664a-5p,14.67,33.43,8.74,20.69
hsa-miR-664b-3p,0.0,0.0,1.18,2.2
hsa-miR-664b-5p,1.23,2.85,0.0,0.0
hsa-miR-665,0.12,0.28,0.94,2.04
hsa-miR-668-3p,1.97,4.18,0.0,0.0
hsa-miR-670-5p,0.04,0.05,0.0,0.0
hsa-miR-671-3p,11.43,17.13,5.25,10.85
hsa-miR-671-5p,0.04,0.05,0.63,0.98
hsa-miR-6721-5p,0.0,0.0,0.31,0.73
hsa-miR-6729-3p,0.0,0.0,1.69,2.73
hsa-miR-6734-3p,0.2,0.55,0.0,0.0
hsa-miR-6734-5p,2.42,5.74,1.92,3.67
hsa-miR-6735-5p,0.0,0.0,3.06,6.0
hsa-miR-6740-5p,1.15,2.48,0.0,0.0
hsa-miR-6741-3p,0.0,0.0,1.37,2.77
hsa-miR-6747-3p,1.35,2.8,0.0,0.0
hsa-miR-6748-5p,2.09,0.0,0.0,0.0
hsa-miR-6749-3p,2.5,5.14,2.74,6.04
hsa-miR-675-3p,0.12,0.23,0.0,0.04
hsa-miR-675-5p,0.0,0.0,0.0,0.04
hsa-miR-6758-5p,0.0,0.0,0.55,1.31
hsa-miR-6763-5p,0.0,0.0,0.04,0.04
hsa-miR-6780a-5p,2.7,5.37,0.0,0.0
hsa-miR-6800-3p,0.04,0.14,0.0,0.0
hsa-miR-6803-3p,0.0,0.0,4.51,8.2
hsa-miR-6804-5p,0.0,0.0,1.22,2.41
hsa-miR-6805-5p,0.0,0.0,0.94,1.92
hsa-miR-6809-5p,0.0,0.0,2.67,5.59
hsa-miR-6813-5p,2.05,4.18,0.24,0.49
hsa-miR-6815-5p,0.0,0.0,2.16,4.98
hsa-miR-6822-5p,0.0,0.05,0.0,0.0
hsa-miR-6833-5p,1.27,2.75,0.0,0.0
hsa-miR-6837-5p,2.17,4.36,2.04,5.02
hsa-miR-6840-5p,0.0,0.0,0.86,1.75
hsa-miR-6852-5p,14.3,9.0,3.49,7.3
hsa-miR-6858-5p,0.04,0.18,1.96,4.08
hsa-miR-6866-5p,0.0,0.0,0.0,0.04
hsa-miR-6873-3p,0.45,0.92,0.0,0.0
hsa-miR-6873-5p,0.0,0.0,0.67,1.39
hsa-miR-6877-5p,0.0,0.09,3.17,6.04
hsa-miR-6879-3p,0.0,0.0,0.98,1.88
hsa-miR-6881-5p,1.56,2.94,0.0,0.0
hsa-miR-6885-5p,0.0,0.0,0.82,1.84
hsa-miR-6891-5p,0.04,0.09,1.53,2.73
hsa-miR-6895-3p,0.0,0.0,1.18,2.0
hsa-miR-7-1-3p,0.04,0.09,0.0,0.0
hsa-miR-7-5p,15.65,25.12,7.21,5.55
hsa-miR-708-3p,0.04,0.09,0.04,0.08
hsa-miR-7110-3p,1.23,2.66,0.04,0.16
hsa-miR-7113-5p,3.97,9.83,0.0,0.0
hsa-miR-744-5p,35.72,52.94,23.32,43.29
hsa-miR-760,4.34,8.49,0.0,0.0
hsa-miR-766-3p,9.01,20.57,4.78,10.08
hsa-miR-766-5p,1.11,2.8,0.04,0.04
hsa-miR-767-5p,0.0,0.0,0.04,0.0
hsa-miR-769-5p,29.46,25.25,10.46,20.85
hsa-miR-7704,0.0,0.05,0.0,0.04
hsa-miR-7706,15.24,8.22,6.86,4.57
hsa-miR-7849-3p,0.98,2.43,0.82,1.31
hsa-miR-7854-3p,0.04,0.09,0.0,0.0
hsa-miR-7856-5p,0.0,0.0,0.9,0.0
hsa-miR-7974,0.04,0.0,0.0,0.0
hsa-miR-7975,0.04,0.09,0.0,0.0
hsa-miR-802,0.12,0.28,0.0,0.0
hsa-miR-8086,10.49,24.15,7.96,17.63
hsa-miR-873-3p,2.01,0.0,1.1,1.92
hsa-miR-873-5p,0.04,0.09,3.02,6.16
hsa-miR-874-3p,39.04,84.53,43.47,85.73
hsa-miR-877-3p,0.0,0.0,1.57,3.35
hsa-miR-877-5p,7.21,15.01,2.23,4.33
hsa-miR-885-3p,0.0,0.0,2.0,4.37
hsa-miR-885-5p,29.87,66.81,80.66,167.42
hsa-miR-889-3p,7.05,7.12,0.59,1.14
hsa-miR-9-3p,28.06,61.99,0.27,0.16
hsa-miR-9-5p,7.95,0.05,3.72,0.0
hsa-miR-92a-1-5p,0.08,0.09,0.08,0.04
hsa-miR-92a-2-5p,0.0,0.0,0.04,0.04
hsa-miR-92a-3p,15250.31,25087.05,18808.19,33302.13
hsa-miR-92b-3p,387.73,238.81,232.97,176.56
hsa-miR-92b-5p,2.62,6.15,2.12,4.04
hsa-miR-93-3p,18.48,40.77,12.62,25.58
hsa-miR-93-5p,136.22,165.11,40.1,62.63
hsa-miR-933,1.15,3.08,0.0,0.0
hsa-miR-937-3p,1.68,4.32,2.74,2.33
hsa-miR-939-5p,0.0,0.0,2.67,5.75
hsa-miR-941,34.62,62.35,19.32,37.5
hsa-miR-942-3p,7.21,15.84,2.7,6.94
hsa-miR-942-5p,29.05,64.1,12.19,20.28
hsa-miR-95-3p,2.01,3.35,1.76,3.22
hsa-miR-96-5p,1463.32,3310.61,1489.49,3094.12
hsa-miR-98-3p,1.88,4.04,2.74,5.43
hsa-miR-98-5p,24.95,38.57,7.49,11.22
hsa-miR-9901,0.0,0.0,0.0,0.04
hsa-miR-9985,0.0,0.05,0.0,0.0
hsa-miR-99a-5p,3734.68,8380.26,2386.72,4951.19
hsa-miR-99b-3p,0.16,0.14,0.04,0.08
hsa-miR-99b-5p,1198.05,2597.82,920.16,1889.96
hsa-mir-12136-5p,0.08,0.09,0.71,1.55
hsa-mir-1273c-5p,7.29,15.89,0.55,1.47
hsa-mir-1303-3p,0.16,0.18,0.0,0.12
hsa-mir-1972-1-3p,0.0,0.05,0.0,0.0
hsa-mir-1976-3p,0.0,0.0,0.74,1.59
hsa-mir-2110-5p,0.0,0.0,1.53,3.79
hsa-mir-3138-3p,0.0,0.05,0.0,0.0
hsa-mir-3143-5p,1.56,3.72,0.0,0.0
hsa-mir-3159-5p,0.98,2.48,0.82,1.8
hsa-mir-346-5p,0.04,0.0,0.0,0.0
hsa-mir-3648-1-5p,0.0,0.0,0.9,1.47
hsa-mir-3648-2-5p,0.0,0.0,0.0,0.08
hsa-mir-3908-5p,2.05,5.83,0.55,1.06
hsa-mir-3909-3p,0.0,0.0,1.02,2.0
hsa-mir-3916-5p,0.0,0.0,0.08,0.12
hsa-mir-3976-5p,0.04,0.09,0.0,0.0
hsa-mir-4516-5p,0.0,0.0,0.59,1.35
hsa-mir-451a-5p,4.3,6.2,1.53,14.77
hsa-mir-4647-5p,0.0,0.05,0.0,0.0
hsa-mir-548al-3p,0.0,0.0,0.24,0.45
hsa-mir-548ax-5p,0.0,0.0,0.24,0.37
hsa-mir-548h-3-5p,0.0,0.05,0.0,0.0
hsa-mir-548x-2-3p,0.45,0.87,0.51,1.02
hsa-mir-558-3p,0.08,0.05,0.0,0.0
hsa-mir-5695-3p,1.19,2.66,0.16,0.45
hsa-mir-599-3p,0.0,0.0,0.08,0.08
hsa-mir-636-3p,1.93,3.99,0.24,0.53
hsa-mir-663a-5p,0.0,0.0,0.04,0.04
hsa-mir-760-3p,0.04,0.05,0.04,0.04
hsa-mir-7851-3p,0.0,0.0,0.74,1.51
hsa-mir-8072-5p,1.23,2.3,0.0,0.0
hsa-mir-8086-5p,8.07,17.86,4.0,7.63
hsa-mir-8485-3p,0.0,0.32,0.0,0.0
