miRNA,SRR2141641,SRR2141642,SRR2141643,SRR2141644,SRR2141645,SRR2141646,SRR2141647,SRR2141648,SRR2141649,SRR2141650,SRR2141651,SRR2141652,SRR2141653,SRR2141654,SRR2141655,SRR2141656,SRR2141657,SRR2141658,SRR2141659
hsa-miR-2278,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,1.74,0.0
hsa-miR-2355-3p,10.0,0.0,9.57,3.61,9.74,18.41,24.35,2.45,2.12,8.35,10.01,2.69,5.75,21.5,10.84,11.17,28.12,58.35,9.01
hsa-miR-2355-5p,0.0,0.0,1.13,0.0,1.22,0.0,2.54,0.0,0.0,0.44,3.53,0.0,7.66,1.79,3.33,0.0,1.73,0.87,0.0
hsa-miR-2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.22,0.0
hsa-miR-23a-3p,312.09,0.0,636.29,297.98,318.87,528.81,623.36,213.31,147.02,609.59,297.83,85.25,584.65,652.28,390.41,323.57,486.19,413.23,217.27
hsa-miR-23a-5p,1.56,0.0,2.82,2.06,1.22,4.48,5.07,0.0,2.64,6.59,0.0,3.36,2.24,5.73,2.78,1.79,2.22,1.74,0.2
hsa-miR-23b-3p,14.67,0.0,76.02,11.86,68.15,35.32,32.97,50.26,8.46,16.7,10.01,71.83,60.03,62.36,32.23,17.43,19.24,20.17,55.07
hsa-miR-23b-5p,3.11,0.0,6.76,1.55,1.22,3.48,6.09,0.0,3.17,0.88,9.42,3.36,5.11,3.23,2.22,1.79,8.14,4.99,1.6
hsa-miR-23c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.2
hsa-miR-24-1-5p,2.22,0.0,0.0,2.06,0.91,0.0,1.01,0.0,0.0,1.76,2.94,0.0,0.64,0.36,0.0,2.68,0.0,3.9,0.6
hsa-miR-24-2-5p,10.67,0.0,15.2,3.09,10.65,11.44,9.13,15.94,5.82,17.58,10.59,5.37,24.91,38.35,32.51,32.18,32.56,32.97,38.25
hsa-miR-24-3p,4974.69,2384.74,493.83,2333.33,3855.31,7952.54,9607.49,18.39,1878.41,9627.31,7204.31,588.72,4779.06,5111.77,9347.34,4986.76,11781.86,10903.07,5608.06
hsa-miR-2467-5p,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,1100.3,1192.37,1219.66,1776.55,1284.29,436.28,716.17,2060.74,175.57,1794.05,2093.6,657.19,3274.81,1591.98,633.83,2463.44,2368.31,2335.58,4728.15
hsa-miR-25-5p,3.56,0.0,3.94,5.67,0.61,0.5,2.03,2.45,0.53,3.08,8.24,0.67,15.97,8.24,5.84,13.41,4.19,2.82,10.21
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,2.64,3.08,0.0,0.0,0.0,0.0,3.33,1.34,0.74,4.77,0.0
hsa-miR-26a-5p,1150.09,1192.37,1466.85,1071.29,1992.92,2545.05,2511.18,650.95,1298.81,4353.27,1632.15,888.79,4455.29,2724.15,4996.97,2963.09,4984.28,9937.55,3491.39
hsa-miR-26b-3p,2.22,0.0,10.7,0.52,2.43,5.97,3.55,1.23,0.0,8.79,0.0,5.37,2.55,2.51,1.39,2.68,9.87,17.35,10.01
hsa-miR-26b-5p,382.99,794.91,405.43,710.93,672.42,249.73,286.06,125.04,149.66,1390.59,393.76,366.52,2709.96,623.25,634.38,1276.86,869.52,721.48,430.94
hsa-miR-27a-3p,1960.31,397.46,1968.01,938.28,843.11,747.2,1200.56,787.03,520.9,976.57,1913.5,1340.56,5916.43,5622.12,1846.18,1746.12,1484.73,1282.43,1260.39
hsa-miR-27a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-27b-3p,686.63,794.91,1541.18,434.08,854.06,672.58,792.76,779.67,247.49,1111.94,1619.79,420.9,1039.34,946.16,514.06,1579.87,1710.19,1949.03,1210.92
hsa-miR-27b-5p,0.67,0.0,0.0,0.0,0.0,1.49,3.04,0.0,0.0,0.0,0.0,0.0,0.64,1.08,2.78,1.34,0.0,3.9,1.8
hsa-miR-28-3p,62.46,0.0,128.38,21.14,47.46,76.11,92.82,34.33,37.02,133.61,60.62,22.82,81.42,99.63,114.48,60.33,232.61,446.64,108.14
hsa-miR-28-5p,42.9,0.0,30.41,23.2,26.17,45.77,55.29,8.58,25.38,64.17,31.78,12.75,32.25,39.78,53.07,46.48,96.45,190.46,51.67
hsa-miR-2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
hsa-miR-296-3p,1.56,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,2.55,0.0,0.28,2.68,0.0,0.0,0.0
hsa-miR-296-5p,0.67,397.46,0.56,4.64,0.61,0.0,2.03,0.0,0.0,5.27,5.89,1.34,6.07,3.58,0.56,6.26,2.71,2.82,2.4
hsa-miR-299-3p,0.44,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.4
hsa-miR-29a-3p,374.99,0.0,441.46,350.57,329.21,148.25,202.88,215.76,97.83,327.87,409.66,130.23,506.1,275.6,229.8,418.77,335.97,278.96,266.34
hsa-miR-29a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-2-5p,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,2.2,4.12,0.0,1.28,0.0,2.22,3.13,0.0,1.08,0.0
hsa-miR-29b-3p,28.67,0.0,37.73,31.96,41.68,7.46,13.19,22.07,0.0,39.56,29.43,22.15,39.91,17.56,14.73,28.6,13.57,9.33,27.43
hsa-miR-29c-3p,20.01,397.46,39.98,21.65,38.03,10.94,6.59,39.23,10.58,33.4,17.66,5.37,20.75,20.07,15.28,56.31,37.49,21.04,24.83
hsa-miR-29c-5p,9.34,0.0,6.19,12.89,1.22,1.99,3.55,13.48,4.23,7.47,9.42,2.01,9.58,9.32,5.0,12.96,4.93,6.94,15.42
hsa-miR-301a-3p,0.0,0.0,0.56,0.0,0.3,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.64,0.0,1.11,0.0,0.0,1.3,0.4
hsa-miR-301a-5p,1.56,0.0,4.5,3.09,2.74,2.49,2.54,0.0,1.59,3.52,1.18,0.0,10.54,0.0,6.11,1.34,8.88,6.29,5.81
hsa-miR-301b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,2.47,3.04,0.0
hsa-miR-301b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-302b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0
hsa-miR-3064-3p,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.28,0.0,1.73,0.65,0.0
hsa-miR-3065-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0
hsa-miR-3085-3p,0.89,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,16.45,0.0,6.19,3.61,8.22,7.46,7.1,8.58,10.05,10.55,28.25,52.36,25.23,15.41,6.39,4.47,23.43,3.69,8.01
hsa-miR-30a-5p,242.29,0.0,165.55,35.06,162.78,110.94,157.74,93.17,40.19,88.34,148.91,49.0,100.58,114.69,72.25,201.11,209.18,211.06,175.42
hsa-miR-30b-3p,0.0,0.0,2.25,0.0,1.22,0.0,1.01,0.0,0.0,1.76,0.0,4.03,1.92,0.0,0.0,0.0,2.96,0.0,0.0
hsa-miR-30b-5p,22.01,0.0,37.73,49.49,40.77,43.28,36.52,14.71,11.63,114.71,4.12,6.04,50.13,22.58,45.02,40.67,23.93,48.37,28.84
hsa-miR-30c-1-3p,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.64,0.0,1.95,0.0,0.0,0.65,0.8
hsa-miR-30c-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,1.08,0.0,3.58,0.0,0.65,0.0
hsa-miR-30c-5p,109.36,0.0,95.16,111.36,152.13,157.2,142.02,131.17,67.16,341.93,109.48,61.76,114.95,126.51,204.51,305.69,313.03,431.67,316.0
hsa-miR-30d-3p,0.0,0.0,1.69,0.0,0.3,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,1.48,2.82,5.21
hsa-miR-30d-5p,3311.79,1589.83,2356.54,1054.79,1893.73,3076.35,3669.63,1266.36,585.42,4429.31,1017.67,559.18,6073.85,3147.05,3603.17,2911.25,7016.87,10121.28,3528.84
hsa-miR-30e-3p,11.78,0.0,7.88,12.37,12.17,8.46,19.27,7.36,4.76,24.17,21.19,0.0,26.5,25.45,17.23,18.77,53.28,68.98,46.06
hsa-miR-30e-5p,1166.76,0.0,1321.01,1088.82,1054.57,1169.55,1417.13,794.39,278.69,1668.79,1360.81,166.48,1061.06,584.9,1226.25,1187.47,2323.66,3044.26,1758.41
hsa-miR-31-5p,3.56,397.46,7.88,2.58,2.43,0.5,1.01,0.0,2.12,4.4,0.59,4.03,1.6,0.36,4.17,7.6,2.22,1.52,3.6
hsa-miR-3117-3p,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,0.0,0.0,0.0
hsa-miR-3120-3p,0.22,0.0,0.0,0.0,0.3,4.97,4.56,0.0,0.53,1.32,1.77,0.0,2.24,8.6,5.28,0.89,8.88,7.38,4.61
hsa-miR-3120-5p,0.67,0.0,4.5,0.0,0.0,0.99,1.52,0.0,4.23,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,4.21
hsa-miR-3121-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,2.22,0.0,0.0
hsa-miR-3122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.22,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,0.52,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0
hsa-miR-3127-3p,0.0,0.0,0.0,3.09,0.0,0.99,1.01,0.0,2.64,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0
hsa-miR-3127-5p,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,6.71,1.6,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37,0.64,1.43,0.0,0.0,0.0,0.0,0.0
hsa-miR-3129-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3130-3p,1.33,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3130-5p,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-3131,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0
hsa-miR-3135a,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,1.48,0.0,0.0
hsa-miR-3136-5p,0.44,0.0,2.82,0.0,0.3,0.0,0.0,0.0,0.0,1.32,0.59,0.0,0.96,1.79,0.0,0.0,0.0,0.0,0.0
hsa-miR-3138,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3140-3p,1.11,0.0,2.25,6.19,2.43,0.0,0.0,1.23,0.0,0.44,7.06,4.03,4.47,2.15,0.0,0.0,5.67,0.0,0.2
hsa-miR-3140-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,7.56,0.0,6.19,15.98,7.91,7.46,3.55,9.81,0.0,9.23,11.18,4.7,27.46,14.69,9.73,5.81,12.33,10.63,17.22
hsa-miR-3144-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3144-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3146,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,3.19,0.0,0.0,0.0,0.25,0.0,2.6
hsa-miR-3150a-5p,0.0,0.0,0.0,0.0,0.91,0.5,0.0,0.0,0.0,0.0,6.47,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0
hsa-miR-3150b-3p,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3151-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
hsa-miR-3153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3154,0.0,0.0,0.0,0.0,0.0,1.49,0.51,0.0,0.0,0.0,0.0,0.0,3.83,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3155a,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3156-5p,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3157-3p,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0
hsa-miR-3157-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,1.2
hsa-miR-3158-3p,0.0,0.0,0.0,1.55,0.0,1.99,0.0,8.58,0.0,15.38,0.0,0.0,24.59,0.0,0.56,12.51,14.06,7.81,38.85
hsa-miR-3158-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0
hsa-miR-3159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,1.8
hsa-miR-3160-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3161,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.32,0.0,0.0,1.79,0.0,0.0,0.0
hsa-miR-3164,0.67,0.0,0.0,3.61,0.91,0.99,1.01,2.45,1.59,0.88,0.0,0.0,0.32,0.0,0.0,0.0,1.48,1.52,0.0
hsa-miR-3166,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3168,0.0,0.0,1.13,0.0,0.61,0.5,0.0,0.0,0.53,0.44,1.77,0.67,1.28,0.0,0.0,0.89,0.0,0.65,1.0
hsa-miR-3170,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-3p,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0.0,0.0,0.0,1.2
hsa-miR-3173-5p,0.0,0.0,0.0,1.03,0.91,0.5,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,1.73,3.9,2.0
hsa-miR-3175,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
hsa-miR-3176,0.44,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.28,0.0,0.0,0.0,0.0
hsa-miR-3177-3p,6.67,0.0,2.82,1.03,6.09,5.97,6.09,0.0,1.06,7.47,8.24,5.37,8.3,2.87,4.17,8.04,4.19,22.56,0.8
hsa-miR-3178,2.0,0.0,0.56,1.03,0.61,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,1.11,2.68,0.0,0.0,0.0
hsa-miR-3179,0.0,0.0,4.5,0.0,1.52,0.0,0.0,0.0,0.0,2.2,0.0,0.0,1.6,3.23,0.0,0.0,0.0,1.52,1.8
hsa-miR-3180,0.0,0.0,0.0,0.0,0.0,0.0,0.51,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.83,0.0,0.0,0.0,0.0
hsa-miR-3182,5.78,0.0,0.0,0.0,1.83,0.0,0.51,0.0,2.12,2.2,0.0,0.0,2.24,11.11,0.83,0.45,1.48,8.03,6.81
hsa-miR-3183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,1.08,0.0
hsa-miR-3184-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0
hsa-miR-3186-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0
hsa-miR-3187-3p,0.89,0.0,5.63,3.09,2.43,1.99,1.52,0.0,1.06,3.96,4.71,1.34,3.51,3.94,2.78,6.26,3.95,4.99,0.6
hsa-miR-3187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3188,0.89,0.0,0.56,0.0,2.13,0.5,5.07,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,2.22,0.0,0.2
hsa-miR-3190-3p,0.0,0.0,0.0,1.03,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.74,0.0,0.0
hsa-miR-3191-3p,1.33,0.0,0.0,0.0,0.0,0.5,1.52,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0
hsa-miR-3194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3195,0.44,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.25,0.0,0.0
hsa-miR-3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3198,0.22,0.0,0.0,0.0,0.0,1.99,0.0,3.68,0.53,0.0,0.0,0.0,0.64,2.15,0.0,0.0,0.99,0.0,0.0
hsa-miR-3199,0.0,0.0,2.25,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-3p,2.89,0.0,3.38,1.55,1.83,1.99,3.55,0.0,1.59,3.08,0.0,8.06,9.58,7.17,1.39,11.62,0.0,0.22,1.4
hsa-miR-32-5p,14.23,0.0,20.83,27.32,31.34,35.82,18.77,50.26,5.29,60.65,48.85,34.24,73.44,47.31,22.23,74.64,37.25,88.29,49.06
hsa-miR-3200-3p,0.0,0.0,1.13,2.06,0.0,0.0,1.01,1.23,0.0,0.88,0.0,0.0,0.32,0.36,0.0,0.45,0.0,0.0,0.2
hsa-miR-3200-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.28,0.0,0.0,0.0,0.0
hsa-miR-3202,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,8088.87,6756.76,19602.92,17616.0,8354.43,7763.5,9059.2,15348.31,7352.36,10232.06,16286.79,9943.8,21856.22,23050.8,8134.43,9931.5,17099.15,11986.37,13230.25
hsa-miR-320a-5p,1.33,0.0,0.56,2.06,2.43,0.0,0.0,0.0,0.53,1.32,0.0,0.0,2.55,0.0,8.61,0.45,0.0,1.08,3.4
hsa-miR-320b,287.41,397.46,855.9,678.97,265.32,223.36,102.46,382.48,202.54,268.54,758.1,571.94,2169.69,534.72,454.6,275.3,991.13,238.4,301.58
hsa-miR-320c,87.8,0.0,537.19,257.25,24.65,168.14,164.33,53.94,181.39,152.51,64.74,269.86,207.23,65.59,56.96,392.84,313.77,165.73,239.9
hsa-miR-320d,14.67,0.0,15.77,18.04,98.28,9.45,79.12,2.45,32.79,9.67,223.07,21.48,222.88,247.65,13.34,45.59,29.6,66.16,59.88
hsa-miR-320e,3.78,0.0,3.94,3.09,3.65,0.5,0.0,56.39,37.55,0.44,1.77,8.73,6.07,86.37,36.4,0.0,3.21,49.46,2.0
hsa-miR-323a-3p,18.0,0.0,11.82,9.8,16.43,21.39,69.49,8.58,15.34,14.94,4.71,6.04,1.28,7.53,10.84,0.0,51.8,36.23,18.82
hsa-miR-323a-5p,0.44,0.0,0.0,0.0,0.0,1.99,2.03,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.56,0.0,0.0,1.74,1.6
hsa-miR-323b-3p,12.0,0.0,3.94,7.73,2.43,39.3,31.45,7.36,14.81,7.03,7.06,8.06,2.87,3.58,7.5,1.34,39.47,25.81,21.83
hsa-miR-324-3p,0.44,0.0,0.56,0.0,0.3,0.0,0.51,0.0,0.0,1.32,2.35,0.0,0.32,1.43,0.0,0.45,0.0,0.0,0.2
hsa-miR-324-5p,1.11,0.0,3.38,3.09,6.69,0.0,1.01,3.68,0.0,3.08,0.59,0.0,92.28,5.38,4.17,0.0,0.49,0.0,0.2
hsa-miR-326,13.78,0.0,10.14,4.12,8.22,5.97,13.69,1.23,4.23,18.02,0.0,0.0,5.11,17.2,13.89,4.02,11.59,16.27,1.2
hsa-miR-328-3p,106.25,397.46,166.68,40.21,83.37,183.07,244.47,30.65,64.52,255.79,184.82,145.67,32.89,57.7,73.08,147.48,812.3,635.36,138.17
hsa-miR-328-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-3p,0.89,0.0,0.0,1.55,8.22,10.94,11.16,3.68,4.76,5.27,0.59,0.0,0.0,0.0,8.06,2.23,3.95,17.14,4.21
hsa-miR-330-3p,25.56,0.0,19.71,14.44,15.52,14.92,37.53,2.45,7.93,35.6,18.83,9.4,18.2,16.84,29.45,18.77,40.45,72.23,18.22
hsa-miR-330-5p,10.67,0.0,16.33,12.37,5.17,8.46,13.69,2.45,0.53,7.03,11.18,15.44,12.45,25.8,8.89,20.11,17.76,12.58,14.62
hsa-miR-331-3p,0.22,0.0,2.25,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.67,1.6,1.08,1.39,0.45,2.96,0.0,0.0
hsa-miR-331-5p,0.67,0.0,1.13,2.06,0.0,0.0,0.0,3.68,0.0,2.2,1.18,10.74,7.66,5.02,0.83,2.23,6.17,2.39,3.2
hsa-miR-335-3p,4.22,0.0,1.69,1.55,2.74,3.98,4.56,2.45,4.76,20.22,3.53,0.0,0.0,0.36,6.95,21.45,62.66,37.96,34.24
hsa-miR-335-5p,46.01,0.0,55.75,17.53,31.95,51.74,75.07,22.07,6.35,45.71,50.62,16.78,67.37,65.23,24.45,36.2,122.6,129.28,40.85
hsa-miR-337-3p,1.78,0.0,3.38,0.0,3.35,4.97,6.59,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,2.6
hsa-miR-337-5p,1.11,0.0,1.13,1.03,0.0,1.49,2.03,1.23,1.06,0.0,0.0,0.0,0.0,0.0,1.67,0.0,1.23,1.08,1.6
hsa-miR-338-3p,0.0,0.0,0.0,0.0,0.91,0.5,0.0,1.23,0.0,0.44,0.0,0.0,0.32,0.36,0.0,0.0,0.0,0.0,0.0
