miRNA,SRR11073563,SRR11073564,SRR11073565,SRR11073566,SRR11073567,SRR11073568,SRR11073569,SRR11073570,SRR11073571,SRR11073572,SRR11073573,SRR11073574,SRR11073575,SRR11073576,SRR11073577,SRR11073578,SRR11073579,SRR11073580,SRR11073581,SRR11073582,SRR11073583,SRR11073584,SRR11073585,SRR11073586,SRR11073587,SRR11073588,SRR11073589,SRR11073590,SRR11073591,SRR11073592,SRR11073593,SRR11073594,SRR11073595,SRR11073596,SRR11073597,SRR11073598,SRR11073599,SRR11073600,SRR11073601,SRR11073602,SRR11073603,SRR11073604,SRR11073605,SRR11073606,SRR11073607,SRR11073608,SRR11073609,SRR11073610,SRR11073611,SRR11073612,SRR11073613,SRR11073614,SRR11073615,SRR11073616,SRR11073617,SRR11073618,SRR11073619,SRR11073620,SRR11073621,SRR11073622,SRR11073623,SRR11073624,SRR11073625,SRR11073626,SRR11073627,SRR11073628,SRR11073629,SRR11073630,SRR11073631,SRR11073632,SRR11073633,SRR11073634,SRR11073635,SRR11073636,SRR11073637,SRR11073638,SRR11073639,SRR11073640,SRR11073641,SRR11073642,SRR11073643,SRR11073644,SRR11073645,SRR11073646,SRR11073647,SRR11073648,SRR11073649,SRR11073650,SRR11073651,SRR11073652,SRR11073653,SRR11073654,SRR11073655,SRR11073656,SRR11073657,SRR11073658,SRR11073659,SRR11073660,SRR11073661,SRR11073662,SRR11073663,SRR11073664,SRR11073665,SRR11073666,SRR11073667,SRR11073668,SRR11073669,SRR11073670,SRR11073671,SRR11073672,SRR11073673,SRR11073674,SRR11073675,SRR11073676,SRR11073677,SRR11073678,SRR11073679,SRR11073680,SRR11073681,SRR11073682
hsa-miR-4306,460.11,182.59,116.29,413.3,193.26,238.56,63.76,50.67,121.51,779.9,315.35,766.85,483.38,779.8,474.57,345.78,468.6,104.62,181.79,207.79,427.58,143.32,282.44,57.23,193.28,91.54,0.0,487.27,262.72,965.09,116.84,846.6,434.63,118.1,2.68,3.56,235.89,86.3,190.29,250.28,420.43,757.38,980.18,222.85,0.0,606.54,1147.51,441.28,5.57,333.57,237.32,148.25,132.73,167.74,0.0,0.0,0.0,0.0,1.45,23.79,8.45,0.0,31.42,55.14,1.66,137.51,84.09,83.11,113.9,126.12,258.46,47.9,301.54,67.96,92.74,359.48,23.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.03,0.0,66.68,116.81,1.28,47.51,0.0,61.49,64.79,144.0,87.96,0.0,0.0,1.66,1.52,102.4,0.94,140.72,71.07,127.9,179.74,186.26,112.72,295.13,302.66,277.31,153.56,175.86,76.57,783.38,642.86,499.58,481.05,342.28,831.65
hsa-miR-431-3p,0.0,0.0,0.66,0.35,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,1.19,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,3.29,0.0,1.41,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-431-5p,0.0,0.0,18.98,2.48,3.67,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,10.32,0.0,0.0,0.0,0.0,0.0,0.0,11.02,15.27,0.0,0.0,7.63,0.0,9.94,0.0,0.0,1.47,0.0,0.0,0.91,0.0,5.14,0.0,0.34,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,5.57,9.53,6.93,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,1.78,0.42,4.3,0.48,7.73,0.5,0.0,0.0,0.0,0.0,0.0,2.11,0.0,39.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,15.54,1.58,5.76,0.0,0.0,4.09,1.66,3.73,0.0,3.17,0.94,0.0,1.92,112.26,37.91,4.22,42.69,32.79,48.58,0.0,2.65,0.0,0.0,3.11,0.0,0.0,14.36,0.0,0.0
hsa-miR-4316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-432-5p,8.76,13.65,216.92,30.27,101.22,8.06,1.56,0.0,40.08,41.48,22.53,0.0,0.0,99.39,20.63,53.79,0.0,20.92,16.91,39.32,69.17,187.42,53.43,107.13,42.95,76.28,0.0,29.83,0.0,39.13,37.64,25.65,70.75,11.36,13.96,51.75,21.33,10.64,4.68,26.97,21.64,2.83,25.44,9.9,13.81,5.83,10.55,143.67,33.45,147.72,147.24,82.06,3.4,36.47,0.0,0.0,0.0,0.0,9.65,39.66,134.33,31.49,58.01,25.79,56.89,131.99,56.06,172.67,12.43,94.59,59.65,682.52,9.14,9.71,265.56,43.14,1600.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.06,86.08,35.09,22.57,85.69,130.37,67.33,102.49,149.75,66.98,95.29,81.76,44.85,122.67,41.0,90.17,14.09,22.84,83.56,2973.36,994.19,165.88,1035.82,524.68,1337.7,6.03,13.24,0.0,13.67,59.06,16.7,0.0,416.43,260.78,0.0
hsa-miR-4324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0
hsa-miR-4326,11.45,1.3,12.58,19.65,6.82,0.0,7.45,15.62,3.82,0.0,0.0,0.0,6.62,7.65,0.0,0.0,46.86,0.0,0.0,12.96,6.29,11.02,7.63,0.46,0.0,0.0,0.0,0.0,0.0,6.52,6.6,0.0,0.0,0.91,14.53,13.43,0.0,18.41,5.27,29.42,0.0,19.78,0.0,4.95,3.45,3.89,0.0,0.0,16.72,0.0,3.46,4.92,0.0,3.65,0.0,0.0,0.0,0.0,12.06,3.52,0.0,5.25,2.42,6.67,11.21,8.59,16.63,7.73,15.92,0.0,0.0,0.0,0.0,0.0,6.32,0.0,18.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.01,4.1,21.06,3.32,0.0,5.52,20.72,25.23,2.88,26.79,5.5,8.99,16.61,5.8,4.56,9.52,6.57,9.88,6.72,0.0,12.64,8.43,13.34,18.16,11.21,30.14,13.24,0.0,6.84,0.0,0.0,15.14,0.0,0.0,19.12
hsa-miR-433-3p,1.35,7.8,48.77,4.43,22.55,0.57,0.0,0.0,7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04,0.0,0.0,0.0,4.58,0.0,0.0,0.0,0.0,0.0,0.0,5.38,0.0,0.0,2.27,4.78,13.04,5.02,3.72,1.76,2.04,0.0,0.0,0.0,1.65,3.45,0.0,0.0,0.0,0.0,0.0,13.86,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.96,8.81,14.36,5.25,16.92,6.23,5.81,11.66,7.13,18.04,4.48,0.0,0.0,0.0,0.0,0.0,25.29,0.0,46.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.02,4.1,10.53,3.32,12.79,3.31,5.18,25.23,12.96,6.7,5.5,11.45,8.31,9.95,1.52,8.61,0.94,3.09,1.92,230.56,88.47,17.57,87.37,51.46,3.74,0.0,2.65,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,9.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4421,0.67,1.3,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4424,0.0,0.65,0.0,0.18,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4429,0.0,2.6,1.1,1.24,0.52,0.38,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.3,0.96,2.37,0.42,0.51,0.59,0.41,3.09,5.65,1.7,0.0,0.0,3.89,1.17,5.13,0.0,0.0,6.93,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,2.53,0.0,2.42,0.0,0.83,1.23,0.0,3.22,0.0,0.0,9.94,0.0,0.0,0.0,2.11,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.82,3.32,0.41,0.0,0.91,0.0,0.0,0.96,0.82,0.0,0.7,0.67,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4432,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4433a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,47.29,0.0,11.97,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4433a-5p,0.67,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.18,0.0,0.0
hsa-miR-4433b-3p,0.67,29.24,107.03,3.01,25.17,2.75,0.35,0.35,3.82,66.37,22.53,31.3,19.86,22.94,51.58,122.94,0.0,0.0,109.92,16.53,88.03,441.0,15.27,12.82,35.79,15.26,21.95,0.0,0.0,13.04,0.98,20.52,0.0,0.0,6.69,8.3,4.18,1.18,0.0,3.68,34.01,8.48,3.39,0.0,3.45,33.05,3.52,5.13,22.3,19.06,0.0,0.55,23.82,58.35,0.0,0.0,0.0,0.0,6.27,1.76,23.66,13.12,7.25,0.0,0.83,3.99,8.55,92.78,0.0,488.7,954.33,574.75,27.41,38.83,80.09,71.9,57.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.17,0.0,361.45,3.32,24.3,8.84,15.54,26.81,5.76,3.35,9.16,12.26,3.32,0.0,30.37,0.45,14.09,38.27,52.82,133.39,549.05,208.05,18.01,58.52,347.5,114.54,13.24,31.03,5.47,27.98,91.84,75.69,7.18,0.0,38.24
hsa-miR-4433b-5p,0.0,2.6,24.72,9.38,12.85,2.46,0.17,0.69,20.36,0.0,0.0,0.0,6.62,22.94,0.0,0.0,0.0,0.0,0.0,38.88,0.0,11.02,0.0,5.04,0.0,15.26,0.0,0.0,0.0,0.0,6.6,5.13,0.0,3.18,6.88,4.74,0.0,4.39,1.17,0.41,3.09,0.0,8.48,6.6,6.91,5.83,2.34,20.52,11.15,19.06,4.33,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.96,8.81,7.6,5.25,9.67,2.22,1.66,7.98,4.75,18.68,0.0,0.0,29.82,47.9,0.0,0.0,35.83,14.38,146.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.66,0.0,2.21,0.0,3.15,10.08,3.35,7.33,3.27,1.66,0.83,0.0,12.69,2.82,1.85,15.37,56.82,19.66,46.39,32.68,12.11,18.68,0.0,0.0,0.0,2.73,9.33,0.0,0.0,21.54,0.0,0.0
hsa-miR-4435,7.41,5.85,14.12,6.2,1.31,6.07,5.89,4.16,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,5.04,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,2.42,2.1,4.74,0.0,2.7,5.66,3.68,0.0,2.83,5.09,4.95,6.91,3.89,1.17,0.0,0.0,4.77,0.87,1.64,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.88,0.0,13.12,2.42,0.0,1.25,1.23,1.43,3.87,4.97,15.76,0.0,0.0,0.0,0.0,14.75,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.01,0.0,0.0,3.98,3.84,1.1,0.0,1.58,7.2,1.67,0.0,0.82,3.32,0.41,0.0,1.81,0.94,1.85,1.92,11.8,9.83,17.57,12.01,17.15,0.0,0.0,10.59,0.0,5.47,3.11,0.0,0.0,0.0,0.0,0.0
hsa-miR-4436a,0.0,0.0,0.0,0.0,0.26,0.38,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.19,0.4,0.42,0.0,0.59,0.41,0.0,0.0,0.0,0.0,0.0,0.0,1.17,5.13,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,3.32,0.0,0.0,0.0,0.0,1.23,0.96,0.0,0.0,0.7,1.33,1.01,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4436b-3p,0.0,0.0,2.43,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,2.2,2.81,2.11,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4437,0.67,0.0,0.0,1.42,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08,0.0,0.0,0.0,0.61,0.19,0.4,0.0,1.01,0.39,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.88,1.69,0.0,0.0,0.0,0.83,1.53,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,4.32,1.67,0.0,0.0,1.66,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.67,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4440,0.0,0.65,0.44,3.19,0.26,1.33,0.0,1.04,4.45,0.0,0.0,0.0,6.62,0.0,0.0,7.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.61,0.76,0.0,3.76,1.86,0.59,1.43,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,1.73,9.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,1.33,1.25,0.61,2.85,6.44,3.48,0.0,0.0,0.0,0.0,0.0,2.11,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,14.04,0.66,5.12,0.0,5.18,6.31,4.32,8.37,7.33,2.45,0.0,0.0,0.0,1.81,0.0,6.79,0.0,1.92,0.0,0.0,1.33,1.51,0.0,0.0,0.0,0.0,6.84,0.0,0.0,0.0,0.0,0.0,0.0
