!gpa-version: 1.1											
!DB	DB Object ID	Qualifier	GO ID	DB:Reference(s)	Evidence Code	With (or) From	Interacting taxon ID	Date	Assigned By	Annotation Extension	Annotation Properties
!required	required	required	required	required	required	optional	optional	required	required	optional	optional
RNAcentral	URS000040DCFF_9796	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000040DCFF_9796	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000040DCFF_9796	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000040DCFF_9796	part_of	GO:1990742	PMID:19002258	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000040EE1D_9597	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000040EE1D_9597	part_of	GO:1990742	PMID:19002258	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000040EE1D_9597	part_of	GO:1990742	PMID:20079801	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0002092)	
RNAcentral	URS000040FA88_9598	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000040FA88_9598	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000040FA88_9598	part_of	GO:1990742	PMID:20668554	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000134)	
RNAcentral	URS0000412AC7_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS00004131FE_10029	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS00004131FE_10029	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS00004131FE_10029	part_of	GO:0070062	PMID:24352158	ECO:0005664			20170408	Vesiclepedia	part_of(UBERON:0001088)	
RNAcentral	URS0000416056_8090	part_of	GO:0070062	PMID:17486113	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000097)	
RNAcentral	URS0000416056_8090	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS0000416056_8090	part_of	GO:0070062	PMID:20949044	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:1000313)	
RNAcentral	URS0000416056_8090	part_of	GO:0070062	PMID:20949044	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:1000313)	
RNAcentral	URS0000416056_8090	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS0000416056_8090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS0000416056_8090	part_of	GO:0070062	PMID:22965126	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS0000416056_8090	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS0000416056_8090	part_of	GO:1990742	PMID:19002258	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS0000416056_8090	part_of	GO:1990742	PMID:19011622	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS0000416056_8090	part_of	GO:1990742	PMID:23539611	ECO:0000271			20170408	Vesiclepedia	part_of(UBERON:0001968)	
RNAcentral	URS0000417307_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS00004176D4_9598	part_of	GO:0070062	PMID:17486113	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000097)	
RNAcentral	URS00004176D4_9598	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS00004176D4_9598	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS00004176D4_9598	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS00004176D4_9598	part_of	GO:0070062	PMID:25669974	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000499)	
RNAcentral	URS00004176D4_9598	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS0000419B5A_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000041CB9C_9597	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000041CB9C_9597	part_of	GO:0070062	PMID:20615901	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0002241)	
RNAcentral	URS000041CB9C_9597	part_of	GO:0070062	PMID:20976003	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0002327)	
RNAcentral	URS000041CB9C_9597	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000041CB9C_9597	part_of	GO:0070062	PMID:24352158	ECO:0005664			20170408	Vesiclepedia	part_of(UBERON:0001088)	
RNAcentral	URS000041CB9C_9597	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000041CB9C_9597	part_of	GO:1990742	PMID:19011622	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000041CB9C_9597	part_of	GO:1990742	PMID:20615901	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0002241)	
RNAcentral	URS000041DFB1_10090	part_of	GO:0070062	PMID:17486113	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000097)	
RNAcentral	URS000041DFB1_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000041E11D_9615	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000041E210_9258	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000041F764_10116	part_of	GO:1990742	PMID:22116803	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0000038)	
RNAcentral	URS000041FA2C_9544	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS0000420457_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS0000420D03_10116	part_of	GO:0070062	PMID:22116803	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0000038)	
RNAcentral	URS0000420D03_10116	part_of	GO:0070062	PMID:22965126	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS00004214BB_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS0000422A99_9796	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS0000423E7F_59729	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS0000423E7F_59729	part_of	GO:1990742	PMID:22116803	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0000038)	
RNAcentral	URS000042619A_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000042A57E_10116	part_of	GO:0070062	PMID:17486113	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000097)	
RNAcentral	URS000042A57E_10116	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000042A57E_10116	part_of	GO:0070062	PMID:22965126	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000042C6A6_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000042C6A6_9606	part_of	GO:0070062	PMID:20976003	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0002327)	
RNAcentral	URS000042C6A6_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000042C6A6_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS0000432971_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS0000432971_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000043549A_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000043549A_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000043908D_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS00004390F6_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS00004390F6_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS00004390F6_9606	part_of	GO:0070062	PMID:24352158	ECO:0005664			20170408	Vesiclepedia	part_of(UBERON:0001088)	
RNAcentral	URS00004390F6_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000043D1A9_9823	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000043D1A9_9823	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000043D1A9_9823	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000043D1A9_9823	part_of	GO:0070062	PMID:22965126	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000043D1A9_9823	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000043D261_9597	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000043D261_9597	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000043D261_9597	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000043F369_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000043F622_9544	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS0000440A79_9606	part_of	GO:0070062	PMID:20615901	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0002241)	
RNAcentral	URS0000440A79_9606	part_of	GO:1990742	PMID:20615901	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0002241)	
RNAcentral	URS0000440C00_10116	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS0000442B0D_10029	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS0000442B0D_10029	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS0000442B0D_10029	part_of	GO:0070062	PMID:26176991	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000148)	
RNAcentral	URS0000443498_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS00004449AE_9913	part_of	GO:0070062	PMID:17486113	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000097)	
RNAcentral	URS00004449AE_9913	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS00004449AE_9913	part_of	GO:0070062	PMID:20976003	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0002327)	
RNAcentral	URS00004449AE_9913	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS00004449AE_9913	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS00004449AE_9913	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS00004449AE_9913	part_of	GO:1990742	PMID:19002258	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS00004449AE_9913	part_of	GO:1990742	PMID:20079801	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0002092)	
RNAcentral	URS00004449AE_9913	part_of	GO:1990742	PMID:22116803	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0000038)	
RNAcentral	URS0000446722_8364	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS0000446722_8364	part_of	GO:0070062	PMID:19289371	ECO:0000271			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS0000446722_8364	part_of	GO:0070062	PMID:20615901	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0002241)	
RNAcentral	URS0000446722_8364	part_of	GO:0070062	PMID:21601258	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS0000446722_8364	part_of	GO:1990742	PMID:20615901	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0002241)	
RNAcentral	URS000044678A_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS00004505E4_9913	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS00004505E4_9913	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS00004505E4_9913	part_of	GO:0070062	PMID:24352158	ECO:0005664			20170408	Vesiclepedia	part_of(UBERON:0001088)	
RNAcentral	URS00004505E4_9913	part_of	GO:0070062	PMID:25330373	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0011108)	
RNAcentral	URS00004505E4_9913	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS0000450F92_9598	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS0000451A59_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS0000451A59_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS0000454FAB_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000045555D_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS00004556E5_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS00004565E5_8364	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS00004565E5_8364	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS00004565E5_8364	part_of	GO:0070062	PMID:24352158	ECO:0005664			20170408	Vesiclepedia	part_of(UBERON:0001088)	
RNAcentral	URS0000457089_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000045A9D7_9606	part_of	GO:0070062	PMID:17486113	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000097)	
RNAcentral	URS000045A9D7_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000045A9D7_9606	part_of	GO:0070062	PMID:20615901	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0002241)	
RNAcentral	URS000045A9D7_9606	part_of	GO:0070062	PMID:20976003	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0002327)	
RNAcentral	URS000045A9D7_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000045A9D7_9606	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000045A9D7_9606	part_of	GO:0070062	PMID:24352158	ECO:0005664			20170408	Vesiclepedia	part_of(UBERON:0001088)	
RNAcentral	URS000045A9D7_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000045A9D7_9606	part_of	GO:1990742	PMID:19011622	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000045A9D7_9606	part_of	GO:1990742	PMID:20615901	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0002241)	
RNAcentral	URS000045B99E_9796	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000045B99E_9796	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000045ED38_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS00004625BD_10090	part_of	GO:0070062	PMID:17486113	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000097)	
RNAcentral	URS00004625BD_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS00004636A3_9615	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS00004636A3_9615	part_of	GO:0070062	PMID:19289371	ECO:0000271			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS00004636A3_9615	part_of	GO:0070062	PMID:19627513	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0009005)	
RNAcentral	URS00004636A3_9615	part_of	GO:0070062	PMID:20615901	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0002241)	
RNAcentral	URS00004636A3_9615	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS00004636A3_9615	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS00004636A3_9615	part_of	GO:0070062	PMID:24352158	ECO:0005664			20170408	Vesiclepedia	part_of(UBERON:0001088)	
RNAcentral	URS00004636A3_9615	part_of	GO:0070062	PMID:25330373	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0011108)	
RNAcentral	URS00004636A3_9615	part_of	GO:0070062	PMID:25669974	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000499)	
RNAcentral	URS00004636A3_9615	part_of	GO:1990742	PMID:20615901	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0002241)	
RNAcentral	URS00004636A3_9615	part_of	GO:1990742	PMID:20668554	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000134)	
RNAcentral	URS00004636A3_9615	part_of	GO:1990742	PMID:23539611	ECO:0000271			20170408	Vesiclepedia	part_of(UBERON:0001968)	
RNAcentral	URS00004640CB_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS0000467AB5_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000046FA49_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS000046FA49_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000047047A_9606	part_of	GO:0070062	PMID:25330373	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0011108)	
RNAcentral	URS00004719AB_9598	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS00004719AB_9598	part_of	GO:0070062	PMID:20615901	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0002241)	
RNAcentral	URS00004719AB_9598	part_of	GO:0070062	PMID:24352158	ECO:0005664			20170408	Vesiclepedia	part_of(UBERON:0001088)	
RNAcentral	URS00004719AB_9598	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS00004719AB_9598	part_of	GO:1990742	PMID:20615901	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0002241)	
RNAcentral	URS0000471A62_9593	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS0000471A62_9593	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS0000472A9B_9606	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS0000472A9B_9606	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS0000472EB8_9593	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS0000472EB8_9593	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS0000472EB8_9593	part_of	GO:0070062	PMID:24352158	ECO:0005664			20170408	Vesiclepedia	part_of(UBERON:0001088)	
RNAcentral	URS0000472EB8_9593	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS00004747E1_10090	part_of	GO:0070062	PMID:17486113	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000097)	
RNAcentral	URS00004747E1_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS00004747E1_10090	part_of	GO:0070062	PMID:22965126	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS0000475586_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS0000475E09_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS0000475E09_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS0000476A52_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS0000476BE1_9913	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS0000476BE1_9913	part_of	GO:0070062	PMID:20976003	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0002327)	
RNAcentral	URS0000476BE1_9913	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS0000476BE1_9913	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS0000476BE1_9913	part_of	GO:1990742	PMID:19002258	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS0000476BE1_9913	part_of	GO:1990742	PMID:23539611	ECO:0000271			20170408	Vesiclepedia	part_of(UBERON:0001968)	
RNAcentral	URS0000476C64_10090	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS0000476C64_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS0000476C64_10090	part_of	GO:1990742	PMID:19002258	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS0000476C64_10090	part_of	GO:1990742	PMID:20079801	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0002092)	
RNAcentral	URS0000478976_10090	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
RNAcentral	URS000047E28E_9796	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000047E765_9598	part_of	GO:0070062	PMID:23663360	ECO:0001808			20170408	Vesiclepedia	part_of(UBERON:0001969)	
RNAcentral	URS000047E765_9598	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000047E765_9598	part_of	GO:1990742	PMID:20668554	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000134)	
RNAcentral	URS000047FD4C_9606	part_of	GO:0070062	PMID:18589210	ECO:0001178			20170408	Vesiclepedia	part_of(UBERON:0001977)	
RNAcentral	URS0000483184_28377	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS0000483184_28377	part_of	GO:0070062	PMID:24352158	ECO:0005664			20170408	Vesiclepedia	part_of(UBERON:0001088)	
RNAcentral	URS0000483184_28377	part_of	GO:0070062	PMID:26027894	ECO:0005664			20170408	Vesiclepedia	produced_by(CL:0000115)	
RNAcentral	URS000048521E_9606	part_of	GO:0070062	PMID:21505438	ECO:0000271			20170408	Vesiclepedia	produced_by(CL:0000815)	
RNAcentral	URS000048521E_9606	part_of	GO:0070062	PMID:22965126	ECO:0001808			20170408	Vesiclepedia	produced_by(CL:0000047)	
